Step,Position,Velocity,Action_Vel_Cmd,Action_Lick_Cmd,Critic_Value,Policy_StdDev,Reward,Behaviour
1,42.546,-19.986,-19.986,1.0,72.3798,2.0,-0.055,lick
2,22.546,-20.0,-20.0,1.0,75.8531,2.0,-0.055,lick
3,2.546,-20.0,-20.0,1.0,76.7021,2.0,-0.055,lick
4,22.546,20.0,20.0,1.0,77.5907,2.0,-0.055,lick
5,42.546,20.0,20.0,1.0,79.6661,2.0,-0.055,lick
6,62.546,20.0,20.0,1.0,80.6804,2.0,-0.055,lick
7,82.546,20.0,20.0,1.0,82.0606,2.0,-0.055,lick
8,102.546,20.0,20.0,1.0,82.8413,2.0,-0.055,lick
9,120.0,20.0,20.0,1.0,83.8099,2.0,9.945,lick
10,100.0,-20.0,-20.0,1.0,74.2995,2.0,-0.055,lick
11,80.0,-20.0,-20.0,1.0,73.89,2.0,-0.055,lick
12,60.0,-20.0,-20.0,1.0,74.5814,2.0,-0.055,lick
13,40.0,-20.0,-20.0,1.0,75.104,2.0,-0.055,lick
14,20.024,-19.976,-19.976,1.0,75.8615,2.0,-0.055,lick
15,0.024,-20.0,-20.0,1.0,76.6836,2.0,-0.055,lick
16,20.024,20.0,20.0,1.0,77.4511,2.0,-0.055,lick
17,40.024,20.0,20.0,1.0,79.7369,2.0,-0.055,lick
18,60.024,20.0,20.0,1.0,80.6196,2.0,-0.055,lick
19,80.024,20.0,20.0,1.0,81.9981,2.0,-0.055,lick
20,100.024,20.0,20.0,1.0,82.7634,2.0,-0.055,lick
21,120.0,20.0,20.0,1.0,83.7316,2.0,9.945,lick
22,100.0,-20.0,-20.0,1.0,74.3147,2.0,-0.055,lick
23,80.0,-20.0,-20.0,1.0,73.6452,2.0,-0.055,lick
24,60.0,-20.0,-20.0,1.0,74.3337,2.0,-0.055,lick
25,40.0,-20.0,-20.0,1.0,74.9233,2.0,-0.055,lick
26,20.0,-20.0,-20.0,1.0,75.6019,2.0,-0.055,lick
27,0.0,-20.0,-20.0,1.0,76.4485,2.0,-0.055,lick
28,20.0,20.0,20.0,1.0,77.3983,2.0,-0.055,lick
29,40.0,20.0,20.0,1.0,79.7973,2.0,-0.055,lick
30,60.0,20.0,20.0,1.0,80.6765,2.0,-0.055,lick
31,80.0,20.0,20.0,1.0,81.6335,2.0,-0.055,lick
32,100.0,20.0,20.0,1.0,82.7443,2.0,-0.055,lick
33,120.0,20.0,20.0,1.0,83.6749,2.0,9.945,lick
34,100.0,-20.0,-20.0,1.0,74.2339,2.0,-0.055,lick
35,80.0,-20.0,-20.0,1.0,73.4523,2.0,-0.055,lick
36,60.0,-20.0,-20.0,1.0,74.0516,2.0,-0.055,lick
37,40.0,-20.0,-20.0,1.0,74.7825,2.0,-0.055,lick
38,20.0,-20.0,-20.0,1.0,75.5554,2.0,-0.055,lick
39,0.0,-20.0,-20.0,1.0,76.4098,2.0,-0.055,lick
40,20.0,20.0,20.0,1.0,77.4161,2.0,-0.055,lick
41,40.0,20.0,20.0,1.0,79.8069,2.0,-0.055,lick
42,60.0,20.0,20.0,1.0,80.6765,2.0,-0.055,lick
43,80.0,20.0,20.0,1.0,81.5969,2.0,-0.055,lick
44,100.0,20.0,20.0,1.0,82.6195,2.0,-0.055,lick
45,120.0,20.0,20.0,1.0,83.543,2.0,9.945,lick
46,100.0,-20.0,-20.0,1.0,73.9897,2.0,-0.055,lick
47,80.0,-20.0,-20.0,1.0,73.2793,2.0,-0.055,lick
48,60.0,-20.0,-20.0,1.0,73.9818,2.0,-0.055,lick
49,40.0,-20.0,-20.0,1.0,74.8146,2.0,-0.055,lick
50,20.0,-20.0,-20.0,1.0,75.5955,2.0,-0.055,lick
51,0.0,-20.0,-20.0,1.0,76.4488,2.0,-0.055,lick
52,20.0,20.0,20.0,1.0,77.4694,2.0,-0.055,lick
53,40.0,20.0,20.0,1.0,79.6633,2.0,-0.055,lick
54,60.0,20.0,20.0,1.0,80.5208,2.0,-0.055,lick
55,80.0,20.0,20.0,1.0,81.4302,2.0,-0.055,lick
56,100.0,20.0,20.0,1.0,82.2145,2.0,-0.055,lick
57,120.0,20.0,20.0,1.0,83.1205,2.0,9.945,lick
58,100.0,-20.0,-20.0,1.0,73.6699,2.0,-0.055,lick
59,80.0,-20.0,-20.0,1.0,73.1627,2.0,-0.055,lick
60,60.0,-20.0,-20.0,1.0,73.8796,2.0,-0.055,lick
61,40.0,-20.0,-20.0,1.0,74.6173,2.0,-0.055,lick
62,20.0,-20.0,-20.0,1.0,75.6464,2.0,-0.055,lick
63,0.0,-20.0,-20.0,1.0,76.5258,2.0,-0.055,lick
64,20.0,20.0,20.0,1.0,77.5441,2.0,-0.055,lick
65,40.0,20.0,20.0,1.0,79.5175,2.0,-0.055,lick
66,60.0,20.0,20.0,1.0,80.2931,2.0,-0.055,lick
67,80.0,20.0,20.0,1.0,81.1773,2.0,-0.055,lick
68,100.0,20.0,20.0,1.0,81.8958,2.0,-0.055,lick
69,120.0,20.0,20.0,1.0,82.788,2.0,9.945,lick
70,100.0,-20.0,-20.0,1.0,73.3339,2.0,-0.055,lick
71,80.0,-20.0,-20.0,1.0,73.0708,2.0,-0.055,lick
72,60.0,-20.0,-20.0,1.0,73.8155,2.0,-0.055,lick
73,40.0,-20.0,-20.0,1.0,74.9632,2.0,-0.055,lick
74,20.0,-20.0,-20.0,1.0,75.775,2.0,-0.055,lick
75,0.0,-20.0,-20.0,1.0,76.666,2.0,-0.055,lick
76,20.0,20.0,20.0,1.0,77.7494,2.0,-0.055,lick
77,40.0,20.0,20.0,1.0,79.2726,2.0,-0.055,lick
78,60.0,20.0,20.0,1.0,80.0941,2.0,-0.055,lick
79,80.0,20.0,20.0,1.0,80.974,2.0,-0.055,lick
80,100.0,20.0,20.0,1.0,81.5588,2.0,-0.055,lick
81,120.0,20.0,20.0,1.0,82.2388,2.0,9.945,lick
82,100.0,-20.0,-20.0,1.0,72.8355,2.0,-0.055,lick
83,80.0,-20.0,-20.0,1.0,73.1554,2.0,-0.055,lick
84,60.0,-20.0,-20.0,1.0,73.9191,2.0,-0.055,lick
85,40.0,-20.0,-20.0,1.0,75.1572,2.0,-0.055,lick
86,20.0,-20.0,-20.0,1.0,76.1357,2.0,-0.055,lick
87,0.0,-20.0,-20.0,1.0,77.0378,2.0,-0.055,lick
88,20.0,20.0,20.0,1.0,77.974,2.0,-0.055,lick
89,40.0,20.0,20.0,1.0,79.0102,2.0,-0.055,lick
90,60.0,20.0,20.0,1.0,79.82,2.0,-0.055,lick
91,80.0,20.0,20.0,1.0,80.595,2.0,-0.055,lick
92,100.0,20.0,20.0,1.0,81.0801,2.0,-0.055,lick
93,120.0,20.0,20.0,1.0,81.9455,2.0,9.945,lick
94,100.0,-20.0,-20.0,1.0,72.6023,2.0,-0.055,lick
95,80.0,-20.0,-20.0,1.0,73.4584,2.0,-0.055,lick
96,60.0,-20.0,-20.0,1.0,74.3752,2.0,-0.055,lick
97,40.0,-20.0,-20.0,1.0,75.6734,2.0,-0.055,lick
98,20.0,-20.0,-20.0,1.0,76.504,2.0,-0.055,lick
99,0.0,-20.0,-20.0,1.0,77.4113,2.0,-0.055,lick
100,20.0,20.0,20.0,1.0,78.29,2.0,-0.055,lick
101,40.0,20.0,20.0,1.0,78.6313,2.0,-0.055,lick
102,60.0,20.0,20.0,1.0,79.425,2.0,-0.055,lick
103,80.0,20.0,20.0,1.0,80.2782,2.0,-0.055,lick
104,100.0,20.0,20.0,1.0,80.7222,2.0,-0.055,lick
105,120.0,20.0,20.0,1.0,81.578,2.0,9.945,lick
106,100.0,-20.0,-20.0,1.0,72.147,2.0,-0.055,lick
107,80.0,-20.0,-20.0,1.0,73.6881,2.0,-0.055,lick
108,60.0,-20.0,-20.0,1.0,74.4922,2.0,-0.055,lick
109,40.0,-20.0,-20.0,1.0,75.7991,2.0,-0.055,lick
110,20.0,-20.0,-20.0,1.0,76.6361,2.0,-0.055,lick
111,0.0,-20.0,-20.0,1.0,77.6371,2.0,-0.055,lick
112,20.0,20.0,20.0,1.0,78.4001,2.0,-0.055,lick
113,40.0,20.0,20.0,1.0,78.2809,2.0,-0.055,lick
114,60.0,20.0,20.0,1.0,79.0669,2.0,-0.055,lick
115,80.0,20.0,20.0,1.0,79.909,2.0,-0.055,lick
116,100.0,20.0,20.0,1.0,80.1735,2.0,-0.055,lick
117,120.0,20.0,20.0,1.0,81.0199,2.0,9.945,lick
118,100.0,-20.0,-20.0,1.0,71.9401,2.0,-0.055,lick
119,80.0,-20.0,-20.0,1.0,73.8243,2.0,-0.055,lick
120,60.0,-20.0,-20.0,1.0,74.6352,2.0,-0.055,lick
