Step,Position,Velocity,Action_Vel_Cmd,Action_Lick_Cmd,Critic_Value,Policy_StdDev,Reward,Behaviour
1,30.97,-17.562,-17.562,0.998,57.0091,0.613,-0.055,lick
2,10.97,-19.999,-19.999,0.919,61.182,0.2149,-0.055,lick
3,0.0,-19.997,-19.997,0.987,63.1155,0.154,-0.055,lick
4,19.994,19.994,19.994,0.685,73.1755,0.2745,-0.055,lick
5,39.98,19.986,19.986,1.0,73.8415,0.2361,-0.055,lick
6,59.976,19.996,19.996,1.0,74.5017,0.2355,-0.055,lick
7,79.969,19.993,19.993,1.0,75.2876,0.2366,-0.055,lick
8,99.766,19.797,19.797,1.0,75.7961,0.2416,-0.055,lick
9,119.746,19.98,19.98,1.0,76.6534,0.2415,-0.055,lick
10,99.746,-20.0,-20.0,1.0,77.3873,0.9829,-0.055,lick
11,79.746,-20.0,-20.0,1.0,78.6853,2.0,-0.055,lick
12,59.746,-20.0,-20.0,1.0,79.3431,2.0,-0.055,lick
13,39.746,-20.0,-20.0,1.0,80.4349,2.0,-0.055,lick
14,19.746,-20.0,-20.0,-0.96,81.2949,2.0,-0.005,move
15,0.0,-20.0,-20.0,1.0,82.1623,2.0,9.945,lick
16,19.987,19.987,19.987,0.605,73.4158,0.2681,-0.055,lick
17,39.98,19.993,19.993,1.0,73.8062,0.2346,-0.055,lick
18,59.968,19.988,19.988,1.0,74.5329,0.2356,-0.055,lick
19,79.952,19.984,19.984,1.0,75.2987,0.2368,-0.055,lick
20,99.92,19.968,19.968,1.0,75.7944,0.2425,-0.055,lick
21,119.905,19.985,19.985,1.0,76.8508,0.2417,-0.055,lick
22,99.905,-20.0,-20.0,-1.0,77.4573,0.9432,-0.005,move
23,79.905,-20.0,-20.0,-0.408,78.8925,2.0,-0.005,move
24,59.905,-20.0,-20.0,1.0,79.549,2.0,-0.055,lick
25,39.905,-20.0,-20.0,1.0,80.6386,1.9773,-0.055,lick
26,19.905,-20.0,-20.0,-0.998,81.6035,1.9715,-0.005,move
27,0.0,-20.0,-20.0,1.0,82.4665,1.976,9.945,lick
28,19.966,19.966,19.966,0.598,73.5151,0.265,-0.055,lick
29,39.956,19.99,19.99,1.0,73.7994,0.2348,-0.055,lick
30,59.954,19.997,19.997,1.0,74.5506,0.2358,-0.055,lick
31,79.94,19.986,19.986,1.0,75.3401,0.237,-0.055,lick
32,99.859,19.92,19.92,1.0,75.8703,0.2434,-0.055,lick
33,119.823,19.963,19.963,1.0,76.8789,0.2424,-0.055,lick
34,99.823,-20.0,-20.0,-0.998,77.5745,0.9208,-0.005,move
35,79.823,-20.0,-20.0,1.0,79.0863,2.0,-0.055,lick
36,59.823,-20.0,-20.0,0.999,79.8279,2.0,-0.055,lick
37,39.823,-20.0,-20.0,1.0,80.8638,1.9314,-0.055,lick
38,19.823,-20.0,-20.0,1.0,81.7135,1.9421,-0.055,lick
39,0.0,-20.0,-20.0,1.0,82.5711,1.9468,9.945,lick
40,19.985,19.985,19.985,0.604,73.5427,0.2614,-0.055,lick
41,39.983,19.998,19.998,0.999,73.9014,0.2347,-0.055,lick
42,59.981,19.997,19.997,1.0,74.6475,0.2356,-0.055,lick
43,79.97,19.989,19.989,1.0,75.4296,0.2366,-0.055,lick
44,99.917,19.947,19.947,1.0,76.0204,0.2431,-0.055,lick
45,119.873,19.956,19.956,1.0,77.0621,0.2419,-0.055,lick
46,99.873,-20.0,-20.0,0.999,77.7529,0.8882,-0.055,lick
47,79.873,-20.0,-20.0,-0.998,79.1935,1.9654,-0.005,move
48,59.873,-20.0,-20.0,1.0,79.839,1.9808,-0.055,lick
49,39.873,-20.0,-20.0,0.889,80.8379,1.9025,-0.055,lick
50,19.873,-20.0,-20.0,1.0,81.6835,1.9135,-0.055,lick
51,0.0,-20.0,-20.0,0.169,82.5418,1.9042,-0.015,nose_poke
52,0.0,-20.0,-20.0,1.0,82.9829,1.4433,9.945,lick
53,19.976,19.976,19.976,0.645,73.4514,0.2554,-0.055,lick
54,39.967,19.991,19.991,0.999,73.8715,0.2344,-0.055,lick
55,59.959,19.991,19.991,1.0,74.6245,0.2352,-0.055,lick
56,79.955,19.996,19.996,1.0,75.4056,0.2351,-0.055,lick
57,99.928,19.973,19.973,1.0,76.1059,0.2412,-0.055,lick
58,119.825,19.897,19.897,1.0,77.1751,0.2397,-0.055,lick
59,99.825,-20.0,-20.0,1.0,77.8969,0.8612,-0.055,lick
60,79.825,-20.0,-20.0,1.0,79.2198,1.9265,-0.055,lick
61,59.825,-20.0,-20.0,1.0,79.8677,1.9233,-0.055,lick
62,39.825,-20.0,-20.0,1.0,80.7791,1.851,-0.055,lick
63,19.825,-20.0,-20.0,0.485,81.6151,1.8622,-0.015,nose_poke
64,0.0,-20.0,-20.0,1.0,82.4604,1.8676,9.945,lick
65,19.925,19.925,19.925,0.688,73.3487,0.2502,-0.055,lick
66,39.918,19.994,19.994,0.999,73.8522,0.2336,-0.055,lick
67,59.91,19.992,19.992,1.0,74.6822,0.2339,-0.055,lick
68,79.887,19.977,19.977,1.0,75.4776,0.2339,-0.055,lick
69,99.551,19.665,19.665,1.0,76.2311,0.2398,-0.055,lick
70,118.643,19.092,19.092,1.0,76.9757,0.2398,-0.055,lick
71,98.643,-20.0,-20.0,0.358,77.7742,0.8375,-0.015,nose_poke
72,78.643,-20.0,-20.0,1.0,79.1425,1.8762,-0.055,lick
73,58.643,-20.0,-20.0,1.0,79.7746,1.8922,-0.055,lick
74,38.643,-20.0,-20.0,-1.0,80.6457,1.8228,-0.005,move
75,18.643,-20.0,-20.0,-0.999,81.4831,1.8339,-0.005,move
76,0.0,-20.0,-20.0,1.0,82.2492,1.8291,9.945,lick
77,19.984,19.984,19.984,0.688,73.0979,0.2451,-0.055,lick
78,39.979,19.995,19.995,0.999,73.8889,0.2331,-0.055,lick
79,59.975,19.995,19.995,0.999,74.6503,0.2333,-0.055,lick
80,79.964,19.99,19.99,1.0,75.4543,0.2328,-0.055,lick
81,99.936,19.972,19.972,1.0,76.3201,0.2375,-0.055,lick
82,119.801,19.865,19.865,1.0,77.4062,0.2357,-0.055,lick
83,99.801,-20.0,-20.0,0.986,78.2584,0.8109,-0.055,lick
84,79.801,-20.0,-20.0,0.999,79.0266,1.8529,-0.055,lick
85,59.801,-20.0,-20.0,1.0,79.653,1.8696,-0.055,lick
86,39.801,-20.0,-20.0,1.0,80.3764,1.7957,-0.055,lick
87,19.801,-20.0,-20.0,1.0,81.2015,1.8073,-0.055,lick
88,0.0,-20.0,-20.0,1.0,82.039,1.8133,9.945,lick
89,19.936,19.936,19.936,0.707,72.9432,0.2436,-0.055,lick
90,39.925,19.989,19.989,0.999,73.7815,0.2338,-0.055,lick
91,59.918,19.992,19.992,1.0,74.5851,0.2342,-0.055,lick
92,79.898,19.981,19.981,1.0,75.3957,0.2332,-0.055,lick
93,99.801,19.903,19.903,1.0,76.2799,0.2381,-0.055,lick
94,119.721,19.92,19.92,1.0,77.2937,0.2364,-0.055,lick
95,99.721,-20.0,-20.0,1.0,78.3046,0.8034,-0.055,lick
96,79.721,-20.0,-20.0,-0.177,78.8885,1.8367,-0.005,move
97,59.721,-20.0,-20.0,1.0,79.5126,1.8535,-0.055,lick
98,39.721,-20.0,-20.0,-1.0,80.3308,1.7875,-0.005,move
99,19.721,-20.0,-20.0,-0.99,81.1548,1.7989,-0.005,move
100,0.0,-20.0,-20.0,1.0,81.9913,1.8048,9.945,lick
101,19.975,19.975,19.975,0.75,72.8878,0.2427,-0.055,lick
102,39.964,19.989,19.989,0.999,73.8667,0.2347,-0.055,lick
103,59.953,19.989,19.989,1.0,74.639,0.2347,-0.055,lick
104,79.911,19.957,19.957,1.0,75.4496,0.2337,-0.055,lick
105,99.834,19.923,19.923,1.0,76.3171,0.2387,-0.055,lick
106,119.702,19.868,19.868,1.0,77.4692,0.2371,-0.055,lick
107,99.702,-20.0,-20.0,1.0,78.4558,0.8085,-0.055,lick
108,79.702,-20.0,-20.0,1.0,78.9758,1.8463,-0.055,lick
109,59.702,-20.0,-20.0,1.0,79.5982,1.8629,-0.055,lick
110,39.702,-20.0,-20.0,1.0,80.4253,1.7957,-0.055,lick
111,19.702,-20.0,-20.0,0.708,81.2604,1.8157,-0.055,lick
112,0.0,-20.0,-20.0,0.966,82.0963,1.8213,9.945,lick
113,19.989,19.989,19.989,0.764,72.9422,0.2438,-0.055,lick
114,39.981,19.993,19.993,0.999,73.988,0.2355,-0.055,lick
115,59.975,19.994,19.994,0.999,74.7504,0.2355,-0.055,lick
116,79.966,19.991,19.991,1.0,75.6139,0.2352,-0.055,lick
117,99.852,19.885,19.885,1.0,76.5008,0.2405,-0.055,lick
118,119.779,19.927,19.927,1.0,77.4855,0.2391,-0.055,lick
119,99.779,-20.0,-20.0,1.0,78.5326,0.8209,-0.055,lick
120,79.779,-20.0,-20.0,1.0,79.0229,1.8655,-0.055,lick
121,59.779,-20.0,-20.0,0.79,79.6454,1.8696,-0.055,lick
122,39.779,-20.0,-20.0,1.0,80.5315,1.8012,-0.055,lick
123,19.779,-20.0,-20.0,1.0,81.3563,1.8116,-0.055,lick
124,0.0,-20.0,-20.0,1.0,82.1948,1.8172,9.945,lick
125,19.988,19.988,19.988,0.777,73.026,0.2423,-0.055,lick
126,39.981,19.993,19.993,0.999,74.055,0.2336,-0.055,lick
127,59.974,19.993,19.993,1.0,74.8171,0.2333,-0.055,lick
128,79.958,19.985,19.985,1.0,75.629,0.2322,-0.055,lick
129,99.693,19.735,19.735,1.0,76.4711,0.2365,-0.055,lick
130,119.665,19.972,19.972,1.0,77.2871,0.2358,-0.055,lick
131,99.665,-20.0,-20.0,1.0,78.5724,0.7774,-0.055,lick
132,79.665,-20.0,-20.0,1.0,79.1675,1.8126,-0.055,lick
133,59.665,-20.0,-20.0,0.976,79.7968,1.8295,-0.055,lick
134,39.665,-20.0,-20.0,1.0,80.7211,1.7642,-0.055,lick
135,19.665,-20.0,-20.0,1.0,81.5482,1.7748,-0.055,lick
136,0.0,-20.0,-20.0,-1.0,82.4326,1.7678,-0.005,move
137,0.0,-20.0,-20.0,1.0,82.8238,1.3205,9.945,lick
138,19.969,19.969,19.969,0.787,73.2208,0.2349,-0.055,lick
139,39.923,19.953,19.953,0.999,74.1327,0.2319,-0.055,lick
140,59.917,19.994,19.994,1.0,74.8668,0.2316,-0.055,lick
141,79.882,19.966,19.966,1.0,75.7342,0.2286,-0.055,lick
142,99.667,19.785,19.785,1.0,76.5037,0.2317,-0.055,lick
143,118.604,18.936,18.936,1.0,77.3965,0.2304,-0.055,lick
144,98.604,-20.0,-20.0,0.845,78.0915,0.7642,-0.055,lick
145,78.604,-20.0,-20.0,1.0,79.165,1.7635,-0.055,lick
146,58.604,-20.0,-20.0,1.0,79.7026,1.7453,-0.055,lick
147,38.604,-20.0,-20.0,1.0,80.7101,1.6858,-0.055,lick
148,18.604,-20.0,-20.0,0.568,81.5495,1.6967,-0.055,lick
149,0.0,-20.0,-20.0,1.0,82.3927,1.7032,9.945,lick
150,19.986,19.986,19.986,0.78,73.1733,0.2268,-0.055,lick
151,39.979,19.993,19.993,0.999,74.1194,0.2277,-0.055,lick
152,59.941,19.962,19.962,1.0,74.8794,0.2269,-0.055,lick
153,79.914,19.972,19.972,1.0,75.6439,0.2253,-0.055,lick
154,99.451,19.537,19.537,1.0,76.4134,0.227,-0.055,lick
155,118.382,18.932,18.932,1.0,77.0149,0.227,-0.055,lick
156,98.382,-20.0,-20.0,1.0,77.8149,0.7132,-0.055,lick
157,78.382,-20.0,-20.0,-1.0,78.9948,1.6797,-0.005,move
158,58.382,-20.0,-20.0,1.0,79.6381,1.697,-0.055,lick
159,38.382,-20.0,-20.0,0.961,80.6943,1.6401,-0.055,lick
160,18.382,-20.0,-20.0,-0.706,81.5388,1.6519,-0.005,move
161,0.0,-20.0,-20.0,1.0,82.4122,1.6325,9.945,lick
162,19.973,19.973,19.973,0.746,73.203,0.218,-0.055,lick
163,39.964,19.99,19.99,0.999,74.0242,0.2258,-0.055,lick
164,59.939,19.976,19.976,1.0,74.7917,0.2248,-0.055,lick
165,79.93,19.991,19.991,1.0,75.5749,0.2229,-0.055,lick
166,99.736,19.806,19.806,1.0,76.264,0.2219,-0.055,lick
167,119.603,19.866,19.866,1.0,77.1451,0.22,-0.055,lick
168,99.603,-20.0,-20.0,1.0,78.1274,0.6629,-0.055,lick
169,79.603,-20.0,-20.0,1.0,78.9542,1.6233,-0.055,lick
170,59.603,-20.0,-20.0,0.598,79.5976,1.6417,-0.055,lick
171,39.603,-20.0,-20.0,0.996,80.6881,1.569,-0.055,lick
172,19.603,-20.0,-20.0,1.0,81.5264,1.5828,-0.055,lick
173,0.0,-20.0,-20.0,1.0,82.376,1.5906,9.945,lick
174,19.963,19.963,19.963,0.695,73.2071,0.2137,-0.055,lick
175,39.955,19.993,19.993,0.999,73.9353,0.2238,-0.055,lick
176,59.932,19.977,19.977,0.999,74.685,0.2216,-0.055,lick
177,79.912,19.979,19.979,1.0,75.4659,0.2194,-0.055,lick
178,99.733,19.821,19.821,1.0,76.232,0.2188,-0.055,lick
179,119.32,19.586,19.586,1.0,77.1446,0.2167,-0.055,lick
180,99.32,-20.0,-20.0,1.0,78.0093,0.6396,-0.055,lick
181,79.32,-20.0,-20.0,1.0,79.0214,1.5623,-0.055,lick
182,59.32,-20.0,-20.0,0.828,79.6637,1.5813,-0.055,lick
183,39.32,-20.0,-20.0,1.0,80.6918,1.5318,-0.055,lick
184,19.32,-20.0,-20.0,0.996,81.5305,1.5462,-0.055,lick
185,0.0,-20.0,-20.0,1.0,82.3779,1.5543,9.945,lick
186,19.962,19.962,19.962,0.679,73.1971,0.2069,-0.055,lick
187,39.948,19.985,19.985,0.999,73.9412,0.2202,-0.055,lick
188,59.936,19.988,19.988,0.999,74.7185,0.2189,-0.055,lick
189,79.922,19.986,19.986,1.0,75.5274,0.2164,-0.055,lick
190,99.631,19.708,19.708,1.0,76.3297,0.2151,-0.055,lick
191,119.363,19.733,19.733,1.0,77.1095,0.2122,-0.055,lick
192,99.363,-20.0,-20.0,1.0,78.1445,0.594,-0.055,lick
193,79.363,-20.0,-20.0,1.0,79.0499,1.5218,-0.055,lick
194,59.363,-20.0,-20.0,1.0,79.6903,1.5412,-0.055,lick
195,39.363,-20.0,-20.0,1.0,80.6878,1.4951,-0.055,lick
196,19.363,-20.0,-20.0,1.0,81.5074,1.495,-0.055,lick
197,0.0,-20.0,-20.0,1.0,82.3526,1.5038,9.945,lick
198,19.885,19.885,19.885,0.689,73.1404,0.2034,-0.055,lick
199,39.846,19.961,19.961,0.999,73.8114,0.2189,-0.055,lick
200,59.824,19.978,19.978,0.999,74.6556,0.2172,-0.055,lick
201,79.813,19.989,19.989,1.0,75.4739,0.2135,-0.055,lick
202,99.516,19.703,19.703,1.0,76.3496,0.211,-0.055,lick
203,119.298,19.782,19.782,1.0,77.1233,0.2095,-0.055,lick
204,99.298,-20.0,-20.0,0.982,78.153,0.57,-0.055,lick
205,79.298,-20.0,-20.0,1.0,79.0232,1.4888,-0.055,lick
206,59.298,-20.0,-20.0,1.0,79.5695,1.4998,-0.055,lick
207,39.298,-20.0,-20.0,0.999,80.5415,1.4566,-0.055,lick
208,19.298,-20.0,-20.0,1.0,81.3794,1.4721,-0.055,lick
209,0.0,-20.0,-20.0,1.0,82.2255,1.4813,9.945,lick
210,19.973,19.973,19.973,0.667,73.0137,0.2008,-0.055,lick
211,39.953,19.98,19.98,0.999,73.8487,0.2167,-0.055,lick
212,59.94,19.987,19.987,0.999,74.6077,0.2153,-0.055,lick
213,79.926,19.986,19.986,1.0,75.4241,0.2124,-0.055,lick
214,99.811,19.885,19.885,1.0,76.2954,0.2096,-0.055,lick
215,119.458,19.646,19.646,1.0,77.2798,0.207,-0.055,lick
216,99.458,-20.0,-20.0,1.0,77.967,0.5541,-0.055,lick
217,79.458,-20.0,-20.0,1.0,78.8573,1.4611,-0.055,lick
218,59.458,-20.0,-20.0,1.0,79.4994,1.4813,-0.055,lick
219,39.458,-20.0,-20.0,1.0,80.4689,1.4394,-0.055,lick
220,19.458,-20.0,-20.0,1.0,81.3077,1.455,-0.055,lick
221,0.0,-20.0,-20.0,1.0,82.094,1.4493,9.945,lick
222,19.997,19.997,19.997,0.672,72.8975,0.1969,-0.055,lick
223,39.977,19.979,19.979,0.999,73.8585,0.2157,-0.055,lick
224,59.954,19.977,19.977,0.999,74.5846,0.2143,-0.055,lick
225,79.92,19.966,19.966,1.0,75.3872,0.2114,-0.055,lick
226,99.661,19.742,19.742,1.0,76.2263,0.2077,-0.055,lick
227,119.388,19.726,19.726,1.0,77.0691,0.2057,-0.055,lick
228,99.388,-20.0,-20.0,1.0,77.8745,0.5357,-0.055,lick
229,79.388,-20.0,-20.0,0.983,78.7503,1.4313,-0.055,lick
230,59.388,-20.0,-20.0,1.0,79.3961,1.4519,-0.055,lick
231,39.388,-20.0,-20.0,0.999,80.3559,1.4019,-0.055,lick
232,19.388,-20.0,-20.0,1.0,81.2012,1.4178,-0.055,lick
233,0.0,-20.0,-20.0,0.929,82.0549,1.4281,9.945,lick
