Step,Position,Velocity,Action_Vel_Cmd,Action_Lick_Cmd,Critic_Value,Policy_StdDev,Reward,Behaviour
1,94.24,20.0,20.0,0.908,65.4803,0.2746,-0.055,lick
2,114.24,20.0,20.0,0.999,77.5274,0.3075,-0.055,lick
3,120.0,20.0,20.0,0.999,78.7983,0.3063,-0.055,lick
4,100.772,-19.228,-19.228,1.0,78.6791,0.2573,-0.055,lick
5,80.772,-20.0,-20.0,1.0,79.3046,2.0,-0.055,lick
6,60.772,-20.0,-20.0,1.0,80.4269,2.0,-0.055,lick
7,40.772,-20.0,-20.0,1.0,81.267,2.0,-0.055,lick
8,20.772,-20.0,-20.0,1.0,82.0286,2.0,-0.055,lick
9,0.772,-20.0,-20.0,1.0,82.9178,2.0,9.945,lick
10,20.772,20.0,20.0,-1.0,73.6527,0.2162,-0.005,move
11,40.772,20.0,20.0,0.976,74.4726,0.2701,-0.055,lick
12,60.772,20.0,20.0,0.983,75.2387,0.2746,-0.055,lick
13,80.772,20.0,20.0,0.999,76.1505,0.3066,-0.055,lick
14,100.772,20.0,20.0,0.999,76.9859,0.3088,-0.055,lick
15,120.0,20.0,20.0,0.999,77.8585,0.3082,-0.055,lick
16,100.512,-19.488,-19.488,1.0,78.7567,0.2573,-0.055,lick
17,80.512,-20.0,-20.0,1.0,79.4046,2.0,-0.055,lick
18,60.512,-20.0,-20.0,1.0,80.4123,2.0,-0.055,lick
19,40.512,-20.0,-20.0,1.0,81.249,2.0,-0.055,lick
20,20.512,-20.0,-20.0,1.0,81.9815,2.0,-0.055,lick
21,0.512,-20.0,-20.0,1.0,82.8014,2.0,9.945,lick
22,20.512,20.0,20.0,-1.0,73.584,0.218,-0.005,move
23,40.512,20.0,20.0,0.975,74.4902,0.2699,-0.055,lick
24,60.512,20.0,20.0,0.984,75.2588,0.2745,-0.055,lick
25,80.512,20.0,20.0,0.998,76.1897,0.3079,-0.055,lick
26,100.512,20.0,20.0,0.999,77.0632,0.311,-0.055,lick
27,120.0,20.0,20.0,0.999,77.9344,0.3106,-0.055,lick
28,100.31,-19.69,-19.69,1.0,78.7491,0.2605,-0.055,lick
29,80.31,-20.0,-20.0,1.0,79.4135,2.0,-0.055,lick
