Step,Position,Velocity,Action_Vel_Cmd,Action_Lick_Cmd,Critic_Value,Policy_StdDev,Reward,Behaviour
1,50.037,-19.635,-19.635,-0.976,-0.4951,0.6412,-0.005,move
2,56.632,6.595,6.595,-0.274,-0.5333,0.764,-0.005,move
3,36.711,-19.921,-19.921,-0.951,-0.5232,0.6722,-0.005,move
4,16.711,-20.0,-20.0,-0.919,-0.5217,0.7761,-0.005,move
5,0.0,-19.999,-19.999,-0.994,-0.5072,0.792,-0.005,move
6,11.782,11.782,11.782,-0.892,-0.5,1.1873,-0.005,move
7,1.335,-10.446,-10.446,0.948,-0.481,0.7843,-0.055,lick
8,18.056,16.721,16.721,-1.0,-0.4935,1.0712,-0.005,move
9,4.337,-13.719,-13.719,-0.998,-0.4799,0.849,-0.005,move
10,24.051,19.713,19.713,-0.912,-0.4729,0.728,-0.005,move
11,4.051,-20.0,-20.0,-0.995,-0.4579,0.9094,-0.005,move
12,24.045,19.994,19.994,-1.0,-0.468,0.8255,-0.005,move
13,43.886,19.841,19.841,-1.0,-0.4571,0.9144,-0.005,move
14,25.559,-18.327,-18.327,-0.851,-0.4635,0.9005,-0.005,move
15,5.565,-19.993,-19.993,-0.843,-0.475,0.7739,-0.005,move
16,0.0,-20.0,-20.0,-0.999,-0.4543,0.8321,-0.005,move
17,0.0,-20.0,-20.0,-0.996,-0.4755,1.2135,-0.005,move
18,0.0,-20.0,-20.0,-0.991,-0.4755,1.2135,-0.005,move
19,0.0,-20.0,-20.0,-0.987,-0.4755,1.2135,-0.005,move
20,0.0,-20.0,-20.0,-0.997,-0.4755,1.2135,-0.005,move
21,5.148,5.148,5.148,0.179,-0.465,1.2244,-0.015,nose_poke
22,0.0,-11.165,-11.165,-0.989,-0.4442,0.7504,-0.005,move
23,20.0,20.0,20.0,-0.999,-0.4597,1.1177,-0.005,move
24,39.984,19.984,19.984,-0.977,-0.4262,0.9435,-0.005,move
25,59.977,19.994,19.994,0.211,-0.4299,0.9317,-0.015,nose_poke
26,51.518,-8.459,-8.459,0.321,-0.424,0.9388,-0.015,nose_poke
27,71.496,19.978,19.978,-0.983,-0.4456,0.6693,-0.005,move
28,75.336,3.84,3.84,-0.825,-0.3168,0.8998,-0.005,move
29,55.337,-19.999,-19.999,-0.875,-0.3525,0.7222,-0.005,move
30,35.337,-20.0,-20.0,-0.942,-0.4537,0.8112,-0.005,move
31,55.33,19.994,19.994,-0.997,-0.4319,0.8298,-0.005,move
32,36.281,-19.05,-19.05,-1.0,-0.4133,0.9554,-0.005,move
33,18.789,-17.492,-17.492,-0.896,-0.4328,0.8109,-0.005,move
