Step,Position,Velocity,Action_Vel_Cmd,Action_Lick_Cmd,Critic_Value,Policy_StdDev,Reward
200,50.388,-8.938,-8.938,-0.917,0.2544,0.9492,-0.005
201,34.104,-16.284,-16.284,-0.823,0.5863,0.9455,-0.005
202,29.185,-4.919,-4.919,-0.595,0.0926,0.941,-0.005
203,27.228,-1.957,-1.957,-0.261,0.0327,0.9358,-0.005
204,36.053,8.825,8.825,-0.782,0.4672,0.9321,-0.005
205,47.844,11.792,11.792,-0.341,0.601,0.9309,-0.005
206,60.953,13.108,13.108,0.846,0.6331,0.9392,-0.055
207,67.002,6.049,6.049,0.242,0.3434,0.9748,-0.055
208,86.205,19.203,19.203,0.387,0.9679,0.9682,-0.055
209,104.82,18.614,18.614,0.46,0.9315,0.9872,-0.055
210,119.905,15.085,15.085,0.361,0.7633,0.9975,-0.055
211,120.0,17.055,17.055,-0.469,0.9005,0.9538,-0.005
212,120.0,12.536,12.536,-0.115,0.6762,0.9549,-0.005
213,114.239,-5.761,-5.761,-0.602,0.2593,0.9522,-0.005
214,120.0,14.274,14.274,-0.714,0.7544,0.966,-0.005
215,113.842,-6.158,-6.158,0.878,0.2913,0.9534,-0.055
216,119.786,5.944,5.944,-0.692,0.3676,0.9654,-0.005
217,120.0,0.573,0.573,-0.6,0.1231,0.9456,-0.005
218,120.0,15.169,15.169,0.626,0.78,0.9404,-0.055
219,101.127,-18.873,-18.873,-0.506,0.8042,0.9539,-0.005
220,107.039,5.913,5.913,-0.312,0.3502,0.9543,-0.005
221,119.139,12.1,12.1,0.682,0.6112,0.987,-0.055
222,120.0,18.031,18.031,0.646,0.9165,0.9517,-0.055
223,120.0,13.867,13.867,-0.923,0.7561,0.9553,-0.005
224,120.0,0.258,0.258,-0.097,0.1511,0.9532,-0.005
225,111.849,-8.151,-8.151,-0.877,0.3103,0.9402,-0.005
226,112.553,0.704,0.704,0.753,0.0704,0.9621,-0.055
227,102.29,-10.263,-10.263,-0.79,0.3782,0.9752,-0.005
228,114.355,12.065,12.065,-0.223,0.6405,0.9556,-0.005
229,120.0,5.895,5.895,-0.33,0.3589,1.0006,-0.005
230,120.0,8.38,8.38,0.168,0.4678,0.9456,-0.055
231,120.0,9.983,9.983,-0.583,0.5697,0.9487,-0.005
232,120.0,0.265,0.265,0.536,0.1302,0.9504,-0.055
233,119.098,-0.902,-0.902,-0.182,0.0969,0.9402,-0.005
234,114.844,-4.255,-4.255,0.004,0.1806,0.9396,-0.055
235,104.503,-10.341,-10.341,-0.429,0.3744,0.9676,-0.005
236,113.613,9.11,9.11,-0.694,0.5181,0.9566,-0.005
237,101.955,-11.658,-11.658,0.24,0.478,0.9962,-0.055
238,94.45,-7.506,-7.506,-0.563,0.2368,0.9542,-0.005
239,75.626,-18.823,-18.823,0.294,0.7468,0.9544,-0.055
240,90.427,14.801,14.801,-0.628,0.7814,0.9457,-0.005
241,106.88,16.453,16.453,0.672,0.8209,0.9904,-0.055
242,115.991,9.111,9.111,0.793,0.4658,0.9989,-0.055
243,99.199,-16.792,-16.792,-0.422,0.6902,0.997,-0.005
244,98.563,-0.636,-0.636,0.094,0.0509,0.9531,-0.055
245,104.322,5.759,5.759,-0.605,0.3554,0.9666,-0.005
246,110.405,6.083,6.083,-0.298,0.3665,0.9855,-0.005
247,94.933,-15.472,-15.472,-0.138,0.6288,0.9888,-0.005
248,105.585,10.652,10.652,-0.698,0.5883,0.9512,-0.005
249,106.636,1.051,1.051,-0.72,0.0936,0.9962,-0.005
250,95.338,-11.298,-11.298,-0.462,0.4295,0.9735,-0.005
251,111.942,16.604,16.604,0.059,0.8457,0.9516,-0.055
252,118.943,7.002,7.002,0.471,0.3852,1.001,-0.055
253,116.944,-1.999,-1.999,-0.597,0.13,0.9468,-0.005
254,97.695,-19.249,-19.249,0.815,0.7737,0.9713,-0.055
255,80.05,-17.645,-17.645,0.545,0.6639,0.9533,-0.055
256,82.678,2.628,2.628,0.083,0.1873,0.9464,-0.055
257,82.751,0.073,0.073,-0.291,0.0713,0.9673,-0.005
258,71.635,-11.116,-11.116,-0.938,0.4179,0.9618,-0.005
259,55.065,-16.571,-16.571,-0.749,0.6365,0.9432,-0.005
260,66.386,11.321,11.321,0.683,0.5426,0.9486,-0.055
261,82.567,16.18,16.18,-0.573,0.8344,0.9773,-0.005
262,102.185,19.618,19.618,0.471,0.9819,0.9858,-0.055
263,116.442,14.257,14.257,-0.596,0.7417,0.9961,-0.005
264,111.147,-5.295,-5.295,-0.016,0.2336,1.0019,-0.005
265,112.484,1.337,1.337,-0.541,0.0936,0.9648,-0.005
266,120.0,17.745,17.745,-0.524,0.9154,0.9768,-0.005
267,101.921,-18.079,-18.079,0.297,0.7776,0.9553,-0.055
268,85.922,-15.999,-15.999,-0.054,0.5903,0.9543,-0.005
269,84.688,-1.234,-1.234,0.137,0.0469,0.9475,-0.055
270,76.096,-8.592,-8.592,0.068,0.3309,0.9601,-0.055
271,66.574,-9.522,-9.522,0.188,0.3517,0.9455,-0.055
272,65.623,-0.951,-0.951,-0.529,0.0468,0.9421,-0.005
273,85.55,19.927,19.927,-0.917,1.0339,0.9533,-0.005
274,81.853,-3.697,-3.697,0.561,0.1877,0.9868,-0.055
275,94.615,12.762,12.762,0.603,0.6449,0.9546,-0.055
276,111.691,17.077,17.077,-0.483,0.8774,0.992,-0.005
277,109.03,-2.661,-2.661,-0.315,0.127,1.0008,-0.005
278,120.0,19.347,19.347,-0.431,0.9922,0.9667,-0.005
279,120.0,12.74,12.74,-0.687,0.6985,0.9555,-0.005
280,120.0,1.051,1.051,-0.233,0.1527,0.9523,-0.005
281,106.926,-13.074,-13.074,0.122,0.5287,0.9407,-0.055
282,91.894,-15.031,-15.031,0.438,0.5672,0.9558,-0.055
283,102.494,10.6,10.6,-0.447,0.579,0.95,-0.005
284,94.57,-7.924,-7.924,-0.766,0.3233,0.995,-0.005
285,99.696,5.126,5.126,0.429,0.2855,0.954,-0.055
286,119.334,19.638,19.638,-0.61,1.0096,0.982,-0.005
287,111.744,-7.589,-7.589,0.757,0.3523,0.9553,-0.055
288,119.183,7.439,7.439,-0.693,0.4413,0.9627,-0.005
289,120.0,19.929,19.929,-0.934,1.0602,0.9474,-0.005
290,112.785,-7.215,-7.215,0.689,0.338,0.9555,-0.055
291,119.049,6.263,6.263,-0.311,0.374,0.9636,-0.005
292,120.0,2.607,2.607,0.648,0.1898,0.9456,-0.055
293,120.0,15.332,15.332,-0.29,0.8141,0.9421,-0.005
294,107.057,-12.943,-12.943,-0.072,0.5581,0.9539,-0.005
295,115.344,8.288,8.288,0.96,0.4106,0.9559,-0.055
296,100.995,-14.349,-14.349,0.023,0.5861,0.9952,-0.055
297,86.063,-14.932,-14.932,-0.73,0.5416,0.9535,-0.005
298,104.03,17.966,17.966,0.863,0.8834,0.9476,-0.055
299,119.873,15.843,15.843,-0.764,0.8216,0.9973,-0.005
300,120.0,8.922,8.922,0.882,0.4733,0.9541,-0.055
301,120.0,7.542,7.542,0.34,0.4274,0.9493,-0.055
302,105.089,-14.911,-14.911,0.965,0.616,0.9478,-0.055
303,94.926,-10.163,-10.163,-0.82,0.3308,0.955,-0.005
304,88.851,-6.075,-6.075,-0.755,0.175,0.9521,-0.005
305,107.532,18.681,18.681,0.942,0.9166,0.9534,-0.055
306,100.879,-6.654,-6.654,-0.315,0.3086,0.9987,-0.005
307,117.298,16.42,16.42,-0.782,0.8601,0.9582,-0.005
308,120.0,3.071,3.071,0.794,0.2206,0.9537,-0.055
309,120.0,15.657,15.657,-0.681,0.8422,0.9427,-0.005
310,120.0,2.748,2.748,-0.718,0.2394,0.9541,-0.005
311,120.0,18.38,18.38,0.586,0.9377,0.9423,-0.055
312,102.092,-17.908,-17.908,0.832,0.7692,0.9554,-0.055
313,97.743,-4.348,-4.348,0.16,0.1113,0.9544,-0.055
314,99.717,1.974,1.974,0.29,0.1375,0.9595,-0.055
315,105.884,6.167,6.167,0.51,0.3375,0.9734,-0.055
316,93.601,-12.283,-12.283,-0.858,0.4847,0.9872,-0.005
317,107.371,13.77,13.77,0.296,0.7043,0.9509,-0.055
318,93.701,-13.67,-13.67,0.752,0.5761,0.9981,-0.055
319,86.331,-7.37,-7.37,-0.498,0.2303,0.9508,-0.005
320,76.077,-10.254,-10.254,-0.934,0.3592,0.9507,-0.005
321,89.318,13.241,13.241,-0.186,0.6921,0.9448,-0.005
322,105.101,15.783,15.783,-0.825,0.8217,0.9897,-0.005
323,119.623,14.523,14.523,0.559,0.7311,0.9981,-0.055
324,110.612,-9.011,-9.011,0.957,0.3927,0.9534,-0.055
325,120.0,17.183,17.183,0.198,0.8688,0.9606,-0.055
326,102.157,-17.843,-17.843,0.855,0.7628,0.9549,-0.055
327,120.0,18.551,18.551,-0.869,0.9708,0.9544,-0.005
328,108.488,-11.512,-11.512,-0.103,0.5105,0.9554,-0.005
329,120.0,18.095,18.095,-0.689,0.9394,0.9573,-0.005
330,120.0,18.005,18.005,-0.847,0.9581,0.9553,-0.005
331,120.0,16.493,16.493,0.511,0.8474,0.9553,-0.055
332,120.0,4.625,4.625,-0.151,0.3232,0.9545,-0.005
333,120.0,3.261,3.261,-0.108,0.2561,0.9444,-0.005
334,120.0,0.434,0.434,0.954,0.1007,0.9429,-0.055
335,118.933,-1.067,-1.067,-0.395,0.0935,0.9403,-0.005
336,109.047,-9.886,-9.886,-0.176,0.3891,0.9396,-0.005
337,120.0,19.848,19.848,-0.521,1.0198,0.9591,-0.005
338,120.0,18.375,18.375,-0.62,0.9685,0.9555,-0.005
339,102.634,-17.366,-17.366,0.17,0.75,0.9554,-0.055
340,95.603,-7.031,-7.031,0.885,0.2218,0.9545,-0.055
341,90.908,-4.695,-4.695,0.788,0.1632,0.9554,-0.055
342,107.836,16.927,16.927,-0.438,0.8747,0.9564,-0.005
343,99.526,-8.309,-8.309,-0.498,0.3669,0.9993,-0.005
344,106.397,6.87,6.87,-0.862,0.4144,0.9558,-0.005
345,120.0,16.262,16.262,0.618,0.812,0.989,-0.055
346,107.077,-12.923,-12.923,0.893,0.5562,0.9544,-0.055
347,105.023,-2.054,-2.054,0.393,0.0672,0.9559,-0.055
348,96.382,-8.64,-8.64,-0.621,0.3091,0.9664,-0.005
349,114.752,18.369,18.369,0.749,0.9081,0.9541,-0.055
350,117.938,3.186,3.186,0.847,0.1718,1.002,-0.055
351,120.0,11.788,11.788,0.686,0.6127,0.9421,-0.055
352,120.0,15.953,15.953,-0.636,0.8521,0.9517,-0.005
353,120.0,17.671,17.671,0.382,0.9069,0.9542,-0.055
354,100.921,-19.079,-19.079,0.329,0.8196,0.9553,-0.055
355,120.0,19.652,19.652,0.369,0.9843,0.9544,-0.055
356,102.319,-17.681,-17.681,0.838,0.7635,0.9555,-0.055
357,120.0,18.569,18.569,0.424,0.9295,0.9544,-0.055
358,120.0,2.156,2.156,-0.235,0.2071,0.9554,-0.005
359,120.0,8.24,8.24,-0.596,0.4922,0.9416,-0.005
360,120.0,14.95,14.95,-0.425,0.7972,0.9485,-0.005
361,120.0,14.853,14.853,0.567,0.7663,0.9538,-0.055
362,104.05,-15.95,-15.95,0.616,0.679,0.9537,-0.055
363,88.904,-15.146,-15.146,-0.949,0.5396,0.9549,-0.005
364,81.924,-6.98,-6.98,0.245,0.2287,0.9487,-0.055
365,98.108,16.184,16.184,-0.543,0.8419,0.9495,-0.005
366,78.529,-19.579,-19.579,-0.677,0.8365,0.9948,-0.005
367,61.454,-17.075,-17.075,-0.821,0.6292,0.9472,-0.005
368,57.816,-3.637,-3.637,0.298,0.1035,0.9411,-0.055
369,76.772,18.955,18.955,-0.419,0.9567,0.9426,-0.005
370,77.545,0.773,0.773,-0.037,0.1061,0.9818,-0.005
371,93.574,16.03,16.03,-0.736,0.8374,0.9609,-0.005
372,109.921,16.346,16.346,0.931,0.8072,0.9922,-0.055
373,92.741,-17.179,-17.179,0.965,0.7268,1.0002,-0.055
374,104.369,11.627,11.627,-0.857,0.6367,0.9506,-0.005
375,93.964,-10.405,-10.405,0.806,0.438,0.9962,-0.055
376,80.655,-13.308,-13.308,0.61,0.5062,0.9515,-0.055
377,63.286,-17.369,-17.369,0.971,0.6769,0.9461,-0.055
378,66.476,3.19,3.19,0.727,0.1815,0.9417,-0.055
379,79.251,12.775,12.775,-0.922,0.6814,0.961,-0.005
380,73.654,-5.596,-5.596,-0.305,0.2421,0.9844,-0.005
381,56.28,-17.375,-17.375,0.091,0.6938,0.9488,-0.055
382,70.171,13.892,13.892,-0.592,0.715,0.9494,-0.005
383,71.323,1.151,1.151,-0.807,0.1033,0.9795,-0.005
384,70.62,-0.703,-0.703,0.507,0.0832,0.9587,-0.055
385,83.529,12.909,12.909,0.564,0.6539,0.9553,-0.055
386,101.07,17.541,17.541,0.89,0.867,0.9866,-0.055
387,105.915,4.846,4.846,0.409,0.2856,0.9961,-0.055
388,105.694,-0.222,-0.222,-0.962,0.0536,0.9839,-0.005
389,102.685,-3.008,-3.008,-0.091,0.0982,0.9701,-0.005
390,113.608,10.923,10.923,0.021,0.5766,0.9636,-0.055
391,110.631,-2.977,-2.977,-0.101,0.122,0.9992,-0.005
392,98.85,-11.781,-11.781,-0.799,0.4301,0.9668,-0.005
393,99.644,0.794,0.794,-0.35,0.0645,0.9529,-0.005
394,81.406,-18.238,-18.238,0.056,0.7414,0.9702,-0.055
395,94.778,13.371,13.371,0.348,0.6819,0.9472,-0.055
396,101.468,6.69,6.69,0.362,0.3741,0.9925,-0.055
397,102.136,0.668,0.668,0.032,0.0873,0.9864,-0.055
398,100.498,-1.638,-1.638,0.221,0.081,0.9708,-0.055
399,93.815,-6.683,-6.683,-0.626,0.2314,0.9657,-0.005
400,79.333,-14.482,-14.482,-0.751,0.5469,0.9549,-0.005
401,59.541,-19.792,-19.792,0.042,0.7709,0.9455,-0.055
402,72.133,12.592,12.592,0.217,0.6242,0.9508,-0.055
403,52.226,-19.907,-19.907,-0.708,0.849,0.9809,-0.005
404,63.949,11.723,11.723,0.318,0.5779,0.948,-0.055
405,78.385,14.436,14.436,-0.94,0.7566,0.9762,-0.005
