Step,Position,Velocity,Action_Vel_Cmd,Action_Lick_Cmd,Critic_Value,Policy_StdDev,Reward
1,60.778,12.565,12.565,0.476,0.6285,0.9329,-0.055
2,73.168,12.389,12.389,-0.559,0.6624,1.0005,-0.005
3,55.202,-17.965,-17.965,0.368,0.7842,0.002,-0.055
4,72.472,17.27,17.27,-0.162,0.8759,0.9465,-0.005
5,58.807,-13.664,-13.664,-0.468,0.6287,0.0024,-0.005
6,78.521,19.713,19.713,0.969,0.9591,0.9414,-0.055
7,96.736,18.215,18.215,0.371,0.9235,0.0032,-0.055
8,112.197,15.461,15.461,-0.084,0.7995,0.0078,-0.005
9,120.0,13.788,13.788,-0.663,0.733,0.0115,-0.005
10,120.0,12.312,12.312,0.938,0.653,0.9656,-0.055
11,114.028,-5.972,-5.972,-0.452,0.299,0.9649,-0.005
12,110.733,-3.295,-3.295,0.655,0.1197,0.9781,-0.055
13,120.0,19.581,19.581,-0.403,1.0084,0.9871,-0.005
14,120.0,11.569,11.569,0.1,0.642,0.9674,-0.055
15,120.0,15.734,15.734,-0.91,0.8631,0.9645,-0.005
16,105.15,-14.85,-14.85,0.228,0.6674,0.9665,-0.055
17,109.297,4.147,4.147,-0.699,0.2817,0.9531,-0.005
18,102.175,-7.121,-7.121,0.61,0.2886,0.005,-0.055
19,101.424,-0.751,-0.751,-0.912,0.0514,0.971,-0.005
20,98.164,-3.26,-3.26,-0.622,0.1107,0.9932,-0.005
21,106.539,8.375,8.375,0.121,0.4639,0.9834,-0.055
22,120.0,14.945,14.945,-0.935,0.7962,0.0091,-0.005
23,120.0,19.176,19.176,-0.91,1.0308,0.966,-0.005
24,120.0,4.067,4.067,0.185,0.2802,0.9673,-0.055
25,120.0,13.945,13.945,-0.796,0.774,0.9559,-0.005
26,102.614,-17.386,-17.386,0.922,0.7628,0.9657,-0.055
27,119.477,16.863,16.863,-0.21,0.8715,0.9476,-0.005
28,120.0,17.868,17.868,-0.907,0.9664,0.9669,-0.005
29,109.876,-10.124,-10.124,-0.784,0.4812,0.9673,-0.005
30,120.0,16.863,16.863,-0.438,0.8771,0.9629,-0.005
31,120.0,19.177,19.177,-0.511,1.0208,0.967,-0.005
32,119.525,-0.475,-0.475,0.442,0.1902,0.9673,-0.055
33,99.976,-19.549,-19.549,-0.934,0.7988,0.9517,-0.005
34,117.756,17.78,17.78,0.878,0.8723,0.944,-0.055
35,98.56,-19.197,-19.197,0.666,0.8569,0.9668,-0.055
36,107.081,8.521,8.521,0.41,0.4576,0.9441,-0.055
37,102.974,-4.107,-4.107,-0.752,0.1833,0.0094,-0.005
