Step,Position,Velocity,Action_Vel_Cmd,Action_Lick_Cmd,Critic_Value,Policy_StdDev,Reward,Behaviour
1,74.296,20.0,20.0,1.0,76.6992,2.0,-0.055,lick
2,94.296,20.0,20.0,1.0,77.7767,2.0,-0.055,lick
3,114.296,20.0,20.0,1.0,78.5932,2.0,-0.055,lick
4,120.0,20.0,20.0,1.0,79.5221,2.0,-0.055,lick
5,100.0,-20.0,-20.0,1.0,79.6511,2.0,-0.055,lick
6,80.0,-20.0,-20.0,1.0,80.3515,2.0,-0.055,lick
7,60.0,-20.0,-20.0,1.0,81.2224,2.0,-0.055,lick
8,40.0,-20.0,-20.0,1.0,82.3328,2.0,-0.055,lick
9,20.0,-20.0,-20.0,1.0,83.2232,2.0,-0.055,lick
10,0.0,-20.0,-20.0,1.0,84.1255,2.0,9.945,lick
11,20.0,20.0,20.0,1.0,75.0931,2.0,-0.055,lick
12,40.0,20.0,20.0,1.0,75.5833,2.0,-0.055,lick
13,60.0,20.0,20.0,1.0,76.3639,2.0,-0.055,lick
14,80.0,20.0,20.0,1.0,77.1866,2.0,-0.055,lick
15,100.0,20.0,20.0,1.0,77.7613,2.0,-0.055,lick
16,120.0,20.0,20.0,1.0,78.4566,2.0,-0.055,lick
17,100.0,-20.0,-20.0,1.0,79.3189,2.0,-0.055,lick
18,80.0,-20.0,-20.0,1.0,80.2738,2.0,-0.055,lick
19,60.0,-20.0,-20.0,1.0,81.1508,2.0,-0.055,lick
20,40.0,-20.0,-20.0,1.0,82.3154,2.0,-0.055,lick
21,20.0,-20.0,-20.0,1.0,83.2319,2.0,-0.055,lick
22,0.0,-20.0,-20.0,1.0,84.1401,2.0,9.945,lick
23,20.0,20.0,20.0,1.0,75.0583,2.0,-0.055,lick
24,40.0,20.0,20.0,1.0,75.4295,2.0,-0.055,lick
25,60.0,20.0,20.0,1.0,76.205,2.0,-0.055,lick
26,80.0,20.0,20.0,1.0,76.9386,2.0,-0.055,lick
27,100.0,20.0,20.0,1.0,77.4683,2.0,-0.055,lick
28,120.0,20.0,20.0,1.0,78.2913,2.0,-0.055,lick
29,100.0,-20.0,-20.0,1.0,79.197,2.0,-0.055,lick
30,80.0,-20.0,-20.0,1.0,80.2392,2.0,-0.055,lick
31,60.0,-20.0,-20.0,1.0,81.1284,2.0,-0.055,lick
32,40.0,-20.0,-20.0,1.0,82.3094,2.0,-0.055,lick
33,20.0,-20.0,-20.0,1.0,83.2062,2.0,-0.055,lick
34,0.0,-20.0,-20.0,1.0,84.1152,2.0,9.945,lick
35,20.0,20.0,20.0,1.0,75.001,2.0,-0.055,lick
