Step,Position,Velocity,Action_Vel_Cmd,Action_Lick_Cmd,Critic_Value,Policy_StdDev,Reward,Behaviour
1,20.442,-20.0,-20.0,1.0,75.4579,2.0,-0.055,lick
2,0.442,-20.0,-20.0,1.0,76.8919,2.0,-0.055,lick
3,20.442,20.0,20.0,1.0,77.8149,2.0,-0.055,lick
4,40.442,20.0,20.0,1.0,78.885,2.0,-0.055,lick
5,60.442,20.0,20.0,1.0,79.73,2.0,-0.055,lick
6,80.442,20.0,20.0,1.0,80.4699,2.0,-0.055,lick
7,100.442,20.0,20.0,1.0,81.2936,2.0,-0.055,lick
8,120.0,20.0,20.0,1.0,82.1587,2.0,9.945,lick
9,100.0,-20.0,-20.0,1.0,72.8271,2.0,-0.055,lick
10,80.0,-20.0,-20.0,1.0,73.5128,2.0,-0.055,lick
11,60.0,-20.0,-20.0,1.0,74.2774,2.0,-0.055,lick
12,40.0,-20.0,-20.0,1.0,75.2853,2.0,-0.055,lick
13,20.0,-20.0,-20.0,1.0,76.112,2.0,-0.055,lick
14,0.0,-20.0,-20.0,1.0,76.9537,2.0,-0.055,lick
15,20.0,20.0,20.0,1.0,77.81,2.0,-0.055,lick
16,40.0,20.0,20.0,1.0,78.7844,2.0,-0.055,lick
17,60.0,20.0,20.0,1.0,79.6253,2.0,-0.055,lick
18,80.0,20.0,20.0,1.0,80.4649,2.0,-0.055,lick
19,100.0,20.0,20.0,1.0,81.1627,2.0,-0.055,lick
20,120.0,20.0,20.0,1.0,82.0327,2.0,9.945,lick
21,100.0,-20.0,-20.0,1.0,72.6582,2.0,-0.055,lick
22,80.0,-20.0,-20.0,1.0,73.4982,2.0,-0.055,lick
23,60.0,-20.0,-20.0,1.0,74.2975,2.0,-0.055,lick
24,40.0,-20.0,-20.0,1.0,75.3362,2.0,-0.055,lick
25,20.0,-20.0,-20.0,1.0,76.1679,2.0,-0.055,lick
26,0.0,-20.0,-20.0,1.0,77.0603,2.0,-0.055,lick
27,20.0,20.0,20.0,1.0,77.8511,2.0,-0.055,lick
28,40.0,20.0,20.0,1.0,78.7007,2.0,-0.055,lick
29,60.0,20.0,20.0,1.0,79.5402,2.0,-0.055,lick
30,80.0,20.0,20.0,1.0,80.3803,2.0,-0.055,lick
31,100.0,20.0,20.0,1.0,80.9924,2.0,-0.055,lick
32,120.0,20.0,20.0,1.0,81.8635,2.0,9.945,lick
33,100.0,-20.0,-20.0,1.0,72.5988,2.0,-0.055,lick
34,80.0,-20.0,-20.0,1.0,73.5354,2.0,-0.055,lick
35,60.0,-20.0,-20.0,1.0,74.3432,2.0,-0.055,lick
36,40.0,-20.0,-20.0,1.0,75.4309,2.0,-0.055,lick
