episode,phase,total_reward,steps,success,licked_left,licked_right,n_licks,critic_loss,actor_loss,alpha
89,1.0,99.64,50,0,1,0,22,nan,nan,nan
90,1.0,99.73,44,0,1,0,10,nan,nan,nan
91,1.0,99.525,65,0,1,0,30,nan,nan,nan
92,1.0,99.54,60,0,1,0,32,nan,nan,nan
93,1.0,99.595,59,0,1,0,22,nan,nan,nan
94,1.0,99.625,56,0,1,0,19,nan,nan,nan
95,1.0,99.28,95,0,1,0,49,nan,nan,nan
96,1.0,99.68,44,0,1,0,20,nan,nan,nan
97,1.0,99.545,64,0,1,0,27,nan,nan,nan
98,1.0,99.665,44,0,1,0,23,nan,nan,nan
99,1.0,99.495,73,0,1,0,28,nan,nan,nan
100,1.0,99.395,86,0,1,0,35,nan,nan,nan
101,1.0,99.72,37,0,1,0,19,nan,nan,nan
102,1.0,99.625,52,0,1,0,23,nan,nan,nan
103,1.0,99.68,46,0,1,0,18,nan,nan,nan
104,1.0,99.315,94,0,1,0,43,nan,nan,nan
105,1.0,99.535,65,0,1,0,28,nan,nan,nan
106,1.0,99.67,46,0,1,0,20,nan,nan,nan
107,1.0,99.645,50,0,1,0,21,nan,nan,nan
108,1.0,99.625,51,0,1,0,24,nan,nan,nan
109,1.0,99.705,46,0,1,0,13,nan,nan,nan
110,1.0,99.715,43,0,1,0,14,nan,nan,nan
111,1.0,99.505,69,0,1,0,30,nan,nan,nan
112,1.0,99.485,66,0,1,0,37,nan,nan,nan
113,1.0,99.545,62,0,1,0,29,nan,nan,nan
114,1.0,99.68,45,0,1,0,19,nan,nan,nan
115,1.0,99.705,39,0,1,0,20,nan,nan,nan
116,1.0,99.6,57,0,1,0,23,nan,nan,nan
117,1.0,99.475,72,0,1,0,33,nan,nan,nan
118,1.0,99.465,68,0,1,0,39,nan,nan,nan
119,1.0,99.585,58,0,1,0,25,nan,nan,nan
120,1.0,99.63,52,0,1,0,22,nan,nan,nan
121,1.0,99.615,49,0,1,0,28,nan,nan,nan
122,1.0,99.635,51,0,1,0,22,nan,nan,nan
123,1.0,99.645,53,0,1,0,18,nan,nan,nan
124,1.0,99.68,43,0,1,0,21,42.764523,-0.026986,nan
125,1.0,99.695,48,0,1,0,13,nan,nan,nan
126,1.0,99.66,48,0,1,0,20,nan,nan,nan
127,1.0,99.735,36,0,1,0,17,nan,nan,nan
128,1.0,99.665,48,0,1,0,19,nan,nan,nan
129,1.0,99.715,40,0,1,0,17,nan,nan,nan
130,1.0,99.69,42,0,1,0,20,nan,nan,nan
131,1.0,99.69,42,0,1,0,20,nan,nan,nan
132,1.0,99.51,64,0,1,0,34,nan,nan,nan
133,1.0,99.735,38,0,1,0,15,nan,nan,nan
134,1.0,99.65,49,0,1,0,21,nan,nan,nan
135,1.0,99.43,83,0,1,0,31,nan,nan,nan
136,1.0,99.63,53,0,1,0,21,nan,nan,nan
137,1.0,99.52,69,0,1,0,27,nan,nan,nan
138,1.0,99.71,38,0,1,0,20,nan,nan,nan
139,1.0,99.575,63,0,1,0,22,nan,nan,nan
140,1.0,99.735,39,0,1,0,14,nan,nan,nan
141,1.0,99.655,51,0,1,0,18,nan,nan,nan
142,1.0,99.735,35,0,1,0,18,nan,nan,nan
143,1.0,99.75,34,0,1,0,16,nan,nan,nan
144,1.0,99.75,33,0,1,0,17,nan,nan,nan
145,1.0,99.73,38,0,1,0,16,nan,nan,nan
146,1.0,99.655,47,0,1,0,22,nan,nan,nan
147,1.0,99.71,41,0,1,0,17,nan,nan,nan
148,1.0,99.675,42,0,1,0,23,nan,nan,nan
149,1.0,99.595,59,0,1,0,22,nan,nan,nan
150,1.0,99.71,38,0,1,0,20,nan,nan,nan
151,1.0,99.725,38,0,1,0,17,nan,nan,nan
152,1.0,99.7,43,0,1,0,17,nan,nan,nan
153,1.0,99.675,47,0,1,0,18,nan,nan,nan
154,1.0,99.61,54,0,1,0,24,nan,nan,nan
155,1.0,99.635,57,0,1,0,16,nan,nan,nan
156,1.0,99.66,48,0,1,0,20,nan,nan,nan
157,1.0,99.605,55,0,1,0,24,nan,nan,nan
158,1.0,99.555,63,0,1,0,26,nan,nan,nan
159,1.0,99.585,59,0,1,0,24,nan,nan,nan
160,1.0,99.68,44,0,1,0,20,nan,nan,nan
161,1.0,99.605,57,0,1,0,22,nan,nan,nan
162,1.0,99.52,67,0,1,0,29,nan,nan,nan
163,1.0,99.665,47,0,1,0,20,nan,nan,nan
164,1.0,99.63,51,0,1,0,23,nan,nan,nan
165,1.0,99.71,42,0,1,0,16,nan,nan,nan
166,1.0,99.665,50,0,1,0,17,19.329832,-0.037393,nan
167,1.0,99.735,36,0,1,0,17,nan,nan,nan
168,1.0,99.69,44,0,1,0,18,nan,nan,nan
169,1.0,99.705,40,0,1,0,19,nan,nan,nan
170,1.0,99.64,48,0,1,0,24,nan,nan,nan
171,1.0,99.62,53,0,1,0,23,nan,nan,nan
172,1.0,99.69,41,0,1,0,21,nan,nan,nan
173,1.0,99.725,40,0,1,0,15,nan,nan,nan
174,1.0,99.695,46,0,1,0,15,nan,nan,nan
175,1.0,99.67,47,0,1,0,19,nan,nan,nan
176,1.0,99.665,45,0,1,0,22,nan,nan,nan
177,1.0,99.585,54,0,1,0,29,nan,nan,nan
178,1.0,99.705,40,0,1,0,19,nan,nan,nan
179,1.0,99.72,39,0,1,0,17,nan,nan,nan
180,1.0,99.71,37,0,1,0,21,nan,nan,nan
181,1.0,99.715,42,0,1,0,15,nan,nan,nan
182,1.0,99.67,50,0,1,0,16,nan,nan,nan
183,1.0,99.73,38,0,1,0,16,nan,nan,nan
184,1.0,99.705,44,0,1,0,15,nan,nan,nan
185,1.0,99.72,39,0,1,0,17,nan,nan,nan
186,1.0,99.715,38,0,1,0,19,nan,nan,nan
187,1.0,99.675,47,0,1,0,18,nan,nan,nan
188,1.0,99.755,30,0,1,0,19,nan,nan,nan
189,1.0,99.715,39,0,1,0,18,nan,nan,nan
190,1.0,99.74,37,0,1,0,15,nan,nan,nan
191,1.0,99.745,37,0,1,0,14,nan,nan,nan
192,1.0,99.75,34,0,1,0,16,nan,nan,nan
193,1.0,99.74,32,0,1,0,20,nan,nan,nan
194,1.0,99.765,34,0,1,0,13,nan,nan,nan
195,1.0,99.705,40,0,1,0,19,nan,nan,nan
196,1.0,99.755,36,0,1,0,13,nan,nan,nan
197,1.0,99.725,43,0,1,0,12,nan,nan,nan
198,1.0,99.73,41,0,1,0,13,nan,nan,nan
199,1.0,99.745,36,0,1,0,15,nan,nan,nan
200,1.0,99.785,32,0,1,0,11,nan,nan,nan
201,1.0,99.67,42,0,1,0,24,nan,nan,nan
202,1.0,99.79,32,0,1,0,10,nan,nan,nan
203,1.0,99.725,39,0,1,0,16,nan,nan,nan
204,1.0,99.735,37,0,1,0,16,nan,nan,nan
205,1.0,99.78,32,0,1,0,12,nan,nan,nan
206,1.0,99.75,33,0,1,0,17,nan,nan,nan
207,1.0,99.67,45,0,1,0,21,nan,nan,nan
208,1.0,99.745,36,0,1,0,15,nan,nan,nan
209,1.0,99.625,55,0,1,0,20,nan,nan,nan
210,1.0,99.715,42,0,1,0,15,nan,nan,nan
211,1.0,99.785,34,0,1,0,9,nan,nan,nan
212,1.0,99.725,36,0,1,0,19,nan,nan,nan
213,1.0,99.715,40,0,1,0,17,nan,nan,nan
214,1.0,99.645,49,0,1,0,22,nan,nan,nan
215,1.0,99.735,38,0,1,0,15,nan,nan,nan
216,1.0,99.75,33,0,1,0,17,nan,nan,nan
217,1.0,99.735,34,0,1,0,19,10.797981,-0.030743,nan
218,1.0,99.77,33,0,1,0,13,nan,nan,nan
219,1.0,99.755,38,0,1,0,11,nan,nan,nan
220,1.0,99.72,39,0,1,0,17,nan,nan,nan
221,1.0,99.75,36,0,1,0,14,nan,nan,nan
222,1.0,99.71,42,0,1,0,16,nan,nan,nan
223,1.0,99.73,38,0,1,0,16,nan,nan,nan
224,1.0,99.755,33,0,1,0,16,nan,nan,nan
225,1.0,99.68,39,0,1,0,25,nan,nan,nan
226,1.0,99.695,41,0,1,0,20,nan,nan,nan
227,1.0,99.74,36,0,1,0,16,nan,nan,nan
228,1.0,99.755,33,0,1,0,16,nan,nan,nan
229,1.0,99.635,47,0,1,0,26,nan,nan,nan
230,1.0,99.75,32,0,1,0,18,nan,nan,nan
231,1.0,99.8,28,0,1,0,12,nan,nan,nan
232,1.0,99.74,39,0,1,0,13,nan,nan,nan
233,1.0,99.735,40,0,1,0,13,nan,nan,nan
234,1.0,99.755,33,0,1,0,16,nan,nan,nan
235,1.0,99.76,31,0,1,0,17,nan,nan,nan
236,1.0,99.765,36,0,1,0,11,nan,nan,nan
237,1.0,99.805,29,0,1,0,10,nan,nan,nan
238,1.0,99.73,38,0,1,0,16,nan,nan,nan
239,1.0,99.75,37,0,1,0,13,nan,nan,nan
240,1.0,99.695,39,0,1,0,22,nan,nan,nan
241,1.0,99.78,28,0,1,0,16,nan,nan,nan
242,1.0,99.735,37,0,1,0,16,nan,nan,nan
243,1.0,99.76,32,0,1,0,16,nan,nan,nan
244,1.0,99.755,34,0,1,0,15,nan,nan,nan
245,1.0,99.67,44,0,1,0,22,nan,nan,nan
246,1.0,99.69,46,0,1,0,16,nan,nan,nan
247,1.0,99.735,33,0,1,0,20,nan,nan,nan
248,1.0,99.675,45,0,1,0,20,nan,nan,nan
249,1.0,99.765,29,0,1,0,18,nan,nan,nan
250,1.0,99.77,32,0,1,0,14,nan,nan,nan
251,1.0,99.69,41,0,1,0,21,nan,nan,nan
252,1.0,99.705,38,0,1,0,21,nan,nan,nan
253,1.0,99.78,29,0,1,0,15,nan,nan,nan
254,1.0,99.735,38,0,1,0,15,nan,nan,nan
255,1.0,99.785,30,0,1,0,13,nan,nan,nan
256,1.0,99.755,34,0,1,0,15,nan,nan,nan
257,1.0,99.795,32,0,1,0,9,nan,nan,nan
258,1.0,99.66,45,0,1,0,23,nan,nan,nan
259,1.0,99.79,31,0,1,0,11,nan,nan,nan
260,1.0,99.785,27,0,1,0,16,nan,nan,nan
261,1.0,99.775,32,0,1,0,13,nan,nan,nan
262,1.0,99.745,38,0,1,0,13,nan,nan,nan
263,1.0,99.745,33,0,1,0,18,nan,nan,nan
264,1.0,99.79,32,0,1,0,10,nan,nan,nan
265,1.0,99.715,34,0,1,0,23,nan,nan,nan
266,1.0,99.75,34,0,1,0,16,nan,nan,nan
267,1.0,99.78,29,0,1,0,15,nan,nan,nan
268,1.0,99.725,38,0,1,0,17,nan,nan,nan
269,1.0,99.75,32,0,1,0,18,nan,nan,nan
270,1.0,99.725,39,0,1,0,16,nan,nan,nan
271,1.0,99.73,38,0,1,0,16,nan,nan,nan
272,1.0,99.75,34,0,1,0,16,nan,nan,nan
273,1.0,99.69,42,0,1,0,20,nan,nan,nan
274,1.0,99.745,38,0,1,0,13,4.512256,-0.034533,nan
275,1.0,99.77,31,0,1,0,15,nan,nan,nan
276,1.0,99.755,35,0,1,0,14,nan,nan,nan
277,1.0,99.79,28,0,1,0,14,nan,nan,nan
278,1.0,99.77,33,0,1,0,13,nan,nan,nan
279,1.0,99.775,29,0,1,0,16,nan,nan,nan
280,1.0,99.75,33,0,1,0,17,nan,nan,nan
281,1.0,99.8,30,0,1,0,10,nan,nan,nan
282,1.0,99.785,27,0,1,0,16,nan,nan,nan
283,1.0,99.8,27,0,1,0,13,nan,nan,nan
284,1.0,99.825,27,0,1,0,8,nan,nan,nan
285,1.0,99.71,39,0,1,0,19,nan,nan,nan
286,1.0,99.75,33,0,1,0,17,nan,nan,nan
287,1.0,99.805,27,0,1,0,12,nan,nan,nan
288,1.0,99.775,30,0,1,0,15,nan,nan,nan
289,1.0,99.8,28,0,1,0,12,nan,nan,nan
290,1.0,99.785,31,0,1,0,12,nan,nan,nan
291,1.0,99.74,37,0,1,0,15,nan,nan,nan
292,1.0,99.795,29,0,1,0,12,nan,nan,nan
293,1.0,99.74,32,0,1,0,20,nan,nan,nan
294,1.0,99.795,32,0,1,0,9,nan,nan,nan
295,1.0,99.81,28,0,1,0,10,nan,nan,nan
296,1.0,99.765,34,0,1,0,13,nan,nan,nan
297,1.0,99.75,32,0,1,0,18,nan,nan,nan
298,1.0,99.775,32,0,1,0,13,nan,nan,nan
299,1.0,99.765,34,0,1,0,13,nan,nan,nan
300,1.0,99.725,36,0,1,0,19,nan,nan,nan
301,1.0,99.725,37,0,1,0,18,nan,nan,nan
302,1.0,99.755,33,0,1,0,16,nan,nan,nan
303,1.0,99.745,34,0,1,0,17,nan,nan,nan
304,1.0,99.81,22,0,1,0,16,nan,nan,nan
305,1.0,99.785,27,0,1,0,16,nan,nan,nan
306,1.0,99.765,35,0,1,0,12,nan,nan,nan
307,1.0,99.79,29,0,1,0,13,nan,nan,nan
308,1.0,99.785,30,0,1,0,13,nan,nan,nan
309,1.0,99.695,45,0,1,0,16,nan,nan,nan
310,1.0,99.805,28,0,1,0,11,nan,nan,nan
311,1.0,99.75,31,0,1,0,19,nan,nan,nan
312,1.0,99.785,31,0,1,0,12,nan,nan,nan
313,1.0,99.805,28,0,1,0,11,nan,nan,nan
314,1.0,99.78,31,0,1,0,13,nan,nan,nan
315,1.0,99.82,28,0,1,0,8,nan,nan,nan
316,1.0,99.755,34,0,1,0,15,nan,nan,nan
317,1.0,99.77,32,0,1,0,14,nan,nan,nan
318,1.0,99.805,26,0,1,0,13,nan,nan,nan
319,1.0,99.775,28,0,1,0,17,nan,nan,nan
320,1.0,99.78,30,0,1,0,14,nan,nan,nan
321,1.0,99.76,33,0,1,0,15,nan,nan,nan
322,1.0,99.805,25,0,1,0,14,nan,nan,nan
323,1.0,99.735,35,0,1,0,18,nan,nan,nan
324,1.0,99.835,25,0,1,0,8,nan,nan,nan
325,1.0,99.82,27,0,1,0,9,nan,nan,nan
326,1.0,99.765,31,0,1,0,16,nan,nan,nan
327,1.0,99.725,35,0,1,0,20,nan,nan,nan
328,1.0,99.725,37,0,1,0,18,nan,nan,nan
329,1.0,99.805,28,0,1,0,11,nan,nan,nan
330,1.0,99.785,29,0,1,0,14,nan,nan,nan
331,1.0,99.775,32,0,1,0,13,nan,nan,nan
332,1.0,99.78,31,0,1,0,13,nan,nan,nan
333,1.0,99.75,35,0,1,0,15,nan,nan,nan
334,1.0,99.77,32,0,1,0,14,nan,nan,nan
335,1.0,99.795,27,0,1,0,14,nan,nan,nan
336,1.0,99.795,29,0,1,0,12,nan,nan,nan
337,1.0,99.79,29,0,1,0,13,nan,nan,nan
338,1.0,99.815,27,0,1,0,10,nan,nan,nan
339,1.0,99.765,35,0,1,0,12,nan,nan,nan
340,1.0,99.77,30,0,1,0,16,nan,nan,nan
341,1.0,99.815,27,0,1,0,10,4.491452,-0.02316,nan
342,1.0,99.8,29,0,1,0,11,nan,nan,nan
343,1.0,99.785,28,0,1,0,15,nan,nan,nan
344,1.0,99.8,28,0,1,0,12,nan,nan,nan
345,1.0,99.81,27,0,1,0,11,nan,nan,nan
346,1.0,99.795,28,0,1,0,13,nan,nan,nan
347,1.0,99.79,28,0,1,0,14,nan,nan,nan
348,1.0,99.785,29,0,1,0,14,nan,nan,nan
349,1.0,99.8,26,0,1,0,14,nan,nan,nan
350,1.0,99.77,32,0,1,0,14,nan,nan,nan
351,1.0,99.815,26,0,1,0,11,nan,nan,nan
352,1.0,99.77,33,0,1,0,13,nan,nan,nan
353,1.0,99.81,25,0,1,0,13,nan,nan,nan
354,1.0,99.76,31,0,1,0,17,nan,nan,nan
355,1.0,99.765,34,0,1,0,13,nan,nan,nan
356,1.0,99.78,28,0,1,0,16,nan,nan,nan
357,1.0,99.755,31,0,1,0,18,nan,nan,nan
358,1.0,99.785,30,0,1,0,13,nan,nan,nan
359,1.0,99.745,31,0,1,0,20,nan,nan,nan
360,1.0,99.825,23,0,1,0,12,nan,nan,nan
361,1.0,99.82,24,0,1,0,12,nan,nan,nan
362,1.0,99.785,31,0,1,0,12,nan,nan,nan
363,1.0,99.755,31,0,1,0,18,nan,nan,nan
364,1.0,99.825,27,0,1,0,8,nan,nan,nan
365,1.0,99.815,24,0,1,0,13,nan,nan,nan
366,1.0,99.795,29,0,1,0,12,nan,nan,nan
367,1.0,99.79,26,0,1,0,16,nan,nan,nan
368,1.0,99.815,29,0,1,0,8,nan,nan,nan
369,1.0,99.8,26,0,1,0,14,nan,nan,nan
370,1.0,99.79,28,0,1,0,14,nan,nan,nan
371,1.0,99.8,27,0,1,0,13,nan,nan,nan
372,1.0,99.79,31,0,1,0,11,nan,nan,nan
373,1.0,99.785,29,0,1,0,14,nan,nan,nan
374,1.0,99.81,25,0,1,0,13,nan,nan,nan
375,1.0,99.775,29,0,1,0,16,nan,nan,nan
376,1.0,99.8,29,0,1,0,11,nan,nan,nan
377,1.0,99.775,30,0,1,0,15,nan,nan,nan
378,1.0,99.78,28,0,1,0,16,nan,nan,nan
379,1.0,99.815,29,0,1,0,8,nan,nan,nan
380,1.0,99.755,33,0,1,0,16,nan,nan,nan
381,1.0,99.76,31,0,1,0,17,nan,nan,nan
382,1.0,99.775,30,0,1,0,15,nan,nan,nan
383,1.0,99.79,26,0,1,0,16,nan,nan,nan
384,1.0,99.775,28,0,1,0,17,nan,nan,nan
385,1.0,99.79,34,0,1,0,8,nan,nan,nan
386,1.0,99.815,26,0,1,0,11,nan,nan,nan
387,1.0,99.795,26,0,1,0,15,nan,nan,nan
388,1.0,99.77,29,0,1,0,17,nan,nan,nan
389,1.0,99.795,26,0,1,0,15,nan,nan,nan
390,1.0,99.765,29,0,1,0,18,nan,nan,nan
391,1.0,99.795,30,0,1,0,11,nan,nan,nan
392,1.0,99.755,31,0,1,0,18,nan,nan,nan
393,1.0,99.76,33,0,1,0,15,nan,nan,nan
394,1.0,99.77,33,0,1,0,13,nan,nan,nan
395,1.0,99.79,28,0,1,0,14,nan,nan,nan
396,1.0,99.765,33,0,1,0,14,nan,nan,nan
397,1.0,99.775,30,0,1,0,15,nan,nan,nan
398,1.0,99.705,39,0,1,0,20,nan,nan,nan
399,1.0,99.79,27,0,1,0,15,nan,nan,nan
400,1.0,99.775,28,0,1,0,17,nan,nan,nan
401,1.0,99.8,28,0,1,0,12,nan,nan,nan
402,1.0,99.785,29,0,1,0,14,nan,nan,nan
403,1.0,99.815,26,0,1,0,11,nan,nan,nan
404,1.0,99.795,28,0,1,0,13,nan,nan,nan
405,1.0,99.725,34,0,1,0,21,nan,nan,nan
406,1.0,99.79,28,0,1,0,14,nan,nan,nan
407,1.0,99.765,31,0,1,0,16,nan,nan,nan
408,1.0,99.78,29,0,1,0,15,nan,nan,nan
409,1.0,99.815,25,0,1,0,12,nan,nan,nan
410,1.0,99.79,28,0,1,0,14,nan,nan,nan
411,1.0,99.785,31,0,1,0,12,2.86402,-0.021369,nan
412,1.0,99.845,22,0,1,0,9,nan,nan,nan
413,1.0,99.81,25,0,1,0,13,nan,nan,nan
414,1.0,99.82,24,0,1,0,12,nan,nan,nan
415,1.0,99.76,31,0,1,0,17,nan,nan,nan
416,1.0,99.775,31,0,1,0,14,nan,nan,nan
417,1.0,99.77,30,0,1,0,16,nan,nan,nan
418,1.0,99.77,28,0,1,0,18,nan,nan,nan
419,1.0,99.81,26,0,1,0,12,nan,nan,nan
420,1.0,99.755,32,0,1,0,17,nan,nan,nan
421,1.0,99.785,29,0,1,0,14,nan,nan,nan
422,1.0,99.81,25,0,1,0,13,nan,nan,nan
423,1.0,99.795,29,0,1,0,12,nan,nan,nan
424,1.0,99.81,23,0,1,0,15,nan,nan,nan
425,1.0,99.79,28,0,1,0,14,nan,nan,nan
426,1.0,99.795,27,0,1,0,14,nan,nan,nan
427,1.0,99.81,26,0,1,0,12,nan,nan,nan
428,1.0,99.82,23,0,1,0,13,nan,nan,nan
429,1.0,99.81,26,0,1,0,12,nan,nan,nan
430,1.0,99.795,29,0,1,0,12,nan,nan,nan
431,1.0,99.77,30,0,1,0,16,nan,nan,nan
432,1.0,99.745,30,0,1,0,21,nan,nan,nan
433,1.0,99.81,24,0,1,0,14,nan,nan,nan
434,1.0,99.825,27,0,1,0,8,nan,nan,nan
435,1.0,99.77,33,0,1,0,13,nan,nan,nan
436,1.0,99.81,26,0,1,0,12,nan,nan,nan
437,1.0,99.805,24,0,1,0,15,nan,nan,nan
438,1.0,99.745,34,0,1,0,17,nan,nan,nan
439,1.0,99.78,27,0,1,0,17,nan,nan,nan
440,1.0,99.79,27,0,1,0,15,nan,nan,nan
441,1.0,99.845,21,0,1,0,10,nan,nan,nan
442,1.0,99.815,27,0,1,0,10,nan,nan,nan
443,1.0,99.79,28,0,1,0,14,nan,nan,nan
444,1.0,99.76,29,0,1,0,19,nan,nan,nan
445,1.0,99.78,29,0,1,0,15,nan,nan,nan
446,1.0,99.77,27,0,1,0,19,nan,nan,nan
447,1.0,99.755,30,0,1,0,19,nan,nan,nan
448,1.0,99.78,28,0,1,0,16,nan,nan,nan
449,1.0,99.775,31,0,1,0,14,nan,nan,nan
450,1.0,99.74,34,0,1,0,18,nan,nan,nan
451,1.0,99.78,28,0,1,0,16,nan,nan,nan
452,1.0,99.775,28,0,1,0,17,nan,nan,nan
453,1.0,99.765,31,0,1,0,16,nan,nan,nan
454,1.0,99.77,29,0,1,0,17,nan,nan,nan
455,1.0,99.785,28,0,1,0,15,nan,nan,nan
456,1.0,99.77,30,0,1,0,16,nan,nan,nan
457,1.0,99.775,30,0,1,0,15,nan,nan,nan
458,1.0,99.815,28,0,1,0,9,nan,nan,nan
459,1.0,99.79,28,0,1,0,14,nan,nan,nan
460,1.0,99.82,24,0,1,0,12,nan,nan,nan
461,1.0,99.795,28,0,1,0,13,nan,nan,nan
462,1.0,99.81,23,0,1,0,15,nan,nan,nan
463,1.0,99.755,32,0,1,0,17,nan,nan,nan
464,1.0,99.785,27,0,1,0,16,nan,nan,nan
465,1.0,99.77,30,0,1,0,16,nan,nan,nan
466,1.0,99.79,26,0,1,0,16,nan,nan,nan
467,1.0,99.815,24,0,1,0,13,nan,nan,nan
468,1.0,99.785,26,0,1,0,17,nan,nan,nan
469,1.0,99.72,38,0,1,0,18,nan,nan,nan
470,1.0,99.815,26,0,1,0,11,nan,nan,nan
471,1.0,99.765,31,0,1,0,16,nan,nan,nan
472,1.0,99.78,30,0,1,0,14,nan,nan,nan
473,1.0,99.755,32,0,1,0,17,nan,nan,nan
474,1.0,99.8,26,0,1,0,14,nan,nan,nan
475,1.0,99.785,30,0,1,0,13,nan,nan,nan
