episode,phase,total_reward,steps,success,n_licks,n_successes,intra_trial_duration,critic_loss,actor_loss,alpha
123,1.0,-17.85,500,0,307,0,nan,296.654388,-2270.149414,nan
124,1.0,-19.5,500,0,340,0,nan,34021.0,-2118.122559,nan
125,1.0,-18.95,500,0,329,0,nan,222.597488,-1986.415283,nan
126,1.0,-18.05,500,0,311,0,nan,13103.761719,-1839.698486,nan
127,1.0,-19.8,500,0,346,0,nan,10778.951172,-1699.637451,nan
128,1.0,-17.6,500,0,302,0,nan,9609.376953,-1571.379272,nan
129,1.0,-18.2,500,0,314,0,nan,247.666275,-1479.754272,nan
130,1.0,-17.75,500,0,305,0,nan,7599.650391,-1381.459839,nan
131,1.0,-17.9,500,0,308,0,nan,99.554176,-1297.80127,nan
132,1.0,-18.55,500,0,321,0,nan,121.641762,-1208.198975,nan
133,1.0,-17.8,500,0,306,0,nan,114.991196,-1112.514893,nan
134,1.0,-18.9,500,0,328,0,nan,4172.998535,-1029.073608,nan
135,1.0,-17.65,500,0,303,0,nan,6831.328613,-935.047791,nan
136,1.0,-17.95,500,0,309,0,nan,2950.939697,-862.957336,nan
137,1.0,-18.05,500,0,311,0,nan,2484.687744,-793.946594,nan
138,1.0,-18.7,500,0,324,0,nan,64.744087,-740.770264,nan
139,1.0,-18.5,500,0,320,0,nan,59.339695,-700.465881,nan
140,1.0,-17.4,500,0,298,0,nan,41.611649,-669.753479,nan
141,1.0,-17.05,500,0,291,0,nan,1527.814941,-634.822754,nan
142,1.0,-13.4,500,0,218,0,nan,585.839355,-676.824585,nan
143,1.0,-9.25,500,0,135,0,nan,222375.390625,-5318.674805,nan
144,1.0,-6.7,500,0,84,0,nan,580776.375,-12231.549805,nan
145,1.0,-8.75,500,0,125,0,nan,187715.609375,-23452.398438,nan
146,1.0,-9.4,500,0,138,0,nan,6426050.5,-40293.027344,nan
147,1.0,-12.1,500,0,192,0,nan,1000139.75,-60847.648438,nan
148,1.0,-14.65,500,0,243,0,nan,2509061.75,-93777.21875,nan
149,1.0,-10.1,500,0,152,0,nan,11748909.0,-154292.09375,nan
150,1.0,-6.45,500,0,79,0,nan,413769312.0,-267745.8125,nan
151,1.0,-6.0,500,0,70,0,nan,2182124032.0,-438569.5,nan
152,1.0,-6.2,500,0,74,0,nan,1247208192.0,-659749.625,nan
153,1.0,-6.85,500,0,87,0,nan,4209749248.0,-940585.25,nan
154,1.0,-6.45,500,0,79,0,nan,14243533824.0,-1305731.125,nan
155,1.0,-6.35,500,0,77,0,nan,23752597504.0,-1758754.25,nan
156,1.0,-7.25,500,0,95,0,nan,72402206720.0,-2277126.25,nan
157,1.0,-6.8,500,0,86,0,nan,111216238592.0,-2796778.75,nan
158,1.0,-6.55,500,0,81,0,nan,122034683904.0,-3564507.5,nan
159,1.0,-5.7,500,0,64,0,nan,190578343936.0,-4322800.5,nan
160,1.0,-6.8,500,0,86,0,nan,313543458816.0,-5176316.0,nan
161,1.0,-6.0,500,0,70,0,nan,594622676992.0,-6020987.0,nan
162,1.0,-6.05,500,0,71,0,nan,676227842048.0,-7128132.0,nan
163,1.0,-6.7,500,0,84,0,nan,1260771999744.0,-8272427.5,nan
164,1.0,-6.8,500,0,86,0,nan,1613516898304.0,-10013566.0,nan
165,1.0,-6.35,500,0,77,0,nan,2511685025792.0,-11402089.0,nan
166,1.0,-6.25,500,0,75,0,nan,3342274396160.0,-12994432.0,nan
167,1.0,-6.85,500,0,87,0,nan,3893400436736.0,-15106718.0,nan
168,1.0,-6.1,500,0,72,0,nan,5569260814336.0,-16850984.0,nan
169,1.0,-6.45,500,0,79,0,nan,6777254445056.0,-19362126.0,nan
170,1.0,-6.55,500,0,81,0,nan,10712236687360.0,-21171716.0,nan
171,1.0,-6.55,500,0,81,0,nan,12542808162304.0,-24111744.0,nan
172,1.0,-6.5,500,0,80,0,nan,19552094126080.0,-28062968.0,nan
173,1.0,-6.35,500,0,77,0,nan,23462512951296.0,-31038150.0,nan
174,1.0,-6.5,500,0,80,0,nan,33393517527040.0,-33301446.0,nan
175,1.0,-6.85,500,0,87,0,nan,41553737285632.0,-38018896.0,nan
176,1.0,-6.2,500,0,74,0,nan,54268677586944.0,-41649836.0,nan
177,1.0,-6.45,500,0,79,0,nan,85944896061440.0,-45704392.0,nan
178,1.0,-5.7,500,0,64,0,nan,75084123340800.0,-52104944.0,nan
179,1.0,-6.6,500,0,82,0,nan,100103339638784.0,-56394856.0,nan
180,1.0,-6.55,500,0,81,0,nan,138778597392384.0,-60801548.0,nan
181,1.0,-6.8,500,0,86,0,nan,153234266128384.0,-68264864.0,nan
182,1.0,-5.95,500,0,69,0,nan,210745857933312.0,-73654992.0,nan
183,1.0,-6.65,500,0,83,0,nan,323702625402880.0,-77464280.0,nan
184,1.0,-6.4,500,0,78,0,nan,297150533599232.0,-87241320.0,nan
185,1.0,-6.95,500,0,89,0,nan,367582662098944.0,-96149560.0,nan
186,1.0,-6.8,500,0,86,0,nan,423652151525376.0,-102206016.0,nan
187,1.0,-6.85,500,0,87,0,nan,643076259315712.0,-110843144.0,nan
188,1.0,-6.3,500,0,76,0,nan,676892415885312.0,-121559960.0,nan
189,1.0,-6.3,500,0,76,0,nan,848053103755264.0,-125175400.0,nan
190,1.0,-5.85,500,0,67,0,nan,727207353778176.0,-134127384.0,nan
191,1.0,-6.2,500,0,74,0,nan,1129640823357440.0,-145385232.0,nan
192,1.0,-6.55,500,0,81,0,nan,1141088656031744.0,-157096496.0,nan
193,1.0,-6.45,500,0,79,0,nan,1421486267039744.0,-167461696.0,nan
194,1.0,-6.9,500,0,88,0,nan,1669944756404224.0,-176847184.0,nan
195,1.0,-6.15,500,0,73,0,nan,2034881416658944.0,-186688800.0,nan
196,1.0,-6.1,500,0,72,0,nan,2031281697193984.0,-196649360.0,nan
197,1.0,-6.85,500,0,87,0,nan,2562377220358144.0,-211628080.0,nan
198,1.0,-6.4,500,0,78,0,nan,2730791209533440.0,-227555984.0,nan
199,1.0,-6.65,500,0,83,0,nan,3258889382395904.0,-243744336.0,nan
200,1.0,-6.85,500,0,87,0,nan,3502681658228736.0,-252259920.0,nan
201,1.0,-6.1,500,0,72,0,nan,3492020475658240.0,-270126944.0,nan
202,1.0,-5.8,500,0,66,0,nan,3910931184615424.0,-280056448.0,nan
203,1.0,-6.65,500,0,83,0,nan,5283861504196608.0,-300779136.0,nan
204,1.0,-6.3,500,0,76,0,nan,5898898136629248.0,-323172608.0,nan
205,1.0,-5.8,500,0,66,0,nan,5996779367563264.0,-336410592.0,nan
206,1.0,-6.35,500,0,77,0,nan,6234882153906176.0,-350465184.0,nan
207,1.0,-6.5,500,0,80,0,nan,7783291952300032.0,-372173888.0,nan
208,1.0,-6.45,500,0,79,0,nan,8953600210370560.0,-383905920.0,nan
209,1.0,-6.8,500,0,86,0,nan,9422873705840640.0,-409218336.0,nan
210,1.0,-6.05,500,0,71,0,nan,1.0215457306968064e+16,-434459616.0,nan
211,1.0,-6.5,500,0,80,0,nan,1.2364438824812544e+16,-444652288.0,nan
212,1.0,-6.4,500,0,78,0,nan,1.2637713635213312e+16,-474879680.0,nan
213,1.0,-7.15,500,0,93,0,nan,1.2909677406846976e+16,-498381472.0,nan
214,1.0,-6.3,500,0,76,0,nan,1.4978822998851584e+16,-519980224.0,nan
215,1.0,-6.6,500,0,82,0,nan,2.0639834708115456e+16,-537374464.0,nan
216,1.0,-6.4,500,0,78,0,nan,1.8370019654107136e+16,-575217024.0,nan
217,1.0,-6.95,500,0,89,0,nan,1.8445441427308544e+16,-600922176.0,nan
218,1.0,-5.6,500,0,62,0,nan,2.483603493617664e+16,-623925632.0,nan
219,1.0,-6.55,500,0,81,0,nan,2.362631230010163e+16,-650188288.0,nan
220,1.0,-6.9,500,0,88,0,nan,3.1128447640141824e+16,-682292608.0,nan
221,1.0,-6.7,500,0,84,0,nan,3.279011250490573e+16,-722036480.0,nan
222,1.0,-6.0,500,0,70,0,nan,3.534123717938381e+16,-738304256.0,nan
223,1.0,-6.95,500,0,89,0,nan,3.5943900547907584e+16,-772908288.0,nan
224,1.0,-7.05,500,0,91,0,nan,3.745926164670054e+16,-819236736.0,nan
225,1.0,-6.7,500,0,84,0,nan,4.351899664488858e+16,-851010048.0,nan
226,1.0,-6.8,500,0,86,0,nan,5.619859909613978e+16,-879747456.0,nan
227,1.0,-6.2,500,0,74,0,nan,5.684320926275994e+16,-932072512.0,nan
228,1.0,-5.85,500,0,67,0,nan,5.623978353754112e+16,-959595776.0,nan
229,1.0,-7.05,500,0,91,0,nan,6.902754185524019e+16,-1007376000.0,nan
230,1.0,-7.1,500,0,92,0,nan,7.814401796289331e+16,-1067931712.0,nan
231,1.0,-6.45,500,0,79,0,nan,8.958075995789722e+16,-1103629568.0,nan
232,1.0,-6.9,500,0,88,0,nan,7.73563295507415e+16,-1172825600.0,nan
233,1.0,-6.95,500,0,89,0,nan,9.346645982026138e+16,-1209446144.0,nan
234,1.0,-5.8,500,0,66,0,nan,1.044641187186606e+17,-1268421760.0,nan
235,1.0,-7.05,500,0,91,0,nan,1.0781378948261478e+17,-1308664832.0,nan
236,1.0,-7.2,500,0,94,0,nan,1.4696902204535603e+17,-1359415040.0,nan
237,1.0,-6.75,500,0,85,0,nan,1.4769679566372864e+17,-1428838400.0,nan
238,1.0,-6.65,500,0,83,0,nan,1.508319499911168e+17,-1484442112.0,nan
239,1.0,-5.5,500,0,60,0,nan,1.5770589052954214e+17,-1543865472.0,nan
240,1.0,-6.85,500,0,87,0,nan,1.8495050017564262e+17,-1589767808.0,nan
241,1.0,-5.95,500,0,69,0,nan,1.6296358333487514e+17,-1669877376.0,nan
242,1.0,-6.15,500,0,73,0,nan,1.9265165141527757e+17,-1730746240.0,nan
243,1.0,-6.65,500,0,83,0,nan,2.2162615362912256e+17,-1782377344.0,nan
244,1.0,-6.5,500,0,80,0,nan,2.2820612942594048e+17,-1839633024.0,nan
245,1.0,-6.4,500,0,78,0,nan,2.3911215090211226e+17,-1908406272.0,nan
246,1.0,-6.7,500,0,84,0,nan,3.2868113405968384e+17,-1965211520.0,nan
247,1.0,-6.25,500,0,75,0,nan,2.6114523005137715e+17,-2028142976.0,nan
248,1.0,-6.1,500,0,72,0,nan,3.398980080888709e+17,-2099463552.0,nan
249,1.0,-6.3,500,0,76,0,nan,3.0163077719444685e+17,-2162891520.0,nan
250,1.0,-6.45,500,0,79,0,nan,3.8156860542838374e+17,-2226961408.0,nan
251,1.0,-6.75,500,0,85,0,nan,3.3432396517238374e+17,-2301365504.0,nan
252,1.0,-6.65,500,0,83,0,nan,3.8779716700104294e+17,-2370877184.0,nan
253,1.0,-6.95,500,0,89,0,nan,4.198695432261468e+17,-2438835968.0,nan
254,1.0,-6.4,500,0,78,0,nan,4.8682354788532224e+17,-2504857344.0,nan
255,1.0,-6.35,500,0,77,0,nan,5.0498050494929306e+17,-2600230656.0,nan
