episode,phase,total_reward,steps,success,licked_left,licked_right,n_licks,critic_loss,actor_loss,alpha
49,1.0,796.225,500,0,0,0,255,17732.679688,350.605621,nan
50,1.0,596.16,500,0,0,0,268,10950.246094,273.355621,nan
51,1.0,696.17,500,0,0,0,266,15353.454102,330.796173,nan
52,1.0,596.315,500,0,1,0,237,11343.166992,266.941223,nan
53,1.0,696.165,500,0,0,0,267,13561.578125,314.985504,nan
54,1.0,596.3,500,0,1,0,240,11039.869141,270.76944,nan
55,1.0,596.29,500,0,1,0,242,12338.939453,274.660431,nan
56,1.0,696.215,500,0,0,0,257,14690.950195,327.836761,nan
57,1.0,696.2,500,0,1,0,260,15381.631836,298.918182,nan
58,1.0,596.185,500,0,0,0,263,10284.585938,271.166687,nan
59,1.0,596.205,500,0,0,0,259,11121.774414,267.759308,nan
60,1.0,596.315,500,0,0,0,237,9385.060547,255.399033,nan
61,1.0,696.27,500,0,0,0,246,13903.606445,309.820374,nan
62,1.0,596.13,500,0,1,0,274,10855.151367,259.058441,nan
63,1.0,696.195,500,0,0,0,261,15254.154297,329.261108,nan
64,1.0,596.26,500,0,0,0,248,10462.348633,273.45401,nan
65,1.0,496.21,500,0,0,0,258,7801.436523,214.350342,nan
66,1.0,696.18,500,0,0,0,264,13250.589844,292.781067,nan
67,1.0,596.21,500,0,1,0,258,10900.961914,256.631775,nan
68,1.0,696.21,500,0,1,0,258,14566.772461,312.640778,nan
69,1.0,696.1,500,0,0,0,280,13291.125,305.956329,nan
70,1.0,696.175,500,0,0,0,265,13262.094727,298.061066,nan
71,1.0,596.2,500,0,0,0,260,9549.013672,247.606506,nan
72,1.0,696.205,500,0,1,0,259,13863.522461,283.338196,nan
73,1.0,696.195,500,0,0,0,261,13311.852539,309.837646,nan
74,1.0,796.145,500,0,0,0,271,17977.328125,355.764252,nan
75,1.0,696.185,500,0,0,0,263,13825.853516,321.281494,nan
76,1.0,796.325,500,0,0,0,235,17320.226562,344.533569,nan
77,1.0,796.185,500,0,0,0,263,16897.371094,323.203827,nan
78,1.0,796.2,500,0,0,0,260,17614.447266,346.823395,nan
79,1.0,796.195,500,0,0,0,261,18248.289062,355.788025,nan
80,1.0,796.175,500,0,1,0,265,17501.166016,329.914246,nan
81,1.0,796.16,500,0,1,0,268,18623.105469,343.291718,nan
82,1.0,796.16,500,0,0,0,268,17157.763672,339.824097,nan
83,1.0,996.165,500,0,0,0,267,26791.222656,429.442108,nan
84,1.0,896.2,500,0,0,0,260,21461.878906,388.576385,nan
85,1.0,996.08,500,0,0,0,284,24815.78125,423.608185,nan
86,1.0,796.095,500,0,1,0,281,16699.583984,328.140778,nan
87,1.0,796.16,500,0,1,0,268,17562.6875,340.681793,nan
88,1.0,896.16,500,0,0,0,268,19136.232422,367.951416,nan
89,1.0,796.075,500,0,1,0,285,18242.310547,340.521515,nan
90,1.0,796.12,500,0,1,0,276,16574.082031,328.0784,nan
91,1.0,895.99,500,0,1,0,302,22959.753906,387.328125,nan
92,1.0,796.095,500,0,1,0,281,18219.695312,354.938812,nan
93,1.0,796.025,500,0,1,0,295,16919.167969,330.124695,nan
94,1.0,796.055,500,0,0,0,289,16655.289062,341.1521,nan
95,1.0,895.94,500,0,1,0,312,21034.576172,371.575623,nan
96,1.0,895.91,500,0,0,0,318,20985.828125,389.474304,nan
97,1.0,995.855,500,0,0,0,329,25509.714844,422.108765,nan
98,1.0,895.85,500,0,0,0,330,19584.630859,371.766602,nan
99,1.0,795.94,500,0,0,0,312,16118.633789,338.010498,nan
100,1.0,995.795,500,0,1,0,341,25281.169922,411.201935,nan
101,1.0,995.825,500,0,1,0,335,26306.185547,400.868103,nan
102,1.0,895.845,500,0,0,0,331,19991.039062,373.981354,nan
103,1.0,995.9,500,0,0,0,320,24488.21875,434.132965,nan
104,1.0,995.835,500,0,0,0,333,25308.433594,418.446533,nan
105,1.0,995.935,500,0,1,0,313,25293.84375,415.40213,nan
106,1.0,895.85,500,0,1,0,330,19803.183594,339.616852,nan
107,1.0,995.775,500,0,0,0,345,26200.236328,408.444183,nan
108,1.0,895.83,500,0,0,0,334,18721.607422,357.352814,nan
109,1.0,895.795,500,0,1,0,341,20438.884766,369.36087,nan
110,1.0,995.905,500,0,0,0,319,23609.429688,409.518524,nan
111,1.0,895.78,500,0,1,0,344,18883.599609,361.822601,nan
112,1.0,995.75,500,0,0,0,350,24388.072266,420.780945,nan
113,1.0,995.75,500,0,0,0,350,24016.951172,406.924652,nan
114,1.0,1095.725,500,0,0,0,355,27828.267578,452.323364,nan
115,1.0,995.75,500,0,0,0,350,21520.603516,388.740753,nan
116,1.0,995.81,500,0,0,0,338,24236.482422,410.256775,nan
117,1.0,995.74,500,0,0,0,352,23445.611328,415.972626,nan
118,1.0,995.825,500,0,0,0,335,22654.175781,406.432922,nan
119,1.0,995.9,500,0,1,0,320,24077.398438,405.66156,nan
120,1.0,1095.72,500,0,0,0,356,27736.923828,438.857941,nan
121,1.0,1095.715,500,0,0,0,357,28395.806641,451.354004,nan
122,1.0,995.815,500,0,0,0,337,22792.011719,384.991028,nan
123,1.0,895.765,500,0,0,0,347,18128.863281,356.960083,nan
124,1.0,995.81,500,0,0,0,338,23272.839844,410.286957,nan
125,1.0,995.685,500,0,0,0,363,21807.308594,372.510345,nan
126,1.0,1095.815,500,0,0,0,337,25515.898438,425.986298,nan
127,1.0,1095.785,500,0,0,0,343,27398.582031,447.377228,nan
128,1.0,995.855,500,0,0,0,329,21063.802734,380.342255,nan
129,1.0,995.745,500,0,0,0,351,20576.580078,373.939758,nan
130,1.0,995.8,500,0,1,0,340,21205.339844,367.532135,nan
131,1.0,995.725,500,0,1,0,355,21858.919922,387.990295,nan
132,1.0,995.735,500,0,1,0,353,23578.318359,388.49295,nan
133,1.0,1095.81,500,0,0,0,338,23921.742188,434.864563,nan
134,1.0,995.72,500,0,0,0,356,19397.339844,375.927979,nan
135,1.0,995.75,500,0,1,0,350,20611.376953,371.258179,nan
136,1.0,995.8,500,0,0,0,340,19493.896484,369.331482,nan
137,1.0,995.7,500,0,0,0,360,20498.671875,363.876434,nan
138,1.0,1095.755,500,0,0,0,349,23835.904297,410.344055,nan
139,1.0,1095.615,500,0,0,0,377,25583.685547,432.572144,nan
140,1.0,1095.68,500,0,0,0,364,24946.072266,399.337097,nan
141,1.0,995.68,500,0,1,0,364,21781.441406,370.960663,nan
142,1.0,1095.79,500,0,1,0,342,25983.699219,404.723694,nan
143,1.0,1095.74,500,0,0,0,352,24359.927734,406.409393,nan
144,1.0,1095.685,500,0,0,0,363,22886.587891,394.146332,nan
145,1.0,1095.65,500,0,0,0,370,22386.429688,380.821869,nan
146,1.0,1095.765,500,0,1,0,347,24209.251953,401.756836,nan
147,1.0,1095.7,500,0,0,0,360,22901.023438,420.906494,nan
148,1.0,1095.815,500,0,0,0,337,22770.4375,396.86319,nan
149,1.0,1095.68,500,0,1,0,364,24673.640625,396.951813,nan
150,1.0,1095.805,500,0,0,0,339,20521.564453,388.187073,nan
151,1.0,995.66,500,0,1,0,368,19425.765625,359.940826,nan
152,1.0,1095.725,500,0,1,0,355,23628.380859,387.626862,nan
153,1.0,1195.66,500,0,0,0,368,27284.646484,433.319885,nan
154,1.0,995.815,500,0,0,0,337,17662.121094,357.304657,nan
155,1.0,995.71,500,0,0,0,358,16787.119141,346.542114,nan
156,1.0,1095.775,500,0,1,0,345,22809.230469,408.903442,nan
157,1.0,1095.71,500,0,0,0,358,21462.724609,395.08667,nan
158,1.0,1095.83,500,0,0,0,334,22996.542969,392.831879,nan
159,1.0,1095.775,500,0,0,0,345,20884.400391,383.5802,nan
160,1.0,1195.805,500,0,0,0,339,26062.054688,428.370117,nan
161,1.0,995.725,500,0,1,0,355,17282.5,322.779663,nan
162,1.0,1095.735,500,0,1,0,353,19610.535156,352.654266,nan
163,1.0,1095.84,500,0,0,0,332,20153.775391,363.417175,nan
164,1.0,1195.845,500,0,0,0,331,24512.443359,415.611298,nan
165,1.0,1095.87,500,0,1,0,326,20438.404297,362.988068,nan
166,1.0,1095.88,500,0,1,0,324,20938.472656,358.527618,nan
167,1.0,1095.86,500,0,1,0,328,19676.1875,359.939209,nan
168,1.0,1095.82,500,0,0,0,336,18190.951172,352.882629,nan
169,1.0,1095.845,500,0,1,0,331,19629.535156,352.019104,nan
170,1.0,1095.85,500,0,1,0,330,20278.816406,358.201935,nan
171,1.0,1095.77,500,0,0,0,346,19046.107422,348.251862,nan
172,1.0,1095.865,500,0,1,0,327,18692.416016,321.228363,nan
173,1.0,1095.815,500,0,1,0,337,19001.626953,349.037384,nan
174,1.0,1095.81,500,0,1,0,338,19607.083984,344.543427,nan
175,1.0,995.92,500,0,0,0,316,13996.475586,300.907074,nan
176,1.0,1095.88,500,0,1,0,324,19140.214844,341.39386,nan
177,1.0,995.87,500,0,1,0,326,15324.577148,285.076263,nan
178,1.0,995.77,500,0,1,0,346,14534.947266,291.235565,nan
179,1.0,1095.925,500,0,1,0,315,17469.15625,326.122101,nan
180,1.0,1095.875,500,0,0,0,325,16390.855469,337.646423,nan
181,1.0,1095.885,500,0,0,0,323,17377.634766,334.698517,nan
182,1.0,1095.81,500,0,1,0,338,16944.890625,314.049347,nan
183,1.0,1195.805,500,0,0,0,339,21622.587891,373.510193,nan
184,1.0,1095.875,500,0,1,0,325,17648.6875,331.305817,nan
185,1.0,1095.825,500,0,1,0,335,16058.810547,320.925262,nan
186,1.0,1095.905,500,0,0,0,319,16753.412109,327.61261,nan
187,1.0,1095.93,500,0,0,0,314,16591.509766,333.970551,nan
188,1.0,1095.835,500,0,1,0,333,17277.960938,321.277618,nan
189,1.0,1195.875,500,0,0,0,325,19555.566406,345.864655,nan
190,1.0,1095.84,500,0,1,0,332,14863.957031,303.274261,nan
191,1.0,1095.89,500,0,1,0,322,16101.394531,305.583557,nan
192,1.0,1195.9,500,0,0,0,320,20536.845703,360.058228,nan
193,1.0,1195.92,500,0,0,0,316,18175.818359,339.319122,nan
194,1.0,995.855,500,0,1,0,329,12223.601562,265.303131,nan
195,1.0,1195.98,500,0,0,0,304,18147.695312,352.774811,nan
196,1.0,1195.835,500,0,1,0,333,18882.865234,331.824677,nan
197,1.0,1195.945,500,0,0,0,311,17281.111328,347.853607,nan
198,1.0,1096.02,500,0,1,0,296,16115.848633,315.62439,nan
199,1.0,1095.855,500,0,0,0,329,13057.786133,291.090576,nan
200,1.0,1095.9,500,0,0,0,320,13262.804688,278.464935,nan
201,1.0,1095.925,500,0,0,0,315,12961.396484,272.200195,nan
202,1.0,1095.925,500,0,0,0,315,12276.080078,287.946594,nan
203,1.0,1095.98,500,0,0,0,304,10823.856445,265.15863,nan
204,1.0,995.955,500,0,1,0,309,9780.507812,230.963303,nan
205,1.0,1096.02,500,0,1,0,296,14093.173828,275.848816,nan
206,1.0,1095.965,500,0,1,0,307,12033.299805,256.531128,nan
207,1.0,1096.0,500,0,1,0,300,13402.626953,275.29657,nan
208,1.0,1196.035,500,0,0,0,293,15319.385742,306.740509,nan
209,1.0,1196.04,500,0,0,0,292,14181.561523,313.247894,nan
210,1.0,1195.975,500,0,0,0,305,15461.204102,293.551849,nan
211,1.0,1096.115,500,0,1,0,277,12032.125977,259.287872,nan
212,1.0,1096.025,500,0,1,0,295,13961.077148,242.86853,nan
213,1.0,1096.07,500,0,1,0,286,12964.555664,264.269897,nan
214,1.0,1095.95,500,0,0,0,310,12121.088867,248.797943,nan
215,1.0,1095.96,500,0,0,0,308,10642.668945,254.422424,nan
216,1.0,1196.005,500,0,0,0,299,15530.913086,289.116791,nan
217,1.0,1096.065,500,0,1,0,287,11877.033203,240.101089,nan
218,1.0,1195.965,500,0,1,0,307,14191.702148,284.889771,nan
219,1.0,1095.935,500,0,1,0,313,10887.813477,243.952774,nan
220,1.0,1196.01,500,0,0,0,298,13494.15625,284.147003,nan
221,1.0,1095.895,500,0,1,0,321,9422.251953,213.220016,nan
222,1.0,1096.045,500,0,0,0,291,8750.483398,203.791183,nan
223,1.0,1095.85,500,0,0,0,330,7845.907227,209.205261,nan
224,1.0,1195.9,500,0,1,0,320,14332.879883,271.019012,nan
225,1.0,1095.965,500,0,1,0,307,11846.891602,218.913727,nan
226,1.0,1095.83,500,0,1,0,334,10671.856445,226.153183,nan
227,1.0,995.86,500,0,1,0,328,7490.858887,156.673157,nan
228,1.0,1195.885,500,0,0,0,323,11429.324219,256.012543,nan
229,1.0,1095.915,500,0,1,0,317,9576.631836,207.004303,nan
230,1.0,1295.86,500,0,0,0,328,13852.149414,279.642853,nan
231,1.0,1095.91,500,0,0,0,318,7371.57666,199.76918,nan
232,1.0,1095.815,500,0,1,0,337,9921.59375,202.93576,nan
233,1.0,1095.98,500,0,0,0,304,7583.115234,194.053207,nan
234,1.0,1095.82,500,0,1,0,336,10463.148438,181.975281,nan
235,1.0,1095.8,500,0,1,0,340,8030.979004,194.783005,nan
236,1.0,1195.84,500,0,0,0,332,9857.951172,221.974457,nan
237,1.0,1195.72,500,0,0,0,356,11674.87793,247.529083,nan
238,1.0,1095.795,500,0,0,0,341,7527.306641,187.310364,nan
239,1.0,1195.755,500,0,0,0,349,8636.208008,211.583893,nan
240,1.0,1095.895,500,0,1,0,321,9322.34082,183.037964,nan
241,1.0,1095.83,500,0,1,0,334,8090.994141,172.534042,nan
242,1.0,1095.745,500,0,1,0,351,8076.526855,173.093246,nan
243,1.0,1095.8,500,0,1,0,340,8530.720703,177.809738,nan
244,1.0,1095.785,500,0,0,0,343,6538.998047,165.562683,nan
245,1.0,1195.75,500,0,0,0,350,10368.660156,216.583542,nan
246,1.0,1095.745,500,0,1,0,351,7714.007324,154.298004,nan
247,1.0,1195.79,500,0,1,0,342,10831.044922,211.776093,nan
248,1.0,1195.775,500,0,0,0,345,8834.444336,215.143967,nan
249,1.0,1095.735,500,0,0,0,353,5496.514648,145.499344,nan
250,1.0,1195.645,500,0,0,0,371,7950.937988,199.207504,nan
251,1.0,1095.615,500,0,1,0,377,6087.549805,128.754593,nan
252,1.0,1195.82,500,0,1,0,336,9042.299805,180.21051,nan
253,1.0,1195.74,500,0,1,0,352,9169.34082,186.581665,nan
254,1.0,1195.7,500,0,0,0,360,8835.704102,194.384888,nan
255,1.0,1195.82,500,0,1,0,336,10315.370117,183.75795,nan
256,1.0,1095.825,500,0,0,0,335,5798.021484,135.324478,nan
257,1.0,1095.785,500,0,1,0,343,7512.346191,125.738289,nan
258,1.0,1195.755,500,0,1,0,349,8513.102539,169.755005,nan
259,1.0,1195.765,500,0,0,0,347,8269.248047,174.9953,nan
260,1.0,1195.735,500,0,0,0,353,7738.286133,174.749695,nan
261,1.0,1095.745,500,0,1,0,351,6411.614258,120.829597,nan
262,1.0,1095.71,500,0,1,0,358,6614.279785,123.271767,nan
263,1.0,1195.81,500,0,0,0,338,7292.925781,175.144058,nan
264,1.0,1195.735,500,0,1,0,353,7457.777832,164.96962,nan
265,1.0,1095.795,500,0,1,0,341,6534.673828,122.029526,nan
266,1.0,1195.715,500,0,0,0,357,5958.878906,150.694565,nan
267,1.0,1195.79,500,0,0,0,342,6908.186035,146.111343,nan
268,1.0,1095.6,500,0,1,0,380,8496.155273,105.256134,nan
269,1.0,1195.685,500,0,1,0,363,6767.236816,135.511932,nan
270,1.0,1095.715,500,0,0,0,357,4176.108887,97.229851,nan
271,1.0,1095.805,500,0,1,0,339,7173.492676,103.813179,nan
272,1.0,1195.705,500,0,0,0,359,5561.581055,151.89296,nan
273,1.0,1195.735,500,0,0,0,353,4641.771484,137.483932,nan
274,1.0,1195.69,500,0,0,0,362,5914.235352,138.638245,nan
275,1.0,1195.67,500,0,1,0,366,7452.179199,145.787308,nan
276,1.0,1195.715,500,0,0,0,357,6055.51123,146.243469,nan
277,1.0,1195.74,500,0,0,0,352,5851.304199,140.5867,nan
278,1.0,1195.655,500,0,0,0,369,7815.262695,135.044098,nan
279,1.0,1195.715,500,0,1,0,357,6665.821777,144.667267,nan
280,1.0,1095.69,500,0,1,0,362,5321.639648,84.019257,nan
281,1.0,1195.58,500,0,0,0,384,4461.916504,114.093742,nan
282,1.0,1095.62,500,0,0,0,376,4548.600586,84.319801,nan
283,1.0,1195.69,500,0,0,0,362,5617.059082,128.761215,nan
284,1.0,1295.735,500,0,0,0,353,7624.176758,171.550644,nan
285,1.0,1095.67,500,0,1,0,366,6217.740723,61.143013,nan
286,1.0,1195.665,500,0,0,0,367,4981.13623,133.455551,nan
287,1.0,1195.585,500,0,1,0,383,5807.070801,94.34951,nan
288,1.0,1095.6,500,0,1,0,380,4591.853516,49.4911,nan
289,1.0,1195.67,500,0,0,0,366,5594.595215,120.972549,nan
290,1.0,1095.625,500,0,1,0,375,4204.696777,65.745598,nan
291,1.0,1195.59,500,0,0,0,382,5797.800293,104.51973,nan
292,1.0,1195.75,500,0,0,0,350,3833.3479,90.489204,nan
293,1.0,1195.655,500,0,1,0,369,5986.841797,91.587059,nan
294,1.0,1195.6,500,0,1,0,380,5977.324707,112.199142,nan
295,1.0,1195.62,500,0,1,0,376,6235.971191,91.822037,nan
296,1.0,1095.55,500,0,0,0,390,3471.919434,62.035435,nan
297,1.0,1195.665,500,0,0,0,367,6211.00293,102.856277,nan
298,1.0,1195.62,500,0,0,0,376,4784.112793,100.680267,nan
299,1.0,1195.59,500,0,0,0,382,4641.275879,90.451408,nan
300,1.0,1095.595,500,0,1,0,381,3787.756836,26.592024,nan
301,1.0,1195.545,500,0,0,0,391,3346.33374,84.392113,nan
302,1.0,1095.585,500,0,1,0,383,6088.304688,40.932919,nan
303,1.0,1195.6,500,0,1,0,380,4921.226562,83.75441,nan
304,1.0,1195.535,500,0,0,0,393,5312.088379,84.711784,nan
305,1.0,1195.595,500,0,1,0,381,5310.485352,74.01239,nan
306,1.0,1195.65,500,0,1,0,370,6352.480957,71.997734,nan
307,1.0,1095.545,500,0,1,0,391,5359.665039,30.17388,nan
308,1.0,1195.56,500,0,1,0,388,4890.963379,85.949532,nan
309,1.0,1195.53,500,0,0,0,394,4328.665039,70.307709,nan
310,1.0,1195.595,500,0,1,0,381,5073.349609,73.123505,nan
311,1.0,1095.56,500,0,1,0,388,4609.705566,16.250729,nan
312,1.0,1195.54,500,0,0,0,392,3831.997803,68.181648,nan
313,1.0,1195.525,500,0,0,0,395,3461.596436,77.692131,nan
314,1.0,1195.66,500,0,0,0,368,5373.428223,82.550774,nan
315,1.0,1195.66,500,0,1,0,368,5238.012207,76.081108,nan
316,1.0,1295.575,500,0,0,0,385,7021.653809,116.972076,nan
317,1.0,1095.635,500,0,0,0,373,2880.529541,23.39093,nan
318,1.0,1195.575,500,0,0,0,385,4251.356445,76.850929,nan
319,1.0,1195.585,500,0,1,0,383,4667.675781,60.093483,nan
320,1.0,1195.535,500,0,0,0,393,4264.937988,65.138733,nan
321,1.0,1195.52,500,0,0,0,396,2914.700195,62.680946,nan
322,1.0,1295.67,500,0,0,0,366,5151.282227,99.198479,nan
323,1.0,1195.62,500,0,1,0,376,5329.335938,49.071987,nan
324,1.0,1195.57,500,0,0,0,386,4437.754883,58.098549,nan
325,1.0,1095.52,500,0,1,0,396,3939.855225,1.450324,nan
326,1.0,1195.625,500,0,0,0,375,3633.877441,37.778999,nan
327,1.0,1095.615,500,0,1,0,377,3693.517578,-15.356154,nan
328,1.0,1095.58,500,0,1,0,384,4469.717285,-12.151813,nan
329,1.0,1195.56,500,0,1,0,388,4660.411621,37.052452,nan
330,1.0,1195.585,500,0,0,0,383,4096.456543,48.969929,nan
331,1.0,1095.595,500,0,1,0,381,4368.546387,0.035706,nan
332,1.0,1095.495,500,0,1,0,401,2673.455322,-7.961272,nan
333,1.0,1195.505,500,0,1,0,399,5496.971191,51.925022,nan
334,1.0,1095.58,500,0,1,0,384,4592.793945,4.653629,nan
335,1.0,1195.635,500,0,0,0,373,3530.049561,48.986732,nan
336,1.0,1295.555,500,0,1,0,389,5339.272461,87.335396,nan
337,1.0,1195.615,500,0,0,0,377,3371.934814,41.675705,nan
338,1.0,1095.67,500,0,1,0,366,4820.128906,-13.393289,nan
339,1.0,1195.57,500,0,1,0,386,6521.22168,19.882166,nan
340,1.0,1195.585,500,0,1,0,383,6138.571289,28.005459,nan
341,1.0,1195.54,500,0,0,0,392,4371.521484,54.627392,nan
342,1.0,1095.58,500,0,1,0,384,4726.172363,-20.306076,nan
343,1.0,1295.565,500,0,1,0,387,5525.63623,90.960594,nan
344,1.0,1295.565,500,0,0,0,387,4925.536621,69.821609,nan
345,1.0,1195.505,500,0,1,0,399,5452.165039,29.998442,nan
346,1.0,1195.465,500,0,0,0,407,3763.502686,21.393803,nan
347,1.0,1195.505,500,0,1,0,399,5307.831055,42.241413,nan
348,1.0,1095.57,500,0,1,0,386,5460.285645,-18.237623,nan
349,1.0,1095.6,500,0,1,0,380,5555.981934,-23.297987,nan
350,1.0,1295.495,500,0,0,0,401,4389.53418,80.248146,nan
351,1.0,1195.49,500,0,0,0,402,3146.386719,32.709221,nan
352,1.0,1195.52,500,0,0,0,396,3775.710938,30.505871,nan
353,1.0,1095.525,500,0,1,0,395,4716.490234,-26.772982,nan
354,1.0,1195.51,500,0,1,0,398,7474.329102,30.123472,nan
355,1.0,1195.44,500,0,0,0,412,3872.543457,34.389874,nan
356,1.0,1195.42,500,0,1,0,416,4420.173828,17.345505,nan
357,1.0,1195.65,500,0,0,0,370,2844.221436,26.300293,nan
358,1.0,1195.505,500,0,0,0,399,3573.618164,7.991383,nan
359,1.0,1095.42,500,0,1,0,416,5228.594238,-4.561335,nan
360,1.0,1295.455,500,0,0,0,409,5379.43457,66.597229,nan
361,1.0,1295.515,500,0,0,0,397,4047.368896,61.098434,nan
362,1.0,1195.49,500,0,1,0,402,5295.748047,31.034454,nan
363,1.0,1195.495,500,0,0,0,401,4576.352539,30.508682,nan
364,1.0,1295.485,500,0,0,0,403,4429.995605,82.893692,nan
365,1.0,1195.475,500,0,1,0,405,4855.493164,9.690553,nan
366,1.0,1195.485,500,0,0,0,403,5001.656738,22.058044,nan
367,1.0,1195.555,500,0,0,0,389,4410.075684,10.543333,nan
368,1.0,1095.615,500,0,1,0,377,4727.037109,-15.195432,nan
369,1.0,1195.465,500,0,0,0,407,4674.06543,16.039051,nan
370,1.0,1195.49,500,0,1,0,402,4539.557129,15.882977,nan
371,1.0,1295.485,500,0,0,0,403,4485.062988,77.45916,nan
372,1.0,1195.5,500,0,1,0,400,4972.630859,27.974464,nan
373,1.0,1195.56,500,0,0,0,388,3076.457031,22.50264,nan
374,1.0,1195.51,500,0,1,0,398,4643.474609,32.044773,nan
375,1.0,1195.47,500,0,1,0,406,3695.334229,27.382326,nan
376,1.0,1195.565,500,0,0,0,387,3915.83374,27.085152,nan
377,1.0,1195.465,500,0,1,0,407,5341.793945,15.971012,nan
378,1.0,1195.49,500,0,0,0,402,4254.61084,19.822006,nan
379,1.0,1195.525,500,0,0,0,395,3688.50293,15.51812,nan
380,1.0,1195.49,500,0,1,0,402,4625.95459,11.425426,nan
381,1.0,1195.445,500,0,0,0,411,4348.493652,15.867716,nan
382,1.0,1195.43,500,0,1,0,414,6521.615234,28.500452,nan
383,1.0,1095.515,500,0,1,0,397,5252.246582,-37.914749,nan
384,1.0,1195.56,500,0,1,0,388,6206.825195,14.087904,nan
385,1.0,1195.485,500,0,1,0,403,5256.633789,11.831502,nan
386,1.0,1195.525,500,0,1,0,395,6543.589844,15.620149,nan
387,1.0,1195.555,500,0,1,0,389,5697.158203,9.565837,nan
388,1.0,1195.515,500,0,1,0,397,6950.680664,10.235801,nan
389,1.0,1095.49,500,0,1,0,402,7135.213867,-51.294445,nan
390,1.0,1195.495,500,0,1,0,401,5131.868652,12.999424,nan
391,1.0,1195.555,500,0,1,0,389,4477.563965,4.474545,nan
392,1.0,1195.54,500,0,0,0,392,2826.871094,13.938735,nan
393,1.0,1295.47,500,0,0,0,406,5792.80127,75.42746,nan
394,1.0,1195.485,500,0,0,0,403,3694.973145,10.367247,nan
395,1.0,1295.525,500,0,0,0,395,3875.437256,61.060688,nan
396,1.0,1195.615,500,0,0,0,377,3717.501221,27.801023,nan
397,1.0,1195.545,500,0,0,0,391,4003.613037,12.579257,nan
398,1.0,1195.545,500,0,0,0,391,3163.672363,13.199707,nan
399,1.0,1195.515,500,0,0,0,397,3790.161865,19.919886,nan
400,1.0,1195.495,500,0,0,0,401,4117.768066,20.878187,nan
401,1.0,1095.535,500,0,0,0,393,3017.749512,-21.01107,nan
