episode,phase,total_reward,steps,success,licked_left,licked_right,n_licks,critic_loss,actor_loss,alpha
437,1.0,1096.19,500,0,0,0,262,nan,522.525696,nan
438,1.0,1096.28,500,0,1,0,244,nan,503.390442,nan
439,1.0,1096.275,500,0,0,0,245,nan,529.650146,nan
440,1.0,1196.245,500,0,0,0,251,nan,551.886169,nan
441,1.0,1196.295,500,0,0,0,241,nan,545.360229,nan
442,1.0,1096.205,500,0,0,0,259,nan,501.304718,nan
443,1.0,1196.25,500,0,0,0,250,nan,562.517395,nan
444,1.0,996.28,500,0,1,0,244,nan,462.062866,nan
445,1.0,1096.235,500,0,1,0,253,nan,484.031708,nan
446,1.0,1196.27,500,0,0,0,246,nan,539.568054,nan
447,1.0,1196.215,500,0,0,0,257,nan,553.427917,nan
448,1.0,1096.245,500,0,0,0,251,nan,500.290802,nan
449,1.0,1096.21,500,0,1,0,258,nan,502.075714,nan
450,1.0,1096.295,500,0,0,0,241,nan,527.372803,nan
451,1.0,1096.3,500,0,1,0,240,nan,516.218323,nan
452,1.0,1196.22,500,0,0,0,256,nan,551.560669,nan
453,1.0,1196.16,500,0,1,0,268,nan,545.771423,nan
454,1.0,1096.34,500,0,1,0,232,nan,517.581421,nan
455,1.0,1196.19,500,0,1,0,262,nan,557.794128,nan
456,1.0,1096.275,500,0,0,0,245,nan,508.202057,nan
457,1.0,1196.335,500,0,1,0,233,nan,573.592651,nan
458,1.0,1096.17,500,0,0,0,266,nan,539.20105,nan
459,1.0,1196.23,500,0,1,0,254,nan,577.124756,nan
460,1.0,1096.18,500,0,0,0,264,nan,503.228882,nan
461,1.0,1196.15,500,0,0,0,270,nan,540.941589,nan
462,1.0,1096.32,500,0,1,0,236,nan,486.003113,nan
463,1.0,1096.185,500,0,1,0,263,nan,496.808899,nan
464,1.0,1196.19,500,0,0,0,262,nan,562.069336,nan
465,1.0,1096.165,500,0,1,0,267,nan,515.942566,nan
466,1.0,1096.185,500,0,0,0,263,nan,511.772217,nan
467,1.0,1096.23,500,0,1,0,254,nan,510.263794,nan
468,1.0,1196.15,500,0,0,0,270,nan,557.20282,nan
469,1.0,1196.185,500,0,0,0,263,nan,568.067688,nan
470,1.0,1296.2,500,0,0,0,260,nan,583.086792,nan
471,1.0,1196.23,500,0,0,0,254,nan,554.478333,nan
472,1.0,1096.215,500,0,1,0,257,nan,532.335999,nan
473,1.0,996.2,500,0,1,0,260,nan,466.931702,nan
474,1.0,1196.235,500,0,1,0,253,nan,564.111084,nan
475,1.0,1196.18,500,0,1,0,264,nan,562.472107,nan
476,1.0,1096.105,500,0,0,0,279,nan,513.211487,nan
477,1.0,1196.175,500,0,0,0,265,nan,563.672302,nan
478,1.0,1096.195,500,0,1,0,261,nan,517.300903,nan
479,1.0,1096.15,500,0,1,0,270,nan,518.810364,nan
480,1.0,1096.095,500,0,1,0,281,nan,522.794128,nan
481,1.0,1196.145,500,0,0,0,271,nan,563.523926,nan
482,1.0,1096.125,500,0,1,0,275,nan,512.035034,nan
483,1.0,1096.165,500,0,0,0,267,nan,516.469727,nan
484,1.0,1196.095,500,0,0,0,281,nan,531.103271,nan
485,1.0,1296.16,500,0,0,0,268,nan,593.184875,nan
486,1.0,1096.2,500,0,1,0,260,nan,501.072052,nan
487,1.0,1096.235,500,0,1,0,253,nan,501.256561,nan
488,1.0,1196.125,500,0,0,0,275,nan,561.118286,nan
489,1.0,1096.195,500,0,0,0,261,nan,534.818726,nan
490,1.0,1196.125,500,0,1,0,275,nan,543.207886,nan
491,1.0,1196.185,500,0,0,0,263,nan,542.40387,nan
492,1.0,1196.29,500,0,0,0,242,nan,566.926392,nan
493,1.0,1096.235,500,0,1,0,253,nan,493.236877,nan
494,1.0,1096.24,500,0,1,0,252,nan,491.816589,nan
495,1.0,1196.225,500,0,1,0,255,nan,555.165588,nan
496,1.0,1096.3,500,0,1,0,240,nan,514.156128,nan
497,1.0,1196.29,500,0,0,0,242,nan,550.268372,nan
498,1.0,1096.35,500,0,1,0,230,nan,486.106567,nan
499,1.0,1196.31,500,0,0,0,238,nan,556.344177,nan
500,1.0,1096.34,500,0,1,0,232,nan,505.214172,nan
501,1.0,996.365,500,0,1,0,227,nan,457.939636,nan
502,1.0,1196.35,500,0,0,0,230,nan,545.800476,nan
503,1.0,1096.41,500,0,1,0,218,nan,503.358215,nan
504,1.0,1096.47,500,0,0,0,206,nan,515.959106,nan
505,1.0,1096.38,500,0,0,0,224,nan,510.335449,nan
506,1.0,1096.43,500,0,0,0,214,nan,517.626831,nan
507,1.0,1196.465,500,0,0,0,207,nan,557.097534,nan
508,1.0,1196.485,500,0,1,0,203,nan,545.50177,nan
509,1.0,1096.515,500,0,0,0,197,nan,506.05542,nan
510,1.0,1196.39,500,0,0,0,222,nan,539.14447,nan
511,1.0,996.58,500,0,1,0,184,nan,462.795288,nan
512,1.0,1096.48,500,0,1,0,204,nan,509.006134,nan
513,1.0,1196.565,500,0,0,0,187,nan,550.625732,nan
514,1.0,996.575,500,0,1,0,185,nan,455.338593,nan
515,1.0,1096.47,500,0,1,0,206,nan,508.131165,nan
516,1.0,1096.425,500,0,1,0,215,nan,510.473236,nan
517,1.0,1196.55,500,0,0,0,190,nan,565.250244,nan
518,1.0,1096.52,500,0,1,0,196,nan,508.871948,nan
519,1.0,1096.5,500,0,0,0,200,nan,503.429382,nan
520,1.0,1096.58,500,0,1,0,184,nan,509.612701,nan
521,1.0,1096.375,500,0,1,0,225,nan,505.239319,nan
522,1.0,1096.52,500,0,0,0,196,nan,500.084473,nan
523,1.0,996.485,500,0,1,0,203,nan,455.231079,nan
524,1.0,1096.505,500,0,0,0,199,nan,522.944519,nan
525,1.0,1096.49,500,0,0,0,202,nan,513.628052,nan
526,1.0,1096.575,500,0,1,0,185,nan,516.178162,nan
527,1.0,1096.58,500,0,1,0,184,nan,507.623413,nan
528,1.0,1096.405,500,0,0,0,219,nan,510.156738,nan
529,1.0,1196.5,500,0,0,0,200,nan,539.94043,nan
530,1.0,1096.61,500,0,0,0,178,nan,526.403748,nan
531,1.0,1196.45,500,0,0,0,210,nan,557.36969,nan
532,1.0,996.485,500,0,1,0,203,nan,433.842102,nan
533,1.0,1096.495,500,0,1,0,201,nan,485.614868,nan
534,1.0,1096.545,500,0,1,0,191,nan,510.267853,nan
535,1.0,1196.495,500,0,0,0,201,nan,531.490723,nan
536,1.0,1196.515,500,0,0,0,197,nan,554.866821,nan
537,1.0,1196.53,500,0,0,0,194,nan,549.372009,nan
538,1.0,1196.565,500,0,0,0,187,nan,533.847717,nan
539,1.0,996.505,500,0,1,0,199,nan,472.484558,nan
540,1.0,1096.525,500,0,0,0,195,nan,503.621582,nan
541,1.0,1196.565,500,0,1,0,187,nan,538.082764,nan
542,1.0,1196.51,500,0,0,0,198,nan,550.446411,nan
543,1.0,1096.525,500,0,0,0,195,nan,504.255676,nan
544,1.0,1096.44,500,0,1,0,212,nan,526.834534,nan
545,1.0,1096.505,500,0,0,0,199,nan,508.702576,nan
546,1.0,1096.57,500,0,1,0,186,nan,515.265015,nan
547,1.0,1096.475,500,0,1,0,205,nan,519.320435,nan
548,1.0,996.48,500,0,1,0,204,nan,464.51593,nan
549,1.0,1096.535,500,0,0,0,193,nan,508.09668,nan
550,1.0,1096.535,500,0,0,0,193,nan,513.744446,nan
551,1.0,1096.565,500,0,0,0,187,nan,506.646088,nan
552,1.0,1096.485,500,0,1,0,203,nan,489.446564,nan
553,1.0,1096.405,500,0,1,0,219,nan,516.079285,nan
554,1.0,1196.425,500,0,1,0,215,nan,546.29834,nan
555,1.0,1096.57,500,0,1,0,186,nan,531.46283,nan
556,1.0,1096.51,500,0,0,0,198,nan,527.393127,nan
557,1.0,1096.415,500,0,0,0,217,nan,509.076691,nan
558,1.0,1096.485,500,0,1,0,203,nan,511.107819,nan
559,1.0,1096.48,500,0,1,0,204,nan,512.329224,nan
560,1.0,1196.535,500,0,0,0,193,nan,534.560364,nan
561,1.0,1096.51,500,0,0,0,198,nan,504.227264,nan
562,1.0,1096.535,500,0,0,0,193,nan,499.814575,nan
563,1.0,1196.465,500,0,1,0,207,nan,530.714661,nan
564,1.0,1096.405,500,0,1,0,219,nan,520.842285,nan
565,1.0,1196.48,500,0,0,0,204,nan,567.226807,nan
566,1.0,996.465,500,0,1,0,207,nan,451.603241,nan
567,1.0,1096.555,500,0,0,0,189,nan,519.62207,nan
568,1.0,996.485,500,0,1,0,203,nan,470.517914,nan
569,1.0,1096.48,500,0,1,0,204,nan,518.439087,nan
570,1.0,1196.5,500,0,0,0,200,nan,553.257019,nan
571,1.0,1196.485,500,0,0,0,203,nan,560.284302,nan
572,1.0,1096.435,500,0,1,0,213,nan,495.599976,nan
573,1.0,1196.495,500,0,1,0,201,nan,543.821716,nan
574,1.0,1196.505,500,0,0,0,199,nan,553.676453,nan
575,1.0,1096.505,500,0,0,0,199,nan,510.500977,nan
576,1.0,1196.38,500,0,0,0,224,nan,550.830994,nan
577,1.0,1196.49,500,0,0,0,202,nan,533.59375,nan
578,1.0,1196.475,500,0,1,0,205,nan,546.353943,nan
579,1.0,1096.455,500,0,1,0,209,nan,519.057373,nan
580,1.0,1196.55,500,0,0,0,190,nan,558.117065,nan
581,1.0,1196.455,500,0,1,0,209,nan,539.738525,nan
582,1.0,1096.505,500,0,1,0,199,nan,503.662689,nan
583,1.0,1096.485,500,0,1,0,203,nan,514.855835,nan
584,1.0,1196.565,500,0,0,0,187,nan,552.046753,nan
585,1.0,1096.455,500,0,1,0,209,nan,500.907745,nan
586,1.0,1096.415,500,0,0,0,217,nan,538.840088,nan
587,1.0,1196.465,500,0,0,0,207,nan,546.155457,nan
588,1.0,1096.53,500,0,1,0,194,nan,495.112274,nan
589,1.0,1096.57,500,0,0,0,186,nan,513.12439,nan
590,1.0,1096.475,500,0,0,0,205,nan,506.47818,nan
591,1.0,1196.515,500,0,0,0,197,nan,559.985596,nan
592,1.0,996.545,500,0,1,0,191,nan,477.237762,nan
593,1.0,1096.455,500,0,0,0,209,nan,504.816528,nan
594,1.0,1096.495,500,0,1,0,201,nan,510.16449,nan
595,1.0,1096.595,500,0,1,0,181,nan,509.217041,nan
596,1.0,1096.5,500,0,1,0,200,nan,512.389282,nan
597,1.0,1096.55,500,0,0,0,190,nan,492.322784,nan
598,1.0,1096.57,500,0,1,0,186,nan,499.573914,nan
599,1.0,1096.555,500,0,0,0,189,nan,498.496552,nan
600,1.0,1196.55,500,0,0,0,190,nan,550.571167,nan
601,1.0,1196.515,500,0,1,0,197,nan,540.753418,nan
602,1.0,1096.395,500,0,1,0,221,nan,497.347137,nan
603,1.0,1096.415,500,0,0,0,217,nan,519.37738,nan
604,1.0,1196.48,500,0,0,0,204,nan,526.050598,nan
605,1.0,1096.655,500,0,0,0,169,nan,494.264679,nan
606,1.0,1096.53,500,0,1,0,194,nan,521.705078,nan
607,1.0,1096.475,500,0,1,0,205,nan,496.682159,nan
608,1.0,1096.6,500,0,1,0,180,nan,495.854431,nan
609,1.0,996.565,500,0,1,0,187,nan,440.943726,nan
610,1.0,1196.48,500,0,0,0,204,nan,564.312378,nan
611,1.0,1196.54,500,0,0,0,192,nan,550.644165,nan
612,1.0,1096.41,500,0,1,0,218,nan,516.630066,nan
613,1.0,1096.53,500,0,0,0,194,nan,495.17511,nan
614,1.0,1196.5,500,0,0,0,200,nan,589.857178,nan
615,1.0,1096.445,500,0,1,0,211,nan,511.434357,nan
616,1.0,1096.49,500,0,1,0,202,nan,520.083008,nan
617,1.0,1196.455,500,0,0,0,209,nan,545.886902,nan
618,1.0,996.3,500,0,1,0,240,nan,482.880463,nan
619,1.0,1196.555,500,0,0,0,189,nan,547.507202,nan
620,1.0,1096.37,500,0,1,0,226,nan,517.281006,nan
621,1.0,1096.53,500,0,0,0,194,nan,499.080505,nan
622,1.0,1096.405,500,0,1,0,219,nan,508.92395,nan
623,1.0,1096.45,500,0,1,0,210,nan,509.80896,nan
624,1.0,1196.415,500,0,0,0,217,nan,548.627502,nan
625,1.0,1096.41,500,0,1,0,218,nan,506.399719,nan
626,1.0,1196.39,500,0,0,0,222,nan,562.400452,nan
627,1.0,1096.43,500,0,1,0,214,nan,493.600311,nan
628,1.0,1196.375,500,0,0,0,225,nan,561.877747,nan
629,1.0,1096.28,500,0,0,0,244,nan,525.156677,nan
630,1.0,1096.46,500,0,1,0,208,nan,519.309143,nan
631,1.0,1096.39,500,0,1,0,222,nan,499.132751,nan
632,1.0,1196.365,500,0,0,0,227,nan,557.521057,nan
633,1.0,1096.495,500,0,1,0,201,nan,497.174133,nan
634,1.0,1096.36,500,0,1,0,228,nan,490.30426,nan
635,1.0,1096.405,500,0,1,0,219,nan,493.869324,nan
636,1.0,1096.405,500,0,1,0,219,nan,505.962585,nan
637,1.0,1196.465,500,0,0,0,207,nan,537.882141,nan
638,1.0,1096.41,500,0,1,0,218,nan,483.708405,nan
639,1.0,1096.33,500,0,0,0,234,nan,506.398102,nan
640,1.0,1096.33,500,0,1,0,234,nan,516.663391,nan
641,1.0,1096.375,500,0,1,0,225,nan,493.213837,nan
642,1.0,1196.36,500,0,0,0,228,nan,555.565674,nan
643,1.0,1196.45,500,0,0,0,210,nan,564.943787,nan
644,1.0,1196.29,500,0,1,0,242,nan,546.773071,nan
645,1.0,1096.355,500,0,0,0,229,nan,489.06308,nan
646,1.0,1096.37,500,0,1,0,226,nan,504.798523,nan
647,1.0,1196.36,500,0,0,0,228,nan,576.093201,nan
648,1.0,1096.36,500,0,1,0,228,nan,509.964874,nan
649,1.0,1196.335,500,0,0,0,233,nan,562.230408,nan
650,1.0,996.385,500,0,1,0,223,nan,453.44339,nan
651,1.0,1196.3,500,0,0,0,240,nan,545.887573,nan
652,1.0,1196.305,500,0,0,0,239,nan,554.930542,nan
653,1.0,1196.35,500,0,0,0,230,nan,545.79187,nan
654,1.0,1096.25,500,0,1,0,250,nan,525.652649,nan
655,1.0,1196.35,500,0,0,0,230,nan,571.654785,nan
656,1.0,1096.305,500,0,0,0,239,nan,531.955444,nan
657,1.0,1196.235,500,0,1,0,253,nan,556.185974,nan
658,1.0,1096.295,500,0,1,0,241,nan,515.01532,nan
659,1.0,1196.36,500,0,1,0,228,nan,530.151611,nan
660,1.0,1196.3,500,0,0,0,240,nan,541.656067,nan
661,1.0,1096.295,500,0,1,0,241,nan,527.674011,nan
662,1.0,1196.195,500,0,0,0,261,nan,566.366455,nan
663,1.0,1096.24,500,0,1,0,252,nan,514.987122,nan
664,1.0,1096.24,500,0,1,0,252,nan,504.48587,nan
665,1.0,1096.23,500,0,0,0,254,nan,503.766022,nan
666,1.0,1196.2,500,0,1,0,260,nan,528.714661,nan
667,1.0,1196.19,500,0,0,0,262,nan,572.546448,nan
668,1.0,1196.26,500,0,1,0,248,nan,544.007324,nan
669,1.0,1096.075,500,0,1,0,285,nan,504.044556,nan
670,1.0,1296.18,500,0,0,0,264,nan,596.153992,nan
671,1.0,1096.21,500,0,1,0,258,nan,532.972229,nan
672,1.0,1196.135,500,0,1,0,273,nan,549.800903,nan
673,1.0,1096.21,500,0,1,0,258,nan,502.290619,nan
674,1.0,1196.21,500,0,0,0,258,nan,553.545532,nan
675,1.0,1096.205,500,0,1,0,259,nan,508.200378,nan
676,1.0,1196.215,500,0,1,0,257,nan,571.654297,nan
677,1.0,1196.12,500,0,1,0,276,nan,532.453003,nan
678,1.0,996.155,500,0,1,0,269,nan,474.878174,nan
679,1.0,1296.16,500,0,0,0,268,nan,575.371826,nan
680,1.0,1196.16,500,0,1,0,268,nan,545.829102,nan
681,1.0,1196.1,500,0,0,0,280,nan,537.648987,nan
682,1.0,1196.1,500,0,0,0,280,nan,547.85675,nan
683,1.0,1096.05,500,0,1,0,290,nan,511.589355,nan
684,1.0,1196.03,500,0,1,0,294,nan,535.177734,nan
685,1.0,1196.045,500,0,0,0,291,nan,544.891418,nan
686,1.0,1096.135,500,0,1,0,273,nan,509.513458,nan
687,1.0,1096.03,500,0,0,0,294,nan,525.172668,nan
688,1.0,1196.105,500,0,0,0,279,nan,580.744324,nan
689,1.0,1295.995,500,0,0,0,301,nan,586.666199,nan
690,1.0,1195.985,500,0,0,0,303,nan,567.146057,nan
691,1.0,1096.005,500,0,1,0,299,nan,514.881592,nan
692,1.0,1095.875,500,0,0,0,325,nan,519.560852,nan
693,1.0,1195.985,500,0,0,0,303,nan,560.014954,nan
694,1.0,1196.06,500,0,0,0,288,nan,561.363831,nan
695,1.0,1095.925,500,0,1,0,315,nan,494.330719,nan
696,1.0,1296.02,500,0,0,0,296,nan,606.559875,nan
697,1.0,1096.01,500,0,1,0,298,nan,487.507538,nan
698,1.0,1196.035,500,0,0,0,293,nan,537.988647,nan
699,1.0,1095.925,500,0,0,0,315,nan,521.720032,nan
700,1.0,1295.895,500,0,0,0,321,nan,586.267334,nan
701,1.0,1196.02,500,0,0,0,296,nan,540.314575,nan
702,1.0,1095.96,500,0,1,0,308,nan,494.858582,nan
703,1.0,1195.935,500,0,0,0,313,nan,560.55481,nan
704,1.0,1095.92,500,0,1,0,316,nan,512.902771,nan
705,1.0,1095.965,500,0,1,0,307,nan,516.066833,nan
706,1.0,1096.055,500,0,0,0,289,nan,512.166321,nan
707,1.0,1096.02,500,0,1,0,296,nan,548.475647,nan
708,1.0,1095.935,500,0,0,0,313,nan,508.626068,nan
709,1.0,1195.995,500,0,1,0,301,nan,540.924622,nan
710,1.0,1196.005,500,0,1,0,299,nan,576.823486,nan
711,1.0,1195.95,500,0,0,0,310,nan,569.517151,nan
712,1.0,1096.05,500,0,0,0,290,nan,518.386902,nan
713,1.0,1096.03,500,0,1,0,294,nan,508.07901,nan
714,1.0,1295.96,500,0,0,0,308,nan,579.181519,nan
715,1.0,1196.005,500,0,1,0,299,nan,548.232605,nan
716,1.0,1096.03,500,0,1,0,294,nan,520.984741,nan
717,1.0,1195.985,500,0,1,0,303,nan,538.112122,nan
718,1.0,1096.005,500,0,1,0,299,nan,540.316162,nan
719,1.0,1195.995,500,0,0,0,301,nan,559.290283,nan
720,1.0,1195.985,500,0,0,0,303,nan,540.134705,nan
721,1.0,1196.0,500,0,0,0,300,nan,574.184875,nan
722,1.0,1295.99,500,0,0,0,302,nan,589.736938,nan
723,1.0,1196.005,500,0,0,0,299,nan,568.38623,nan
724,1.0,1196.1,500,0,0,0,280,nan,557.258362,nan
725,1.0,1196.055,500,0,1,0,289,nan,537.823181,nan
726,1.0,1196.085,500,0,0,0,283,nan,568.050537,nan
727,1.0,1196.05,500,0,0,0,290,nan,565.004272,nan
728,1.0,1195.995,500,0,0,0,301,nan,556.92865,nan
729,1.0,1196.065,500,0,0,0,287,nan,559.461792,nan
730,1.0,996.01,500,0,1,0,298,nan,454.452179,nan
731,1.0,1196.15,500,0,1,0,270,nan,544.719238,nan
732,1.0,1196.065,500,0,0,0,287,nan,570.599121,nan
733,1.0,996.035,500,0,1,0,293,nan,465.899048,nan
734,1.0,1196.135,500,0,0,0,273,nan,548.910034,nan
735,1.0,1096.12,500,0,1,0,276,nan,491.559143,nan
736,1.0,1196.155,500,0,1,0,269,nan,531.974487,nan
737,1.0,1195.965,500,0,0,0,307,nan,550.892395,nan
738,1.0,1196.17,500,0,1,0,266,nan,563.386414,nan
739,1.0,1196.24,500,0,0,0,252,nan,564.686157,nan
740,1.0,1196.105,500,0,0,0,279,nan,563.832581,nan
741,1.0,1296.105,500,0,0,0,279,nan,591.793457,nan
742,1.0,1096.17,500,0,0,0,266,nan,517.705139,nan
743,1.0,1096.165,500,0,1,0,267,nan,493.325867,nan
744,1.0,1196.2,500,0,0,0,260,nan,547.237122,nan
745,1.0,1196.19,500,0,0,0,262,nan,549.93512,nan
746,1.0,1296.09,500,0,0,0,282,nan,583.001648,nan
747,1.0,1196.15,500,0,0,0,270,nan,543.825623,nan
748,1.0,1196.135,500,0,0,0,273,nan,551.021729,nan
749,1.0,1196.015,500,0,1,0,297,nan,544.244751,nan
750,1.0,1196.2,500,0,0,0,260,nan,550.217773,nan
751,1.0,1096.15,500,0,0,0,270,nan,516.588318,nan
752,1.0,1196.2,500,0,1,0,260,nan,542.199097,nan
753,1.0,1096.14,500,0,1,0,272,nan,499.511658,nan
754,1.0,1196.14,500,0,1,0,272,nan,576.673767,nan
755,1.0,1196.135,500,0,0,0,273,nan,556.154297,nan
756,1.0,1296.145,500,0,0,0,271,nan,616.00061,nan
757,1.0,1196.12,500,0,1,0,276,nan,551.504089,nan
758,1.0,1196.06,500,0,1,0,288,nan,544.581238,nan
759,1.0,1196.055,500,0,0,0,289,nan,559.323547,nan
760,1.0,1196.01,500,0,1,0,298,nan,537.451965,nan
761,1.0,1196.095,500,0,0,0,281,nan,562.654053,nan
762,1.0,1095.975,500,0,0,0,305,nan,533.071411,nan
763,1.0,1196.125,500,0,1,0,275,nan,526.077393,nan
764,1.0,1196.07,500,0,0,0,286,nan,548.470642,nan
765,1.0,1196.075,500,0,1,0,285,nan,541.488464,nan
766,1.0,1095.97,500,0,1,0,306,nan,496.399994,nan
767,1.0,1196.03,500,0,0,0,294,nan,574.272949,nan
768,1.0,1195.915,500,0,0,0,317,nan,552.71051,nan
769,1.0,1095.965,500,0,0,0,307,nan,513.215759,nan
770,1.0,1096.025,500,0,1,0,295,nan,497.823517,nan
771,1.0,1096.015,500,0,1,0,297,nan,510.559875,nan
772,1.0,1096.06,500,0,1,0,288,nan,499.206818,nan
773,1.0,1096.005,500,0,1,0,299,nan,511.741577,nan
774,1.0,1196.03,500,0,0,0,294,nan,553.979065,nan
775,1.0,1195.87,500,0,0,0,326,nan,559.203064,nan
776,1.0,1096.0,500,0,1,0,300,nan,492.69989,nan
777,1.0,1196.045,500,0,1,0,291,nan,535.467163,nan
778,1.0,1295.935,500,0,0,0,313,nan,577.880737,nan
779,1.0,1196.035,500,0,0,0,293,nan,557.262451,nan
780,1.0,1095.925,500,0,1,0,315,nan,498.969849,nan
781,1.0,1295.97,500,0,0,0,306,nan,592.518127,nan
782,1.0,1196.06,500,0,0,0,288,nan,580.112244,nan
783,1.0,1095.965,500,0,1,0,307,nan,496.975739,nan
784,1.0,1295.97,500,0,0,0,306,nan,587.260132,nan
785,1.0,1195.935,500,0,0,0,313,nan,557.629456,nan
786,1.0,1196.015,500,0,0,0,297,nan,519.624207,nan
787,1.0,1195.96,500,0,1,0,308,nan,533.186768,nan
788,1.0,1195.885,500,0,0,0,323,nan,543.13031,nan
789,1.0,1295.87,500,0,0,0,326,nan,599.098999,nan
790,1.0,1096.02,500,0,1,0,296,nan,496.913391,nan
791,1.0,1295.935,500,0,0,0,313,nan,589.485168,nan
792,1.0,1095.965,500,0,1,0,307,nan,526.579163,nan
793,1.0,1195.925,500,0,1,0,315,nan,549.493225,nan
794,1.0,1195.97,500,0,0,0,306,nan,534.054504,nan
795,1.0,1195.975,500,0,0,0,305,nan,550.991028,nan
796,1.0,1195.965,500,0,0,0,307,nan,565.726624,nan
797,1.0,1195.855,500,0,0,0,329,nan,542.516541,nan
798,1.0,1195.99,500,0,1,0,302,nan,556.948975,nan
799,1.0,1295.92,500,0,0,0,316,nan,587.435242,nan
800,1.0,1195.955,500,0,1,0,309,nan,535.797241,nan
801,1.0,1195.985,500,0,1,0,303,nan,563.928589,nan
802,1.0,1195.89,500,0,0,0,322,nan,556.011414,nan
803,1.0,1195.96,500,0,0,0,308,nan,536.507385,nan
804,1.0,1195.89,500,0,0,0,322,nan,560.560303,nan
805,1.0,1195.96,500,0,0,0,308,nan,539.079773,nan
806,1.0,1195.91,500,0,0,0,318,nan,555.379944,nan
807,1.0,1195.945,500,0,1,0,311,nan,539.158203,nan
808,1.0,1295.97,500,0,0,0,306,nan,583.327454,nan
809,1.0,1195.96,500,0,1,0,308,nan,552.105896,nan
810,1.0,1095.885,500,0,1,0,323,nan,503.104523,nan
811,1.0,1195.9,500,0,0,0,320,nan,537.478516,nan
812,1.0,1195.995,500,0,0,0,301,nan,546.378174,nan
813,1.0,1295.93,500,0,0,0,314,nan,601.456177,nan
814,1.0,1195.965,500,0,1,0,307,nan,541.50293,nan
815,1.0,1195.925,500,0,1,0,315,nan,538.929321,nan
816,1.0,1095.95,500,0,1,0,310,nan,499.21637,nan
817,1.0,1295.97,500,0,0,0,306,nan,587.140259,nan
818,1.0,1096.02,500,0,1,0,296,nan,512.112366,nan
819,1.0,1095.825,500,0,1,0,335,nan,486.73114,nan
820,1.0,1195.96,500,0,0,0,308,nan,557.977112,nan
821,1.0,1195.95,500,0,1,0,310,nan,551.414307,nan
822,1.0,1195.965,500,0,0,0,307,nan,549.835754,nan
823,1.0,1195.98,500,0,1,0,304,nan,536.694946,nan
824,1.0,1095.985,500,0,1,0,303,nan,490.085541,nan
825,1.0,1096.03,500,0,0,0,294,nan,501.747864,nan
826,1.0,1195.935,500,0,0,0,313,nan,549.963257,nan
827,1.0,1195.895,500,0,1,0,321,nan,535.061768,nan
828,1.0,1195.985,500,0,0,0,303,nan,568.451233,nan
829,1.0,1195.89,500,0,1,0,322,nan,537.813721,nan
830,1.0,1195.985,500,0,0,0,303,nan,566.523438,nan
831,1.0,1195.935,500,0,1,0,313,nan,543.501221,nan
832,1.0,1195.99,500,0,0,0,302,nan,535.004272,nan
833,1.0,1195.96,500,0,1,0,308,nan,546.083252,nan
834,1.0,1296.035,500,0,0,0,293,nan,592.854431,nan
835,1.0,1195.99,500,0,0,0,302,nan,552.186646,nan
836,1.0,1196.03,500,0,0,0,294,nan,538.363403,nan
837,1.0,1196.065,500,0,0,0,287,nan,576.803711,nan
838,1.0,1195.99,500,0,0,0,302,nan,566.680908,nan
839,1.0,1295.95,500,0,1,0,310,nan,577.180603,nan
840,1.0,1095.95,500,0,0,0,310,nan,511.30896,nan
841,1.0,1196.02,500,0,1,0,296,nan,552.623535,nan
842,1.0,1196.04,500,0,1,0,292,nan,554.456909,nan
843,1.0,1096.02,500,0,1,0,296,nan,511.015289,nan
844,1.0,1196.02,500,0,0,0,296,nan,558.664734,nan
845,1.0,1196.075,500,0,1,0,285,nan,556.689758,nan
846,1.0,1096.12,500,0,1,0,276,nan,489.143005,nan
847,1.0,1196.05,500,0,0,0,290,nan,562.126526,nan
848,1.0,1196.005,500,0,0,0,299,nan,561.187012,nan
849,1.0,1096.15,500,0,1,0,270,nan,514.62146,nan
850,1.0,1096.12,500,0,1,0,276,nan,494.525299,nan
851,1.0,1196.195,500,0,0,0,261,nan,546.705688,nan
852,1.0,1096.055,500,0,1,0,289,nan,508.132263,nan
853,1.0,1196.12,500,0,1,0,276,nan,536.644348,nan
854,1.0,1196.02,500,0,1,0,296,nan,556.447327,nan
855,1.0,1196.15,500,0,1,0,270,nan,539.019775,nan
856,1.0,1296.13,500,0,0,0,274,nan,578.159607,nan
857,1.0,1196.075,500,0,1,0,285,nan,550.945435,nan
858,1.0,1096.105,500,0,1,0,279,nan,504.587921,nan
859,1.0,1196.145,500,0,0,0,271,nan,558.153809,nan
860,1.0,1096.08,500,0,1,0,284,nan,503.216675,nan
861,1.0,1196.08,500,0,0,0,284,nan,539.177856,nan
862,1.0,1196.055,500,0,1,0,289,nan,552.553467,nan
863,1.0,1196.1,500,0,0,0,280,nan,542.54834,nan
864,1.0,1195.98,500,0,0,0,304,nan,589.558289,nan
865,1.0,1196.135,500,0,0,0,273,nan,555.0401,nan
866,1.0,1196.095,500,0,0,0,281,nan,538.791077,nan
867,1.0,1296.09,500,0,0,0,282,nan,572.684631,nan
868,1.0,1096.1,500,0,1,0,280,nan,488.32962,nan
869,1.0,1096.155,500,0,1,0,269,nan,500.566956,nan
870,1.0,1196.08,500,0,1,0,284,nan,569.853943,nan
871,1.0,1196.1,500,0,1,0,280,nan,525.470459,nan
872,1.0,1196.165,500,0,0,0,267,nan,547.815735,nan
