episode,phase,total_reward,steps,success,n_licks,n_pokes,n_successes,intra_trial_duration,critic_loss,actor_loss,alpha
411,1.0,8.75,500,1,153,500,2,104.0,nan,nan,nan
412,1.0,-1.54,500,1,159,500,1,190.0,nan,nan,nan
413,1.0,8.84,500,1,153,500,2,66.5,nan,nan,nan
414,1.0,-1.36,500,1,154,500,1,124.0,nan,nan,nan
415,1.0,-1.16,500,1,152,500,1,198.0,nan,nan,nan
416,1.0,-1.07,500,1,151,500,1,51.0,nan,nan,nan
417,1.0,-1.55,500,1,159,500,1,291.0,nan,nan,nan
418,1.0,8.95,500,1,147,500,2,146.5,nan,nan,nan
419,1.0,9.22,500,1,147,500,2,115.5,nan,nan,nan
420,1.0,-0.51,500,1,139,500,1,201.0,nan,nan,nan
421,1.0,18.52,500,1,159,500,3,55.666666666666664,nan,nan,nan
422,1.0,9.3,500,1,142,500,2,191.5,nan,nan,nan
423,1.0,9.29,500,1,141,500,2,85.5,nan,nan,nan
424,1.0,9.32,500,1,142,500,2,45.0,nan,nan,nan
425,1.0,8.41,500,1,160,500,2,111.5,nan,nan,nan
426,1.0,9.09,500,1,149,500,2,128.0,nan,nan,nan
427,1.0,-0.01,500,1,126,500,1,147.0,nan,nan,nan
428,1.0,-1.51,500,1,159,500,1,450.0,nan,nan,nan
429,1.0,18.62,500,1,158,500,3,53.666666666666664,nan,nan,nan
430,1.0,8.54,500,1,160,500,2,189.5,nan,nan,nan
431,1.0,8.7,500,1,153,500,2,157.5,nan,nan,nan
432,1.0,-1.04,500,1,150,500,1,207.0,nan,nan,nan
433,1.0,-10.94,500,0,145,500,0,nan,nan,nan,nan
434,1.0,-1.08,500,1,148,500,1,75.0,nan,nan,nan
435,1.0,-1.05,500,1,150,500,1,107.0,nan,nan,nan
436,1.0,-0.4,500,1,136,500,1,162.0,nan,nan,nan
437,1.0,-11.36,500,0,155,500,0,nan,nan,nan,nan
438,1.0,-1.09,500,1,151,500,1,91.0,nan,nan,nan
439,1.0,-0.41,500,1,136,500,1,304.0,nan,nan,nan
440,1.0,8.95,500,1,148,500,2,139.5,nan,nan,nan
441,1.0,-1.03,500,1,149,500,1,376.0,nan,nan,nan
442,1.0,-1.3,500,1,156,500,1,241.0,nan,nan,nan
443,1.0,9.01,500,1,150,500,2,130.0,nan,nan,nan
444,1.0,-1.32,500,1,156,500,1,79.0,nan,nan,nan
445,1.0,-0.88,500,1,146,500,1,232.0,nan,nan,nan
446,1.0,-0.97,500,1,148,500,1,19.0,nan,nan,nan
447,1.0,18.6,500,1,159,500,3,93.33333333333333,nan,nan,nan
448,1.0,9.3,500,1,142,500,2,186.0,nan,nan,nan
449,1.0,18.8,500,1,150,500,3,61.0,nan,nan,nan
450,1.0,-0.81,500,1,143,500,1,350.0,nan,nan,nan
451,1.0,-0.6,500,1,139,500,1,50.0,nan,nan,nan
452,1.0,8.72,500,1,154,500,2,107.0,nan,nan,nan
453,1.0,-1.06,500,1,150,500,1,165.0,nan,nan,nan
454,1.0,9.1,500,1,144,500,2,170.5,nan,nan,nan
455,1.0,7.97,500,1,168,500,2,60.5,nan,nan,nan
456,1.0,-0.63,500,1,137,500,1,246.0,nan,nan,nan
457,1.0,19.21,500,1,146,500,3,91.33333333333333,nan,nan,nan
458,1.0,9.01,500,1,148,500,2,81.5,nan,nan,nan
459,1.0,9.59,500,1,137,500,2,177.5,nan,nan,nan
460,1.0,8.73,500,1,155,500,2,78.0,nan,nan,nan
461,1.0,9.25,500,1,142,500,2,137.5,nan,nan,nan
462,1.0,-11.29,500,0,153,500,0,nan,nan,nan,nan
463,1.0,8.8,500,1,152,500,2,154.5,nan,nan,nan
464,1.0,-0.58,500,1,143,500,1,276.0,nan,nan,nan
465,1.0,9.87,500,1,130,500,2,108.0,nan,nan,nan
466,1.0,8.59,500,1,159,500,2,183.0,nan,nan,nan
467,1.0,9.04,500,1,150,500,2,54.0,nan,nan,nan
468,1.0,-1.48,500,1,156,500,1,50.0,nan,nan,nan
469,1.0,9.09,500,1,148,500,2,182.5,nan,nan,nan
470,1.0,-10.87,500,0,148,500,0,nan,nan,nan,nan
471,1.0,-11.24,500,0,153,500,0,nan,nan,nan,nan
472,1.0,-0.84,500,1,146,500,1,252.0,nan,nan,nan
473,1.0,-10.68,500,0,142,500,0,nan,nan,nan,nan
474,1.0,-1.26,500,1,155,500,1,315.0,nan,nan,nan
475,1.0,-10.77,500,0,146,500,0,nan,nan,nan,nan
476,1.0,8.95,500,1,150,500,2,142.5,nan,nan,nan
477,1.0,-11.39,500,0,154,500,0,nan,nan,nan,nan
478,1.0,-1.17,500,1,156,500,1,125.0,nan,nan,nan
479,1.0,8.59,500,1,158,500,2,188.5,nan,nan,nan
480,1.0,9.22,500,1,145,500,2,156.0,nan,nan,nan
481,1.0,8.98,500,1,149,500,2,88.0,nan,nan,nan
482,1.0,8.99,500,1,151,500,2,126.0,nan,nan,nan
483,1.0,8.46,500,1,161,500,2,147.0,nan,nan,nan
484,1.0,-0.47,500,1,138,500,1,81.0,nan,nan,nan
485,1.0,8.75,500,1,154,500,2,142.0,nan,nan,nan
486,1.0,19.81,500,1,132,500,3,75.66666666666667,nan,nan,nan
487,1.0,8.27,500,1,160,500,2,126.5,nan,nan,nan
488,1.0,-0.5,500,1,139,500,1,340.0,nan,nan,nan
489,1.0,8.46,500,1,162,500,2,77.5,nan,nan,nan
490,1.0,8.68,500,1,153,500,2,102.5,nan,nan,nan
491,1.0,8.34,500,1,163,500,2,98.0,nan,nan,nan
492,1.0,-1.06,500,1,151,500,1,213.0,nan,nan,nan
493,1.0,-1.74,500,1,163,500,1,248.0,nan,nan,nan
494,1.0,8.81,500,1,153,500,2,142.5,nan,nan,nan
495,1.0,-1.47,500,1,160,500,1,170.0,nan,nan,nan
496,1.0,10.11,500,1,127,500,2,45.5,nan,nan,nan
497,1.0,-0.89,500,1,147,500,1,178.0,nan,nan,nan
498,1.0,8.21,500,1,165,500,2,183.0,nan,nan,nan
499,1.0,9.54,500,1,139,500,2,110.0,nan,nan,nan
500,1.0,-11.64,500,0,159,500,0,nan,nan,nan,nan
501,1.0,9.63,500,1,139,500,2,119.5,nan,nan,nan
502,1.0,-0.84,500,1,147,500,1,98.0,nan,nan,nan
503,1.0,-0.98,500,1,147,500,1,194.0,nan,nan,nan
504,1.0,8.53,500,1,160,500,2,108.5,nan,nan,nan
505,1.0,-10.69,500,0,142,500,0,nan,nan,nan,nan
506,1.0,-0.97,500,1,147,500,1,351.0,nan,nan,nan
507,1.0,-10.03,500,0,128,500,0,nan,nan,nan,nan
508,1.0,-0.57,500,1,139,500,1,444.0,nan,nan,nan
509,1.0,8.53,500,1,158,500,2,198.5,nan,nan,nan
510,1.0,-0.99,500,1,146,500,1,113.0,nan,nan,nan
511,1.0,19.67,500,1,133,500,3,94.66666666666667,nan,nan,nan
512,1.0,-0.66,500,1,144,500,1,189.0,nan,nan,nan
513,1.0,-1.15,500,1,154,500,1,247.0,nan,nan,nan
514,1.0,-0.82,500,1,144,500,1,331.0,nan,nan,nan
515,1.0,-0.19,500,1,129,500,1,37.0,nan,nan,nan
516,1.0,20.08,500,1,126,500,3,82.0,nan,nan,nan
517,1.0,-1.12,500,1,149,500,1,185.0,nan,nan,nan
518,1.0,-1.2,500,1,156,500,1,67.0,nan,nan,nan
519,1.0,8.45,500,1,159,500,2,90.5,nan,nan,nan
520,1.0,-11.0,500,0,146,500,0,nan,nan,nan,nan
521,1.0,7.95,500,1,172,500,2,69.0,nan,nan,nan
522,1.0,8.2,500,1,166,500,2,184.0,nan,nan,nan
523,1.0,29.52,500,1,137,500,4,77.0,nan,nan,nan
524,1.0,9.61,500,1,136,500,2,46.0,nan,nan,nan
525,1.0,18.74,500,1,154,500,3,134.33333333333334,nan,nan,nan
526,1.0,8.17,500,1,165,500,2,163.5,nan,nan,nan
527,1.0,9.15,500,1,146,500,2,186.0,nan,nan,nan
528,1.0,18.38,500,1,163,500,3,44.0,nan,nan,nan
529,1.0,-0.3,500,1,132,500,1,176.0,nan,nan,nan
530,1.0,9.05,500,1,148,500,2,78.0,nan,nan,nan
531,1.0,-0.32,500,1,136,500,1,150.0,nan,nan,nan
532,1.0,8.77,500,1,153,500,2,190.0,nan,nan,nan
533,1.0,18.63,500,1,156,500,3,71.0,nan,nan,nan
534,1.0,8.09,500,1,168,500,2,66.0,nan,nan,nan
535,1.0,19.25,500,1,144,500,3,87.66666666666667,nan,nan,nan
536,1.0,-1.2,500,1,152,500,1,343.0,nan,nan,nan
537,1.0,9.4,500,1,141,500,2,99.5,nan,nan,nan
538,1.0,9.48,500,1,139,500,2,164.5,nan,nan,nan
539,1.0,-0.64,500,1,147,500,1,115.0,nan,nan,nan
540,1.0,8.69,500,1,153,500,2,108.0,nan,nan,nan
541,1.0,8.5,500,1,156,500,2,125.0,nan,nan,nan
542,1.0,18.65,500,1,156,500,3,89.33333333333333,nan,nan,nan
543,1.0,-10.91,500,0,148,500,0,nan,nan,nan,nan
544,1.0,9.06,500,1,150,500,2,107.5,nan,nan,nan
545,1.0,19.24,500,1,145,500,3,85.66666666666667,nan,nan,nan
546,1.0,9.2,500,1,143,500,2,110.5,nan,nan,nan
547,1.0,-1.55,500,1,162,500,1,407.0,nan,nan,nan
548,1.0,-0.55,500,1,138,500,1,402.0,nan,nan,nan
549,1.0,8.84,500,1,154,500,2,56.5,nan,nan,nan
550,1.0,-11.45,500,0,156,500,0,nan,nan,nan,nan
551,1.0,18.77,500,1,153,500,3,118.66666666666667,nan,nan,nan
552,1.0,9.1,500,1,145,500,2,133.0,nan,nan,nan
553,1.0,18.33,500,1,162,500,3,96.66666666666667,nan,nan,nan
554,1.0,-1.87,500,1,169,500,1,490.0,nan,nan,nan
555,1.0,9.76,500,1,135,500,2,66.5,nan,nan,nan
556,1.0,-0.68,500,1,140,500,1,269.0,nan,nan,nan
557,1.0,-1.29,500,1,156,500,1,88.0,nan,nan,nan
558,1.0,-1.4,500,1,158,500,1,339.0,nan,nan,nan
559,1.0,28.79,500,1,152,500,4,36.0,nan,nan,nan
560,1.0,-0.9,500,1,147,500,1,270.0,nan,nan,nan
561,1.0,-1.54,500,1,158,500,1,120.0,nan,nan,nan
562,1.0,-0.44,500,1,135,500,1,195.0,nan,nan,nan
563,1.0,9.09,500,1,148,500,2,65.5,nan,nan,nan
564,1.0,7.6,500,1,180,500,2,70.0,nan,nan,nan
565,1.0,-0.1,500,1,132,500,1,374.0,nan,nan,nan
566,1.0,-0.96,500,1,150,500,1,145.0,nan,nan,nan
567,1.0,8.62,500,1,159,500,2,29.0,nan,nan,nan
568,1.0,-1.51,500,1,162,500,1,456.0,nan,nan,nan
569,1.0,-0.94,500,1,146,500,1,379.0,nan,nan,nan
570,1.0,18.6,500,1,158,500,3,100.33333333333333,nan,nan,nan
571,1.0,-0.94,500,1,152,500,1,424.0,nan,nan,nan
572,1.0,9.03,500,1,148,500,2,142.5,nan,nan,nan
573,1.0,-1.1,500,1,149,500,1,57.0,nan,nan,nan
574,1.0,-0.57,500,1,139,500,1,102.0,nan,nan,nan
575,1.0,-1.28,500,1,157,500,1,154.0,nan,nan,nan
576,1.0,8.54,500,1,160,500,2,107.5,nan,nan,nan
577,1.0,-1.25,500,1,156,500,1,86.0,nan,nan,nan
578,1.0,8.2,500,1,167,500,2,204.5,nan,nan,nan
579,1.0,-11.11,500,0,152,500,0,nan,nan,nan,nan
580,1.0,-1.43,500,1,158,500,1,209.0,nan,nan,nan
581,1.0,8.71,500,1,156,500,2,148.0,nan,nan,nan
582,1.0,-11.88,500,0,169,500,0,nan,nan,nan,nan
583,1.0,9.42,500,1,141,500,2,63.0,nan,nan,nan
584,1.0,-1.37,500,1,156,500,1,225.0,nan,nan,nan
585,1.0,8.4,500,1,158,500,2,142.5,nan,nan,nan
586,1.0,-1.29,500,1,156,500,1,241.0,nan,nan,nan
587,1.0,-0.56,500,1,142,500,1,317.0,nan,nan,nan
588,1.0,9.07,500,1,148,500,2,181.5,nan,nan,nan
589,1.0,-1.26,500,1,154,500,1,353.0,nan,nan,nan
590,1.0,-0.63,500,1,141,500,1,215.0,nan,nan,nan
591,1.0,8.71,500,1,154,500,2,172.0,nan,nan,nan
592,1.0,-10.83,500,0,144,500,0,nan,nan,nan,nan
593,1.0,19.49,500,1,142,500,3,51.666666666666664,nan,nan,nan
594,1.0,9.7,500,1,134,500,2,200.5,nan,nan,nan
595,1.0,-0.77,500,1,144,500,1,353.0,nan,nan,nan
596,1.0,-0.73,500,1,141,500,1,96.0,nan,nan,nan
597,1.0,-1.08,500,1,148,500,1,450.0,nan,nan,nan
598,1.0,-1.52,500,1,159,500,1,294.0,nan,nan,nan
599,1.0,28.34,500,1,163,500,4,50.5,nan,nan,nan
600,1.0,-1.59,500,1,161,500,1,97.0,nan,nan,nan
601,1.0,18.64,500,1,157,500,3,100.33333333333333,nan,nan,nan
602,1.0,-11.06,500,0,149,500,0,nan,nan,nan,nan
603,1.0,-1.06,500,1,150,500,1,317.0,nan,nan,nan
604,1.0,8.51,500,1,157,500,2,47.0,nan,nan,nan
605,1.0,-0.5,500,1,137,500,1,34.0,nan,nan,nan
606,1.0,8.93,500,1,148,500,2,56.0,nan,nan,nan
607,1.0,18.59,500,1,157,500,3,39.0,nan,nan,nan
608,1.0,8.09,500,1,166,500,2,106.0,nan,nan,nan
609,1.0,-1.04,500,1,149,500,1,122.0,nan,nan,nan
610,1.0,-1.16,500,1,154,500,1,360.0,nan,nan,nan
611,1.0,-1.51,500,1,157,500,1,194.0,nan,nan,nan
612,1.0,8.46,500,1,160,500,2,113.5,nan,nan,nan
613,1.0,-1.29,500,1,154,500,1,202.0,nan,nan,nan
614,1.0,-0.35,500,1,134,500,1,328.0,nan,nan,nan
615,1.0,9.07,500,1,144,500,2,147.0,nan,nan,nan
616,1.0,9.12,500,1,145,500,2,61.0,nan,nan,nan
617,1.0,-0.32,500,1,132,500,1,250.0,nan,nan,nan
618,1.0,-1.31,500,1,155,500,1,77.0,nan,nan,nan
619,1.0,9.26,500,1,145,500,2,136.0,nan,nan,nan
620,1.0,9.42,500,1,140,500,2,100.0,nan,nan,nan
621,1.0,-1.72,500,1,162,500,1,346.0,nan,nan,nan
622,1.0,19.33,500,1,136,500,3,104.33333333333333,nan,nan,nan
623,1.0,-1.16,500,1,151,500,1,108.0,nan,nan,nan
624,1.0,8.79,500,1,154,500,2,38.5,nan,nan,nan
625,1.0,-0.91,500,1,145,500,1,122.0,nan,nan,nan
626,1.0,-1.31,500,1,156,500,1,52.0,nan,nan,nan
627,1.0,-1.05,500,1,153,500,1,71.0,nan,nan,nan
628,1.0,-1.49,500,1,157,500,1,337.0,nan,nan,nan
629,1.0,18.75,500,1,154,500,3,47.0,nan,nan,nan
630,1.0,-1.04,500,1,150,500,1,50.0,nan,nan,nan
631,1.0,-11.52,500,0,161,500,0,nan,nan,nan,nan
632,1.0,19.7,500,1,132,500,3,76.66666666666667,nan,nan,nan
633,1.0,-10.74,500,0,144,500,0,nan,nan,nan,nan
634,1.0,8.8,500,1,151,500,2,178.0,nan,nan,nan
635,1.0,8.6,500,1,155,500,2,111.0,nan,nan,nan
636,1.0,8.76,500,1,155,500,2,55.0,nan,nan,nan
637,1.0,9.43,500,1,142,500,2,153.0,nan,nan,nan
638,1.0,8.89,500,1,151,500,2,174.5,nan,nan,nan
639,1.0,-11.83,500,0,166,500,0,nan,nan,nan,nan
640,1.0,-0.63,500,1,141,500,1,18.0,nan,nan,nan
641,1.0,-10.61,500,0,140,500,0,nan,nan,nan,nan
642,1.0,8.7,500,1,154,500,2,48.5,nan,nan,nan
643,1.0,-0.6,500,1,140,500,1,153.0,nan,nan,nan
644,1.0,9.26,500,1,142,500,2,71.0,nan,nan,nan
645,1.0,9.23,500,1,141,500,2,142.5,nan,nan,nan
646,1.0,-0.72,500,1,145,500,1,247.0,nan,nan,nan
647,1.0,0.14,500,1,125,500,1,195.0,nan,nan,nan
648,1.0,-0.56,500,1,142,500,1,227.0,nan,nan,nan
649,1.0,-10.93,500,0,145,500,0,nan,nan,nan,nan
650,1.0,9.46,500,1,139,500,2,159.5,nan,nan,nan
651,1.0,8.97,500,1,154,500,2,97.5,nan,nan,nan
652,1.0,8.97,500,1,149,500,2,108.0,nan,nan,nan
653,1.0,-11.71,500,0,166,500,0,nan,nan,nan,nan
654,1.0,9.16,500,1,145,500,2,64.5,nan,nan,nan
655,1.0,-10.43,500,0,137,500,0,nan,nan,nan,nan
656,1.0,8.96,500,1,151,500,2,111.0,nan,nan,nan
657,1.0,8.43,500,1,158,500,2,107.5,nan,nan,nan
658,1.0,9.9,500,1,127,500,2,204.5,nan,nan,nan
659,1.0,-10.8,500,0,145,500,0,nan,nan,nan,nan
660,1.0,8.01,500,1,171,500,2,130.0,nan,nan,nan
661,1.0,-11.23,500,0,154,500,0,nan,nan,nan,nan
662,1.0,9.51,500,1,137,500,2,162.0,nan,nan,nan
663,1.0,8.96,500,1,150,500,2,138.5,nan,nan,nan
664,1.0,-1.4,500,1,157,500,1,29.0,nan,nan,nan
665,1.0,8.23,500,1,165,500,2,138.5,nan,nan,nan
666,1.0,8.94,500,1,152,500,2,91.5,nan,nan,nan
667,1.0,-1.14,500,1,149,500,1,345.0,nan,nan,nan
668,1.0,9.37,500,1,140,500,2,129.0,nan,nan,nan
669,1.0,-11.6,500,0,159,500,0,nan,nan,nan,nan
670,1.0,9.18,500,1,146,500,2,72.5,nan,nan,nan
671,1.0,18.77,500,1,153,500,3,72.66666666666667,nan,nan,nan
672,1.0,-10.5,500,0,139,500,0,nan,nan,nan,nan
673,1.0,-0.25,500,1,136,500,1,80.0,nan,nan,nan
674,1.0,-0.72,500,1,144,500,1,241.0,nan,nan,nan
675,1.0,19.08,500,1,146,500,3,51.333333333333336,nan,nan,nan
676,1.0,-0.89,500,1,148,500,1,301.0,nan,nan,nan
677,1.0,-1.07,500,1,151,500,1,135.0,nan,nan,nan
678,1.0,8.99,500,1,151,500,2,87.0,nan,nan,nan
679,1.0,-0.53,500,1,141,500,1,366.0,nan,nan,nan
680,1.0,-0.6,500,1,142,500,1,126.0,nan,nan,nan
681,1.0,-1.24,500,1,157,500,1,127.0,nan,nan,nan
682,1.0,9.13,500,1,145,500,2,84.5,nan,nan,nan
683,1.0,10.13,500,1,127,500,2,150.5,nan,nan,nan
684,1.0,-2.7,500,1,182,500,1,97.0,nan,nan,nan
685,1.0,17.58,500,1,178,500,3,97.66666666666667,nan,nan,nan
686,1.0,8.83,500,1,154,500,2,85.5,nan,nan,nan
687,1.0,-0.39,500,1,136,500,1,210.0,nan,nan,nan
688,1.0,-1.4,500,1,154,500,1,36.0,nan,nan,nan
689,1.0,9.92,500,1,129,500,2,95.5,nan,nan,nan
690,1.0,9.01,500,1,147,500,2,176.5,nan,nan,nan
691,1.0,-0.47,500,1,137,500,1,192.0,nan,nan,nan
692,1.0,-0.77,500,1,144,500,1,29.0,nan,nan,nan
693,1.0,8.56,500,1,159,500,2,107.0,nan,nan,nan
694,1.0,-0.2,500,1,130,500,1,378.0,nan,nan,nan
695,1.0,-1.24,500,1,153,500,1,341.0,nan,nan,nan
696,1.0,-1.21,500,1,154,500,1,290.0,nan,nan,nan
697,1.0,8.92,500,1,150,500,2,82.5,nan,nan,nan
698,1.0,-11.18,500,0,151,500,0,nan,nan,nan,nan
699,1.0,-0.63,500,1,144,500,1,148.0,nan,nan,nan
700,1.0,28.92,500,1,152,500,4,39.25,nan,nan,nan
701,1.0,-1.38,500,1,157,500,1,223.0,nan,nan,nan
702,1.0,-0.57,500,1,139,500,1,276.0,nan,nan,nan
703,1.0,-0.38,500,1,138,500,1,234.0,nan,nan,nan
704,1.0,-1.05,500,1,154,500,1,391.0,nan,nan,nan
705,1.0,8.45,500,1,158,500,2,115.0,nan,nan,nan
706,1.0,8.43,500,1,161,500,2,174.5,nan,nan,nan
707,1.0,-1.59,500,1,161,500,1,216.0,nan,nan,nan
708,1.0,-12.37,500,0,174,500,0,nan,nan,nan,nan
709,1.0,19.12,500,1,142,500,3,112.66666666666667,nan,nan,nan
710,1.0,8.45,500,1,161,500,2,51.0,nan,nan,nan
711,1.0,8.77,500,1,154,500,2,125.5,nan,nan,nan
712,1.0,-10.1,500,0,131,500,0,nan,nan,nan,nan
713,1.0,19.43,500,1,138,500,3,108.33333333333333,nan,nan,nan
714,1.0,8.17,500,1,168,500,2,118.5,nan,nan,nan
715,1.0,-1.85,500,1,169,500,1,58.0,nan,nan,nan
716,1.0,-0.58,500,1,137,500,1,220.0,nan,nan,nan
717,1.0,9.44,500,1,140,500,2,64.0,nan,nan,nan
718,1.0,-1.05,500,1,150,500,1,228.0,nan,nan,nan
719,1.0,18.76,500,1,152,500,3,133.0,nan,nan,nan
720,1.0,-1.29,500,1,155,500,1,200.0,nan,nan,nan
721,1.0,-11.27,500,0,156,500,0,nan,nan,nan,nan
722,1.0,-11.91,500,0,168,500,0,nan,nan,nan,nan
723,1.0,9.71,500,1,135,500,2,77.0,nan,nan,nan
724,1.0,-0.81,500,1,148,500,1,86.0,nan,nan,nan
725,1.0,-1.82,500,1,165,500,1,41.0,nan,nan,nan
726,1.0,-1.63,500,1,160,500,1,193.0,nan,nan,nan
727,1.0,18.72,500,1,155,500,3,107.66666666666667,nan,nan,nan
728,1.0,-1.35,500,1,155,500,1,372.0,nan,nan,nan
729,1.0,8.74,500,1,156,500,2,73.5,nan,nan,nan
730,1.0,-1.07,500,1,153,500,1,62.0,nan,nan,nan
731,1.0,-11.04,500,0,151,500,0,nan,nan,nan,nan
732,1.0,19.03,500,1,146,500,3,60.333333333333336,nan,nan,nan
733,1.0,-1.97,500,1,168,500,1,417.0,nan,nan,nan
734,1.0,-1.6,500,1,160,500,1,286.0,nan,nan,nan
735,1.0,9.07,500,1,151,500,2,136.0,nan,nan,nan
736,1.0,9.3,500,1,142,500,2,85.0,nan,nan,nan
737,1.0,-11.15,500,0,149,500,0,nan,nan,nan,nan
738,1.0,9.2,500,1,146,500,2,74.0,nan,nan,nan
739,1.0,-0.97,500,1,147,500,1,318.0,nan,nan,nan
740,1.0,-11.29,500,0,156,500,0,nan,nan,nan,nan
741,1.0,9.56,500,1,141,500,2,186.5,nan,nan,nan
742,1.0,29.84,500,1,131,500,4,47.5,nan,nan,nan
743,1.0,-1.29,500,1,155,500,1,77.0,nan,nan,nan
744,1.0,-1.15,500,1,152,500,1,183.0,nan,nan,nan
745,1.0,-0.61,500,1,145,500,1,131.0,nan,nan,nan
746,1.0,18.67,500,1,152,500,3,55.0,nan,nan,nan
747,1.0,-1.02,500,1,147,500,1,339.0,nan,nan,nan
748,1.0,18.87,500,1,150,500,3,101.66666666666667,nan,nan,nan
749,1.0,-0.73,500,1,144,500,1,224.0,nan,nan,nan
750,1.0,-11.23,500,0,153,500,0,nan,nan,nan,nan
751,1.0,-0.78,500,1,145,500,1,345.0,nan,nan,nan
752,1.0,-1.84,500,1,164,500,1,125.0,nan,nan,nan
753,1.0,-1.33,500,1,156,500,1,291.0,nan,nan,nan
754,1.0,18.66,500,1,156,500,3,124.0,nan,nan,nan
755,1.0,-0.54,500,1,141,500,1,48.0,nan,nan,nan
756,1.0,8.89,500,1,151,500,2,180.0,nan,nan,nan
757,1.0,-0.9,500,1,145,500,1,159.0,nan,nan,nan
758,1.0,28.92,500,1,154,500,4,71.75,nan,nan,nan
759,1.0,-1.37,500,1,159,500,1,202.0,nan,nan,nan
760,1.0,8.7,500,1,154,500,2,171.0,nan,nan,nan
761,1.0,9.48,500,1,137,500,2,113.0,nan,nan,nan
762,1.0,8.78,500,1,153,500,2,164.0,nan,nan,nan
763,1.0,18.7,500,1,154,500,3,70.66666666666667,nan,nan,nan
764,1.0,0.06,500,1,127,500,1,316.0,nan,nan,nan
765,1.0,19.0,500,1,150,500,3,85.33333333333333,nan,nan,nan
766,1.0,8.29,500,1,167,500,2,189.0,nan,nan,nan
767,1.0,-1.36,500,1,157,500,1,278.0,nan,nan,nan
768,1.0,-11.02,500,0,150,500,0,nan,nan,nan,nan
769,1.0,-0.84,500,1,146,500,1,330.0,nan,nan,nan
770,1.0,9.21,500,1,147,500,2,176.0,nan,nan,nan
771,1.0,8.71,500,1,152,500,2,139.0,nan,nan,nan
772,1.0,18.91,500,1,152,500,3,103.0,nan,nan,nan
773,1.0,-0.84,500,1,149,500,1,136.0,nan,nan,nan
774,1.0,9.74,500,1,131,500,2,88.0,nan,nan,nan
775,1.0,-0.99,500,1,149,500,1,48.0,nan,nan,nan
776,1.0,-10.56,500,0,141,500,0,nan,nan,nan,nan
777,1.0,8.48,500,1,158,500,2,154.5,nan,nan,nan
778,1.0,18.96,500,1,155,500,3,99.0,nan,nan,nan
779,1.0,8.87,500,1,149,500,2,154.5,nan,nan,nan
780,1.0,8.63,500,1,157,500,2,75.0,nan,nan,nan
781,1.0,-0.71,500,1,141,500,1,354.0,nan,nan,nan
782,1.0,9.82,500,1,132,500,2,86.5,nan,nan,nan
783,1.0,8.5,500,1,158,500,2,55.5,nan,nan,nan
784,1.0,8.75,500,1,154,500,2,125.0,nan,nan,nan
785,1.0,-0.67,500,1,140,500,1,80.0,nan,nan,nan
786,1.0,8.71,500,1,153,500,2,113.5,nan,nan,nan
787,1.0,8.61,500,1,158,500,2,144.0,nan,nan,nan
788,1.0,-0.92,500,1,145,500,1,45.0,nan,nan,nan
789,1.0,8.31,500,1,162,500,2,92.0,nan,nan,nan
790,1.0,8.32,500,1,163,500,2,85.0,nan,nan,nan
791,1.0,-1.68,500,1,166,500,1,202.0,nan,nan,nan
792,1.0,-0.94,500,1,148,500,1,85.0,nan,nan,nan
793,1.0,9.41,500,1,141,500,2,73.0,nan,nan,nan
794,1.0,-1.39,500,1,158,500,1,211.0,nan,nan,nan
795,1.0,8.91,500,1,151,500,2,122.5,nan,nan,nan
796,1.0,-1.05,500,1,151,500,1,233.0,nan,nan,nan
797,1.0,-1.68,500,1,164,500,1,162.0,nan,nan,nan
798,1.0,-2.09,500,1,172,500,1,124.0,nan,nan,nan
799,1.0,-11.29,500,0,152,500,0,nan,nan,nan,nan
800,1.0,9.75,500,1,131,500,2,150.0,nan,nan,nan
801,1.0,10.12,500,1,126,500,2,100.5,nan,nan,nan
802,1.0,9.37,500,1,142,500,2,96.0,nan,nan,nan
803,1.0,9.06,500,1,147,500,2,174.5,nan,nan,nan
804,1.0,18.86,500,1,153,500,3,79.0,nan,nan,nan
805,1.0,9.02,500,1,150,500,2,132.0,nan,nan,nan
806,1.0,-0.25,500,1,132,500,1,110.0,nan,nan,nan
807,1.0,9.23,500,1,144,500,2,156.5,nan,nan,nan
808,1.0,-1.63,500,1,162,500,1,336.0,nan,nan,nan
809,1.0,19.29,500,1,139,500,3,105.33333333333333,nan,nan,nan
810,1.0,-0.78,500,1,146,500,1,67.0,nan,nan,nan
811,1.0,-0.2,500,1,132,500,1,54.0,nan,nan,nan
812,1.0,-10.94,500,0,148,500,0,nan,nan,nan,nan
813,1.0,8.27,500,1,166,500,2,171.0,nan,nan,nan
814,1.0,8.74,500,1,153,500,2,174.5,nan,nan,nan
815,1.0,9.22,500,1,145,500,2,59.0,nan,nan,nan
816,1.0,9.18,500,1,146,500,2,147.0,nan,nan,nan
817,1.0,9.21,500,1,147,500,2,164.0,nan,nan,nan
818,1.0,-1.07,500,1,152,500,1,221.0,nan,nan,nan
819,1.0,-0.81,500,1,144,500,1,410.0,nan,nan,nan
820,1.0,-1.46,500,1,155,500,1,304.0,nan,nan,nan
821,1.0,8.69,500,1,154,500,2,64.0,nan,nan,nan
822,1.0,8.87,500,1,152,500,2,98.5,nan,nan,nan
823,1.0,-11.14,500,0,152,500,0,nan,nan,nan,nan
824,1.0,8.63,500,1,157,500,2,71.0,nan,nan,nan
