episode,phase,total_reward,steps,success,n_licks,n_pokes,n_successes,intra_trial_duration,critic_loss,actor_loss,alpha
296,1.0,241.18,500,1,310,500,26,10.038461538461538,1.379567,0.153245,nan
297,1.0,220.66,500,1,322,500,24,10.083333333333334,1.892654,-0.471529,nan
298,1.0,211.29,500,1,309,500,23,10.478260869565217,1.651256,-1.313419,nan
299,1.0,231.0,500,1,313,500,25,9.92,1.322875,-0.1745,nan
300,1.0,221.04,500,1,312,500,24,10.291666666666666,1.446257,-0.804675,nan
301,1.0,221.65,500,1,302,500,24,10.125,2.401561,-0.672588,nan
302,1.0,221.14,500,1,312,500,24,9.625,2.278553,-0.161193,nan
303,1.0,210.64,500,1,323,500,23,11.130434782608695,2.080506,-0.991519,nan
304,1.0,210.93,500,1,317,500,23,10.695652173913043,2.052152,-0.803179,nan
305,1.0,220.96,500,1,317,500,24,10.0,1.524778,0.632439,nan
306,1.0,230.69,500,1,321,500,25,10.2,1.463971,0.722347,nan
307,1.0,201.38,500,1,305,500,22,10.727272727272727,2.281855,-0.399082,nan
308,1.0,231.54,500,1,302,500,25,10.08,1.444511,1.026572,nan
309,1.0,231.56,500,1,302,500,25,9.84,1.739739,1.374826,nan
310,1.0,241.03,500,1,314,500,26,9.23076923076923,1.619124,1.975863,nan
311,1.0,231.08,500,1,311,500,25,9.52,1.381554,0.782267,nan
312,1.0,201.74,500,1,299,500,22,10.409090909090908,1.117069,-0.917139,nan
313,1.0,221.88,500,1,296,500,24,9.75,1.030631,-0.10402,nan
314,1.0,231.82,500,1,296,500,25,9.92,1.089349,-0.129575,nan
315,1.0,221.0,500,1,312,500,24,10.083333333333334,1.570301,-0.971756,nan
316,1.0,221.84,500,1,297,500,24,11.083333333333334,1.558186,-1.604911,nan
317,1.0,221.1,500,1,314,500,24,10.875,1.819989,-1.532728,nan
318,1.0,230.68,500,1,321,500,25,9.96,0.868843,-0.20632,nan
319,1.0,201.77,500,1,298,500,22,10.363636363636363,1.819947,-1.154895,nan
320,1.0,222.2,500,1,288,500,24,9.375,1.061025,0.351015,nan
321,1.0,212.29,500,1,287,500,23,10.130434782608695,1.528527,-0.490509,nan
322,1.0,212.31,500,1,286,500,23,11.217391304347826,1.990476,-1.317121,nan
323,1.0,211.69,500,1,301,500,23,10.08695652173913,1.374661,0.337617,nan
324,1.0,211.2,500,1,310,500,23,10.391304347826088,2.273548,-0.165097,nan
325,1.0,221.45,500,1,306,500,24,9.875,1.878199,0.689231,nan
326,1.0,211.83,500,1,295,500,23,10.91304347826087,1.513337,-0.124384,nan
327,1.0,231.94,500,1,297,500,25,10.16,1.266519,1.163815,nan
328,1.0,220.76,500,1,318,500,24,10.666666666666666,1.384346,0.439466,nan
329,1.0,221.58,500,1,301,500,24,9.958333333333334,1.191609,1.000377,nan
330,1.0,221.49,500,1,304,500,24,10.833333333333334,2.183064,-0.208319,nan
331,1.0,220.79,500,1,317,500,24,9.833333333333334,1.213172,0.778328,nan
332,1.0,231.21,500,1,310,500,25,9.32,1.101029,0.88559,nan
333,1.0,221.36,500,1,307,500,24,10.333333333333334,1.414451,-0.317072,nan
334,1.0,221.32,500,1,304,500,24,10.0,1.312146,-0.098378,nan
335,1.0,231.05,500,1,313,500,25,9.4,1.037483,0.33172,nan
336,1.0,230.76,500,1,319,500,25,9.88,1.506355,-0.348165,nan
337,1.0,221.72,500,1,299,500,24,10.0,1.847282,-0.628454,nan
338,1.0,221.86,500,1,295,500,24,10.458333333333334,1.421168,-1.500256,nan
339,1.0,211.28,500,1,309,500,23,10.826086956521738,1.740124,-1.703803,nan
340,1.0,231.04,500,1,313,500,25,10.12,1.04326,-0.723161,nan
341,1.0,240.61,500,1,323,500,26,10.076923076923077,1.360596,0.00579,nan
342,1.0,222.08,500,1,290,500,24,10.5,1.749717,-1.12581,nan
343,1.0,231.27,500,1,311,500,25,10.16,2.098902,-0.264146,nan
344,1.0,212.09,500,1,290,500,23,11.347826086956522,2.080626,-1.15265,nan
345,1.0,220.81,500,1,317,500,24,10.416666666666666,1.292709,0.101134,nan
346,1.0,210.99,500,1,317,500,23,10.73913043478261,1.513659,-0.257681,nan
347,1.0,221.54,500,1,303,500,24,9.625,2.013072,1.066507,nan
348,1.0,221.05,500,1,313,500,24,9.833333333333334,1.378184,1.108339,nan
349,1.0,231.43,500,1,305,500,25,10.2,2.107402,0.872167,nan
350,1.0,241.65,500,1,300,500,26,9.115384615384615,1.758642,2.039546,nan
