episode,phase,total_reward,steps,success,n_licks,n_successes,intra_trial_duration,critic_loss,actor_loss,alpha
127,1.0,-0.8,500,1,126,8,26.0,0.105512,-0.302761,nan
128,1.0,3.6,500,1,118,12,22.583333333333332,0.454127,1.621822,nan
129,1.0,3.1,500,1,108,11,21.727272727272727,0.394567,1.530689,nan
130,1.0,2.25,500,1,125,11,24.727272727272727,0.270352,1.246395,nan
131,1.0,1.55,500,1,119,10,23.9,0.176748,0.748705,nan
132,1.0,3.65,500,1,97,11,23.818181818181817,0.505856,1.534811,nan
133,1.0,2.4,500,1,122,11,21.90909090909091,0.27201,1.084733,nan
134,1.0,3.0,500,1,130,12,23.416666666666668,0.30073,1.227779,nan
135,1.0,2.2,500,1,106,10,24.3,0.202236,0.990768,nan
136,1.0,0.15,500,1,107,8,25.625,0.124298,-0.192119,nan
137,1.0,3.45,500,1,121,12,22.0,0.408438,1.546365,nan
138,1.0,4.15,500,1,107,12,20.916666666666668,0.561469,1.9671,nan
139,1.0,3.85,500,1,113,12,20.916666666666668,0.564854,1.71118,nan
140,1.0,2.7,500,1,116,11,20.727272727272727,0.229123,0.903392,nan
141,1.0,1.5,500,1,120,10,27.2,0.099786,0.257108,nan
142,1.0,4.65,500,1,97,12,18.416666666666668,0.481398,1.744894,nan
143,1.0,5.0,500,1,110,13,19.384615384615383,0.646073,1.697541,nan
144,1.0,4.2,500,1,106,12,20.666666666666668,0.430177,1.416335,nan
145,1.0,2.75,500,1,115,11,20.636363636363637,0.16805,0.498756,nan
146,1.0,2.95,500,1,131,12,19.333333333333332,0.192327,0.675105,nan
147,1.0,2.35,500,1,123,11,20.181818181818183,0.173382,0.516105,nan
148,1.0,0.7,500,1,116,9,26.77777777777778,0.113568,-0.410585,nan
149,1.0,3.75,500,1,115,12,22.75,0.304068,0.989545,nan
150,1.0,4.35,500,1,103,12,23.5,0.33544,1.266833,nan
151,1.0,4.0,500,1,110,12,23.0,0.238009,1.162065,nan
152,1.0,3.9,500,1,112,12,17.916666666666668,0.300486,1.15254,nan
153,1.0,5.7,500,1,116,14,14.642857142857142,0.65063,2.063696,nan
154,1.0,4.95,500,1,131,14,18.071428571428573,0.450487,1.344306,nan
155,1.0,4.3,500,1,124,13,18.23076923076923,0.284574,1.185704,nan
156,1.0,4.95,500,1,111,13,21.307692307692307,0.422904,1.65771,nan
157,1.0,4.05,500,1,109,12,19.916666666666668,0.293735,0.925709,nan
158,1.0,4.95,500,1,131,14,17.642857142857142,0.348319,1.441187,nan
159,1.0,2.85,500,1,113,11,23.90909090909091,0.136477,0.14282,nan
160,1.0,3.5,500,1,120,12,18.166666666666668,0.332118,0.481469,nan
161,1.0,4.3,500,1,124,13,18.23076923076923,0.337386,1.145663,nan
162,1.0,5.65,500,1,117,14,15.285714285714286,0.637165,1.401766,nan
163,1.0,4.85,500,1,113,13,18.076923076923077,0.284157,1.117699,nan
164,1.0,3.7,500,1,116,12,16.25,0.241367,0.70384,nan
165,1.0,4.7,500,1,96,12,21.25,0.242326,1.158515,nan
166,1.0,4.4,500,1,102,12,20.166666666666668,0.228089,0.80439,nan
167,1.0,3.65,500,1,117,12,18.583333333333332,0.275003,0.479841,nan
168,1.0,3.8,500,1,114,12,22.416666666666668,0.136169,0.499956,nan
169,1.0,5.35,500,1,103,13,17.384615384615383,0.473034,0.985225,nan
170,1.0,4.1,500,1,108,12,22.0,0.261883,0.458112,nan
171,1.0,7.2,500,1,106,15,16.133333333333333,0.670002,2.015915,nan
172,1.0,5.35,500,1,123,14,16.857142857142858,0.446441,0.762242,nan
173,1.0,5.6,500,1,118,14,14.285714285714286,0.610154,0.990169,nan
174,1.0,7.6,500,1,118,16,17.0,0.754459,2.238018,nan
175,1.0,5.3,500,1,104,13,19.0,0.337639,1.181273,nan
176,1.0,6.35,500,1,103,14,17.5,0.432437,1.302634,nan
177,1.0,7.15,500,1,107,15,15.466666666666667,0.615041,1.745458,nan
178,1.0,6.2,500,1,106,14,15.857142857142858,0.356596,1.118646,nan
179,1.0,3.8,500,1,114,12,23.25,0.077837,0.074761,nan
180,1.0,6.05,500,1,109,14,13.571428571428571,0.429834,1.34244,nan
181,1.0,7.05,500,1,109,15,17.733333333333334,0.41675,1.385469,nan
182,1.0,6.65,500,1,97,14,18.142857142857142,0.258257,1.007993,nan
183,1.0,5.35,500,1,103,13,19.23076923076923,0.228397,0.69323,nan
184,1.0,4.8,500,1,114,13,18.0,0.097451,0.26269,nan
185,1.0,6.7,500,1,76,13,18.384615384615383,0.278181,1.120191,nan
186,1.0,5.5,500,1,100,13,19.153846153846153,0.284289,0.642726,nan
187,1.0,7.95,500,1,111,16,16.4375,0.57802,1.659862,nan
188,1.0,6.4,500,1,102,14,18.785714285714285,0.285305,0.738419,nan
189,1.0,6.9,500,1,112,15,16.6,0.246203,0.871663,nan
190,1.0,5.95,500,1,111,14,17.5,0.318583,0.418512,nan
191,1.0,7.95,500,1,111,16,15.875,0.477109,1.305749,nan
192,1.0,7.7,500,1,96,15,19.933333333333334,0.310835,1.166125,nan
193,1.0,5.1,500,1,108,13,19.153846153846153,0.23373,-0.204626,nan
194,1.0,5.85,500,1,113,14,18.0,0.195868,0.22223,nan
195,1.0,5.95,500,1,111,14,19.5,0.219436,-0.041541,nan
196,1.0,7.6,500,1,98,15,15.733333333333333,0.349766,0.76762,nan
197,1.0,7.4,500,1,102,15,16.0,0.394727,0.750726,nan
198,1.0,5.75,500,1,95,13,16.76923076923077,0.13193,0.158555,nan
199,1.0,6.75,500,1,115,15,18.533333333333335,0.289371,0.603679,nan
200,1.0,7.05,500,1,109,15,18.666666666666668,0.231247,0.384926,nan
201,1.0,5.55,500,1,99,13,21.692307692307693,0.089493,-0.249981,nan
202,1.0,6.1,500,1,88,13,21.23076923076923,0.201311,0.07149,nan
203,1.0,4.9,500,1,92,12,27.75,0.41329,-0.994552,nan
204,1.0,8.2,500,1,106,16,15.1875,0.445141,0.882231,nan
205,1.0,5.9,500,1,112,14,18.5,0.253457,0.061769,nan
206,1.0,5.4,500,1,102,13,19.076923076923077,0.153478,-0.361893,nan
207,1.0,7.95,500,1,91,15,17.533333333333335,0.281115,1.009988,nan
208,1.0,6.95,500,1,91,14,16.785714285714285,0.158174,0.59665,nan
209,1.0,7.1,500,1,108,15,17.933333333333334,0.237973,0.145172,nan
210,1.0,6.1,500,1,108,14,17.857142857142858,0.089839,-0.055958,nan
211,1.0,7.05,500,1,109,15,17.2,0.386374,0.088103,nan
212,1.0,4.85,500,1,113,13,19.846153846153847,0.1911,-0.571104,nan
213,1.0,5.4,500,1,122,14,20.142857142857142,0.368343,-0.695296,nan
214,1.0,5.75,500,1,95,13,18.846153846153847,0.307545,-0.293184,nan
215,1.0,10.0,500,1,110,18,14.166666666666666,0.788403,1.81954,nan
216,1.0,6.7,500,1,96,14,21.214285714285715,0.182663,-0.003834,nan
217,1.0,7.15,500,1,107,15,16.666666666666668,0.182412,0.055864,nan
218,1.0,7.95,500,1,111,16,18.125,0.158017,0.735735,nan
219,1.0,8.05,500,1,109,16,17.0,0.281048,0.86707,nan
220,1.0,7.1,500,1,108,15,16.466666666666665,0.184429,0.356515,nan
221,1.0,8.15,500,1,107,16,15.75,0.370687,0.566601,nan
222,1.0,8.1,500,1,108,16,16.875,0.349754,0.425613,nan
223,1.0,7.6,500,1,98,15,19.466666666666665,0.285376,-0.096243,nan
224,1.0,7.9,500,1,112,16,18.9375,0.184793,0.262229,nan
225,1.0,7.1,500,1,108,15,18.066666666666666,0.110995,0.20773,nan
226,1.0,7.25,500,1,105,15,17.266666666666666,0.156087,-0.00877,nan
227,1.0,6.45,500,1,101,14,20.714285714285715,0.429441,-0.552842,nan
228,1.0,7.3,500,1,104,15,17.733333333333334,0.19824,0.161802,nan
229,1.0,7.4,500,1,122,16,15.25,0.157667,0.190747,nan
230,1.0,7.85,500,1,113,16,16.75,0.344464,0.706244,nan
231,1.0,8.8,500,1,114,17,14.882352941176471,0.356855,0.709861,nan
232,1.0,6.45,500,1,121,15,16.8,0.21321,-0.245925,nan
233,1.0,7.25,500,1,125,16,17.4375,0.200388,-0.00573,nan
234,1.0,7.9,500,1,112,16,15.25,0.514667,0.519688,nan
235,1.0,10.0,500,1,110,18,14.833333333333334,0.481035,1.033391,nan
236,1.0,9.2,500,1,106,17,17.41176470588235,0.231413,0.713809,nan
237,1.0,7.25,500,1,125,16,15.375,0.203142,-0.089322,nan
238,1.0,7.45,500,1,121,16,15.875,0.261656,-0.052068,nan
239,1.0,6.25,500,1,105,14,20.714285714285715,0.338918,-0.913333,nan
240,1.0,7.65,500,1,117,16,16.875,0.125287,-0.071555,nan
241,1.0,8.55,500,1,99,16,15.5,0.524012,0.417404,nan
242,1.0,9.5,500,1,120,18,13.944444444444445,0.381841,0.820325,nan
243,1.0,7.2,500,1,106,15,17.266666666666666,0.425046,-0.587596,nan
244,1.0,8.4,500,1,122,17,15.764705882352942,0.331822,0.187778,nan
245,1.0,8.9,500,1,112,17,15.470588235294118,0.221085,0.596139,nan
246,1.0,8.3,500,1,124,17,15.647058823529411,0.126925,0.366911,nan
247,1.0,7.2,500,1,106,15,16.066666666666666,0.421607,-0.373688,nan
248,1.0,9.2,500,1,126,18,14.5,0.25759,0.985801,nan
249,1.0,8.3,500,1,124,17,14.764705882352942,0.373861,-0.073872,nan
250,1.0,8.15,500,1,147,18,14.833333333333334,0.279795,0.179041,nan
251,1.0,9.45,500,1,121,18,15.333333333333334,0.269447,0.952757,nan
252,1.0,8.4,500,1,102,16,15.6875,0.482293,-0.182294,nan
253,1.0,8.9,500,1,132,18,14.777777777777779,0.53331,0.427755,nan
254,1.0,9.6,500,1,118,18,14.11111111111111,0.338349,0.623706,nan
255,1.0,7.8,500,1,134,17,14.705882352941176,0.245414,0.105047,nan
256,1.0,9.05,500,1,109,17,16.705882352941178,0.392803,0.088233,nan
257,1.0,8.6,500,1,118,17,17.764705882352942,0.251152,-0.084883,nan
258,1.0,7.8,500,1,114,16,17.5625,0.322777,0.076692,nan
259,1.0,8.2,500,1,126,17,14.588235294117647,0.33461,-0.116102,nan
260,1.0,9.25,500,1,105,17,15.294117647058824,0.227272,0.339127,nan
261,1.0,6.65,500,1,137,16,14.875,0.323463,-0.811079,nan
262,1.0,9.85,500,1,133,19,13.473684210526315,0.506465,1.114569,nan
263,1.0,8.3,500,1,124,17,15.117647058823529,0.447898,-0.298515,nan
264,1.0,7.45,500,1,121,16,17.5,0.257862,-0.450168,nan
265,1.0,10.55,500,1,119,19,13.894736842105264,0.369597,1.141786,nan
266,1.0,9.85,500,1,113,18,14.0,0.626035,0.696676,nan
267,1.0,6.95,500,1,111,15,18.266666666666666,0.406541,-0.836832,nan
268,1.0,6.05,500,1,109,14,18.214285714285715,0.298834,-1.0434,nan
269,1.0,9.95,500,1,151,20,12.95,0.33801,0.899071,nan
270,1.0,6.85,500,1,113,15,17.0,0.361212,-0.921655,nan
271,1.0,8.35,500,1,123,17,15.764705882352942,0.182131,-0.112711,nan
272,1.0,10.0,500,1,130,19,13.578947368421053,0.498502,0.762953,nan
273,1.0,10.65,500,1,117,19,14.31578947368421,0.477916,1.367169,nan
274,1.0,10.2,500,1,126,19,13.736842105263158,0.31561,0.917796,nan
275,1.0,8.05,500,1,129,17,14.941176470588236,0.127678,0.023294,nan
276,1.0,8.6,500,1,118,17,14.823529411764707,0.125172,0.132756,nan
277,1.0,8.9,500,1,132,18,14.333333333333334,0.203447,0.237897,nan
278,1.0,11.5,500,1,120,20,12.75,0.58485,1.450393,nan
279,1.0,8.45,500,1,121,17,13.882352941176471,0.298355,0.164344,nan
280,1.0,9.1,500,1,108,17,15.647058823529411,0.207925,-0.007334,nan
281,1.0,7.7,500,1,116,16,17.0625,0.173371,-0.538658,nan
282,1.0,7.25,500,1,105,15,17.866666666666667,0.247979,-0.36202,nan
283,1.0,7.95,500,1,111,16,17.6875,0.389702,-0.310819,nan
284,1.0,6.5,500,1,120,15,18.866666666666667,0.310231,-1.009333,nan
285,1.0,9.15,500,1,107,17,14.529411764705882,0.381361,0.469537,nan
286,1.0,9.15,500,1,107,17,15.647058823529411,0.144213,0.250975,nan
287,1.0,8.9,500,1,132,18,14.944444444444445,0.29149,-0.134914,nan
288,1.0,8.95,500,1,111,17,13.705882352941176,0.407343,-0.016525,nan
289,1.0,9.85,500,1,113,18,13.38888888888889,0.374185,0.293893,nan
290,1.0,7.7,500,1,116,16,14.125,0.429865,-0.452877,nan
291,1.0,8.75,500,1,135,18,13.944444444444445,0.384917,0.027647,nan
292,1.0,8.6,500,1,118,17,15.0,0.364724,-0.198357,nan
293,1.0,7.75,500,1,115,16,17.875,0.164609,-0.52731,nan
294,1.0,7.25,500,1,105,15,19.666666666666668,0.330208,-0.822348,nan
295,1.0,9.45,500,1,121,18,14.11111111111111,0.354386,0.356636,nan
296,1.0,10.05,500,1,109,18,13.944444444444445,0.369127,0.746992,nan
297,1.0,9.75,500,1,115,18,15.333333333333334,0.162822,0.566464,nan
298,1.0,10.25,500,1,105,18,14.777777777777779,0.243158,0.896761,nan
299,1.0,10.05,500,1,109,18,15.5,0.239279,0.654531,nan
300,1.0,9.6,500,1,118,18,14.61111111111111,0.398043,0.460515,nan
301,1.0,10.3,500,1,104,18,15.222222222222221,0.426263,0.724207,nan
302,1.0,8.6,500,1,118,17,14.882352941176471,0.140815,-0.008486,nan
303,1.0,8.55,500,1,119,17,16.529411764705884,0.276998,0.002509,nan
304,1.0,7.5,500,1,100,15,19.6,0.255959,-0.720369,nan
305,1.0,9.75,500,1,115,18,14.166666666666666,0.375506,0.069049,nan
306,1.0,10.1,500,1,108,18,15.11111111111111,0.412703,0.573127,nan
307,1.0,9.35,500,1,123,18,15.5,0.342285,-0.007395,nan
308,1.0,8.9,500,1,112,17,13.058823529411764,0.410541,-0.009132,nan
309,1.0,10.35,500,1,123,19,11.263157894736842,0.344959,0.590183,nan
310,1.0,10.1,500,1,128,19,13.105263157894736,0.421021,0.490455,nan
311,1.0,9.95,500,1,131,19,12.631578947368421,0.464759,0.16984,nan
312,1.0,8.75,500,1,115,17,14.588235294117647,0.141596,-0.345691,nan
313,1.0,11.75,500,1,115,20,12.05,0.879902,1.332495,nan
314,1.0,10.1,500,1,128,19,14.68421052631579,0.256205,0.34411,nan
315,1.0,10.0,500,1,130,19,13.68421052631579,0.335085,0.2779,nan
316,1.0,8.4,500,1,122,17,15.647058823529411,0.294727,-0.760122,nan
317,1.0,8.35,500,1,143,18,14.055555555555555,0.23394,-0.65688,nan
318,1.0,9.6,500,1,158,20,13.25,0.234417,0.039746,nan
319,1.0,8.25,500,1,145,18,15.0,0.531513,-0.749988,nan
320,1.0,9.4,500,1,142,19,13.157894736842104,0.239233,0.171835,nan
321,1.0,9.2,500,1,146,19,12.631578947368421,0.55079,-0.23691,nan
322,1.0,9.3,500,1,144,19,13.368421052631579,0.48872,-0.418752,nan
323,1.0,9.0,500,1,130,18,13.38888888888889,0.527295,-0.463729,nan
324,1.0,10.5,500,1,140,20,12.25,0.501164,0.423918,nan
325,1.0,9.5,500,1,140,19,12.789473684210526,0.243075,0.098097,nan
326,1.0,9.35,500,1,143,19,15.473684210526315,0.199278,-0.260701,nan
327,1.0,9.15,500,1,167,20,12.55,0.186429,0.044047,nan
328,1.0,9.6,500,1,158,20,13.15,0.219013,0.145684,nan
329,1.0,10.95,500,1,151,21,12.523809523809524,0.271891,0.842611,nan
330,1.0,8.55,500,1,159,19,12.0,0.465273,-0.20605,nan
331,1.0,9.0,500,1,150,19,12.052631578947368,0.201516,0.191168,nan
332,1.0,9.65,500,1,157,20,11.65,0.341428,0.197851,nan
333,1.0,10.65,500,1,157,21,12.476190476190476,0.212966,0.602259,nan
334,1.0,9.05,500,1,169,20,12.4,0.113544,-0.157134,nan
335,1.0,8.25,500,1,145,18,15.166666666666666,0.3258,-0.624314,nan
336,1.0,10.1,500,1,128,19,14.68421052631579,0.184882,0.188991,nan
337,1.0,9.3,500,1,144,19,13.473684210526315,0.328084,-0.070247,nan
338,1.0,10.35,500,1,143,20,13.5,0.196793,0.340425,nan
339,1.0,9.95,500,1,151,20,12.7,0.180122,0.207738,nan
340,1.0,10.0,500,1,150,20,13.9,0.176977,0.268078,nan
341,1.0,11.55,500,1,139,21,11.666666666666666,0.540787,1.004662,nan
342,1.0,9.5,500,1,140,19,13.263157894736842,0.148436,-0.128144,nan
343,1.0,11.15,500,1,147,21,12.095238095238095,0.551027,0.694494,nan
344,1.0,9.55,500,1,139,19,14.31578947368421,0.188907,0.117356,nan
345,1.0,10.0,500,1,130,19,13.0,0.287389,0.232636,nan
346,1.0,9.15,500,1,127,18,16.22222222222222,0.248612,-0.588375,nan
347,1.0,9.8,500,1,154,20,12.6,0.252714,0.187237,nan
348,1.0,9.75,500,1,135,19,13.210526315789474,0.455514,-0.242996,nan
349,1.0,8.0,500,1,130,17,14.705882352941176,0.227698,-0.69848,nan
350,1.0,7.95,500,1,151,18,14.0,0.371078,-1.201753,nan
351,1.0,10.0,500,1,150,20,12.45,0.471198,-0.115919,nan
352,1.0,10.05,500,1,129,19,11.736842105263158,0.266676,0.074874,nan
353,1.0,8.85,500,1,133,18,14.5,0.20707,-0.182306,nan
354,1.0,8.95,500,1,131,18,14.61111111111111,0.416359,-0.491914,nan
355,1.0,9.75,500,1,135,19,13.105263157894736,0.266275,-0.052781,nan
356,1.0,10.4,500,1,122,19,14.0,0.398645,0.29257,nan
357,1.0,9.8,500,1,134,19,14.052631578947368,0.20935,0.191073,nan
358,1.0,9.8,500,1,134,19,13.157894736842104,0.49953,0.206265,nan
359,1.0,9.85,500,1,133,19,12.947368421052632,0.24411,0.059176,nan
360,1.0,9.05,500,1,129,18,12.777777777777779,0.323256,-0.337052,nan
361,1.0,10.55,500,1,119,19,14.105263157894736,0.234854,0.153007,nan
362,1.0,9.65,500,1,137,19,13.105263157894736,0.313299,0.143251,nan
363,1.0,9.05,500,1,129,18,13.5,0.300561,-0.190929,nan
364,1.0,12.35,500,1,123,21,12.285714285714286,0.491473,1.248799,nan
365,1.0,11.7,500,1,136,21,11.714285714285714,0.390669,0.910521,nan
