episode,phase,total_reward,steps,success,n_licks,n_pokes,n_successes,intra_trial_duration,critic_loss,actor_loss,alpha
83,1.0,365.57,500,1,437,500,39,6.3076923076923075,6335.76416,1048.373779,nan
84,1.0,375.28,500,1,444,500,40,6.275,5353.079102,929.715088,nan
85,1.0,375.07,500,1,448,500,40,6.25,6395.476074,1594.495972,nan
86,1.0,375.23,500,1,445,500,40,6.25,5709.750977,1208.229614,nan
87,1.0,375.1,500,1,447,500,40,6.15,6081.304199,1594.655273,nan
88,1.0,364.63,500,1,456,500,39,6.358974358974359,6021.745605,1627.332764,nan
89,1.0,375.22,500,1,445,500,40,6.325,5506.939941,1234.708008,nan
90,1.0,375.12,500,1,446,500,40,6.325,5759.97998,1307.741211,nan
91,1.0,384.6,500,1,457,500,41,6.121951219512195,5258.561523,1482.648071,nan
92,1.0,365.28,500,1,443,500,39,6.538461538461538,6214.307617,1602.03772,nan
93,1.0,375.22,500,1,444,500,40,6.3,5540.260742,873.191895,nan
94,1.0,376.28,500,1,423,500,40,6.4,5091.579102,1221.72168,nan
95,1.0,375.88,500,1,431,500,40,6.275,6001.969727,972.481873,nan
96,1.0,376.41,500,1,420,500,40,6.3,5458.84375,443.788055,nan
97,1.0,385.34,500,1,442,500,41,6.170731707317073,5424.088867,1038.66272,nan
98,1.0,376.02,500,1,428,500,40,6.25,6221.611328,1414.182983,nan
99,1.0,375.82,500,1,432,500,40,6.325,5849.536621,357.416626,nan
100,1.0,166.0,500,1,428,500,19,6.526315789473684,3141.327148,514.117676,nan
101,1.0,355.84,500,1,432,500,38,6.868421052631579,6113.079102,389.725616,nan
102,1.0,366.07,500,1,428,500,39,6.641025641025641,5756.665527,912.245789,nan
103,1.0,346.43,500,1,420,500,37,7.4324324324324325,4665.68457,1010.298828,nan
104,1.0,374.71,500,1,455,500,40,6.45,5199.773438,966.688904,nan
105,1.0,365.53,500,1,438,500,39,6.564102564102564,5840.479492,852.6521,nan
106,1.0,385.2,500,1,445,500,41,6.2439024390243905,4981.165039,1137.403809,nan
107,1.0,365.76,500,1,434,500,39,6.666666666666667,5849.474609,1283.32959,nan
108,1.0,384.37,500,1,462,500,41,6.170731707317073,5393.689453,1138.241577,nan
109,1.0,384.44,500,1,460,500,41,6.195121951219512,5358.413574,958.014465,nan
110,1.0,375.4,500,1,441,500,40,6.375,5736.89209,1108.770874,nan
111,1.0,374.76,500,1,454,500,40,6.475,5170.750977,854.834229,nan
112,1.0,375.81,500,1,432,500,40,6.4,5072.767578,1075.148071,nan
113,1.0,385.36,500,1,441,500,41,6.170731707317073,4875.628418,920.875488,nan
114,1.0,374.34,500,1,462,500,40,6.3,6193.02832,1358.521362,nan
115,1.0,374.42,500,1,461,500,40,6.15,6609.575195,1372.191284,nan
116,1.0,383.55,500,1,478,500,41,6.146341463414634,5590.707031,1151.714966,nan
117,1.0,384.12,500,1,467,500,41,6.073170731707317,5934.661621,1164.938477,nan
118,1.0,383.76,500,1,474,500,41,6.073170731707317,5476.175293,1089.106689,nan
119,1.0,384.19,500,1,465,500,41,6.121951219512195,5234.514648,1034.872925,nan
120,1.0,374.0,500,1,469,500,40,6.35,4917.260254,893.438538,nan
121,1.0,383.38,500,1,482,500,41,6.121951219512195,5611.641113,976.604248,nan
122,1.0,383.33,500,1,483,500,41,6.073170731707317,5109.990234,1137.584351,nan
123,1.0,364.35,500,1,462,500,39,6.3076923076923075,5581.990723,794.592896,nan
124,1.0,354.25,500,1,464,500,38,6.157894736842105,5869.594727,1200.826294,nan
125,1.0,383.46,500,1,480,500,41,6.121951219512195,5184.275879,1074.716309,nan
126,1.0,374.25,500,1,464,500,40,6.3,5781.210449,1077.564087,nan
127,1.0,384.29,500,1,463,500,41,6.121951219512195,5455.944824,664.324463,nan
128,1.0,383.86,500,1,472,500,41,6.024390243902439,6650.192383,1182.523438,nan
129,1.0,383.8,500,1,473,500,41,6.121951219512195,5478.346191,970.815491,nan
130,1.0,364.34,500,1,462,500,39,6.564102564102564,6092.980469,491.654419,nan
131,1.0,336.03,500,1,427,500,36,7.611111111111111,4446.313477,952.586792,nan
132,1.0,326.46,500,1,418,500,35,8.142857142857142,4003.518799,408.307831,nan
133,1.0,326.87,500,1,410,500,35,7.6,4206.970703,1038.6427,nan
134,1.0,337.49,500,1,398,500,36,7.25,3929.68042,922.192383,nan
135,1.0,376.71,500,1,415,500,40,6.35,4204.680664,929.047729,nan
136,1.0,367.2,500,1,404,500,39,6.717948717948718,4674.588379,806.388794,nan
137,1.0,366.33,500,1,422,500,39,6.435897435897436,6080.430176,591.883789,nan
138,1.0,376.29,500,1,422,500,40,6.35,5185.937988,1208.351074,nan
139,1.0,376.52,500,1,418,500,40,6.275,5451.451172,1287.045288,nan
140,1.0,377.02,500,1,408,500,40,6.2,5945.897461,1150.700562,nan
141,1.0,376.67,500,1,415,500,40,6.3,5533.802734,900.282654,nan
142,1.0,376.58,500,1,416,500,40,6.25,5206.557617,1236.390503,nan
143,1.0,367.15,500,1,405,500,39,6.333333333333333,5769.079102,958.592529,nan
144,1.0,376.93,500,1,410,500,40,6.175,5888.445312,1351.595459,nan
145,1.0,376.99,500,1,408,500,40,6.1,5512.995117,1276.237183,nan
146,1.0,367.34,500,1,401,500,39,6.384615384615385,5621.618164,1032.375244,nan
147,1.0,385.72,500,1,434,500,41,6.195121951219512,4677.139648,1012.458557,nan
148,1.0,386.1,500,1,426,500,41,6.121951219512195,5498.949219,1191.75708,nan
149,1.0,385.81,500,1,433,500,41,6.170731707317073,5397.454102,1179.841187,nan
150,1.0,385.6,500,1,436,500,41,6.170731707317073,5419.108887,1050.30542,nan
151,1.0,375.96,500,1,429,500,40,6.25,5662.591309,1250.502197,nan
152,1.0,375.71,500,1,435,500,40,6.25,4792.15332,678.960449,nan
153,1.0,374.7,500,1,455,500,40,6.2,6300.554688,850.041443,nan
154,1.0,384.82,500,1,453,500,41,6.121951219512195,5702.211426,1268.685547,nan
155,1.0,384.92,500,1,449,500,41,6.121951219512195,5378.861816,1072.241211,nan
156,1.0,364.98,500,1,449,500,39,6.333333333333333,5482.008789,744.149353,nan
157,1.0,374.54,500,1,458,500,40,6.15,5274.299316,1465.282959,nan
158,1.0,384.81,500,1,453,500,41,6.097560975609756,5851.945312,1517.509888,nan
159,1.0,375.41,500,1,441,500,40,6.35,5228.432617,1191.614868,nan
160,1.0,364.23,500,1,464,500,39,6.589743589743589,5329.731934,829.332458,nan
161,1.0,364.33,500,1,463,500,39,6.564102564102564,4967.138184,1270.311523,nan
162,1.0,384.5,500,1,459,500,41,6.170731707317073,4947.546875,792.375732,nan
163,1.0,383.8,500,1,473,500,41,6.048780487804878,5592.729492,1018.842224,nan
164,1.0,383.63,500,1,477,500,41,6.024390243902439,6244.338379,1420.379639,nan
165,1.0,373.74,500,1,474,500,40,6.225,5362.653809,1105.057129,nan
166,1.0,374.19,500,1,465,500,40,6.25,5187.512695,1507.941406,nan
167,1.0,384.14,500,1,467,500,41,6.073170731707317,5083.589844,955.482727,nan
168,1.0,373.57,500,1,478,500,40,6.025,6314.864258,773.146729,nan
169,1.0,383.76,500,1,474,500,41,6.170731707317073,5085.536621,987.400391,nan
170,1.0,383.65,500,1,476,500,41,6.048780487804878,5648.467773,1205.753174,nan
171,1.0,383.45,500,1,481,500,41,6.0,6350.084473,1184.69458,nan
172,1.0,383.77,500,1,473,500,41,6.146341463414634,5395.817383,1236.992554,nan
173,1.0,363.34,500,1,483,500,39,6.641025641025641,5980.683105,811.070618,nan
174,1.0,373.46,500,1,480,500,40,6.325,5935.333984,1279.433105,nan
175,1.0,383.74,500,1,474,500,41,6.024390243902439,6441.911133,1100.817505,nan
176,1.0,393.6,500,1,477,500,42,6.0,5357.315918,1018.615784,nan
177,1.0,383.47,500,1,480,500,41,6.073170731707317,5727.08252,1327.115967,nan
178,1.0,383.22,500,1,485,500,41,6.024390243902439,5528.533691,1186.736328,nan
179,1.0,383.22,500,1,485,500,41,6.097560975609756,5712.323242,1641.185059,nan
180,1.0,363.39,500,1,482,500,39,6.589743589743589,5549.02832,1004.31311,nan
181,1.0,373.02,500,1,489,500,40,6.25,5023.579102,1412.689087,nan
182,1.0,383.08,500,1,488,500,41,6.2439024390243905,4950.170898,819.749878,nan
183,1.0,373.07,500,1,488,500,40,6.225,6309.513184,238.547562,nan
184,1.0,363.22,500,1,485,500,39,6.717948717948718,5293.897949,1398.967407,nan
185,1.0,382.98,500,1,490,500,41,6.048780487804878,6073.626465,1462.460815,nan
186,1.0,382.78,500,1,494,500,41,6.0,6322.809082,1090.680908,nan
187,1.0,382.8,500,1,494,500,41,6.0,6439.69043,1342.639648,nan
188,1.0,383.11,500,1,487,500,41,6.097560975609756,5795.07959,1268.769043,nan
189,1.0,382.8,500,1,494,500,41,6.0,6012.660645,1261.252441,nan
190,1.0,382.95,500,1,491,500,41,6.048780487804878,6093.386719,1140.252075,nan
191,1.0,382.85,500,1,493,500,41,6.024390243902439,5767.475586,1287.021851,nan
192,1.0,383.02,500,1,489,500,41,6.073170731707317,5528.169434,1283.978638,nan
193,1.0,292.79,500,1,494,500,32,6.0,5034.812012,1409.607178,nan
194,1.0,382.55,500,1,499,500,41,6.0,5771.40332,1527.635986,nan
195,1.0,382.6,500,1,498,500,41,6.0,6641.047852,2151.701172,nan
196,1.0,382.5,500,1,500,500,41,6.0,6336.328125,1855.483765,nan
197,1.0,382.59,500,1,498,500,41,6.0,6570.19043,1801.372192,nan
198,1.0,372.55,500,1,499,500,40,6.0,6389.955078,1749.890625,nan
199,1.0,352.55,500,1,499,500,38,6.0,4833.571289,523.851868,nan
200,1.0,362.55,500,1,499,500,39,6.0,5347.838867,1210.00293,nan
201,1.0,382.55,500,1,499,500,41,6.0,6073.50293,1677.829346,nan
202,1.0,382.68,500,1,496,500,41,6.024390243902439,5982.19043,1705.895142,nan
203,1.0,382.55,500,1,499,500,41,6.0,6264.991699,1666.687256,nan
204,1.0,382.59,500,1,498,500,41,6.024390243902439,5641.432129,1578.199829,nan
205,1.0,382.5,500,1,500,500,41,6.024390243902439,5908.675293,1631.166138,nan
206,1.0,382.6,500,1,498,500,41,6.097560975609756,5788.354492,1666.539795,nan
207,1.0,362.5,500,1,500,500,39,6.435897435897436,4962.05957,1430.479736,nan
208,1.0,382.55,500,1,499,500,41,6.0,5069.736816,1172.356812,nan
209,1.0,372.63,500,1,497,500,40,6.0,5769.942383,1577.731201,nan
210,1.0,382.54,500,1,499,500,41,6.048780487804878,5002.324219,1179.843994,nan
211,1.0,362.5,500,1,500,500,39,6.82051282051282,4542.056152,984.435913,nan
212,1.0,382.54,500,1,499,500,41,6.121951219512195,5228.112793,1554.192261,nan
213,1.0,382.54,500,1,499,500,41,6.0,6286.355469,1708.09314,nan
214,1.0,362.5,500,1,500,500,39,6.871794871794871,4167.498535,1158.106323,nan
215,1.0,352.55,500,1,499,500,38,6.947368421052632,4908.22168,1338.985962,nan
216,1.0,382.5,500,1,500,500,41,6.0,5031.808105,1488.796875,nan
217,1.0,382.5,500,1,500,500,41,6.0,6123.424805,1601.782837,nan
218,1.0,382.54,500,1,499,500,41,6.219512195121951,4927.839844,1201.972778,nan
219,1.0,382.55,500,1,499,500,41,6.024390243902439,5764.081055,1600.696289,nan
220,1.0,382.5,500,1,500,500,41,6.121951219512195,5553.716797,1585.655396,nan
221,1.0,352.55,500,1,499,500,38,7.0,5357.166992,1381.853027,nan
222,1.0,352.5,500,1,500,500,38,7.131578947368421,4278.036133,862.035339,nan
223,1.0,382.55,500,1,499,500,41,6.121951219512195,5303.708496,1603.529541,nan
224,1.0,362.54,500,1,499,500,39,6.743589743589744,4999.785645,1494.285889,nan
225,1.0,372.55,500,1,499,500,40,6.375,5692.083008,1357.663452,nan
226,1.0,372.55,500,1,499,500,40,6.525,4296.619629,978.505249,nan
227,1.0,382.5,500,1,500,500,41,6.0,5809.68457,1529.244629,nan
228,1.0,382.5,500,1,500,500,41,6.0,5869.274414,1590.061035,nan
229,1.0,382.54,500,1,499,500,41,6.024390243902439,5802.75293,1516.620972,nan
230,1.0,382.5,500,1,500,500,41,6.048780487804878,5818.757812,1278.691406,nan
231,1.0,372.55,500,1,499,500,40,6.025,5344.644043,1471.414551,nan
232,1.0,382.55,500,1,499,500,41,6.0,5840.399414,1509.587891,nan
233,1.0,382.5,500,1,500,500,41,6.0,6393.286621,1532.085938,nan
234,1.0,382.55,500,1,499,500,41,6.0,6342.575195,1446.126953,nan
235,1.0,382.5,500,1,500,500,41,6.0,5365.296875,1048.990112,nan
236,1.0,372.55,500,1,499,500,40,6.025,6204.691895,1347.956055,nan
237,1.0,372.5,500,1,500,500,40,6.05,5338.320312,1411.628174,nan
238,1.0,382.5,500,1,500,500,41,6.024390243902439,5312.289062,1466.936401,nan
239,1.0,382.5,500,1,500,500,41,6.073170731707317,5587.746094,1276.9198,nan
240,1.0,372.5,500,1,500,500,40,6.4,5382.274414,1247.242065,nan
241,1.0,372.5,500,1,500,500,40,6.25,5516.024414,1339.542603,nan
242,1.0,382.5,500,1,500,500,41,6.048780487804878,5793.289551,1559.277344,nan
243,1.0,372.5,500,1,500,500,40,6.275,6025.718262,1209.965088,nan
244,1.0,372.5,500,1,500,500,40,6.4,5424.899414,1542.864746,nan
245,1.0,382.5,500,1,500,500,41,6.170731707317073,5264.436523,1357.363281,nan
246,1.0,382.5,500,1,500,500,41,6.0,6020.380371,1417.61438,nan
247,1.0,362.5,500,1,500,500,39,6.641025641025641,5260.908203,1174.151978,nan
248,1.0,352.5,500,1,500,500,38,7.078947368421052,4562.70166,1443.723755,nan
249,1.0,352.5,500,1,500,500,38,7.0,4916.918945,1306.190063,nan
250,1.0,382.5,500,1,500,500,41,6.146341463414634,5213.608887,1429.473267,nan
251,1.0,382.5,500,1,500,500,41,6.024390243902439,6085.422852,1347.433228,nan
252,1.0,372.5,500,1,500,500,40,6.425,5252.925781,1535.782959,nan
253,1.0,382.5,500,1,500,500,41,6.219512195121951,4661.638184,1238.036621,nan
254,1.0,382.5,500,1,500,500,41,6.073170731707317,5829.969727,1354.878784,nan
255,1.0,372.5,500,1,500,500,40,6.275,6176.053711,1290.032104,nan
256,1.0,382.5,500,1,500,500,41,6.121951219512195,5399.658691,1549.231201,nan
257,1.0,382.5,500,1,500,500,41,6.0,6354.44043,1328.553467,nan
258,1.0,382.5,500,1,500,500,41,6.0,6196.693848,1181.468018,nan
259,1.0,382.5,500,1,500,500,41,6.0,5949.041992,1583.238525,nan
260,1.0,382.5,500,1,500,500,41,6.0,6570.943848,1444.190674,nan
261,1.0,382.5,500,1,500,500,41,6.0,6012.631836,1453.422241,nan
262,1.0,382.5,500,1,500,500,41,6.0,6017.456543,1382.712891,nan
263,1.0,382.5,500,1,500,500,41,6.0,5280.385254,1559.722412,nan
264,1.0,382.5,500,1,500,500,41,6.0,6138.118164,1607.632446,nan
265,1.0,382.5,500,1,500,500,41,6.0,6239.834961,1574.944946,nan
266,1.0,382.5,500,1,500,500,41,6.0,5794.761719,1550.814209,nan
267,1.0,382.5,500,1,500,500,41,6.0,5856.941406,1589.911011,nan
268,1.0,382.5,500,1,500,500,41,6.0,6147.336914,1844.992432,nan
269,1.0,382.5,500,1,500,500,41,6.0,5665.483398,1570.109619,nan
270,1.0,382.5,500,1,500,500,41,6.0,5747.172852,1731.057983,nan
271,1.0,382.55,500,1,499,500,41,6.0,6257.081055,1216.897217,nan
272,1.0,382.5,500,1,500,500,41,6.0,6123.067383,1703.181763,nan
273,1.0,382.5,500,1,500,500,41,6.0,5910.602051,1631.79187,nan
274,1.0,392.5,500,1,500,500,42,6.0,4933.244629,1475.968018,nan
275,1.0,382.5,500,1,500,500,41,6.0,6377.969727,1630.439087,nan
276,1.0,382.5,500,1,500,500,41,6.0,6160.51709,1658.127075,nan
277,1.0,382.55,500,1,499,500,41,6.0,5709.65625,1556.368042,nan
278,1.0,382.5,500,1,500,500,41,6.0,5985.040039,1337.460327,nan
279,1.0,382.5,500,1,500,500,41,6.0,6313.304688,1327.078125,nan
280,1.0,372.5,500,1,500,500,40,6.325,5847.874023,1621.126953,nan
281,1.0,382.5,500,1,500,500,41,6.097560975609756,5392.67334,1509.961914,nan
282,1.0,382.5,500,1,500,500,41,6.0,6456.12793,1809.568726,nan
283,1.0,382.5,500,1,500,500,41,6.0,6330.356445,1598.367676,nan
284,1.0,382.5,500,1,500,500,41,6.0,6114.919434,1552.673584,nan
285,1.0,382.5,500,1,500,500,41,6.0,6572.958008,1645.989624,nan
286,1.0,382.5,500,1,500,500,41,6.0,6343.402344,1675.771118,nan
287,1.0,382.5,500,1,500,500,41,6.0,6341.910156,1479.649902,nan
288,1.0,382.5,500,1,500,500,41,6.0,6587.239258,1602.931641,nan
289,1.0,382.5,500,1,500,500,41,6.0,5714.601562,1594.883423,nan
290,1.0,382.5,500,1,500,500,41,6.0,6361.371094,1701.110474,nan
291,1.0,382.5,500,1,500,500,41,6.0,6286.30957,1471.814453,nan
292,1.0,382.5,500,1,500,500,41,6.097560975609756,5668.863281,1433.666748,nan
293,1.0,382.5,500,1,500,500,41,6.048780487804878,5233.055664,1399.258667,nan
294,1.0,382.5,500,1,500,500,41,6.0,6128.914062,1566.674072,nan
295,1.0,382.5,500,1,500,500,41,6.0,5641.901855,1580.136475,nan
296,1.0,382.5,500,1,500,500,41,6.0,6060.15918,1554.883789,nan
297,1.0,382.5,500,1,500,500,41,6.0,5353.877441,1562.192383,nan
298,1.0,382.55,500,1,499,500,41,6.0,6389.325684,1706.02771,nan
299,1.0,382.55,500,1,499,500,41,6.0,6395.519043,1478.567749,nan
300,1.0,382.5,500,1,500,500,41,6.0,5907.350098,1514.852051,nan
301,1.0,382.5,500,1,500,500,41,6.0,6457.432617,1870.523071,nan
302,1.0,382.5,500,1,500,500,41,6.0,5935.483398,1613.314697,nan
303,1.0,382.5,500,1,500,500,41,6.0,6241.623535,1556.665527,nan
304,1.0,382.5,500,1,500,500,41,6.0,6353.895508,1651.9021,nan
305,1.0,382.54,500,1,499,500,41,6.0,6261.710938,1549.364014,nan
306,1.0,382.55,500,1,499,500,41,6.0,6305.051758,1211.539673,nan
307,1.0,382.55,500,1,499,500,41,6.0,5792.740234,1030.512573,nan
308,1.0,382.55,500,1,499,500,41,6.073170731707317,5453.525879,1391.274658,nan
309,1.0,382.5,500,1,500,500,41,6.2439024390243905,4888.342285,1051.777344,nan
310,1.0,382.55,500,1,499,500,41,6.048780487804878,5180.063965,1435.654541,nan
311,1.0,382.6,500,1,498,500,41,6.0,5616.455566,1507.886475,nan
312,1.0,382.5,500,1,500,500,41,6.0,5977.640625,1483.134644,nan
313,1.0,382.5,500,1,500,500,41,6.0,5663.694336,1389.859497,nan
314,1.0,382.64,500,1,497,500,41,6.048780487804878,4960.292969,1129.408081,nan
315,1.0,382.64,500,1,497,500,41,6.0,5533.087402,1569.428467,nan
316,1.0,382.55,500,1,499,500,41,6.0,6371.412598,1238.459961,nan
317,1.0,382.5,500,1,500,500,41,6.073170731707317,5952.81543,1287.175049,nan
318,1.0,382.5,500,1,500,500,41,6.048780487804878,5724.828125,1599.865723,nan
319,1.0,382.5,500,1,500,500,41,6.024390243902439,5752.817383,1405.910522,nan
320,1.0,382.55,500,1,499,500,41,6.0,5709.570312,1504.320923,nan
321,1.0,392.5,500,1,500,500,42,6.0,4780.935547,1099.460205,nan
322,1.0,382.6,500,1,498,500,41,6.024390243902439,5814.296875,1474.160156,nan
323,1.0,372.55,500,1,499,500,40,6.15,6178.712402,657.239807,nan
324,1.0,382.5,500,1,500,500,41,6.146341463414634,5241.334961,1451.44519,nan
325,1.0,382.65,500,1,497,500,41,6.024390243902439,6068.36377,1567.163086,nan
326,1.0,382.64,500,1,497,500,41,6.0,5755.265137,1467.633057,nan
327,1.0,382.59,500,1,498,500,41,6.048780487804878,6173.268066,1583.94397,nan
328,1.0,382.55,500,1,499,500,41,6.0,5882.791504,1508.568726,nan
329,1.0,382.64,500,1,497,500,41,6.024390243902439,5969.044922,1349.278076,nan
330,1.0,382.74,500,1,495,500,41,6.024390243902439,6178.217773,1364.38855,nan
331,1.0,382.64,500,1,497,500,41,6.0,6099.916992,1311.894287,nan
332,1.0,382.8,500,1,494,500,41,6.024390243902439,6207.582031,1357.060913,nan
333,1.0,383.07,500,1,488,500,41,6.024390243902439,5801.248047,1373.295898,nan
334,1.0,382.65,500,1,497,500,41,6.0,5921.758789,1458.816162,nan
335,1.0,382.79,500,1,494,500,41,6.048780487804878,5541.209473,1382.865723,nan
336,1.0,382.64,500,1,497,500,41,6.024390243902439,6231.053711,1151.761475,nan
337,1.0,382.83,500,1,493,500,41,6.0,6678.825684,1293.356689,nan
338,1.0,382.68,500,1,496,500,41,6.0,6442.140137,1442.621216,nan
339,1.0,382.8,500,1,494,500,41,6.024390243902439,6381.22168,1503.499634,nan
340,1.0,382.6,500,1,498,500,41,6.024390243902439,5960.833496,1567.8479,nan
341,1.0,382.78,500,1,494,500,41,6.0,6038.124512,1411.6521,nan
342,1.0,382.69,500,1,496,500,41,6.0,5691.770508,1512.609497,nan
343,1.0,382.7,500,1,496,500,41,6.0,6097.464355,1419.168335,nan
