episode,phase,total_reward,steps,success,licked_left,licked_right,n_licks,critic_loss,actor_loss,alpha
643,2.0,-2.985,500,0,0,0,97,0.022126,-6.7e-05,nan
644,2.0,-3.03,500,0,0,0,106,nan,nan,nan
645,2.0,-3.035,500,0,0,0,107,nan,nan,nan
646,2.0,-2.865,500,0,0,0,73,nan,nan,nan
647,2.0,-2.905,500,0,0,0,81,0.022323,-0.001668,nan
648,2.0,-2.94,500,0,0,0,88,nan,nan,nan
649,2.0,-2.955,500,0,0,0,91,nan,nan,nan
650,2.0,-2.895,500,0,0,0,79,nan,nan,nan
651,2.0,-3.025,500,0,0,0,105,0.02039,0.000932,nan
652,2.0,-3.0,500,0,0,0,100,nan,nan,nan
653,2.0,-3.035,500,0,0,0,107,nan,nan,nan
654,2.0,-2.995,500,0,0,0,99,nan,nan,nan
655,2.0,-2.965,500,0,0,0,93,0.022571,-0.000715,nan
656,2.0,-2.935,500,0,0,0,87,nan,nan,nan
657,2.0,-2.995,500,0,0,0,99,nan,nan,nan
658,2.0,-2.905,500,0,0,0,81,nan,nan,nan
659,2.0,-3.0,500,0,0,0,100,0.021696,-0.000959,nan
660,2.0,-2.955,500,0,0,0,91,nan,nan,nan
661,2.0,-2.945,500,0,0,0,89,nan,nan,nan
662,2.0,-2.95,500,0,0,0,90,nan,nan,nan
663,2.0,-2.86,500,0,0,0,72,0.021187,-0.004641,nan
664,2.0,-2.76,500,0,0,0,52,nan,nan,nan
665,2.0,-2.88,500,0,0,0,76,nan,nan,nan
666,2.0,-2.805,500,0,0,0,61,nan,nan,nan
667,2.0,-2.845,500,0,0,0,69,0.021775,0.002046,nan
668,2.0,-2.775,500,0,0,0,55,nan,nan,nan
669,2.0,-2.735,500,0,0,0,47,nan,nan,nan
670,2.0,-2.81,500,0,0,0,62,nan,nan,nan
671,2.0,-2.8,500,0,0,0,60,0.018935,-0.002449,nan
672,2.0,-2.76,500,0,0,0,52,nan,nan,nan
673,2.0,-2.775,500,0,0,0,55,nan,nan,nan
674,2.0,-2.775,500,0,0,0,55,nan,nan,nan
675,2.0,-2.84,500,0,0,0,68,0.019017,-0.000333,nan
676,2.0,-2.85,500,0,0,0,70,nan,nan,nan
677,2.0,-2.805,500,0,0,0,61,nan,nan,nan
678,2.0,-2.835,500,0,0,0,67,nan,nan,nan
679,2.0,-2.785,500,0,0,0,57,nan,nan,nan
680,2.0,-2.775,500,0,0,0,55,0.021805,8.7e-05,nan
681,2.0,-2.82,500,0,0,0,64,nan,nan,nan
682,2.0,-2.76,500,0,0,0,52,nan,nan,nan
683,2.0,-2.85,500,0,0,0,70,nan,nan,nan
684,2.0,-2.8,500,0,0,0,60,0.019726,-0.002418,nan
685,2.0,-2.79,500,0,0,0,58,nan,nan,nan
686,2.0,-2.755,500,0,0,0,51,nan,nan,nan
687,2.0,-2.75,500,0,0,0,50,nan,nan,nan
688,2.0,-2.775,500,0,0,0,55,0.018273,0.001406,nan
689,2.0,-2.77,500,0,0,0,54,nan,nan,nan
690,2.0,-2.8,500,0,0,0,60,nan,nan,nan
691,2.0,-2.71,500,0,0,0,42,nan,nan,nan
692,2.0,-2.745,500,0,0,0,49,0.018687,-0.001176,nan
693,2.0,-2.675,500,0,0,0,35,nan,nan,nan
694,2.0,-2.71,500,0,0,0,42,nan,nan,nan
695,2.0,-2.655,500,0,0,0,31,nan,nan,nan
696,2.0,-2.705,500,0,0,0,41,0.017716,0.00137,nan
697,2.0,-2.67,500,0,0,0,34,nan,nan,nan
698,2.0,-2.695,500,0,0,0,39,nan,nan,nan
699,2.0,-2.71,500,0,0,0,42,nan,nan,nan
700,2.0,-2.66,500,0,0,0,32,0.017587,0.000793,nan
701,2.0,-2.68,500,0,0,0,36,nan,nan,nan
702,2.0,-2.645,500,0,0,0,29,nan,nan,nan
703,2.0,-2.69,500,0,0,0,38,nan,nan,nan
704,2.0,-2.64,500,0,0,0,28,0.017703,-0.001601,nan
705,2.0,-2.61,500,0,0,0,22,nan,nan,nan
706,2.0,-2.635,500,0,0,0,27,nan,nan,nan
707,2.0,-2.59,500,0,0,0,18,nan,nan,nan
708,2.0,-2.62,500,0,0,0,24,0.01561,0.000311,nan
709,2.0,-2.645,500,0,0,0,29,nan,nan,nan
710,2.0,-2.625,500,0,0,0,25,nan,nan,nan
711,2.0,-2.59,500,0,0,0,18,nan,nan,nan
712,2.0,-2.58,500,0,0,0,16,0.016862,-0.003159,nan
713,2.0,-2.62,500,0,0,0,24,nan,nan,nan
714,2.0,-2.595,500,0,0,0,19,nan,nan,nan
715,2.0,-2.625,500,0,0,0,25,nan,nan,nan
716,2.0,-2.62,500,0,0,0,24,0.016876,0.000896,nan
717,2.0,-2.59,500,0,0,0,18,nan,nan,nan
718,2.0,-2.58,500,0,0,0,16,nan,nan,nan
719,2.0,-2.58,500,0,0,0,16,nan,nan,nan
720,2.0,-2.57,500,0,0,0,14,0.016448,0.002267,nan
721,2.0,-2.59,500,0,0,0,18,nan,nan,nan
722,2.0,-2.62,500,0,0,0,24,nan,nan,nan
723,2.0,-2.565,500,0,0,0,13,nan,nan,nan
724,2.0,-2.605,500,0,0,0,21,nan,nan,nan
725,2.0,-2.58,500,0,0,0,16,0.016948,0.000869,nan
726,2.0,-2.625,500,0,0,0,25,nan,nan,nan
727,2.0,-2.62,500,0,0,0,24,nan,nan,nan
728,2.0,-2.59,500,0,0,0,18,nan,nan,nan
729,2.0,-2.57,500,0,0,0,14,0.016049,0.00183,nan
730,2.0,-2.56,500,0,0,0,12,nan,nan,nan
731,2.0,-2.575,500,0,0,0,15,nan,nan,nan
732,2.0,-2.525,500,0,0,0,5,nan,nan,nan
733,2.0,-2.57,500,0,0,0,14,0.015636,0.000345,nan
734,2.0,-2.59,500,0,0,0,18,nan,nan,nan
735,2.0,-2.61,500,0,0,0,22,nan,nan,nan
736,2.0,-2.565,500,0,0,0,13,nan,nan,nan
737,2.0,-2.54,500,0,0,0,8,0.015994,0.001559,nan
738,2.0,-2.56,500,0,0,0,12,nan,nan,nan
739,2.0,-2.585,500,0,0,0,17,nan,nan,nan
740,2.0,-2.555,500,0,0,0,11,nan,nan,nan
741,2.0,-2.58,500,0,0,0,16,0.015603,0.000545,nan
742,2.0,-2.6,500,0,0,0,20,nan,nan,nan
743,2.0,-2.575,500,0,0,0,15,nan,nan,nan
744,2.0,-2.575,500,0,0,0,15,nan,nan,nan
745,2.0,-2.585,500,0,0,0,17,0.016234,-0.00033,nan
746,2.0,-2.6,500,0,0,0,20,nan,nan,nan
747,2.0,-2.6,500,0,0,0,20,nan,nan,nan
748,2.0,-2.58,500,0,0,0,16,nan,nan,nan
749,2.0,-2.58,500,0,0,0,16,0.016017,0.001144,nan
750,2.0,-2.585,500,0,0,0,17,nan,nan,nan
751,2.0,-2.595,500,0,0,0,19,nan,nan,nan
752,2.0,-2.59,500,0,0,0,18,nan,nan,nan
753,2.0,-2.64,500,0,0,0,28,0.015931,0.002598,nan
754,2.0,-2.585,500,0,0,0,17,nan,nan,nan
755,2.0,-2.595,500,0,0,0,19,nan,nan,nan
756,2.0,-2.585,500,0,0,0,17,nan,nan,nan
757,2.0,-2.59,500,0,0,0,18,0.016536,0.002337,nan
758,2.0,-2.56,500,0,0,0,12,nan,nan,nan
759,2.0,-2.6,500,0,0,0,20,nan,nan,nan
760,2.0,-2.61,500,0,0,0,22,nan,nan,nan
761,2.0,-2.595,500,0,0,0,19,0.016596,0.002316,nan
762,2.0,-2.6,500,0,0,0,20,nan,nan,nan
763,2.0,-2.56,500,0,0,0,12,nan,nan,nan
764,2.0,-2.575,500,0,0,0,15,nan,nan,nan
765,2.0,-2.59,500,0,0,0,18,nan,nan,nan
766,2.0,-2.595,500,0,0,0,19,0.017684,-0.000287,nan
767,2.0,-2.595,500,0,0,0,19,nan,nan,nan
768,2.0,-2.58,500,0,0,0,16,nan,nan,nan
769,2.0,-2.565,500,0,0,0,13,nan,nan,nan
770,2.0,-2.585,500,0,0,0,17,0.015693,0.00064,nan
771,2.0,-2.57,500,0,0,0,14,nan,nan,nan
772,2.0,-2.57,500,0,0,0,14,nan,nan,nan
773,2.0,-2.585,500,0,0,0,17,nan,nan,nan
774,2.0,-2.565,500,0,0,0,13,0.015588,0.000724,nan
775,2.0,-2.56,500,0,0,0,12,nan,nan,nan
776,2.0,-2.545,500,0,0,0,9,nan,nan,nan
777,2.0,-2.58,500,0,0,0,16,nan,nan,nan
778,2.0,-2.56,500,0,0,0,12,0.015493,-0.00205,nan
779,2.0,-2.55,500,0,0,0,10,nan,nan,nan
780,2.0,-2.55,500,0,0,0,10,nan,nan,nan
781,2.0,-2.58,500,0,0,0,16,nan,nan,nan
782,2.0,-2.585,500,0,0,0,17,0.015418,-5.7e-05,nan
783,2.0,-2.545,500,0,0,0,9,nan,nan,nan
784,2.0,-2.535,500,0,0,0,7,nan,nan,nan
785,2.0,-2.57,500,0,0,0,14,nan,nan,nan
786,2.0,-2.555,500,0,0,0,11,0.015249,0.000583,nan
787,2.0,-2.56,500,0,0,0,12,nan,nan,nan
788,2.0,-2.535,500,0,0,0,7,nan,nan,nan
789,2.0,-2.535,500,0,0,0,7,nan,nan,nan
790,2.0,-2.575,500,0,0,0,15,0.01536,0.00148,nan
791,2.0,-2.54,500,0,0,0,8,nan,nan,nan
792,2.0,-2.545,500,0,0,0,9,nan,nan,nan
793,2.0,-2.54,500,0,0,0,8,nan,nan,nan
794,2.0,-2.575,500,0,0,0,15,0.015863,0.000948,nan
795,2.0,-2.54,500,0,0,0,8,nan,nan,nan
796,2.0,-2.545,500,0,0,0,9,nan,nan,nan
797,2.0,-2.535,500,0,0,0,7,nan,nan,nan
798,2.0,-2.545,500,0,0,0,9,0.015483,0.000633,nan
799,2.0,-2.525,500,0,0,0,5,nan,nan,nan
800,2.0,-2.57,500,0,0,0,14,nan,nan,nan
801,2.0,-2.54,500,0,0,0,8,nan,nan,nan
802,2.0,-2.535,500,0,0,0,7,0.015592,0.00107,nan
803,2.0,-2.52,500,0,0,0,4,nan,nan,nan
804,2.0,-2.535,500,0,0,0,7,nan,nan,nan
805,2.0,-2.52,500,0,0,0,4,nan,nan,nan
806,2.0,-2.52,500,0,0,0,4,0.015194,0.001466,nan
807,2.0,-2.59,500,0,0,0,18,nan,nan,nan
808,2.0,-2.55,500,0,0,0,10,nan,nan,nan
809,2.0,-2.615,500,0,0,0,23,nan,nan,nan
810,2.0,-2.595,500,0,0,0,19,nan,nan,nan
811,2.0,-2.535,500,0,0,0,7,0.015954,-3.9e-05,nan
812,2.0,-2.595,500,0,0,0,19,nan,nan,nan
813,2.0,-2.55,500,0,0,0,10,nan,nan,nan
814,2.0,-2.555,500,0,0,0,11,nan,nan,nan
815,2.0,-2.535,500,0,0,0,7,0.015405,0.000958,nan
816,2.0,-2.535,500,0,0,0,7,nan,nan,nan
817,2.0,-2.545,500,0,0,0,9,nan,nan,nan
818,2.0,-2.58,500,0,0,0,16,nan,nan,nan
819,2.0,-2.575,500,0,0,0,15,0.015012,0.001112,nan
820,2.0,-2.57,500,0,0,0,14,nan,nan,nan
821,2.0,-2.545,500,0,0,0,9,nan,nan,nan
822,2.0,-2.535,500,0,0,0,7,nan,nan,nan
823,2.0,-2.565,500,0,0,0,13,0.015549,0.000447,nan
824,2.0,-2.545,500,0,0,0,9,nan,nan,nan
825,2.0,-2.555,500,0,0,0,11,nan,nan,nan
826,2.0,-2.53,500,0,0,0,6,nan,nan,nan
827,2.0,-2.52,500,0,0,0,4,0.015306,0.001623,nan
828,2.0,-2.515,500,0,0,0,3,nan,nan,nan
829,2.0,-2.53,500,0,0,0,6,nan,nan,nan
830,2.0,-2.54,500,0,0,0,8,nan,nan,nan
831,2.0,-2.555,500,0,0,0,11,0.015142,-0.00033,nan
832,2.0,-2.525,500,0,0,0,5,nan,nan,nan
833,2.0,-2.545,500,0,0,0,9,nan,nan,nan
834,2.0,-2.515,500,0,0,0,3,nan,nan,nan
835,2.0,-2.515,500,0,0,0,3,0.015002,5.1e-05,nan
836,2.0,-2.535,500,0,0,0,7,nan,nan,nan
837,2.0,-2.515,500,0,0,0,3,nan,nan,nan
838,2.0,-2.505,500,0,0,0,1,nan,nan,nan
839,2.0,-2.505,500,0,0,0,1,0.015059,0.001797,nan
840,2.0,-2.525,500,0,0,0,5,nan,nan,nan
841,2.0,-2.525,500,0,0,0,5,nan,nan,nan
842,2.0,-2.515,500,0,0,0,3,nan,nan,nan
843,2.0,-2.55,500,0,0,0,10,0.015386,0.000417,nan
844,2.0,-2.515,500,0,0,0,3,nan,nan,nan
845,2.0,-2.54,500,0,0,0,8,nan,nan,nan
846,2.0,-2.525,500,0,0,0,5,nan,nan,nan
847,2.0,-2.525,500,0,0,0,5,0.015444,0.001361,nan
848,2.0,-2.51,500,0,0,0,2,nan,nan,nan
849,2.0,-2.54,500,0,0,0,8,nan,nan,nan
850,2.0,-2.51,500,0,0,0,2,nan,nan,nan
851,2.0,-2.54,500,0,0,0,8,nan,nan,nan
852,2.0,-2.5,500,0,0,0,0,0.016301,0.000545,nan
853,2.0,-2.51,500,0,0,0,2,nan,nan,nan
854,2.0,-2.52,500,0,0,0,4,nan,nan,nan
855,2.0,-2.52,500,0,0,0,4,nan,nan,nan
856,2.0,-2.525,500,0,0,0,5,0.015076,0.001113,nan
857,2.0,-2.535,500,0,0,0,7,nan,nan,nan
858,2.0,-2.52,500,0,0,0,4,nan,nan,nan
859,2.0,-2.53,500,0,0,0,6,nan,nan,nan
860,2.0,-2.525,500,0,0,0,5,0.014855,0.001317,nan
861,2.0,-2.515,500,0,0,0,3,nan,nan,nan
862,2.0,-2.525,500,0,0,0,5,nan,nan,nan
863,2.0,-2.535,500,0,0,0,7,nan,nan,nan
864,2.0,-2.525,500,0,0,0,5,0.014621,0.000804,nan
865,2.0,-2.535,500,0,0,0,7,nan,nan,nan
866,2.0,-2.515,500,0,0,0,3,nan,nan,nan
867,2.0,-2.505,500,0,0,0,1,nan,nan,nan
868,2.0,-2.515,500,0,0,0,3,0.014712,-0.000151,nan
869,2.0,-2.525,500,0,0,0,5,nan,nan,nan
870,2.0,-2.545,500,0,0,0,9,nan,nan,nan
871,2.0,-2.525,500,0,0,0,5,nan,nan,nan
872,2.0,-2.53,500,0,0,0,6,0.015034,0.000297,nan
873,2.0,-2.525,500,0,0,0,5,nan,nan,nan
874,2.0,-2.5,500,0,0,0,0,nan,nan,nan
875,2.0,-2.51,500,0,0,0,2,nan,nan,nan
876,2.0,-2.52,500,0,0,0,4,0.014981,-0.001934,nan
877,2.0,-2.535,500,0,0,0,7,nan,nan,nan
878,2.0,-2.52,500,0,0,0,4,nan,nan,nan
879,2.0,-2.515,500,0,0,0,3,nan,nan,nan
880,2.0,-2.525,500,0,0,0,5,0.014927,-0.001208,nan
881,2.0,-2.545,500,0,0,0,9,nan,nan,nan
882,2.0,-2.545,500,0,0,0,9,nan,nan,nan
883,2.0,-2.53,500,0,0,0,6,nan,nan,nan
884,2.0,-2.505,500,0,0,0,1,0.015581,-0.002673,nan
885,2.0,-2.53,500,0,0,0,6,nan,nan,nan
886,2.0,-2.505,500,0,0,0,1,nan,nan,nan
887,2.0,-2.51,500,0,0,0,2,nan,nan,nan
888,2.0,-2.51,500,0,0,0,2,0.015543,-0.000543,nan
889,2.0,-2.515,500,0,0,0,3,nan,nan,nan
890,2.0,-2.525,500,0,0,0,5,nan,nan,nan
891,2.0,-2.505,500,0,0,0,1,nan,nan,nan
892,2.0,-2.52,500,0,0,0,4,nan,nan,nan
893,2.0,-2.515,500,0,0,0,3,0.016965,0.000429,nan
894,2.0,-2.52,500,0,0,0,4,nan,nan,nan
895,2.0,-2.525,500,0,0,0,5,nan,nan,nan
896,2.0,-2.52,500,0,0,0,4,nan,nan,nan
897,2.0,-2.545,500,0,0,0,9,0.014962,0.002455,nan
898,2.0,-2.515,500,0,0,0,3,nan,nan,nan
899,2.0,-2.52,500,0,0,0,4,nan,nan,nan
900,2.0,-2.51,500,0,0,0,2,nan,nan,nan
901,2.0,-2.535,500,0,0,0,7,0.014962,-0.000942,nan
902,2.0,-2.51,500,0,0,0,2,nan,nan,nan
903,2.0,-2.515,500,0,0,0,3,nan,nan,nan
904,2.0,-2.505,500,0,0,0,1,nan,nan,nan
905,2.0,-2.515,500,0,0,0,3,0.014834,-0.001456,nan
906,2.0,-2.52,500,0,0,0,4,nan,nan,nan
907,2.0,-2.52,500,0,0,0,4,nan,nan,nan
908,2.0,-2.5,500,0,0,0,0,nan,nan,nan
909,2.0,-2.515,500,0,0,0,3,0.014758,0.001869,nan
910,2.0,-2.515,500,0,0,0,3,nan,nan,nan
911,2.0,-2.505,500,0,0,0,1,nan,nan,nan
912,2.0,-2.51,500,0,0,0,2,nan,nan,nan
913,2.0,-2.505,500,0,0,0,1,0.014956,0.002128,nan
914,2.0,-2.52,500,0,0,0,4,nan,nan,nan
915,2.0,-2.51,500,0,0,0,2,nan,nan,nan
916,2.0,-2.52,500,0,0,0,4,nan,nan,nan
917,2.0,-2.52,500,0,0,0,4,0.014921,0.000987,nan
918,2.0,-2.505,500,0,0,0,1,nan,nan,nan
919,2.0,-2.51,500,0,0,0,2,nan,nan,nan
920,2.0,-2.51,500,0,0,0,2,nan,nan,nan
921,2.0,-2.51,500,0,0,0,2,0.014947,0.001802,nan
922,2.0,-2.505,500,0,0,0,1,nan,nan,nan
923,2.0,-2.5,500,0,0,0,0,nan,nan,nan
924,2.0,-2.505,500,0,0,0,1,nan,nan,nan
925,2.0,-2.51,500,0,0,0,2,0.015063,0.001757,nan
926,2.0,-2.51,500,0,0,0,2,nan,nan,nan
927,2.0,-2.51,500,0,0,0,2,nan,nan,nan
928,2.0,-2.515,500,0,0,0,3,nan,nan,nan
929,2.0,-2.505,500,0,0,0,1,0.015404,-0.000558,nan
930,2.0,-2.52,500,0,0,0,4,nan,nan,nan
931,2.0,-2.51,500,0,0,0,2,nan,nan,nan
932,2.0,-2.515,500,0,0,0,3,nan,nan,nan
933,2.0,-2.515,500,0,0,0,3,0.015431,0.002014,nan
934,2.0,-2.51,500,0,0,0,2,nan,nan,nan
935,2.0,-2.51,500,0,0,0,2,nan,nan,nan
936,2.0,-2.505,500,0,0,0,1,nan,nan,nan
937,2.0,-2.505,500,0,0,0,1,nan,nan,nan
938,2.0,-2.51,500,0,0,0,2,0.015912,0.001983,nan
939,2.0,-2.5,500,0,0,0,0,nan,nan,nan
940,2.0,-2.505,500,0,0,0,1,nan,nan,nan
941,2.0,-2.505,500,0,0,0,1,nan,nan,nan
942,2.0,-2.505,500,0,0,0,1,0.014804,0.000182,nan
943,2.0,-2.51,500,0,0,0,2,nan,nan,nan
944,2.0,-2.505,500,0,0,0,1,nan,nan,nan
945,2.0,-2.52,500,0,0,0,4,nan,nan,nan
946,2.0,-2.505,500,0,0,0,1,0.014856,0.000852,nan
947,2.0,-2.5,500,0,0,0,0,nan,nan,nan
948,2.0,-2.5,500,0,0,0,0,nan,nan,nan
949,2.0,-2.5,500,0,0,0,0,nan,nan,nan
950,2.0,-2.5,500,0,0,0,0,0.014517,-0.000284,nan
951,2.0,-2.5,500,0,0,0,0,nan,nan,nan
952,2.0,-2.5,500,0,0,0,0,nan,nan,nan
953,2.0,-2.5,500,0,0,0,0,nan,nan,nan
954,2.0,-2.51,500,0,0,0,2,0.014639,0.000961,nan
955,2.0,-2.5,500,0,0,0,0,nan,nan,nan
956,2.0,-2.5,500,0,0,0,0,nan,nan,nan
957,2.0,-2.5,500,0,0,0,0,nan,nan,nan
958,2.0,-2.51,500,0,0,0,2,0.01469,0.001664,nan
959,2.0,-2.505,500,0,0,0,1,nan,nan,nan
960,2.0,-2.5,500,0,0,0,0,nan,nan,nan
961,2.0,-2.505,500,0,0,0,1,nan,nan,nan
962,2.0,-2.5,500,0,0,0,0,0.014655,5.6e-05,nan
963,2.0,-2.505,500,0,0,0,1,nan,nan,nan
964,2.0,-2.505,500,0,0,0,1,nan,nan,nan
965,2.0,-2.5,500,0,0,0,0,nan,nan,nan
966,2.0,-2.5,500,0,0,0,0,0.015217,0.000242,nan
967,2.0,-2.505,500,0,0,0,1,nan,nan,nan
968,2.0,-2.5,500,0,0,0,0,nan,nan,nan
969,2.0,-2.5,500,0,0,0,0,nan,nan,nan
970,2.0,-2.505,500,0,0,0,1,0.015088,0.001589,nan
971,2.0,-2.51,500,0,0,0,2,nan,nan,nan
972,2.0,-2.51,500,0,0,0,2,nan,nan,nan
973,2.0,-2.505,500,0,0,0,1,nan,nan,nan
974,2.0,-2.5,500,0,0,0,0,0.015418,0.00177,nan
975,2.0,-2.51,500,0,0,0,2,nan,nan,nan
976,2.0,-2.5,500,0,0,0,0,nan,nan,nan
977,2.0,-2.505,500,0,0,0,1,nan,nan,nan
978,2.0,-2.51,500,0,0,0,2,nan,nan,nan
979,2.0,-2.5,500,0,0,0,0,0.016756,0.001455,nan
980,2.0,-2.5,500,0,0,0,0,nan,nan,nan
981,2.0,-2.5,500,0,0,0,0,nan,nan,nan
982,2.0,-2.5,500,0,0,0,0,nan,nan,nan
983,2.0,-2.505,500,0,0,0,1,0.014923,0.001736,nan
984,2.0,-2.5,500,0,0,0,0,nan,nan,nan
985,2.0,-2.5,500,0,0,0,0,nan,nan,nan
986,2.0,-2.51,500,0,0,0,2,nan,nan,nan
987,2.0,-2.505,500,0,0,0,1,0.014636,0.000599,nan
988,2.0,-2.505,500,0,0,0,1,nan,nan,nan
989,2.0,-2.5,500,0,0,0,0,nan,nan,nan
990,2.0,-2.505,500,0,0,0,1,nan,nan,nan
991,2.0,-2.5,500,0,0,0,0,0.014673,-0.000322,nan
992,2.0,-2.52,500,0,0,0,4,nan,nan,nan
993,2.0,-2.505,500,0,0,0,1,nan,nan,nan
994,2.0,-2.5,500,0,0,0,0,nan,nan,nan
995,2.0,-2.5,500,0,0,0,0,0.014808,0.000775,nan
996,2.0,-2.5,500,0,0,0,0,nan,nan,nan
997,2.0,-2.515,500,0,0,0,3,nan,nan,nan
998,2.0,-2.5,500,0,0,0,0,nan,nan,nan
999,2.0,-2.51,500,0,0,0,2,0.014663,-0.001788,nan
1000,2.0,-2.5,500,0,0,0,0,nan,nan,nan
