episode,phase,total_reward,steps,success,n_licks,n_pokes,n_successes,intra_trial_duration,critic_loss,actor_loss,alpha
118,1.0,383.23,500,1,485,500,41,6.0,6296.670898,1668.06189,nan
119,1.0,383.4,500,1,481,500,41,6.0,6734.32666,1746.728882,nan
120,1.0,383.48,500,1,480,500,41,6.073170731707317,6025.101074,1456.937256,nan
121,1.0,383.12,500,1,487,500,41,6.0,6766.567383,1600.298096,nan
122,1.0,383.12,500,1,487,500,41,6.0,6636.089844,1696.779663,nan
123,1.0,383.12,500,1,487,500,41,6.0,6339.256836,1537.290161,nan
124,1.0,382.89,500,1,492,500,41,6.0,6023.864258,1604.488525,nan
125,1.0,382.99,500,1,490,500,41,6.0,5897.688477,1521.781006,nan
126,1.0,383.89,500,1,472,500,41,6.0,6088.150879,1557.240479,nan
127,1.0,383.58,500,1,478,500,41,6.0,6566.963379,1666.180298,nan
128,1.0,383.27,500,1,484,500,41,6.0,6361.20459,1673.474854,nan
129,1.0,383.67,500,1,476,500,41,6.0,6442.858887,1691.496704,nan
130,1.0,383.49,500,1,480,500,41,6.0,6662.414062,1716.807251,nan
131,1.0,383.91,500,1,471,500,41,6.0,6503.344727,1634.293945,nan
132,1.0,383.74,500,1,474,500,41,6.0,6425.30957,1523.352783,nan
133,1.0,384.29,500,1,463,500,41,6.0,6201.69043,1491.250488,nan
134,1.0,383.97,500,1,470,500,41,6.048780487804878,6165.570801,1622.998535,nan
135,1.0,383.67,500,1,476,500,41,6.0,6031.977539,1606.281982,nan
136,1.0,384.03,500,1,469,500,41,6.0,6453.562012,1728.564697,nan
137,1.0,383.64,500,1,476,500,41,6.0,6375.641602,1582.064819,nan
138,1.0,383.81,500,1,473,500,41,6.0,6170.779297,1461.02356,nan
139,1.0,383.52,500,1,479,500,41,6.0,6451.192383,1689.99646,nan
140,1.0,383.52,500,1,479,500,41,6.024390243902439,5690.61377,1532.359619,nan
141,1.0,383.52,500,1,479,500,41,6.024390243902439,6339.395508,1626.156494,nan
142,1.0,383.46,500,1,480,500,41,6.0,6316.192383,1668.871094,nan
143,1.0,383.72,500,1,475,500,41,6.121951219512195,5536.902344,1262.104614,nan
144,1.0,384.88,500,1,452,500,41,6.073170731707317,5647.664062,1058.712646,nan
145,1.0,384.95,500,1,450,500,41,6.0,5971.749512,1482.590454,nan
146,1.0,384.22,500,1,465,500,41,6.0,6077.915039,1662.909912,nan
147,1.0,383.73,500,1,475,500,41,6.097560975609756,5784.293457,1627.635986,nan
148,1.0,385.07,500,1,448,500,41,6.097560975609756,5671.833496,1258.426514,nan
149,1.0,384.68,500,1,456,500,41,6.0,6470.416992,1678.517578,nan
150,1.0,384.02,500,1,469,500,41,6.0,6455.553223,1717.358398,nan
151,1.0,384.41,500,1,461,500,41,6.0,5636.82959,1131.561279,nan
152,1.0,384.18,500,1,466,500,41,6.0,6226.0625,1674.584351,nan
153,1.0,384.28,500,1,464,500,41,6.0,6455.098633,1684.74353,nan
154,1.0,383.95,500,1,471,500,41,6.0,6328.583496,1683.142822,nan
155,1.0,384.65,500,1,456,500,41,6.0,5912.995117,1435.359131,nan
156,1.0,385.01,500,1,449,500,41,6.0,5784.957031,1137.19812,nan
157,1.0,384.68,500,1,456,500,41,6.0,5626.040527,1414.645264,nan
158,1.0,383.96,500,1,470,500,41,6.0,6123.807129,1638.769531,nan
159,1.0,383.64,500,1,476,500,41,6.0,6261.754883,1638.635376,nan
160,1.0,384.7,500,1,455,500,41,6.0,6185.161133,1633.702393,nan
161,1.0,384.13,500,1,467,500,41,6.0,6212.555664,1690.951782,nan
162,1.0,384.54,500,1,458,500,41,6.0,6124.41748,1615.81311,nan
163,1.0,384.26,500,1,464,500,41,6.0,6373.862305,1670.153564,nan
164,1.0,384.98,500,1,449,500,41,6.0,6224.259766,1554.864136,nan
165,1.0,385.1,500,1,447,500,41,6.0,5578.974121,1267.293213,nan
166,1.0,394.07,500,1,468,500,42,6.0,4998.855469,1511.136963,nan
167,2.0,-27.0,500,0,490,500,0,nan,78.908409,184.487076,nan
168,2.0,-27.22,500,0,494,500,0,nan,16.791565,-85.796852,nan
169,2.0,-27.18,500,0,493,500,0,nan,802.767151,325.650635,nan
170,2.0,-26.93,500,0,488,500,0,nan,241.129364,193.226028,nan
171,2.0,204.37,500,1,462,500,23,10.73913043478261,35.913292,107.182457,nan
172,2.0,223.98,500,1,470,500,25,9.24,57.409657,104.384598,nan
173,2.0,334.19,500,1,466,500,36,6.277777777777778,795.059631,475.934143,nan
174,2.0,363.8,500,1,473,500,39,6.538461538461538,1861.798096,901.239441,nan
175,2.0,353.33,500,1,483,500,38,6.052631578947368,3695.419189,959.687378,nan
176,2.0,373.47,500,1,480,500,40,6.45,4501.737305,1343.30542,nan
177,2.0,383.77,500,1,474,500,41,6.024390243902439,6048.245117,1567.15918,nan
178,2.0,373.85,500,1,472,500,40,6.325,6082.640625,1459.307861,nan
179,2.0,383.38,500,1,482,500,41,6.024390243902439,5655.830078,1585.250854,nan
180,2.0,353.14,500,1,487,500,38,6.0,5530.084961,1057.712402,nan
181,2.0,373.2,500,1,486,500,40,6.025,6579.004883,1480.018311,nan
182,2.0,383.12,500,1,487,500,41,6.0,6207.197754,1622.677856,nan
183,2.0,383.51,500,1,479,500,41,6.0,6382.45752,1375.399902,nan
184,2.0,373.55,500,1,479,500,40,6.0,6188.8125,1231.885742,nan
185,2.0,383.38,500,1,482,500,41,6.0,5173.3125,1503.232666,nan
186,2.0,383.59,500,1,477,500,41,6.0,6247.70166,1696.170654,nan
187,2.0,383.1,500,1,488,500,41,6.0,6655.071777,1526.704346,nan
188,2.0,372.94,500,1,491,500,40,6.025,5332.429688,1507.16626,nan
189,2.0,382.96,500,1,490,500,41,6.0,6484.514648,1592.776123,nan
190,2.0,373.32,500,1,483,500,40,6.35,6105.012207,1527.695557,nan
191,2.0,373.31,500,1,483,500,40,6.325,5368.850098,1541.530029,nan
192,2.0,383.43,500,1,481,500,41,6.0,6279.115723,1209.531738,nan
193,2.0,383.61,500,1,477,500,41,6.024390243902439,6196.832031,1254.557373,nan
194,2.0,374.29,500,1,463,500,40,6.4,5654.230957,1611.717407,nan
195,2.0,384.06,500,1,468,500,41,6.146341463414634,5920.804199,1564.576904,nan
196,2.0,374.06,500,1,468,500,40,6.275,6493.01416,1566.229492,nan
197,2.0,394.41,500,1,461,500,42,6.0,4915.890137,1387.443604,nan
198,2.0,384.55,500,1,458,500,41,6.0,6164.739258,1479.341919,nan
199,2.0,384.25,500,1,464,500,41,6.0,6414.258301,1282.554443,nan
200,2.0,364.52,500,1,459,500,39,6.615384615384615,6510.679199,1627.119995,nan
201,2.0,384.05,500,1,468,500,41,6.0,6808.717285,1644.125,nan
202,2.0,384.24,500,1,465,500,41,6.2439024390243905,5056.027832,1374.945679,nan
203,2.0,383.67,500,1,476,500,41,6.024390243902439,6276.889648,1649.874023,nan
204,2.0,383.78,500,1,474,500,41,6.0,6737.52832,1539.805664,nan
205,2.0,383.92,500,1,471,500,41,6.0,6219.085938,1229.639771,nan
206,2.0,384.27,500,1,464,500,41,6.0,5860.80957,1395.134766,nan
207,2.0,384.43,500,1,461,500,41,6.024390243902439,5746.397461,1580.896973,nan
208,2.0,384.35,500,1,462,500,41,6.024390243902439,5252.810059,1283.327881,nan
209,2.0,384.43,500,1,461,500,41,6.073170731707317,5651.799805,1545.136353,nan
210,2.0,383.61,500,1,477,500,41,6.024390243902439,5060.692383,1174.143799,nan
211,2.0,383.72,500,1,475,500,41,6.024390243902439,6154.54834,1241.899658,nan
212,2.0,383.38,500,1,482,500,41,6.0,6212.896484,1626.816895,nan
213,2.0,383.39,500,1,482,500,41,6.0,6587.932617,1508.303101,nan
214,2.0,363.49,500,1,480,500,39,6.0,5836.4375,1566.7146,nan
215,2.0,383.34,500,1,483,500,41,6.0,6166.823242,1545.744995,nan
216,2.0,383.39,500,1,482,500,41,6.0,6048.493164,1614.870361,nan
217,2.0,383.13,500,1,487,500,41,6.0,6321.35498,1647.010986,nan
218,2.0,383.2,500,1,486,500,41,6.0,6366.110352,1501.090088,nan
219,2.0,383.13,500,1,487,500,41,6.0,6329.751953,1142.060913,nan
220,2.0,383.04,500,1,489,500,41,6.0,6287.055664,1615.511963,nan
221,2.0,382.84,500,1,493,500,41,6.0,5852.35791,1617.563843,nan
222,2.0,383.05,500,1,489,500,41,6.0,6745.472656,1707.138672,nan
223,2.0,383.0,500,1,490,500,41,6.0,6687.268066,1576.716797,nan
224,2.0,382.98,500,1,490,500,41,6.0,6466.879883,1694.208374,nan
225,2.0,383.2,500,1,486,500,41,6.024390243902439,6055.299316,1601.470703,nan
226,2.0,373.04,500,1,489,500,40,6.0,5918.97168,1430.09436,nan
227,2.0,382.95,500,1,491,500,41,6.0,6479.249023,1433.157471,nan
228,2.0,382.74,500,1,495,500,41,6.0,5463.676758,1535.028076,nan
229,2.0,382.89,500,1,492,500,41,6.0,6338.124512,1579.69812,nan
230,2.0,373.08,500,1,488,500,40,6.0,5565.862305,1572.023438,nan
231,2.0,383.07,500,1,488,500,41,6.0,6286.138184,1646.873047,nan
232,2.0,373.22,500,1,485,500,40,6.025,5502.288086,1234.352295,nan
233,2.0,383.33,500,1,483,500,41,6.0,6328.311035,1686.884399,nan
234,2.0,382.85,500,1,493,500,41,6.0,6611.70166,1471.420654,nan
235,2.0,383.22,500,1,485,500,41,6.0,6120.391602,1628.807861,nan
236,2.0,373.09,500,1,488,500,40,6.0,6129.78418,1497.091553,nan
237,2.0,393.09,500,1,488,500,42,6.0,5193.955566,1187.334229,nan
238,2.0,383.14,500,1,487,500,41,6.0,5948.647461,1548.310181,nan
239,2.0,372.7,500,1,496,500,40,6.0,5540.075195,1491.140503,nan
240,2.0,382.75,500,1,495,500,41,6.0,6172.522461,1605.971313,nan
241,2.0,382.65,500,1,497,500,41,6.0,6022.028809,1491.380615,nan
242,2.0,382.88,500,1,492,500,41,6.0,6405.168945,1509.557495,nan
243,2.0,382.8,500,1,494,500,41,6.0,6554.869629,1341.001221,nan
244,2.0,382.55,500,1,499,500,41,6.0,5025.856445,1346.557983,nan
245,2.0,382.75,500,1,495,500,41,6.0,6022.874023,1634.136963,nan
246,2.0,382.79,500,1,494,500,41,6.0,6153.337891,1651.812134,nan
247,2.0,383.12,500,1,487,500,41,6.0,6011.916016,1565.184082,nan
248,2.0,382.64,500,1,497,500,41,6.0,6113.495605,1669.740479,nan
249,2.0,382.65,500,1,497,500,41,6.0,6364.308594,1681.510742,nan
250,2.0,382.74,500,1,495,500,41,6.0,6592.185059,1715.708984,nan
251,2.0,382.65,500,1,497,500,41,6.0,6087.67041,1666.199829,nan
252,2.0,382.6,500,1,498,500,41,6.0,6468.57373,1671.631104,nan
253,2.0,382.79,500,1,494,500,41,6.0,6777.321777,1742.095337,nan
254,2.0,382.74,500,1,495,500,41,6.0,6348.794434,1638.380859,nan
255,2.0,393.13,500,1,487,500,42,6.0,5208.350586,1533.387939,nan
256,2.0,383.0,500,1,490,500,41,6.0,6092.530273,1577.118408,nan
257,2.0,383.08,500,1,488,500,41,6.0,5988.22998,1565.063721,nan
258,2.0,383.19,500,1,486,500,41,6.0,6390.37793,1472.902222,nan
259,2.0,382.89,500,1,492,500,41,6.0,6475.973633,1644.771851,nan
260,2.0,383.07,500,1,488,500,41,6.0,6477.735352,1662.871094,nan
261,2.0,383.04,500,1,489,500,41,6.0,6452.15332,1347.016968,nan
262,2.0,382.99,500,1,490,500,41,6.0,6377.293457,1593.824463,nan
263,2.0,382.84,500,1,493,500,41,6.0,6259.181641,1644.957642,nan
264,2.0,393.15,500,1,487,500,42,6.0,5334.709961,1529.938354,nan
265,2.0,383.33,500,1,483,500,41,6.0,6452.790527,1400.477539,nan
266,2.0,383.83,500,1,473,500,41,6.024390243902439,6268.62207,1640.298584,nan
267,2.0,383.73,500,1,475,500,41,6.024390243902439,6430.748047,1503.197998,nan
268,2.0,383.76,500,1,474,500,41,6.024390243902439,6202.65918,1255.169922,nan
269,2.0,383.37,500,1,482,500,41,6.0,6503.078125,1518.393555,nan
270,2.0,383.37,500,1,482,500,41,6.0,6767.868652,1697.592407,nan
271,2.0,383.44,500,1,481,500,41,6.0,6289.144043,1636.043335,nan
272,2.0,383.65,500,1,477,500,41,6.0,6551.972168,1707.951538,nan
273,2.0,383.91,500,1,471,500,41,6.0,6682.236816,1454.381592,nan
274,2.0,383.58,500,1,478,500,41,6.2439024390243905,5357.703125,1436.727539,nan
275,2.0,383.78,500,1,474,500,41,6.048780487804878,6223.188477,1569.490967,nan
276,2.0,384.64,500,1,456,500,41,6.073170731707317,6100.195801,1448.648682,nan
277,2.0,384.81,500,1,453,500,41,6.097560975609756,6141.038086,1444.93689,nan
278,2.0,384.34,500,1,463,500,41,6.048780487804878,6055.614258,1462.863525,nan
279,2.0,384.08,500,1,468,500,41,6.024390243902439,6271.06543,1627.826416,nan
280,2.0,383.98,500,1,470,500,41,6.0,6523.78418,1209.491089,nan
281,2.0,384.27,500,1,464,500,41,6.0,6562.835938,1495.646973,nan
282,2.0,384.37,500,1,462,500,41,6.024390243902439,6256.973145,1433.946777,nan
283,2.0,384.29,500,1,464,500,41,6.0,6340.658203,1247.868408,nan
284,2.0,384.29,500,1,464,500,41,6.048780487804878,6078.29541,1237.436279,nan
285,2.0,384.43,500,1,461,500,41,6.048780487804878,6014.97168,1274.665283,nan
286,2.0,383.98,500,1,470,500,41,6.0,6084.294922,1230.458374,nan
287,2.0,383.86,500,1,472,500,41,6.024390243902439,6300.137695,1391.251587,nan
288,2.0,384.27,500,1,464,500,41,6.024390243902439,6220.639648,1378.740356,nan
289,2.0,383.39,500,1,482,500,41,6.0,6722.196777,1336.7854,nan
290,2.0,383.33,500,1,483,500,41,6.0,6202.046387,1576.007202,nan
291,2.0,383.4,500,1,482,500,41,6.0,6126.613281,1639.097656,nan
292,2.0,383.55,500,1,478,500,41,6.0,6516.595703,1409.182861,nan
293,2.0,383.24,500,1,485,500,41,6.0,6395.182617,1667.828125,nan
294,2.0,383.35,500,1,483,500,41,6.0,6310.541992,1632.995483,nan
295,2.0,393.54,500,1,479,500,42,6.0,4932.422363,1122.751587,nan
296,2.0,383.04,500,1,489,500,41,6.0,6240.133789,1371.113647,nan
297,2.0,383.87,500,1,472,500,41,6.024390243902439,6409.216797,1649.675537,nan
298,2.0,384.45,500,1,460,500,41,6.073170731707317,5932.381836,1415.864868,nan
299,2.0,384.62,500,1,456,500,41,6.024390243902439,6313.135254,1642.104736,nan
300,2.0,384.52,500,1,458,500,41,6.073170731707317,6065.363281,1542.409546,nan
301,2.0,385.08,500,1,448,500,41,6.121951219512195,5660.968262,1604.044312,nan
302,2.0,384.88,500,1,451,500,41,6.195121951219512,5209.606445,1417.809692,nan
303,2.0,384.12,500,1,467,500,41,6.024390243902439,5991.819336,1320.44397,nan
304,2.0,384.1,500,1,467,500,41,6.024390243902439,6452.607422,1563.434814,nan
305,2.0,383.56,500,1,478,500,41,6.0,6405.025879,1617.023193,nan
306,2.0,383.71,500,1,475,500,41,6.024390243902439,6007.026855,1599.352173,nan
307,2.0,383.19,500,1,486,500,41,6.024390243902439,6289.863281,1442.379883,nan
308,2.0,383.32,500,1,483,500,41,6.0,6233.160156,1468.027344,nan
309,2.0,383.12,500,1,487,500,41,6.0,6266.751465,1591.515747,nan
310,2.0,382.79,500,1,494,500,41,6.0,6434.042969,1623.664062,nan
311,2.0,382.82,500,1,493,500,41,6.024390243902439,6199.229004,1503.360596,nan
312,2.0,372.79,500,1,494,500,40,6.4,5882.512695,1585.378052,nan
313,2.0,382.84,500,1,493,500,41,6.0,6472.360352,1692.770508,nan
314,2.0,382.75,500,1,495,500,41,6.0,5942.61377,1474.244385,nan
315,2.0,382.65,500,1,497,500,41,6.0,6384.204102,1667.444946,nan
316,2.0,382.65,500,1,497,500,41,6.0,6192.270508,1597.565186,nan
317,2.0,382.85,500,1,493,500,41,6.0,6393.81543,1212.863892,nan
318,2.0,382.7,500,1,496,500,41,6.0,6242.599121,1711.318115,nan
319,2.0,382.64,500,1,497,500,41,6.0,6291.708984,1514.541748,nan
320,2.0,382.7,500,1,496,500,41,6.0,6409.254883,1698.052002,nan
321,2.0,382.5,500,1,500,500,41,6.0,6382.687988,1652.818726,nan
322,2.0,392.5,500,1,500,500,42,6.0,5023.689941,1514.16626,nan
323,2.0,382.6,500,1,498,500,41,6.0,5889.791504,1589.921143,nan
324,2.0,382.6,500,1,498,500,41,6.0,6247.682129,1673.284912,nan
325,2.0,382.5,500,1,500,500,41,6.0,6166.894531,1614.122437,nan
326,2.0,382.5,500,1,500,500,41,6.0,6611.254883,1650.770264,nan
327,2.0,382.5,500,1,500,500,41,6.0,6293.438477,1457.089966,nan
328,2.0,382.5,500,1,500,500,41,6.0,6403.552734,1676.604736,nan
329,2.0,382.5,500,1,500,500,41,6.0,6111.480957,1661.575928,nan
330,2.0,382.5,500,1,500,500,41,6.0,6407.149414,1672.061157,nan
331,2.0,382.5,500,1,500,500,41,6.0,6299.858398,1568.307373,nan
332,2.0,382.5,500,1,500,500,41,6.0,6425.273438,1670.104736,nan
333,2.0,382.55,500,1,499,500,41,6.0,6243.023438,1401.967407,nan
334,2.0,382.55,500,1,499,500,41,6.0,6258.448242,1618.356079,nan
335,2.0,382.5,500,1,500,500,41,6.0,6388.344727,1604.884644,nan
336,2.0,382.5,500,1,500,500,41,6.0,6356.400879,1674.349243,nan
337,2.0,382.5,500,1,500,500,41,6.0,6293.327148,1627.669189,nan
338,2.0,382.5,500,1,500,500,41,6.0,6330.560547,1622.904297,nan
339,2.0,382.5,500,1,500,500,41,6.0,6229.09082,1616.624268,nan
340,2.0,382.5,500,1,500,500,41,6.0,5413.464844,1526.008545,nan
341,2.0,382.5,500,1,500,500,41,6.0,6258.463379,1667.06897,nan
342,2.0,382.5,500,1,500,500,41,6.0,6306.583008,1704.140259,nan
343,2.0,382.5,500,1,500,500,41,6.0,6207.229004,1642.721436,nan
344,2.0,382.5,500,1,500,500,41,6.0,6544.209961,1673.331055,nan
345,2.0,382.5,500,1,500,500,41,6.0,6742.084961,1630.567627,nan
346,2.0,382.5,500,1,500,500,41,6.0,6139.245117,1612.022461,nan
347,2.0,392.5,500,1,500,500,42,6.0,4978.739746,1461.526367,nan
