episode,phase,total_reward,steps,success,licked_left,licked_right,n_licks,critic_loss,actor_loss,alpha
157,1.0,995.845,500,0,1,0,331,21074.761719,367.147003,nan
158,1.0,995.8,500,0,0,0,340,19195.154297,353.355072,nan
159,1.0,895.805,500,0,0,0,339,16094.537109,331.688019,nan
160,1.0,895.965,500,0,1,0,307,15376.837891,321.859436,nan
161,1.0,995.855,500,0,0,0,329,19829.060547,363.194611,nan
162,1.0,995.73,500,0,1,0,354,19752.617188,340.509949,nan
163,1.0,895.76,500,0,0,0,348,15283.626953,316.11438,nan
164,1.0,895.895,500,0,0,0,321,13492.517578,294.038055,nan
165,1.0,895.865,500,0,0,0,327,14439.211914,301.384491,nan
166,1.0,895.895,500,0,1,0,321,14012.384766,316.722809,nan
167,1.0,995.81,500,0,0,0,338,17629.417969,340.192474,nan
168,1.0,995.845,500,0,0,0,331,17276.603516,344.631622,nan
169,1.0,995.835,500,0,1,0,333,18729.476562,345.63739,nan
170,1.0,895.845,500,0,1,0,331,14203.52832,290.936371,nan
171,1.0,895.865,500,0,1,0,327,13710.255859,299.758911,nan
172,1.0,1095.795,500,0,0,0,341,20900.757812,383.288391,nan
173,1.0,995.85,500,0,0,0,330,17617.289062,331.892548,nan
174,1.0,895.82,500,0,1,0,336,13004.133789,285.298096,nan
175,1.0,895.9,500,0,1,0,320,15556.362305,292.615051,nan
176,1.0,895.84,500,0,1,0,332,14814.84375,282.833954,nan
177,1.0,995.885,500,0,1,0,323,17202.982422,321.778473,nan
178,1.0,995.835,500,0,0,0,333,16916.804688,334.596405,nan
179,1.0,1095.85,500,0,0,0,330,18563.730469,358.930969,nan
180,1.0,895.87,500,0,1,0,326,13164.438477,272.91214,nan
181,1.0,995.82,500,0,0,0,336,14874.786133,318.877319,nan
182,1.0,1095.865,500,0,0,0,327,21052.248047,363.210876,nan
183,1.0,995.75,500,0,0,0,350,17744.302734,343.533997,nan
184,1.0,1095.87,500,0,0,0,326,19330.224609,356.608551,nan
185,1.0,995.885,500,0,1,0,323,16245.449219,311.091522,nan
186,1.0,995.79,500,0,1,0,342,15219.646484,292.240173,nan
187,1.0,995.91,500,0,0,0,318,14209.05957,306.433289,nan
188,1.0,995.82,500,0,0,0,336,13658.332031,306.063324,nan
189,1.0,995.915,500,0,1,0,317,14742.195312,315.907654,nan
190,1.0,995.825,500,0,1,0,335,15217.572266,285.945709,nan
191,1.0,995.955,500,0,1,0,309,14376.185547,288.705292,nan
192,1.0,995.815,500,0,0,0,337,15167.807617,305.974121,nan
193,1.0,995.945,500,0,0,0,311,13289.634766,307.98999,nan
194,1.0,995.94,500,0,0,0,312,15517.337891,305.888245,nan
195,1.0,995.85,500,0,1,0,330,14943.631836,290.234253,nan
196,1.0,995.82,500,0,1,0,336,13673.749023,297.878326,nan
197,1.0,995.815,500,0,0,0,337,11933.874023,290.459869,nan
198,1.0,995.93,500,0,1,0,314,14198.657227,284.588562,nan
199,1.0,995.895,500,0,0,0,321,12177.046875,278.362823,nan
200,1.0,895.875,500,0,1,0,325,10397.018555,239.305679,nan
201,1.0,1095.925,500,0,1,0,315,16782.644531,303.778076,nan
202,1.0,995.91,500,0,1,0,318,13772.125,279.961609,nan
203,1.0,995.875,500,0,0,0,325,12208.394531,264.330444,nan
204,1.0,995.88,500,0,0,0,324,11781.105469,268.511169,nan
205,1.0,995.97,500,0,1,0,306,12814.540039,275.440826,nan
206,1.0,995.94,500,0,1,0,312,13209.371094,283.817474,nan
207,1.0,995.92,500,0,1,0,316,12623.293945,260.220184,nan
208,1.0,995.875,500,0,1,0,325,11183.322266,246.278458,nan
209,1.0,995.875,500,0,0,0,325,12967.094727,274.204651,nan
210,1.0,1095.875,500,0,1,0,325,14555.679688,296.082489,nan
211,1.0,1095.905,500,0,1,0,319,14318.518555,283.819427,nan
212,1.0,1095.875,500,0,0,0,325,14989.297852,310.549896,nan
213,1.0,995.78,500,0,0,0,344,10302.138672,250.615356,nan
214,1.0,995.895,500,0,0,0,321,10041.265625,246.590469,nan
215,1.0,995.95,500,0,0,0,310,10091.739258,252.400314,nan
216,1.0,1095.97,500,0,0,0,306,12994.831055,284.561462,nan
217,1.0,1095.925,500,0,0,0,315,11919.682617,271.86615,nan
218,1.0,895.8,500,0,1,0,340,7934.362793,201.360779,nan
219,1.0,995.925,500,0,1,0,315,11099.501953,242.406036,nan
220,1.0,1095.885,500,0,0,0,323,11912.966797,285.785156,nan
221,1.0,1095.875,500,0,0,0,325,13559.958008,279.675049,nan
222,1.0,995.82,500,0,0,0,336,9627.68457,239.987335,nan
223,1.0,1095.955,500,0,1,0,309,13651.850586,268.163757,nan
224,1.0,1095.795,500,0,0,0,341,12176.606445,283.697998,nan
225,1.0,995.88,500,0,1,0,324,11058.267578,232.947342,nan
226,1.0,995.95,500,0,1,0,310,9334.525391,225.744064,nan
227,1.0,995.875,500,0,0,0,325,9020.953125,217.057251,nan
228,1.0,1195.945,500,0,0,0,311,14236.347656,301.149628,nan
229,1.0,995.935,500,0,1,0,313,9183.823242,209.658844,nan
230,1.0,995.89,500,0,1,0,322,10002.411133,221.45697,nan
231,1.0,995.895,500,0,1,0,321,10256.936523,184.647903,nan
232,1.0,995.785,500,0,1,0,343,9039.796875,205.285172,nan
233,1.0,1095.84,500,0,1,0,332,12564.612305,255.032364,nan
234,1.0,995.895,500,0,0,0,321,7334.38916,191.485504,nan
235,1.0,1095.855,500,0,0,0,329,9749.917969,241.92952,nan
236,1.0,1095.85,500,0,1,0,330,13224.484375,228.639053,nan
237,1.0,995.805,500,0,0,0,339,7765.916504,194.333847,nan
238,1.0,995.82,500,0,1,0,336,7939.519043,184.881439,nan
239,1.0,995.805,500,0,1,0,339,8701.884766,191.9245,nan
240,1.0,995.85,500,0,1,0,330,8523.178711,189.979477,nan
241,1.0,1095.74,500,0,0,0,352,9600.303711,246.392151,nan
242,1.0,1095.81,500,0,1,0,338,11464.950195,227.877747,nan
243,1.0,995.81,500,0,1,0,338,7835.304688,177.79541,nan
244,1.0,995.805,500,0,1,0,339,7754.065918,177.651154,nan
245,1.0,995.775,500,0,1,0,345,7550.360352,177.120529,nan
246,1.0,1095.77,500,0,0,0,346,9489.143555,237.262512,nan
247,1.0,1095.76,500,0,0,0,348,10922.529297,229.921234,nan
248,1.0,995.865,500,0,0,0,327,6822.10791,166.435928,nan
249,1.0,995.885,500,0,0,0,323,6032.751953,161.599258,nan
250,1.0,995.75,500,0,0,0,350,6461.547363,182.676651,nan
251,1.0,995.835,500,0,1,0,333,6190.76123,149.992691,nan
252,1.0,995.795,500,0,1,0,341,7492.693359,152.47699,nan
253,1.0,995.725,500,0,1,0,355,6061.838867,161.54628,nan
254,1.0,995.755,500,0,1,0,349,7312.192383,136.79425,nan
255,1.0,995.77,500,0,1,0,346,6497.5,161.447678,nan
256,1.0,1095.735,500,0,1,0,353,9783.910156,186.611526,nan
257,1.0,995.77,500,0,1,0,346,5779.291504,155.807968,nan
258,1.0,1095.795,500,0,0,0,341,8391.841797,209.219162,nan
259,1.0,1095.785,500,0,0,0,343,7095.078125,183.003677,nan
260,1.0,1195.685,500,0,1,0,363,11440.717773,232.54277,nan
261,1.0,1095.76,500,0,1,0,348,9767.416016,180.661392,nan
262,1.0,1095.775,500,0,0,0,345,8814.505859,190.52211,nan
263,1.0,895.88,500,0,1,0,324,4408.822266,89.7603,nan
264,1.0,1095.785,500,0,1,0,343,6935.336426,180.835083,nan
265,1.0,995.735,500,0,1,0,353,6466.009766,114.986504,nan
266,1.0,1095.75,500,0,0,0,350,7596.600586,185.356827,nan
267,1.0,1195.775,500,0,0,0,345,11169.999023,209.081635,nan
268,1.0,995.725,500,0,1,0,355,5003.256348,119.690887,nan
269,1.0,1095.76,500,0,0,0,348,6571.18457,174.950119,nan
270,1.0,1095.735,500,0,0,0,353,7221.188965,170.345703,nan
271,1.0,995.825,500,0,1,0,335,5674.866699,102.734505,nan
272,1.0,995.85,500,0,0,0,330,4095.050537,102.829483,nan
273,1.0,1095.825,500,0,1,0,335,6315.791504,152.093018,nan
274,1.0,1295.82,500,0,0,0,336,12148.833984,268.825378,nan
275,1.0,1095.735,500,0,0,0,353,5533.690918,145.761627,nan
276,1.0,1195.765,500,0,0,0,347,8940.124023,194.29863,nan
277,1.0,1095.75,500,0,1,0,350,6852.58252,147.114624,nan
278,1.0,1095.765,500,0,1,0,347,8116.481445,133.955154,nan
279,1.0,1095.855,500,0,1,0,329,6102.771973,142.251877,nan
280,1.0,1095.77,500,0,0,0,346,5718.515625,126.757133,nan
281,1.0,1195.725,500,0,0,0,355,7004.529785,170.442703,nan
282,1.0,1195.715,500,0,1,0,357,7527.945312,186.227509,nan
283,1.0,1195.82,500,0,0,0,336,7509.640137,185.436264,nan
284,1.0,1095.79,500,0,1,0,342,6360.721191,107.935616,nan
285,1.0,1095.815,500,0,0,0,337,5179.189453,122.223251,nan
286,1.0,1195.71,500,0,0,0,358,5639.598145,166.480881,nan
287,1.0,1195.8,500,0,0,0,340,7389.251953,149.873001,nan
288,1.0,1095.755,500,0,1,0,349,5284.791992,101.514893,nan
289,1.0,1095.735,500,0,0,0,353,4439.64502,124.319786,nan
290,1.0,1195.77,500,0,0,0,346,5530.770996,150.225998,nan
291,1.0,1095.79,500,0,0,0,342,5245.272949,103.701523,nan
292,1.0,1095.66,500,0,0,0,368,4664.037109,119.967949,nan
293,1.0,1195.67,500,0,0,0,366,6119.951172,166.400421,nan
294,1.0,1095.67,500,0,0,0,366,4626.223145,89.297844,nan
295,1.0,1095.8,500,0,1,0,340,5186.848633,114.463646,nan
296,1.0,1195.745,500,0,0,0,351,6530.02002,151.98761,nan
297,1.0,1195.73,500,0,1,0,354,6335.541992,130.099777,nan
298,1.0,1095.71,500,0,1,0,358,5037.988281,74.443245,nan
299,1.0,1095.715,500,0,1,0,357,5276.757812,73.27346,nan
300,1.0,1195.74,500,0,0,0,352,5811.268066,133.483856,nan
301,1.0,1095.685,500,0,1,0,363,5132.643066,84.621643,nan
302,1.0,1095.665,500,0,1,0,367,6487.20166,69.625259,nan
303,1.0,995.665,500,0,1,0,367,3531.91333,34.518093,nan
304,1.0,1095.685,500,0,1,0,363,5260.428223,64.528397,nan
305,1.0,1195.725,500,0,0,0,355,4863.999023,121.63372,nan
306,1.0,1095.675,500,0,1,0,365,5236.487793,64.244041,nan
307,1.0,1095.715,500,0,1,0,357,5019.784668,61.876064,nan
308,1.0,1195.71,500,0,0,0,358,5382.382812,111.138687,nan
309,1.0,1195.68,500,0,0,0,364,4832.282227,103.80278,nan
310,1.0,1095.755,500,0,0,0,349,4480.194336,62.804726,nan
311,1.0,1195.675,500,0,0,0,365,5131.227539,111.269424,nan
312,1.0,1195.66,500,0,1,0,368,5984.898926,107.675255,nan
313,1.0,1195.74,500,0,1,0,352,7279.43457,98.139183,nan
314,1.0,1195.635,500,0,0,0,373,5002.229004,97.829483,nan
315,1.0,1195.685,500,0,1,0,363,5402.353027,90.744377,nan
316,1.0,1095.725,500,0,0,0,355,3496.838379,60.147724,nan
317,1.0,1095.69,500,0,1,0,362,4152.753906,57.582031,nan
318,1.0,1095.74,500,0,1,0,352,4322.250977,53.71003,nan
319,1.0,1095.665,500,0,1,0,367,7919.220703,25.181368,nan
320,1.0,1295.68,500,0,0,0,364,5722.060059,126.564461,nan
321,1.0,1195.67,500,0,0,0,366,5443.758789,80.686928,nan
322,1.0,1195.715,500,0,1,0,357,6208.949219,76.146278,nan
323,1.0,1095.645,500,0,1,0,371,3368.224854,46.66135,nan
324,1.0,1195.695,500,0,1,0,361,4600.749512,91.124573,nan
325,1.0,1195.64,500,0,1,0,372,6298.996094,69.005974,nan
326,1.0,1195.67,500,0,1,0,366,5601.382324,70.04496,nan
327,1.0,1195.71,500,0,0,0,358,4029.961914,76.872292,nan
328,1.0,1195.64,500,0,0,0,372,3547.383545,89.956535,nan
329,1.0,1195.58,500,0,1,0,384,5379.670898,76.307106,nan
330,1.0,1095.58,500,0,1,0,384,3791.906982,28.428762,nan
331,1.0,1095.685,500,0,1,0,363,6065.734375,27.290174,nan
332,1.0,1195.665,500,0,0,0,367,3539.008545,50.23415,nan
333,1.0,1195.66,500,0,0,0,368,3613.345703,85.536896,nan
334,1.0,1195.75,500,0,0,0,350,4349.955566,68.930054,nan
335,1.0,1195.625,500,0,1,0,375,4909.54248,62.649536,nan
336,1.0,1195.68,500,0,0,0,364,4817.983887,67.671104,nan
337,1.0,1095.64,500,0,0,0,372,3374.270508,5.110801,nan
338,1.0,1095.625,500,0,1,0,375,6200.99707,-6.296277,nan
339,1.0,1095.615,500,0,1,0,377,5260.797852,16.542488,nan
340,1.0,1195.615,500,0,0,0,377,4336.177734,51.980637,nan
341,1.0,1195.635,500,0,1,0,373,5100.861328,46.792408,nan
342,1.0,1195.515,500,0,0,0,397,4435.486816,47.385654,nan
343,1.0,1195.77,500,0,1,0,346,6468.984863,48.301998,nan
344,1.0,1095.685,500,0,1,0,363,5522.083008,2.925162,nan
345,1.0,1195.57,500,0,0,0,386,3478.460449,56.673737,nan
346,1.0,1195.655,500,0,0,0,369,4236.654297,53.910278,nan
347,1.0,1095.73,500,0,1,0,354,6564.640137,-14.36448,nan
348,1.0,1195.69,500,0,1,0,362,4719.001953,49.952641,nan
349,1.0,1095.715,500,0,1,0,357,4002.595703,1.042804,nan
350,1.0,1195.73,500,0,1,0,354,5023.720215,54.530304,nan
351,1.0,1295.665,500,0,0,0,367,3970.05127,100.496208,nan
352,1.0,1195.625,500,0,0,0,375,3565.770996,35.340385,nan
353,1.0,1195.65,500,0,1,0,370,3702.839355,52.229179,nan
354,1.0,1195.74,500,0,1,0,352,4388.045898,60.737633,nan
355,1.0,1195.695,500,0,0,0,361,3918.124756,33.435417,nan
356,1.0,1195.68,500,0,1,0,364,5302.099121,54.426243,nan
357,1.0,1195.67,500,0,0,0,366,3293.278076,42.319878,nan
358,1.0,1195.67,500,0,0,0,366,3964.678955,43.155922,nan
359,1.0,1195.655,500,0,1,0,369,4247.645996,41.452694,nan
360,1.0,1195.68,500,0,1,0,364,5342.916016,37.476936,nan
361,1.0,1195.785,500,0,1,0,343,5136.91748,28.656155,nan
362,1.0,1195.71,500,0,1,0,358,4889.939941,24.492254,nan
363,1.0,1095.775,500,0,0,0,345,4374.393066,-5.081567,nan
364,1.0,1195.7,500,0,0,0,360,3810.38623,27.248894,nan
365,1.0,1095.75,500,0,1,0,350,4872.855957,-19.222359,nan
366,1.0,1195.705,500,0,0,0,359,4045.815186,40.214352,nan
367,1.0,1195.705,500,0,0,0,359,4961.817871,18.833855,nan
368,1.0,995.675,500,0,1,0,365,3641.283447,-51.199871,nan
369,1.0,1195.725,500,0,0,0,355,3754.630615,27.37937,nan
370,1.0,1195.69,500,0,1,0,362,5464.5625,18.859272,nan
371,1.0,1095.715,500,0,1,0,357,5147.951172,-2.790551,nan
372,1.0,1295.695,500,0,1,0,361,6160.769531,87.628014,nan
373,1.0,1195.66,500,0,1,0,368,5335.129883,42.682781,nan
374,1.0,1195.665,500,0,0,0,367,3878.206299,33.78516,nan
375,1.0,1195.635,500,0,0,0,373,3744.758545,28.864965,nan
376,1.0,1195.705,500,0,0,0,359,2639.797852,42.907883,nan
377,1.0,1195.765,500,0,0,0,347,4132.991699,25.383841,nan
378,1.0,1195.84,500,0,0,0,332,3311.070068,45.103821,nan
379,1.0,1095.74,500,0,1,0,352,5220.939941,-34.059448,nan
380,1.0,1195.705,500,0,1,0,359,4487.50293,27.780046,nan
381,1.0,1195.79,500,0,1,0,342,4567.932129,34.495201,nan
382,1.0,1195.775,500,0,0,0,345,4016.831055,23.858782,nan
383,1.0,1195.7,500,0,1,0,360,6832.083496,9.077043,nan
384,1.0,1195.675,500,0,0,0,365,5187.624023,47.656597,nan
385,1.0,1295.685,500,0,1,0,363,6689.506348,71.072388,nan
386,1.0,1195.745,500,0,1,0,351,4374.148438,28.812319,nan
387,1.0,1195.745,500,0,0,0,351,4949.744629,18.004089,nan
388,1.0,1195.735,500,0,0,0,353,3416.825439,23.929354,nan
389,1.0,1195.62,500,0,1,0,376,4153.281738,29.340872,nan
390,1.0,1195.7,500,0,0,0,360,3227.075439,20.869846,nan
391,1.0,1195.725,500,0,1,0,355,4545.108398,26.823914,nan
392,1.0,1295.73,500,0,0,0,354,4264.474121,67.441734,nan
393,1.0,1195.71,500,0,1,0,358,5241.637695,16.246504,nan
394,1.0,1195.715,500,0,0,0,357,3672.217529,16.807655,nan
395,1.0,1195.765,500,0,1,0,347,5806.434082,5.106531,nan
396,1.0,1095.75,500,0,1,0,350,4818.050293,-31.228069,nan
397,1.0,1095.79,500,0,1,0,342,4363.109863,-25.983425,nan
398,1.0,1095.72,500,0,1,0,356,4650.472656,-24.367832,nan
399,1.0,1195.73,500,0,0,0,354,4437.643555,24.983856,nan
400,1.0,1195.755,500,0,0,0,349,3765.501953,15.594834,nan
401,1.0,1195.73,500,0,1,0,354,4653.338867,2.634526,nan
402,1.0,1195.715,500,0,0,0,357,3465.197021,18.400774,nan
403,1.0,1095.845,500,0,1,0,331,4563.570801,-29.878771,nan
