episode,phase,total_reward,steps,success,n_licks,n_successes,intra_trial_duration,critic_loss,actor_loss,alpha
90,1.0,74.05,500,1,69,8,23.0,0.524832,-2.720934,nan
91,1.0,83.95,500,1,71,9,22.333333333333332,1.327194,-3.91446,nan
92,1.0,74.45,500,1,61,8,24.5,30.761349,11.01088,nan
93,1.0,73.5,500,1,80,8,32.125,48.911377,19.971827,nan
94,1.0,103.15,500,1,87,11,18.181818181818183,1.32295,-3.885937,nan
95,1.0,83.7,500,1,76,9,25.666666666666668,0.908916,-3.565575,nan
96,1.0,83.75,500,1,75,9,27.22222222222222,0.380995,-2.015937,nan
97,1.0,64.35,500,1,63,7,31.428571428571427,0.248912,-1.73692,nan
98,1.0,92.65,500,1,97,10,23.4,0.126511,-1.364571,nan
99,1.0,93.75,500,1,75,10,24.9,0.105928,-1.053974,nan
100,1.0,73.55,500,1,79,8,37.125,0.179727,-1.513071,nan
101,1.0,73.8,500,1,74,8,31.375,0.043348,-0.708876,nan
102,1.0,74.1,500,1,68,8,32.0,82.373398,33.216175,nan
103,1.0,63.1,500,1,88,7,30.571428571428573,0.260586,-1.852161,nan
104,1.0,83.9,500,1,72,9,28.333333333333332,0.002688,-0.159953,nan
105,1.0,64.4,500,1,62,7,43.42857142857143,0.154875,-1.361627,nan
106,1.0,122.9,500,1,92,13,22.23076923076923,0.007203,-0.29208,nan
107,1.0,82.6,500,1,98,9,21.333333333333332,0.01247,-0.367387,nan
108,1.0,84.1,500,1,68,9,26.22222222222222,76.466537,41.77409,nan
109,1.0,74.0,500,1,70,8,38.375,16.737453,8.162442,nan
110,1.0,73.75,500,1,75,8,28.5,0.526154,-2.742379,nan
111,1.0,73.35,500,1,83,8,30.125,0.048518,-0.813375,nan
112,1.0,62.85,500,1,93,7,34.0,0.232407,-2.386333,nan
113,1.0,73.7,500,1,76,8,22.5,0.019635,-0.483177,nan
114,1.0,92.95,500,1,91,10,24.1,0.041114,-0.679109,nan
115,1.0,92.55,500,1,99,10,24.5,0.31108,-2.017893,nan
116,1.0,82.9,500,1,92,9,37.44444444444444,50.74609,20.598642,nan
117,1.0,53.7,500,1,76,6,39.666666666666664,0.184807,-1.451324,nan
118,1.0,93.6,500,1,78,10,24.5,0.02897,-0.635725,nan
119,1.0,112.45,500,1,101,12,20.416666666666668,0.150958,-1.280275,nan
