episode,phase,total_reward,steps,success,n_licks,n_pokes,n_successes,intra_trial_duration,critic_loss,actor_loss,alpha
53,1.0,47.59,500,1,180,500,6,11.0,2.839733,0.846174,nan
54,1.0,68.81,500,1,157,500,8,11.25,3.432469,1.410068,nan
55,1.0,77.42,500,1,183,500,9,13.777777777777779,3.669528,1.179217,nan
56,1.0,47.12,500,1,187,500,6,13.166666666666666,2.492414,0.072212,nan
57,1.0,86.84,500,1,192,500,10,13.8,3.938924,1.187748,nan
58,1.0,66.0,500,1,210,500,8,15.375,3.285194,0.181487,nan
59,1.0,65.92,500,1,210,500,8,17.375,4.529637,-0.291274,nan
60,1.0,45.72,500,1,217,500,6,16.0,2.337551,-0.444041,nan
61,1.0,115.61,500,1,222,500,13,12.692307692307692,4.49223,2.063841,nan
62,1.0,95.31,500,1,226,500,11,12.545454545454545,3.445063,1.426437,nan
63,1.0,86.43,500,1,205,500,10,11.5,2.994415,0.965458,nan
64,1.0,114.92,500,1,232,500,13,11.538461538461538,4.309333,1.791474,nan
65,1.0,85.03,500,1,234,500,10,14.8,3.318645,0.059243,nan
66,1.0,125.19,500,1,228,500,14,11.357142857142858,4.644341,1.578203,nan
67,1.0,114.56,500,1,238,500,13,13.23076923076923,3.751063,0.915475,nan
68,1.0,94.32,500,1,245,500,11,12.363636363636363,2.790255,0.119023,nan
69,1.0,105.13,500,1,228,500,12,12.75,3.030802,0.522523,nan
70,1.0,145.34,500,1,224,500,16,11.6875,3.72423,1.548447,nan
71,1.0,114.43,500,1,243,500,13,13.307692307692308,4.59344,-0.419858,nan
72,1.0,164.53,500,1,240,500,18,11.222222222222221,4.055758,1.878325,nan
73,1.0,134.5,500,1,243,500,15,11.933333333333334,3.622525,0.464913,nan
74,1.0,144.98,500,1,231,500,16,12.0625,3.72156,0.637117,nan
75,1.0,134.06,500,1,251,500,15,12.0,3.434071,0.161881,nan
76,1.0,143.89,500,1,253,500,16,12.6875,3.987139,-0.26348,nan
77,1.0,134.37,500,1,241,500,15,11.533333333333333,2.987031,0.27274,nan
78,1.0,144.18,500,1,247,500,16,11.0625,3.155892,0.482054,nan
79,1.0,135.28,500,1,225,500,15,13.266666666666667,3.852325,-0.946246,nan
80,1.0,164.7,500,1,237,500,18,10.5,2.961089,0.988187,nan
81,1.0,153.14,500,1,273,500,17,10.529411764705882,3.166523,0.556041,nan
82,1.0,163.8,500,1,259,500,18,11.222222222222221,3.688856,0.795446,nan
83,1.0,172.93,500,1,273,500,19,11.052631578947368,3.437362,0.809735,nan
84,1.0,174.08,500,1,247,500,19,11.052631578947368,2.901763,0.838988,nan
85,1.0,192.98,500,1,273,500,21,12.0,3.862815,0.611724,nan
86,1.0,193.52,500,1,259,500,21,10.380952380952381,3.742849,1.431871,nan
87,1.0,153.3,500,1,264,500,17,12.235294117647058,3.443952,-0.725054,nan
88,1.0,193.93,500,1,251,500,21,11.142857142857142,3.32691,0.782476,nan
89,1.0,193.02,500,1,271,500,21,10.476190476190476,2.913897,0.977828,nan
90,1.0,164.38,500,1,244,500,18,11.944444444444445,2.683159,-0.842961,nan
91,1.0,193.29,500,1,266,500,21,11.714285714285714,4.309629,-0.284989,nan
92,1.0,192.34,500,1,285,500,21,10.047619047619047,2.975304,0.694906,nan
93,1.0,193.28,500,1,267,500,21,10.904761904761905,3.155101,0.12654,nan
94,1.0,202.84,500,1,277,500,22,10.409090909090908,2.585996,0.675375,nan
95,1.0,202.36,500,1,285,500,22,10.545454545454545,2.932135,0.564228,nan
96,1.0,182.28,500,1,284,500,20,11.25,2.689378,-0.286032,nan
97,1.0,182.47,500,1,284,500,20,10.85,2.583554,-0.377009,nan
98,1.0,202.89,500,1,274,500,22,10.818181818181818,2.570541,0.233744,nan
99,1.0,211.78,500,1,298,500,23,10.304347826086957,2.864919,0.748796,nan
100,1.0,191.51,500,1,304,500,21,11.428571428571429,3.847493,-0.406312,nan
101,1.0,202.13,500,1,289,500,22,10.454545454545455,2.556815,0.344507,nan
102,1.0,192.64,500,1,279,500,21,11.142857142857142,2.500092,-0.284595,nan
103,1.0,192.38,500,1,287,500,21,11.571428571428571,3.349215,-0.682303,nan
104,1.0,212.46,500,1,285,500,23,10.391304347826088,3.767285,0.29432,nan
105,1.0,222.39,500,1,286,500,24,10.208333333333334,2.938567,1.160867,nan
106,1.0,201.57,500,1,299,500,22,11.363636363636363,2.685892,-0.177568,nan
107,1.0,200.91,500,1,316,500,22,11.181818181818182,2.469732,-0.0428,nan
108,1.0,212.2,500,1,290,500,23,11.217391304347826,2.524825,0.088727,nan
109,1.0,201.2,500,1,310,500,22,10.909090909090908,2.491564,0.052066,nan
110,1.0,212.33,500,1,286,500,23,10.695652173913043,2.183786,0.568833,nan
111,1.0,192.06,500,1,291,500,21,11.285714285714286,2.365784,-0.379307,nan
112,1.0,202.62,500,1,279,500,22,10.227272727272727,2.149194,0.442397,nan
113,1.0,210.57,500,1,324,500,23,10.304347826086957,3.032623,0.28468,nan
114,1.0,192.03,500,1,291,500,21,10.238095238095237,3.215862,-0.296195,nan
115,1.0,191.54,500,1,302,500,21,11.761904761904763,2.973615,-0.90611,nan
116,1.0,211.4,500,1,306,500,23,11.0,2.376747,0.188005,nan
117,1.0,201.47,500,1,305,500,22,11.045454545454545,2.000448,0.101624,nan
118,1.0,211.72,500,1,299,500,23,11.0,2.03801,0.430586,nan
119,1.0,211.53,500,1,301,500,23,10.173913043478262,2.184934,0.749823,nan
120,1.0,230.67,500,1,318,500,25,9.84,2.895022,1.500773,nan
121,1.0,211.54,500,1,303,500,23,11.0,2.296075,0.055159,nan
122,1.0,191.72,500,1,298,500,21,11.238095238095237,2.244873,-0.781312,nan
123,1.0,201.51,500,1,301,500,22,10.272727272727273,2.356424,-0.098101,nan
124,1.0,221.35,500,1,304,500,24,10.291666666666666,2.772177,0.096264,nan
125,1.0,201.02,500,1,315,500,22,10.590909090909092,2.912296,-0.758861,nan
126,1.0,200.51,500,1,324,500,22,10.318181818181818,1.962679,-0.211153,nan
127,1.0,211.2,500,1,309,500,23,11.130434782608695,2.527634,-0.60081,nan
128,1.0,211.45,500,1,304,500,23,10.695652173913043,1.826831,-0.290083,nan
129,1.0,191.47,500,1,307,500,21,11.047619047619047,2.875729,-0.996451,nan
130,1.0,202.02,500,1,292,500,22,10.318181818181818,2.803242,-0.037073,nan
131,1.0,211.52,500,1,303,500,23,10.826086956521738,1.947473,0.059128,nan
132,1.0,210.63,500,1,323,500,23,10.826086956521738,2.722627,0.099239,nan
133,1.0,211.28,500,1,308,500,23,11.173913043478262,3.09859,-0.048234,nan
134,1.0,201.08,500,1,312,500,22,10.5,2.563759,0.139393,nan
135,1.0,200.74,500,1,319,500,22,10.045454545454545,2.302254,0.493383,nan
136,1.0,210.44,500,1,328,500,23,9.347826086956522,2.20296,1.217972,nan
137,1.0,210.82,500,1,316,500,23,10.478260869565217,2.226942,0.541706,nan
138,1.0,201.59,500,1,302,500,22,11.090909090909092,2.519748,-0.567569,nan
139,1.0,221.28,500,1,307,500,24,10.166666666666666,1.794587,0.681946,nan
140,1.0,220.17,500,1,330,500,24,9.958333333333334,1.755055,0.667259,nan
141,1.0,210.76,500,1,320,500,23,10.0,2.02614,0.107296,nan
142,1.0,220.97,500,1,315,500,24,11.125,2.009647,-0.770748,nan
143,1.0,201.66,500,1,301,500,22,10.909090909090908,2.899413,-1.480093,nan
144,1.0,221.2,500,1,310,500,24,10.583333333333334,2.159541,-0.32506,nan
145,1.0,211.08,500,1,311,500,23,11.304347826086957,2.728438,-0.917307,nan
146,1.0,211.05,500,1,314,500,23,9.73913043478261,2.165532,0.263253,nan
147,1.0,221.5,500,1,302,500,24,10.5,1.839064,0.148757,nan
148,1.0,230.46,500,1,326,500,25,9.92,2.21828,0.603239,nan
149,1.0,210.57,500,1,322,500,23,11.347826086956522,2.291492,-0.697845,nan
150,1.0,210.74,500,1,320,500,23,11.130434782608695,2.151377,-0.523834,nan
151,1.0,200.07,500,1,333,500,22,11.5,2.156497,-0.799002,nan
152,1.0,210.14,500,1,329,500,23,10.478260869565217,1.765509,0.064262,nan
153,1.0,210.54,500,1,326,500,23,9.869565217391305,2.630566,0.461924,nan
154,1.0,211.0,500,1,314,500,23,10.521739130434783,1.788249,0.229083,nan
155,1.0,210.82,500,1,316,500,23,10.434782608695652,1.682734,0.484634,nan
156,1.0,210.97,500,1,315,500,23,11.043478260869565,1.660283,0.260818,nan
157,1.0,230.92,500,1,314,500,25,10.04,2.218991,1.138182,nan
158,1.0,221.38,500,1,302,500,24,9.791666666666666,1.68493,0.679598,nan
159,1.0,210.45,500,1,324,500,23,10.391304347826088,1.651917,-0.06265,nan
160,1.0,221.11,500,1,312,500,24,10.416666666666666,1.789307,0.061736,nan
161,1.0,210.28,500,1,329,500,23,10.826086956521738,2.082773,-0.759651,nan
162,1.0,211.0,500,1,313,500,23,9.695652173913043,1.671153,0.061752,nan
163,1.0,220.97,500,1,315,500,24,9.375,1.673085,0.384405,nan
164,1.0,220.7,500,1,320,500,24,9.875,1.961101,-0.355407,nan
165,1.0,201.3,500,1,306,500,22,11.363636363636363,2.349662,-1.610289,nan
166,1.0,210.5,500,1,323,500,23,10.608695652173912,2.454424,-0.984087,nan
167,2.0,-20.34,500,0,342,500,0,nan,7.27739,-7.342002,nan
168,2.0,-20.25,500,0,340,500,0,nan,5.95186,-6.700969,nan
169,2.0,-20.05,500,0,337,500,0,nan,4.477828,-6.032787,nan
170,2.0,-19.66,500,0,325,500,0,nan,3.017498,-4.666629,nan
171,2.0,-20.66,500,0,348,500,0,nan,1.808181,-3.640747,nan
172,2.0,-19.48,500,0,322,500,0,nan,0.862053,-2.399373,nan
173,2.0,-20.34,500,0,342,500,0,nan,0.308118,-1.248738,nan
174,2.0,-19.79,500,0,329,500,0,nan,0.110328,-0.06494,nan
175,2.0,-20.22,500,0,339,500,0,nan,0.206958,0.996482,nan
176,2.0,-19.04,500,0,314,500,0,nan,0.599556,1.982448,nan
177,2.0,-21.2,500,0,361,500,0,nan,0.900249,2.480428,nan
178,2.0,-19.68,500,0,326,500,0,nan,1.207481,2.916407,nan
179,2.0,-19.89,500,0,330,500,0,nan,1.378096,3.082124,nan
180,2.0,-19.46,500,0,322,500,0,nan,1.395006,3.19154,nan
181,2.0,-20.33,500,0,341,500,0,nan,1.263428,2.949749,nan
182,2.0,-19.84,500,0,331,500,0,nan,1.076925,2.808147,nan
183,2.0,-19.96,500,0,331,500,0,nan,0.861993,2.378995,nan
184,2.0,-19.65,500,0,325,500,0,nan,0.597327,2.064052,nan
185,2.0,-20.62,500,0,348,500,0,nan,0.355151,1.454277,nan
186,2.0,-19.33,500,0,319,500,0,nan,0.240955,1.121305,nan
187,2.0,-19.95,500,0,333,500,0,nan,0.105621,0.618638,nan
188,2.0,-19.44,500,0,323,500,0,nan,0.06941,0.299909,nan
189,2.0,-19.34,500,0,320,500,0,nan,0.045104,-0.090893,nan
190,2.0,-19.35,500,0,318,500,0,nan,0.072453,-0.430436,nan
191,2.0,-19.91,500,0,333,500,0,nan,0.126426,-0.789128,nan
192,2.0,-19.87,500,0,332,500,0,nan,0.164884,-0.983408,nan
193,2.0,-19.03,500,0,316,500,0,nan,0.183318,-1.058706,nan
194,2.0,-19.05,500,0,311,500,0,nan,0.242762,-1.25331,nan
195,2.0,-20.02,500,0,335,500,0,nan,0.254684,-1.309489,nan
196,2.0,-20.11,500,0,337,500,0,nan,0.26357,-1.31902,nan
197,2.0,-19.6,500,0,325,500,0,nan,0.221178,-1.201136,nan
198,2.0,-20.21,500,0,338,500,0,nan,0.214438,-1.181331,nan
199,2.0,-19.28,500,0,320,500,0,nan,0.163129,-0.99146,nan
200,2.0,-19.19,500,0,316,500,0,nan,0.134594,-0.886865,nan
201,2.0,-20.32,500,0,341,500,0,nan,0.109847,-0.743582,nan
202,2.0,-20.45,500,0,345,500,0,nan,0.083396,-0.604752,nan
203,2.0,-20.67,500,0,349,500,0,nan,0.053529,-0.405895,nan
204,2.0,-18.29,500,0,297,500,0,nan,0.030486,-0.091624,nan
205,2.0,-20.62,500,0,347,500,0,nan,0.030555,-0.085206,nan
206,2.0,-19.44,500,0,324,500,0,nan,0.037632,0.099612,nan
207,2.0,-19.6,500,0,327,500,0,nan,0.040213,0.231238,nan
208,2.0,-19.44,500,0,324,500,0,nan,0.048482,0.340854,nan
209,2.0,-18.59,500,0,303,500,0,nan,0.05822,0.459985,nan
210,2.0,-18.9,500,0,310,500,0,nan,0.074357,0.558767,nan
211,2.0,-19.02,500,0,311,500,0,nan,0.072708,0.530234,nan
212,2.0,-18.36,500,0,298,500,0,nan,0.074429,0.559361,nan
213,2.0,-18.47,500,0,304,500,0,nan,0.072754,0.581318,nan
214,2.0,-19.22,500,0,320,500,0,nan,0.058371,0.496602,nan
215,2.0,-17.29,500,0,275,500,0,nan,0.068652,0.545184,nan
216,2.0,-17.83,500,0,289,500,0,nan,0.054672,0.426158,nan
217,2.0,-17.89,500,0,290,500,0,nan,0.042822,0.368728,nan
218,2.0,-17.68,500,0,286,500,0,nan,0.035669,0.304201,nan
219,2.0,-17.93,500,0,290,500,0,nan,0.034024,0.150558,nan
220,2.0,-17.88,500,0,290,500,0,nan,0.026973,0.091076,nan
221,2.0,-17.12,500,0,274,500,0,nan,0.021983,0.072006,nan
222,2.0,-16.67,500,0,263,500,0,nan,0.026772,-0.006617,nan
223,2.0,-15.4,500,0,239,500,0,nan,0.021274,0.022999,nan
224,2.0,-16.5,500,0,262,500,0,nan,0.029374,-0.145301,nan
225,2.0,-15.18,500,0,234,500,0,nan,0.020529,-0.101772,nan
226,2.0,-14.72,500,0,223,500,0,nan,0.019052,-0.104848,nan
227,2.0,-14.67,500,0,225,500,0,nan,0.021972,-0.15329,nan
228,2.0,-14.3,500,0,217,500,0,nan,0.021904,-0.167717,nan
229,2.0,-13.67,500,0,204,500,0,nan,0.023508,-0.152218,nan
230,2.0,-12.67,500,0,182,500,0,nan,0.01568,-0.080544,nan
231,2.0,-11.74,500,0,164,500,0,nan,0.0164,-0.046151,nan
232,2.0,-11.27,500,0,155,500,0,nan,0.018493,-0.051117,nan
233,2.0,-11.97,500,0,172,500,0,nan,0.016379,-0.080988,nan
234,2.0,-9.79,500,0,128,500,0,nan,0.018449,0.008555,nan
235,2.0,-9.36,500,0,123,500,0,nan,0.012142,0.061326,nan
236,2.0,-9.48,500,0,120,500,0,nan,0.01741,0.010876,nan
237,2.0,-8.48,500,0,106,500,0,nan,0.011605,0.121664,nan
238,2.0,-8.57,500,0,105,500,0,nan,0.014598,0.097234,nan
239,2.0,-8.29,500,0,101,500,0,nan,0.018978,0.061544,nan
240,2.0,-7.71,500,0,89,500,0,nan,0.013818,0.101012,nan
241,2.0,-6.91,500,0,71,500,0,nan,0.014469,0.099589,nan
242,2.0,-6.46,500,0,64,500,0,nan,0.014821,0.119202,nan
243,2.0,-6.48,500,0,64,500,0,nan,0.015967,0.070444,nan
244,2.0,-6.33,500,0,60,500,0,nan,0.013943,0.07941,nan
245,2.0,-6.51,500,0,66,500,0,nan,0.014136,0.035208,nan
246,2.0,-6.34,500,0,65,500,0,nan,0.013269,0.037326,nan
247,2.0,-5.68,500,0,51,500,0,nan,0.010658,0.03587,nan
248,2.0,-6.01,500,0,57,500,0,nan,0.011662,-0.004141,nan
249,2.0,-5.78,500,0,53,500,0,nan,0.01085,-0.026696,nan
250,2.0,-5.38,500,0,46,500,0,nan,0.007315,0.015611,nan
251,2.0,-5.48,500,0,48,500,0,nan,0.007739,-0.022313,nan
252,2.0,-5.15,500,0,42,500,0,nan,0.008493,-0.029792,nan
253,2.0,-4.7,500,0,34,500,0,nan,0.009086,0.002417,nan
254,2.0,-5.33,500,0,46,500,0,nan,0.011112,-0.078997,nan
255,2.0,-5.38,500,0,44,500,0,nan,0.013536,-0.097027,nan
256,2.0,-5.07,500,0,43,500,0,nan,0.013517,-0.101011,nan
257,2.0,-4.81,500,0,35,500,0,nan,0.006677,-0.034933,nan
258,2.0,-5.12,500,0,41,500,0,nan,0.006761,-0.065021,nan
259,2.0,-5.28,500,0,44,500,0,nan,0.00833,-0.071698,nan
260,2.0,-5.45,500,0,49,500,0,nan,0.008194,-0.082857,nan
261,2.0,-4.79,500,0,33,500,0,nan,0.009443,-0.034445,nan
262,2.0,-4.75,500,0,35,500,0,nan,0.009298,-0.030582,nan
263,2.0,-5.3,500,0,47,500,0,nan,0.006834,-0.045482,nan
264,2.0,-5.14,500,0,41,500,0,nan,0.008947,-0.040459,nan
265,2.0,-5.51,500,0,49,500,0,nan,0.00865,-0.045466,nan
266,2.0,-4.54,500,0,33,500,0,nan,0.010161,0.006495,nan
267,2.0,-4.55,500,0,32,500,0,nan,0.006467,0.023099,nan
268,2.0,-5.21,500,0,44,500,0,nan,0.010186,-0.026274,nan
269,2.0,-5.23,500,0,45,500,0,nan,0.00801,-0.010049,nan
270,2.0,-5.23,500,0,43,500,0,nan,0.00684,-0.018927,nan
271,2.0,-4.58,500,0,33,500,0,nan,0.008339,0.024212,nan
272,2.0,-4.91,500,0,39,500,0,nan,0.006869,0.03427,nan
273,2.0,-4.51,500,0,30,500,0,nan,0.00668,0.042957,nan
274,2.0,-4.98,500,0,39,500,0,nan,0.006216,0.022642,nan
275,2.0,-4.85,500,0,37,500,0,nan,0.005993,0.031393,nan
276,2.0,-4.25,500,0,25,500,0,nan,0.007662,0.036646,nan
277,2.0,-4.91,500,0,39,500,0,nan,0.010224,-0.011071,nan
278,2.0,-4.68,500,0,34,500,0,nan,0.003769,0.025356,nan
279,2.0,-5.1,500,0,40,500,0,nan,0.004473,-0.01141,nan
280,2.0,-4.87,500,0,38,500,0,nan,0.006865,-0.02341,nan
281,2.0,-5.07,500,0,43,500,0,nan,0.005653,-0.026008,nan
282,2.0,-4.95,500,0,40,500,0,nan,0.005853,-0.031443,nan
283,2.0,-4.77,500,0,37,500,0,nan,0.006802,-0.017552,nan
284,2.0,-4.59,500,0,30,500,0,nan,0.0133,-0.053537,nan
285,2.0,-4.72,500,0,32,500,0,nan,0.006043,-0.033499,nan
286,2.0,-4.97,500,0,40,500,0,nan,0.007381,-0.060517,nan
287,2.0,-5.15,500,0,41,500,0,nan,0.004846,-0.042905,nan
288,2.0,-4.85,500,0,36,500,0,nan,0.004132,-0.024015,nan
289,2.0,-5.11,500,0,45,500,0,nan,0.005307,-0.045873,nan
290,2.0,-4.98,500,0,38,500,0,nan,0.003768,-0.013429,nan
291,2.0,-4.65,500,0,34,500,0,nan,0.003842,-0.002989,nan
292,2.0,-4.54,500,0,32,500,0,nan,0.003947,0.011753,nan
293,2.0,-4.95,500,0,39,500,0,nan,0.007046,-0.027321,nan
294,2.0,-4.76,500,0,35,500,0,nan,0.005598,-0.014795,nan
295,2.0,-4.48,500,0,31,500,0,nan,0.004248,0.0144,nan
296,2.0,-4.52,500,0,30,500,0,nan,0.007302,-0.0134,nan
297,2.0,-4.83,500,0,37,500,0,nan,0.004086,-0.007942,nan
298,2.0,-4.47,500,0,29,500,0,nan,0.004323,0.017004,nan
299,2.0,-4.42,500,0,30,500,0,nan,0.003875,0.02725,nan
300,2.0,-4.92,500,0,38,500,0,nan,0.003953,-0.012109,nan
301,2.0,-5.15,500,0,45,500,0,nan,0.004081,-0.02442,nan
302,2.0,-4.77,500,0,34,500,0,nan,0.003043,0.001219,nan
303,2.0,-4.74,500,0,36,500,0,nan,0.003472,0.001058,nan
304,2.0,-4.41,500,0,30,500,0,nan,0.004264,0.000968,nan
305,2.0,-4.79,500,0,37,500,0,nan,0.004134,-0.014328,nan
306,2.0,-4.69,500,0,34,500,0,nan,0.003926,-0.01121,nan
307,2.0,-4.4,500,0,26,500,0,nan,0.005935,-0.010008,nan
308,2.0,-4.98,500,0,40,500,0,nan,0.006459,-0.060734,nan
309,2.0,-4.66,500,0,36,500,0,nan,0.002464,-0.009902,nan
310,2.0,-4.25,500,0,26,500,0,nan,0.003141,0.015138,nan
311,2.0,-4.4,500,0,31,500,0,nan,0.002955,0.007379,nan
312,2.0,-4.49,500,0,30,500,0,nan,0.003912,-0.004852,nan
313,2.0,-4.83,500,0,35,500,0,nan,0.003947,-0.03441,nan
314,2.0,-4.47,500,0,32,500,0,nan,0.004191,-0.017309,nan
315,2.0,-4.6,500,0,34,500,0,nan,0.005534,-0.020762,nan
316,2.0,-4.84,500,0,37,500,0,nan,0.002938,-0.024707,nan
317,2.0,-4.75,500,0,35,500,0,nan,0.005219,-0.04045,nan
318,2.0,-5.14,500,0,42,500,0,nan,0.004976,-0.052615,nan
319,2.0,-4.98,500,0,37,500,0,nan,0.003613,-0.033084,nan
320,2.0,-4.48,500,0,32,500,0,nan,0.003697,-0.001763,nan
321,2.0,-4.67,500,0,32,500,0,nan,0.00289,-0.005167,nan
322,2.0,-4.88,500,0,36,500,0,nan,0.008268,-0.02591,nan
323,2.0,-5.13,500,0,42,500,0,nan,0.003547,-0.022536,nan
324,2.0,-4.65,500,0,33,500,0,nan,0.00724,-0.003695,nan
325,2.0,-4.75,500,0,34,500,0,nan,0.004879,0.003942,nan
326,2.0,-4.81,500,0,37,500,0,nan,0.005112,-0.001098,nan
327,2.0,-5.24,500,0,46,500,0,nan,0.003233,-0.025027,nan
328,2.0,-5.0,500,0,39,500,0,nan,0.002897,0.000915,nan
329,2.0,-4.66,500,0,33,500,0,nan,0.002925,0.020135,nan
330,2.0,-4.67,500,0,32,500,0,nan,0.003145,0.014776,nan
331,2.0,-4.78,500,0,36,500,0,nan,0.003314,-0.003204,nan
332,2.0,-4.43,500,0,30,500,0,nan,0.003493,0.023768,nan
333,2.0,-4.43,500,0,29,500,0,nan,0.002623,0.020475,nan
334,2.0,-4.52,500,0,31,500,0,nan,0.002984,0.011893,nan
335,2.0,-4.75,500,0,37,500,0,nan,0.003456,-0.015591,nan
336,2.0,-4.46,500,0,31,500,0,nan,0.002512,0.001377,nan
337,2.0,-5.19,500,0,43,500,0,nan,0.003365,-0.051484,nan
338,2.0,-4.31,500,0,28,500,0,nan,0.003041,0.000978,nan
339,2.0,-4.64,500,0,31,500,0,nan,0.002592,-0.012723,nan
340,2.0,-4.6,500,0,31,500,0,nan,0.002996,-0.0162,nan
341,2.0,-4.78,500,0,34,500,0,nan,0.002946,-0.027984,nan
342,2.0,-4.88,500,0,36,500,0,nan,0.004086,-0.052142,nan
343,2.0,-4.38,500,0,28,500,0,nan,0.002299,-0.00326,nan
344,2.0,-5.05,500,0,41,500,0,nan,0.003967,-0.047881,nan
345,2.0,-4.89,500,0,36,500,0,nan,0.002787,-0.024596,nan
346,2.0,-4.69,500,0,34,500,0,nan,0.006564,-0.022593,nan
347,2.0,-4.62,500,0,33,500,0,nan,0.00273,-0.010519,nan
348,2.0,-4.62,500,0,32,500,0,nan,0.002281,0.00697,nan
349,2.0,-4.76,500,0,36,500,0,nan,0.006326,-0.016484,nan
350,2.0,-4.79,500,0,36,500,0,nan,0.00263,-0.00693,nan
351,2.0,-4.63,500,0,32,500,0,nan,0.005264,-0.015292,nan
352,2.0,-4.62,500,0,36,500,0,nan,0.002977,-0.008253,nan
353,2.0,-4.84,500,0,37,500,0,nan,0.004544,-0.00912,nan
354,2.0,-4.31,500,0,28,500,0,nan,0.00241,0.027351,nan
355,2.0,-4.51,500,0,30,500,0,nan,0.005073,-0.005908,nan
356,2.0,-4.49,500,0,30,500,0,nan,0.001292,0.01747,nan
357,2.0,-4.69,500,0,30,500,0,nan,0.001938,-0.002021,nan
358,2.0,-4.48,500,0,32,500,0,nan,0.00296,0.003692,nan
359,2.0,-5.04,500,0,41,500,0,nan,0.002808,-0.028507,nan
360,2.0,-4.78,500,0,36,500,0,nan,0.00274,-0.013134,nan
