episode,phase,total_reward,steps,success,n_licks,n_successes,intra_trial_duration,critic_loss,actor_loss,alpha
398,1.0,-17.75,500,0,305,0,nan,nan,nan,nan
399,1.0,-7.7,500,1,304,1,386.0,nan,nan,nan
400,1.0,-17.65,500,0,303,0,nan,nan,nan,nan
401,1.0,-18.75,500,0,325,0,nan,nan,nan,nan
402,1.0,-7.95,500,1,309,1,90.0,nan,nan,nan
403,1.0,-7.85,500,1,307,1,134.0,nan,nan,nan
404,1.0,-17.5,500,0,300,0,nan,nan,nan,nan
405,1.0,-17.8,500,0,306,0,nan,nan,nan,nan
406,1.0,-19.3,500,0,336,0,nan,nan,nan,nan
407,1.0,-18.35,500,0,317,0,nan,nan,nan,nan
408,1.0,-19.3,500,0,336,0,nan,nan,nan,nan
409,1.0,-18.2,500,0,314,0,nan,nan,nan,nan
410,1.0,-8.45,500,1,319,1,317.0,nan,nan,nan
411,1.0,-8.0,500,1,310,1,142.0,nan,nan,nan
412,1.0,-18.3,500,0,316,0,nan,nan,nan,nan
413,1.0,-7.6,500,1,302,1,261.0,nan,nan,nan
414,1.0,-18.0,500,0,310,0,nan,nan,nan,nan
415,1.0,-17.55,500,0,301,0,nan,nan,nan,nan
416,1.0,-8.3,500,1,316,1,422.0,nan,nan,nan
417,1.0,-19.1,500,0,332,0,nan,nan,nan,nan
418,1.0,-19.85,500,0,347,0,nan,nan,nan,nan
419,1.0,-18.75,500,0,325,0,nan,nan,nan,nan
420,1.0,-9.05,500,1,331,1,329.0,nan,nan,nan
421,1.0,-18.25,500,0,315,0,nan,nan,nan,nan
422,1.0,-19.1,500,0,332,0,nan,nan,nan,nan
423,1.0,-8.1,500,1,312,1,237.0,nan,nan,nan
424,1.0,-19.0,500,0,330,0,nan,nan,nan,nan
425,1.0,-18.55,500,0,321,0,nan,nan,nan,nan
426,1.0,-19.55,500,0,341,0,nan,nan,nan,nan
427,1.0,-18.5,500,0,320,0,nan,nan,nan,nan
428,1.0,-17.8,500,0,306,0,nan,nan,nan,nan
429,1.0,-18.05,500,0,311,0,nan,nan,nan,nan
430,1.0,-18.7,500,0,324,0,nan,nan,nan,nan
431,1.0,-17.55,500,0,301,0,nan,nan,nan,nan
432,1.0,-19.0,500,0,330,0,nan,nan,nan,nan
433,1.0,-18.5,500,0,320,0,nan,nan,nan,nan
434,1.0,1.25,500,1,325,2,152.0,nan,nan,nan
435,1.0,-18.65,500,0,323,0,nan,nan,nan,nan
436,1.0,-18.65,500,0,323,0,nan,nan,nan,nan
437,1.0,-7.95,500,1,309,1,286.0,nan,nan,nan
438,1.0,-17.65,500,0,303,0,nan,nan,nan,nan
439,1.0,-18.25,500,0,315,0,nan,nan,nan,nan
440,1.0,-19.1,500,0,332,0,nan,nan,nan,nan
