Step,Position,Velocity,Action_Vel_Cmd,Action_Lick_Cmd,Critic_Value,Policy_StdDev,Reward,Behaviour
1,98.169,20.0,29.428,-0.162,0.0,0.0,-0.005,move
2,101.114,2.946,2.946,1.883,0.0,0.0,-0.055,lick
3,120.0,20.0,60.664,1.622,0.0,0.0,-0.055,lick
4,115.207,-4.793,-4.793,0.511,0.0,0.0,-0.055,lick
5,109.135,-6.071,-6.071,1.912,0.0,0.0,-0.055,lick
6,89.135,-20.0,-31.605,1.422,0.0,0.0,-0.055,lick
7,98.277,9.141,9.141,1.78,0.0,0.0,-0.055,lick
8,90.412,-7.864,-7.864,0.291,0.0,0.0,-0.015,nose_poke
9,70.412,-20.0,-22.641,0.602,0.0,0.0,-0.055,lick
10,50.412,-20.0,-45.918,1.713,0.0,0.0,-0.055,lick
11,31.349,-19.064,-19.064,1.072,0.0,0.0,-0.055,lick
12,43.133,11.785,11.785,1.61,0.0,0.0,-0.055,lick
13,23.133,-20.0,-39.038,1.732,0.0,0.0,-0.055,lick
14,7.49,-15.643,-15.643,-0.117,0.0,0.0,-0.005,move
15,0.0,-20.0,-31.767,-0.338,0.0,0.0,-0.005,move
16,20.0,20.0,35.434,-0.025,0.0,0.0,-0.005,move
17,31.804,11.804,11.804,1.572,0.0,0.0,-0.055,lick
18,11.804,-20.0,-44.517,0.475,0.0,0.0,-0.015,nose_poke
19,8.7,-3.104,-3.104,1.055,0.0,0.0,-0.055,lick
20,0.0,-17.349,-17.349,-0.119,0.0,0.0,-0.005,move
21,0.0,-9.283,-9.283,0.921,0.0,0.0,9.945,lick
22,20.0,20.0,35.369,0.382,0.0,0.0,-0.015,nose_poke
23,40.0,20.0,72.214,0.144,0.0,0.0,-0.015,nose_poke
24,60.0,20.0,34.179,1.873,0.0,0.0,-0.055,lick
25,74.068,14.068,14.068,0.504,0.0,0.0,-0.055,lick
26,91.335,17.266,17.266,1.12,0.0,0.0,-0.055,lick
27,108.549,17.214,17.214,1.963,0.0,0.0,-0.055,lick
28,120.0,13.388,13.388,0.663,0.0,0.0,-0.055,lick
29,109.028,-10.972,-10.972,-0.472,0.0,0.0,-0.005,move
30,105.208,-3.82,-3.82,1.405,0.0,0.0,-0.055,lick
31,92.002,-13.206,-13.206,1.005,0.0,0.0,-0.055,lick
32,72.002,-20.0,-52.448,1.111,0.0,0.0,-0.055,lick
33,52.002,-20.0,-28.448,0.179,0.0,0.0,-0.015,nose_poke
34,49.969,-2.033,-2.033,0.825,0.0,0.0,-0.055,lick
35,54.954,4.985,4.985,0.088,0.0,0.0,-0.015,nose_poke
36,34.954,-20.0,-37.092,1.054,0.0,0.0,-0.055,lick
37,14.954,-20.0,-51.983,0.936,0.0,0.0,-0.055,lick
38,4.528,-10.426,-10.426,1.424,0.0,0.0,-0.055,lick
39,0.0,-10.953,-10.953,0.065,0.0,0.0,-0.015,nose_poke
40,0.0,-2.941,-2.941,1.052,0.0,0.0,9.945,lick
41,20.0,20.0,38.789,-0.227,0.0,0.0,-0.005,move
42,38.775,18.775,18.775,1.009,0.0,0.0,-0.055,lick
43,58.775,20.0,41.702,1.278,0.0,0.0,-0.055,lick
44,69.448,10.673,10.673,0.139,0.0,0.0,-0.015,nose_poke
45,89.448,20.0,27.101,-0.208,0.0,0.0,-0.005,move
46,109.448,20.0,29.546,0.657,0.0,0.0,-0.055,lick
47,120.0,11.271,11.271,0.517,0.0,0.0,-0.055,lick
48,100.0,-20.0,-45.035,0.411,0.0,0.0,-0.015,nose_poke
49,96.872,-3.128,-3.128,2.422,0.0,0.0,-0.055,lick
50,98.488,1.616,1.616,0.825,0.0,0.0,-0.055,lick
51,113.604,15.116,15.116,2.034,0.0,0.0,-0.055,lick
52,93.604,-20.0,-32.609,1.836,0.0,0.0,-0.055,lick
53,73.604,-20.0,-25.631,1.532,0.0,0.0,-0.055,lick
54,78.078,4.474,4.474,0.567,0.0,0.0,-0.055,lick
55,58.078,-20.0,-21.3,0.56,0.0,0.0,-0.055,lick
56,39.291,-18.787,-18.787,1.5,0.0,0.0,-0.055,lick
57,19.291,-20.0,-34.35,2.101,0.0,0.0,-0.055,lick
58,0.0,-20.0,-31.661,1.107,0.0,0.0,9.945,lick
59,20.0,20.0,39.91,0.559,0.0,0.0,-0.055,lick
60,40.0,20.0,34.79,2.209,0.0,0.0,-0.055,lick
61,33.156,-6.844,-6.844,1.451,0.0,0.0,-0.055,lick
62,53.156,20.0,20.439,0.591,0.0,0.0,-0.055,lick
63,73.156,20.0,54.234,2.068,0.0,0.0,-0.055,lick
64,93.156,20.0,55.391,-0.292,0.0,0.0,-0.005,move
65,113.156,20.0,39.56,0.028,0.0,0.0,-0.015,nose_poke
66,120.0,20.0,21.751,0.322,0.0,0.0,-0.015,nose_poke
67,120.0,15.957,15.957,1.0,0.0,0.0,-0.055,lick
68,120.0,2.057,2.057,2.1,0.0,0.0,-0.055,lick
69,104.112,-15.888,-15.888,1.58,0.0,0.0,-0.055,lick
70,120.0,17.003,17.003,0.606,0.0,0.0,-0.055,lick
71,100.0,-20.0,-51.039,0.242,0.0,0.0,-0.015,nose_poke
72,80.0,-20.0,-51.687,1.266,0.0,0.0,-0.055,lick
73,93.792,13.792,13.792,2.247,0.0,0.0,-0.055,lick
74,84.67,-9.122,-9.122,0.224,0.0,0.0,-0.015,nose_poke
75,77.901,-6.769,-6.769,0.156,0.0,0.0,-0.015,nose_poke
76,57.901,-20.0,-48.845,-0.193,0.0,0.0,-0.005,move
77,37.901,-20.0,-35.513,0.412,0.0,0.0,-0.015,nose_poke
78,52.645,14.743,14.743,0.422,0.0,0.0,-0.015,nose_poke
79,32.645,-20.0,-45.066,1.481,0.0,0.0,-0.055,lick
80,34.908,2.263,2.263,0.444,0.0,0.0,-0.015,nose_poke
81,14.908,-20.0,-35.184,-0.278,0.0,0.0,-0.005,move
82,0.0,-20.0,-29.636,2.147,0.0,0.0,9.945,lick
83,20.0,20.0,45.366,0.097,0.0,0.0,-0.015,nose_poke
84,26.249,6.249,6.249,0.253,0.0,0.0,-0.015,nose_poke
85,35.255,9.006,9.006,1.255,0.0,0.0,-0.055,lick
86,55.255,20.0,39.112,0.237,0.0,0.0,-0.015,nose_poke
87,49.578,-5.677,-5.677,1.538,0.0,0.0,-0.055,lick
88,29.578,-20.0,-22.372,-1.543,0.0,0.0,-0.005,move
89,38.078,8.499,8.499,-0.145,0.0,0.0,-0.005,move
90,26.5,-11.577,-11.577,0.85,0.0,0.0,-0.055,lick
91,46.5,20.0,51.156,2.687,0.0,0.0,-0.055,lick
92,62.552,16.052,16.052,-0.656,0.0,0.0,-0.005,move
93,78.034,15.482,15.482,-0.198,0.0,0.0,-0.005,move
94,98.034,20.0,23.559,-0.043,0.0,0.0,-0.005,move
95,100.043,2.009,2.009,-0.669,0.0,0.0,-0.005,move
96,120.0,20.0,20.639,0.283,0.0,0.0,-0.015,nose_poke
97,120.0,20.0,27.623,1.816,0.0,0.0,-0.055,lick
98,100.0,-20.0,-31.129,2.012,0.0,0.0,-0.055,lick
99,80.0,-20.0,-71.43,-0.426,0.0,0.0,-0.005,move
100,62.662,-17.338,-17.338,1.959,0.0,0.0,-0.055,lick
101,43.928,-18.734,-18.734,1.632,0.0,0.0,-0.055,lick
102,23.928,-20.0,-26.171,0.365,0.0,0.0,-0.015,nose_poke
103,3.928,-20.0,-31.098,0.088,0.0,0.0,-0.015,nose_poke
104,0.0,-19.995,-19.995,1.901,0.0,0.0,9.945,lick
105,20.0,20.0,40.069,2.583,0.0,0.0,-0.055,lick
106,40.0,20.0,30.66,-0.253,0.0,0.0,-0.005,move
107,60.0,20.0,46.772,-1.955,0.0,0.0,-0.005,move
108,51.282,-8.718,-8.718,-0.106,0.0,0.0,-0.005,move
109,48.04,-3.241,-3.241,0.81,0.0,0.0,-0.055,lick
110,63.463,15.423,15.423,1.582,0.0,0.0,-0.055,lick
