Step,Position,Velocity,Action_Vel_Cmd,Action_Lick_Cmd,Critic_Value,Policy_StdDev,Reward
1,71.294,1.622,1.622,0.589,0.0297,0.0532,-0.055
2,65.324,-5.971,-5.971,-0.253,0.2044,0.0529,-0.005
3,67.667,2.343,2.343,0.093,0.0206,0.0502,-0.055
4,70.516,2.849,2.849,0.52,0.0197,0.0538,-0.055
5,79.398,8.882,8.882,-0.816,0.0185,0.0534,-0.005
6,93.017,13.619,13.619,0.719,-0.061,0.058,-0.055
7,83.386,-9.632,-9.632,-0.863,0.2623,0.0599,-0.005
8,87.57,4.185,4.185,0.869,0.0064,0.0451,-0.055
9,78.363,-9.208,-9.208,-0.971,0.2403,0.0509,-0.005
10,83.389,5.026,5.026,-0.983,0.0402,0.046,-0.005
11,94.571,11.182,11.182,-0.461,-0.0139,0.0522,-0.005
12,110.38,15.809,15.809,-0.993,-0.0452,0.0569,-0.005
13,93.717,-16.663,-16.663,0.463,0.4952,0.0594,-0.055
14,105.701,11.985,11.985,0.56,-0.0525,0.0505,-0.055
15,120.0,17.153,17.153,0.942,-0.0924,0.056,-0.055
16,103.079,-16.921,-16.921,-0.488,0.5086,0.0656,-0.005
17,120.0,17.052,17.052,-0.092,-0.102,0.046,-0.005
18,120.0,3.29,3.29,-0.528,0.1051,0.0654,-0.005
19,107.615,-12.385,-12.385,-0.977,0.3749,0.0437,-0.005
20,116.001,8.387,8.387,-0.599,0.0176,0.0411,-0.005
21,97.669,-18.332,-18.332,0.791,0.5586,0.0547,-0.055
22,86.907,-10.762,-10.762,-0.769,0.3026,0.0474,-0.005
23,98.587,11.681,11.681,-0.98,-0.0152,0.0406,-0.005
24,115.723,17.136,17.136,0.996,-0.0971,0.0557,-0.055
25,100.714,-15.009,-15.009,0.486,0.4845,0.0532,-0.055
26,114.321,13.607,13.607,-0.157,-0.0626,0.0429,-0.005
27,98.651,-15.67,-15.67,0.607,0.5005,0.0545,-0.055
28,109.375,10.724,10.724,0.402,-0.0374,0.0436,-0.055
29,111.595,2.22,2.22,0.252,0.049,0.0553,-0.055
30,112.401,0.806,0.806,-0.083,0.046,0.052,-0.005
31,120.0,12.503,12.503,0.896,-0.0396,0.0507,-0.055
32,104.943,-15.057,-15.057,0.732,0.5075,0.0573,-0.055
33,88.121,-16.823,-16.823,0.471,0.5017,0.0432,-0.055
34,73.17,-14.951,-14.951,-0.695,0.3926,0.0446,-0.005
35,80.376,7.206,7.206,-0.06,0.0031,0.0421,-0.005
36,61.177,-19.199,-19.199,-0.302,0.5107,0.0552,-0.005
37,76.486,15.309,15.309,0.502,-0.1148,0.0466,-0.055
38,95.943,19.457,19.457,-0.329,-0.113,0.0618,-0.005
39,77.712,-18.231,-18.231,0.607,0.5493,0.0595,-0.055
40,94.191,16.478,16.478,-0.855,-0.0859,0.0459,-0.005
41,108.802,14.611,14.611,0.942,-0.0656,0.0572,-0.055
42,98.335,-10.466,-10.466,0.509,0.3802,0.0546,-0.055
43,117.289,18.954,18.954,-0.877,-0.1003,0.0408,-0.005
44,113.55,-3.739,-3.739,0.879,0.2853,0.0699,-0.055
45,120.0,16.233,16.233,0.325,-0.0827,0.0449,-0.055
46,114.91,-5.09,-5.09,0.756,0.3206,0.0637,-0.055
47,99.011,-15.899,-15.899,-0.706,0.4235,0.0431,-0.005
48,89.029,-9.982,-9.982,-0.209,0.3119,0.044,-0.005
49,84.548,-4.482,-4.482,0.758,0.2413,0.0407,-0.055
50,96.532,11.984,11.984,-0.389,-0.0306,0.0437,-0.005
51,87.722,-8.81,-8.81,-0.322,0.3065,0.0559,-0.005
52,93.682,5.96,5.96,-0.828,0.0433,0.0413,-0.005
53,113.204,19.522,19.522,-0.106,-0.1209,0.0539,-0.005
54,115.514,2.31,2.31,0.083,0.0676,0.0549,-0.055
55,109.661,-5.853,-5.853,-0.072,0.2539,0.0524,-0.005
56,107.27,-2.391,-2.391,-0.659,0.1506,0.0426,-0.005
57,107.341,0.071,0.071,-0.924,0.057,0.0466,-0.005
58,120.0,14.864,14.864,-0.71,-0.0421,0.0496,-0.005
59,108.599,-11.401,-11.401,-0.901,0.3717,0.061,-0.005
60,117.052,8.453,8.453,-0.951,0.0285,0.041,-0.005
61,120.0,19.751,19.751,-0.492,-0.0436,0.051,-0.005
62,120.0,15.509,15.509,0.852,-0.0238,0.071,-0.055
63,120.0,10.558,10.558,0.931,0.0208,0.0622,-0.055
64,107.699,-12.301,-12.301,-0.787,0.3923,0.0537,-0.005
65,119.935,12.236,12.236,-0.019,-0.0413,0.0411,-0.005
66,120.0,13.08,13.08,-0.954,0.0566,0.0568,-0.005
67,118.49,-1.51,-1.51,0.126,0.1921,0.0583,-0.055
68,101.054,-17.436,-17.436,-0.635,0.4927,0.0377,-0.005
69,103.292,2.238,2.238,-0.876,0.0366,0.0465,-0.005
70,106.352,3.06,3.06,-0.99,0.0645,0.0514,-0.005
71,120.0,18.889,18.889,-0.75,-0.0883,0.0523,-0.005
72,120.0,9.578,9.578,0.886,0.0289,0.0693,-0.055
73,112.839,-7.161,-7.161,-0.687,0.2867,0.0522,-0.005
74,96.657,-16.182,-16.182,0.31,0.48,0.0417,-0.055
75,112.981,16.324,16.324,0.049,-0.1002,0.0442,-0.055
76,103.101,-9.88,-9.88,-0.863,0.3153,0.0536,-0.005
77,107.409,4.308,4.308,-0.986,0.054,0.041,-0.005
78,105.87,-1.539,-1.539,0.877,0.1427,0.0529,-0.055
79,116.787,10.917,10.917,-0.792,0.011,0.0477,-0.005
80,120.0,5.707,5.707,-0.941,0.0894,0.0546,-0.005
81,120.0,11.184,11.184,-0.396,0.0489,0.0476,-0.005
82,103.788,-16.212,-16.212,0.623,0.5283,0.0549,-0.055
83,88.853,-14.935,-14.935,-0.837,0.3895,0.0449,-0.005
84,86.598,-2.255,-2.255,-0.996,0.122,0.0423,-0.005
85,88.287,1.689,1.689,0.33,0.0122,0.0459,-0.055
86,93.059,4.772,4.772,0.956,0.0026,0.0495,-0.055
87,89.79,-3.269,-3.269,0.944,0.1977,0.0527,-0.055
88,89.237,-0.553,-0.553,0.972,0.0842,0.045,-0.055
89,85.233,-4.004,-4.004,-0.456,0.1956,0.0479,-0.005
90,84.312,-0.921,-0.921,0.722,0.106,0.0442,-0.055
91,79.471,-4.841,-4.841,0.791,0.2527,0.0471,-0.055
92,74.872,-4.599,-4.599,0.763,0.2429,0.0433,-0.055
93,89.664,14.791,14.791,-0.819,-0.058,0.0431,-0.005
94,72.383,-17.281,-17.281,-0.593,0.4701,0.0584,-0.005
95,56.078,-16.305,-16.305,-0.885,0.406,0.0443,-0.005
96,39.596,-16.482,-16.482,0.978,0.5133,0.0468,-0.055
97,25.375,-14.221,-14.221,-0.282,0.3874,0.0464,-0.005
98,15.953,-9.422,-9.422,-0.231,0.2865,0.0424,-0.005
99,34.623,18.67,18.67,-0.899,-0.1013,0.0391,-0.005
100,43.724,9.102,9.102,-0.597,0.0145,0.0622,-0.005
101,57.239,13.515,13.515,-0.422,-0.0472,0.0384,-0.005
102,72.124,14.885,14.885,-0.109,-0.0626,0.0431,-0.005
103,87.187,15.063,15.063,-0.849,-0.0389,0.0625,-0.005
104,90.048,2.861,2.861,0.914,0.0251,0.0591,-0.055
105,83.235,-6.812,-6.812,0.678,0.2977,0.0507,-0.055
106,70.505,-12.73,-12.73,-0.376,0.362,0.0426,-0.005
107,75.199,4.693,4.693,0.111,0.01,0.0411,-0.055
108,87.373,12.174,12.174,0.278,-0.0388,0.0519,-0.055
109,67.811,-19.561,-19.561,0.833,0.5794,0.057,-0.055
110,53.189,-14.623,-14.623,-0.065,0.415,0.0474,-0.005
111,39.328,-13.86,-13.86,0.628,0.4357,0.0445,-0.055
