Step,Position,Velocity,Action_Vel_Cmd,Action_Lick_Cmd,Critic_Value,Policy_StdDev,Reward,Behaviour
1,67.919,5.387,5.387,0.656,0.1248,0.908,-0.055,lick
2,60.173,-7.746,-7.746,-0.725,-0.0717,0.9125,-0.005,move
3,45.129,-15.043,-15.043,-0.784,-0.0674,0.8991,-0.005,move
4,51.959,6.83,6.83,0.22,0.1349,0.8843,-0.015,nose_poke
5,61.84,9.881,9.881,-0.027,0.2753,0.9145,-0.005,move
6,79.179,17.339,17.339,0.873,0.4747,0.9142,-0.055,lick
7,69.236,-9.943,-9.943,-0.002,-0.1075,0.9018,-0.005,move
8,56.633,-12.603,-12.603,0.759,-0.0667,0.8949,-0.055,lick
9,75.393,18.76,18.76,-0.41,0.4935,0.8876,-0.005,move
10,65.463,-9.93,-9.93,0.782,-0.1006,0.9016,-0.055,lick
11,66.519,1.056,1.056,-0.542,0.0286,0.8958,-0.005,move
12,67.369,0.85,0.85,-0.085,0.01,0.9078,-0.005,move
13,68.815,1.445,1.445,-0.617,0.0369,0.9074,-0.005,move
14,56.373,-12.442,-12.442,0.918,-0.0892,0.9077,-0.055,lick
15,44.608,-11.765,-11.765,0.992,-0.047,0.8879,-0.055,lick
16,48.076,3.468,3.468,-0.589,0.0762,0.89,-0.005,move
17,62.578,14.502,14.502,0.538,0.3788,0.9134,-0.055,lick
18,64.221,1.643,1.643,0.99,0.0617,0.9083,-0.055,lick
19,61.899,-2.322,-2.322,-0.401,-0.0783,0.9094,-0.005,move
20,78.126,16.227,16.227,-0.906,0.48,0.9054,-0.005,move
21,68.198,-9.928,-9.928,0.182,-0.1036,0.9029,-0.015,nose_poke
22,66.989,-1.209,-1.209,-0.885,-0.0821,0.8951,-0.005,move
23,51.07,-15.919,-15.919,-0.653,-0.0864,0.9052,-0.005,move
24,38.638,-12.432,-12.432,-0.767,-0.0259,0.8821,-0.005,move
25,40.26,1.622,1.622,-0.024,0.0235,0.8895,-0.005,move
26,27.902,-12.357,-12.357,-0.957,-0.0601,0.9115,-0.005,move
27,26.115,-1.787,-1.787,0.442,-0.0549,0.8903,-0.015,nose_poke
28,29.806,3.691,3.691,-0.728,0.1009,0.9079,-0.005,move
29,28.321,-1.485,-1.485,0.092,-0.0526,0.9137,-0.015,nose_poke
30,30.329,2.008,2.008,0.135,0.0277,0.908,-0.015,nose_poke
31,42.259,11.93,11.93,0.877,0.292,0.9124,-0.055,lick
32,29.366,-12.894,-12.894,0.85,-0.0754,0.9117,-0.055,lick
33,39.981,10.615,10.615,0.13,0.2472,0.8895,-0.015,nose_poke
34,57.175,17.194,17.194,-0.242,0.4948,0.9134,-0.005,move
35,76.979,19.804,19.804,-0.006,0.5753,0.9025,-0.005,move
36,90.312,13.333,13.333,0.254,0.4008,0.9009,-0.015,nose_poke
37,103.206,12.893,12.893,0.87,0.3583,0.9036,-0.055,lick
38,96.248,-6.958,-6.958,0.211,-0.074,0.9003,-0.015,nose_poke
39,91.313,-4.934,-4.934,0.442,-0.0526,0.8927,-0.015,nose_poke
40,91.666,0.353,0.353,-0.519,-0.0026,0.8963,-0.005,move
41,107.382,15.716,15.716,0.407,0.4257,0.9023,-0.015,nose_poke
42,120.0,18.643,18.643,0.237,0.546,0.8978,-0.015,nose_poke
43,120.0,11.732,11.732,-0.862,0.4311,0.8928,-0.005,move
44,120.0,5.211,5.211,-0.946,0.2369,0.891,-0.005,move
45,103.948,-16.052,-16.052,-0.816,-0.1043,0.8843,-0.005,move
46,90.774,-13.174,-13.174,-0.83,-0.0386,0.8814,-0.005,move
47,85.42,-5.355,-5.355,-0.592,-0.057,0.8867,-0.005,move
48,100.606,15.186,15.186,-0.616,0.4333,0.8969,-0.005,move
49,105.036,4.43,4.43,-0.849,0.179,0.8994,-0.005,move
50,120.0,15.96,15.96,-0.646,0.4809,0.9014,-0.005,move
51,109.82,-10.18,-10.18,0.023,-0.1072,0.8929,-0.015,nose_poke
52,99.338,-10.482,-10.482,-0.255,-0.0469,0.8864,-0.005,move
53,96.943,-2.395,-2.395,0.477,-0.065,0.8881,-0.015,nose_poke
54,114.04,17.097,17.097,-0.706,0.4981,0.8984,-0.005,move
55,120.0,9.865,9.865,-0.486,0.3339,0.8961,-0.005,move
56,120.0,8.932,8.932,-0.369,0.3138,0.8889,-0.005,move
57,120.0,8.403,8.403,-0.219,0.2919,0.8877,-0.005,move
58,120.0,9.094,9.094,-0.402,0.317,0.8871,-0.005,move
59,120.0,0.762,0.762,-0.359,0.0205,0.8879,-0.005,move
60,120.0,0.301,0.301,-0.824,-0.0146,0.8817,-0.005,move
61,120.0,10.04,10.04,0.365,0.3053,0.8815,-0.015,nose_poke
62,109.662,-10.338,-10.338,0.656,-0.0969,0.8891,-0.055,lick
63,114.777,5.116,5.116,-0.665,0.1556,0.8863,-0.005,move
64,120.0,10.726,10.726,0.647,0.292,0.8987,-0.055,lick
65,120.0,9.657,9.657,0.114,0.3171,0.8899,-0.015,nose_poke
66,120.0,1.513,1.513,-0.644,0.0585,0.8886,-0.005,move
67,104.301,-15.699,-15.699,0.021,-0.1066,0.8821,-0.015,nose_poke
68,95.551,-8.75,-8.75,-0.122,-0.0413,0.8815,-0.005,move
69,105.397,9.846,9.846,0.77,0.2332,0.8906,-0.055,lick
70,120.0,17.68,17.68,-0.932,0.5536,0.9011,-0.005,move
71,120.0,7.389,7.389,-0.784,0.2986,0.8928,-0.005,move
72,101.291,-18.709,-18.709,-0.613,-0.121,0.8862,-0.005,move
73,112.284,10.993,10.993,-0.52,0.2889,0.8802,-0.005,move
74,120.0,13.093,13.093,-0.658,0.4188,0.8979,-0.005,move
75,108.636,-11.364,-11.364,-0.125,-0.1076,0.8922,-0.005,move
76,118.15,9.514,9.514,0.556,0.2286,0.8854,-0.055,lick
77,120.0,4.556,4.556,-0.183,0.1889,0.8891,-0.005,move
78,120.0,5.785,5.785,-0.503,0.2267,0.8837,-0.005,move
79,104.546,-15.454,-15.454,0.282,-0.1152,0.8847,-0.015,nose_poke
80,93.487,-11.06,-11.06,-0.221,-0.0386,0.8816,-0.005,move
81,104.917,11.43,11.43,0.87,0.2682,0.8883,-0.055,lick
82,116.853,11.937,11.937,0.88,0.3304,0.9005,-0.055,lick
83,120.0,12.311,12.311,0.835,0.3454,0.896,-0.055,lick
84,120.0,3.024,3.024,0.984,0.1149,0.8915,-0.055,lick
85,101.118,-18.882,-18.882,0.755,-0.121,0.8829,-0.055,lick
86,101.365,0.247,0.247,0.808,0.0084,0.88,-0.055,lick
87,120.0,19.149,19.149,0.107,0.5329,0.8997,-0.015,nose_poke
88,120.0,18.586,18.586,-0.769,0.6202,0.8928,-0.005,move
89,120.0,14.727,14.727,-0.588,0.5029,0.8928,-0.005,move
90,120.0,3.212,3.212,0.439,0.1312,0.8933,-0.015,nose_poke
91,120.0,12.237,12.237,0.799,0.354,0.883,-0.055,lick
92,104.19,-15.81,-15.81,-0.874,-0.1187,0.8914,-0.005,move
93,112.934,8.744,8.744,0.789,0.1907,0.8815,-0.055,lick
94,103.334,-9.6,-9.6,-0.534,-0.0835,0.8991,-0.005,move
95,105.905,2.571,2.571,0.703,0.0571,0.8884,-0.055,lick
96,93.701,-12.204,-12.204,0.554,-0.0834,0.9002,-0.055,lick
97,111.798,18.098,18.098,-0.722,0.5021,0.8872,-0.005,move
98,93.441,-18.357,-18.357,-0.963,-0.134,0.8961,-0.005,move
99,74.922,-18.519,-18.519,-0.913,-0.061,0.8816,-0.005,move
100,70.572,-4.35,-4.35,0.212,-0.061,0.8843,-0.015,nose_poke
101,54.422,-16.15,-16.15,-0.965,-0.0762,0.9008,-0.005,move
102,55.439,1.017,1.017,0.061,0.0009,0.8815,-0.015,nose_poke
103,48.692,-6.748,-6.748,0.166,-0.0471,0.9082,-0.015,nose_poke
104,31.08,-17.612,-17.612,0.266,-0.0671,0.898,-0.015,nose_poke
105,19.156,-11.925,-11.925,0.823,-0.0369,0.8794,-0.055,lick
106,37.284,18.129,18.129,0.149,0.4572,0.8917,-0.015,nose_poke
107,25.558,-11.726,-11.726,-0.401,-0.0936,0.9056,-0.005,move
108,28.635,3.077,3.077,-0.859,0.0738,0.8914,-0.005,move
109,26.648,-1.987,-1.987,0.594,-0.0389,0.9132,-0.055,lick
110,9.563,-17.085,-17.085,-0.365,-0.0715,0.9075,-0.005,move
111,3.925,-5.638,-5.638,-0.122,-0.0131,0.8829,-0.005,move
112,0.0,-5.89,-5.89,-0.194,-0.0253,0.9051,-0.005,move
113,10.343,10.343,10.343,-0.273,0.297,0.8708,-0.005,move
114,0.0,-12.051,-12.051,0.64,-0.0691,0.9165,-0.055,lick
115,0.0,-9.741,-9.741,0.283,-0.0433,0.842,-0.015,nose_poke
116,18.323,18.323,18.323,-0.976,0.5255,0.8481,-0.005,move
117,29.603,11.28,11.28,0.968,0.2911,0.8493,-0.055,lick
118,13.7,-15.903,-15.903,-0.107,-0.0898,0.8511,-0.005,move
119,30.713,17.013,17.013,0.026,0.4068,0.847,-0.015,nose_poke
120,31.586,0.873,0.873,-0.697,0.0141,0.8493,-0.005,move
121,15.562,-16.024,-16.024,-0.176,-0.0733,0.8512,-0.005,move
122,23.523,7.961,7.961,-0.191,0.1663,0.8471,-0.005,move
123,8.135,-15.388,-15.388,-0.978,-0.078,0.8494,-0.005,move
124,0.0,-16.057,-16.057,0.668,-0.0507,0.8469,-0.055,lick
125,0.0,-3.794,-3.794,-0.87,-0.0505,0.8304,-0.005,move
126,0.0,-2.402,-2.402,0.724,-0.0774,0.8584,-0.055,lick
127,0.0,-0.814,-0.814,-0.053,-0.0533,0.8603,-0.005,move
128,10.672,10.672,10.672,-0.695,0.3147,0.8618,-0.005,move
129,7.131,-3.54,-3.54,0.522,-0.0486,0.8505,-0.055,lick
130,16.713,9.582,9.582,-0.567,0.2489,0.8566,-0.005,move
131,20.481,3.768,3.768,-0.746,0.1083,0.8499,-0.005,move
132,5.637,-14.843,-14.843,0.324,-0.0739,0.8489,-0.015,nose_poke
133,0.0,-18.107,-18.107,0.419,-0.0574,0.8475,-0.015,nose_poke
134,0.0,-5.929,-5.929,-0.513,-0.0322,0.8241,-0.005,move
135,14.101,14.101,14.101,-0.436,0.3986,0.8554,-0.005,move
136,0.0,-14.139,-14.139,-0.321,-0.0896,0.8501,-0.005,move
137,0.0,-12.872,-12.872,0.326,-0.0443,0.8364,-0.015,nose_poke
138,15.496,15.496,15.496,-0.508,0.4258,0.84,-0.005,move
139,0.0,-17.943,-17.943,-0.298,-0.1049,0.8494,-0.005,move
140,11.668,11.668,11.668,0.831,0.2433,0.8245,-0.055,lick
141,27.882,16.214,16.214,-0.275,0.4557,0.851,-0.005,move
142,18.235,-9.647,-9.647,0.575,-0.0788,0.8497,-0.055,lick
143,33.125,14.89,14.89,0.832,0.3383,0.8547,-0.055,lick
144,33.023,-0.102,-0.102,0.576,-0.0149,0.8497,-0.055,lick
145,20.057,-12.966,-12.966,0.335,-0.0637,0.8525,-0.015,nose_poke
146,17.276,-2.781,-2.781,0.404,-0.0475,0.8522,-0.015,nose_poke
147,14.411,-2.865,-2.865,0.405,-0.0417,0.8561,-0.015,nose_poke
148,0.0,-18.79,-18.79,0.539,-0.0819,0.8562,-0.055,lick
149,2.607,2.607,2.607,-0.654,0.0562,0.822,-0.005,move
150,16.514,13.906,13.906,0.567,0.3686,0.864,-0.055,lick
151,15.74,-0.774,-0.774,0.801,-0.026,0.8503,-0.055,lick
152,31.535,15.796,15.796,-0.43,0.425,0.8533,-0.005,move
153,21.914,-9.622,-9.622,0.96,-0.0757,0.8497,-0.055,lick
154,4.479,-17.435,-17.435,0.874,-0.0681,0.8547,-0.055,lick
155,12.807,8.328,8.328,0.108,0.1635,0.8424,-0.015,nose_poke
156,29.245,16.438,16.438,-0.552,0.4677,0.85,-0.005,move
157,44.12,14.875,14.875,0.227,0.4087,0.8496,-0.015,nose_poke
158,48.957,4.837,4.837,-0.294,0.1447,0.8496,-0.005,move
159,61.164,12.207,12.207,0.843,0.2962,0.8503,-0.055,lick
160,68.987,7.823,7.823,0.626,0.2046,0.8894,-0.055,lick
161,82.194,13.207,13.207,-0.839,0.3985,0.89,-0.005,move
162,77.434,-4.761,-4.761,-0.97,-0.0637,0.8857,-0.005,move
163,79.627,2.193,2.193,-0.781,0.1003,0.8907,-0.005,move
164,63.642,-15.985,-15.985,0.126,-0.095,0.8912,-0.015,nose_poke
165,61.565,-2.077,-2.077,0.514,-0.059,0.8798,-0.055,lick
166,71.891,10.326,10.326,0.911,0.2456,0.8931,-0.055,lick
167,56.914,-14.977,-14.977,-0.405,-0.104,0.8882,-0.005,move
168,65.822,8.908,8.908,0.629,0.1725,0.8536,-0.055,lick
169,56.939,-8.883,-8.883,0.071,-0.0809,0.8896,-0.015,nose_poke
170,58.29,1.351,1.351,-0.244,0.028,0.8598,-0.005,move
171,55.442,-2.848,-2.848,-0.944,-0.0473,0.8537,-0.005,move
172,65.697,10.255,10.255,-0.816,0.2865,0.8564,-0.005,move
173,49.548,-16.148,-16.148,0.558,-0.1151,0.8892,-0.055,lick
174,45.814,-3.734,-3.734,0.851,-0.041,0.8511,-0.055,lick
175,41.716,-4.098,-4.098,0.941,-0.035,0.8561,-0.055,lick
176,40.481,-1.235,-1.235,-0.871,-0.0509,0.8563,-0.005,move
177,26.646,-13.835,-13.835,-0.861,-0.0532,0.8543,-0.005,move
178,34.69,8.044,8.044,0.298,0.1594,0.8519,-0.015,nose_poke
179,32.902,-1.788,-1.788,-0.705,-0.0537,0.8504,-0.005,move
180,18.723,-14.179,-14.179,-0.618,-0.0551,0.8546,-0.005,move
181,37.374,18.651,18.651,0.989,0.4292,0.8504,-0.055,lick
182,51.854,14.48,14.48,-0.403,0.4258,0.8491,-0.005,move
183,65.25,13.396,13.396,0.192,0.3667,0.85,-0.015,nose_poke
184,64.804,-0.446,-0.446,0.877,0.0126,0.8888,-0.055,lick
185,68.513,3.709,3.709,0.752,0.0656,0.8929,-0.055,lick
186,54.91,-13.602,-13.602,-0.742,-0.079,0.8924,-0.005,move
187,72.948,18.038,18.038,-0.923,0.4846,0.855,-0.005,move
188,72.603,-0.345,-0.345,-0.122,-0.0122,0.8839,-0.005,move
189,59.456,-13.147,-13.147,-0.831,-0.0659,0.8922,-0.005,move
190,69.521,10.065,10.065,-0.599,0.2529,0.8557,-0.005,move
191,80.865,11.344,11.344,-0.063,0.3213,0.8886,-0.005,move
192,62.144,-18.72,-18.72,-0.995,-0.1117,0.8864,-0.005,move
193,46.849,-15.296,-15.296,-0.015,-0.0571,0.8767,-0.005,move
194,57.939,11.09,11.09,0.477,0.2334,0.8522,-0.015,nose_poke
195,52.65,-5.289,-5.289,0.385,-0.0633,0.8517,-0.015,nose_poke
196,49.702,-2.948,-2.948,0.443,-0.0422,0.8582,-0.015,nose_poke
197,67.784,18.082,18.082,0.048,0.4698,0.856,-0.015,nose_poke
198,71.134,3.35,3.35,-0.942,0.1176,0.8847,-0.005,move
199,71.129,-0.004,-0.004,0.753,0.0114,0.8922,-0.055,lick
200,79.955,8.825,8.825,0.93,0.2142,0.8925,-0.055,lick
201,81.722,1.767,1.767,0.657,0.0606,0.8873,-0.055,lick
202,88.077,6.355,6.355,-0.06,0.1809,0.8908,-0.005,move
203,74.394,-13.683,-13.683,-0.907,-0.0833,0.8876,-0.005,move
204,79.136,4.743,4.743,-0.92,0.1613,0.8803,-0.005,move
205,88.659,9.523,9.523,0.819,0.2413,0.8908,-0.055,lick
206,74.439,-14.22,-14.22,-0.669,-0.0963,0.8852,-0.005,move
207,75.618,1.179,1.179,0.265,0.0342,0.8798,-0.015,nose_poke
208,82.357,6.74,6.74,0.153,0.1821,0.8919,-0.015,nose_poke
209,97.776,15.419,15.419,-0.009,0.4296,0.8884,-0.005,move
210,88.032,-9.744,-9.744,-0.464,-0.091,0.8813,-0.005,move
211,90.527,2.495,2.495,0.907,0.0313,0.8837,-0.055,lick
212,109.179,18.652,18.652,0.944,0.4809,0.8893,-0.055,lick
213,100.606,-8.573,-8.573,0.148,-0.0949,0.8772,-0.015,nose_poke
214,106.429,5.823,5.823,0.834,0.1319,0.8838,-0.055,lick
215,105.999,-0.43,-0.43,-0.065,-0.0141,0.884,-0.005,move
216,119.695,13.696,13.696,-0.027,0.3711,0.8871,-0.005,move
217,115.525,-4.171,-4.171,-0.409,-0.0829,0.8729,-0.005,move
218,108.141,-7.383,-7.383,-0.795,-0.0539,0.884,-0.005,move
219,91.263,-16.878,-16.878,0.032,-0.0817,0.8841,-0.015,nose_poke
220,82.052,-9.211,-9.211,-0.023,-0.0475,0.8741,-0.005,move
221,70.003,-12.05,-12.05,-0.97,-0.0392,0.8849,-0.005,move
222,72.98,2.978,2.978,-0.134,0.1004,0.8831,-0.005,move
223,67.551,-5.429,-5.429,-0.684,-0.0588,0.8921,-0.005,move
