Step,Position,Velocity,Action_Vel_Cmd,Action_Lick_Cmd,Critic_Value,Policy_StdDev,Reward,Behaviour
1,51.237,7.781,7.781,-0.989,0.2361,0.9083,-0.005,move
2,66.698,15.461,15.461,0.761,0.4088,0.9138,-0.055,lick
3,50.597,-16.101,-16.101,0.912,-0.1292,0.9063,-0.055,lick
4,40.53,-10.067,-10.067,0.26,-0.0303,0.8817,-0.015,nose_poke
5,27.611,-12.919,-12.919,0.01,-0.045,0.8934,-0.015,nose_poke
6,21.452,-6.159,-6.159,-0.042,-0.0195,0.8896,-0.005,move
7,34.786,13.333,13.333,-0.845,0.3688,0.9025,-0.005,move
8,34.418,-0.367,-0.367,0.838,-0.0172,0.9124,-0.055,lick
9,49.344,14.926,14.926,-0.836,0.4288,0.9086,-0.005,move
10,64.682,15.338,15.338,-0.774,0.4723,0.9064,-0.005,move
11,68.902,4.22,4.22,-0.459,0.1486,0.9069,-0.005,move
12,56.978,-11.923,-11.923,0.303,-0.0878,0.9112,-0.015,nose_poke
13,60.649,3.67,3.67,-0.975,0.0952,0.8887,-0.005,move
14,70.158,9.509,9.509,-0.945,0.3055,0.9134,-0.005,move
15,63.375,-6.782,-6.782,-0.128,-0.0717,0.9127,-0.005,move
16,50.214,-13.161,-13.161,0.981,-0.0764,0.8993,-0.055,lick
17,58.979,8.765,8.765,-0.483,0.2203,0.8874,-0.005,move
18,43.934,-15.045,-15.045,0.117,-0.0815,0.9117,-0.015,nose_poke
19,44.268,0.335,0.335,0.823,-0.0169,0.8844,-0.055,lick
20,56.871,12.602,12.602,0.655,0.3152,0.9088,-0.055,lick
21,41.979,-14.892,-14.892,0.781,-0.0836,0.9071,-0.055,lick
22,44.737,2.758,2.758,0.037,0.0358,0.8848,-0.015,nose_poke
23,28.643,-16.094,-16.094,-0.81,-0.074,0.9125,-0.005,move
24,34.668,6.025,6.025,-0.637,0.1396,0.8831,-0.005,move
25,14.722,-19.946,-19.946,-0.668,-0.0938,0.9151,-0.005,move
26,4.807,-9.915,-9.915,-0.335,-0.0094,0.8753,-0.005,move
27,0.0,-4.952,-4.952,-0.115,-0.0197,0.897,-0.005,move
28,16.97,16.97,16.97,-0.073,0.4729,0.8717,-0.005,move
29,32.913,15.942,15.942,0.491,0.447,0.9132,-0.015,nose_poke
30,13.227,-19.685,-19.685,-0.605,-0.109,0.9097,-0.005,move
31,33.011,19.784,19.784,0.85,0.4602,0.8762,-0.055,lick
32,42.548,9.537,9.537,-0.907,0.3151,0.9051,-0.005,move
33,23.808,-18.741,-18.741,-0.608,-0.0945,0.9134,-0.005,move
34,9.849,-13.959,-13.959,0.556,-0.0382,0.8773,-0.055,lick
35,19.319,9.47,9.47,0.235,0.2061,0.89,-0.015,nose_poke
36,0.861,-18.458,-18.458,0.104,-0.0942,0.9162,-0.015,nose_poke
37,0.0,-9.07,-9.07,0.288,-0.0153,0.8487,-0.015,nose_poke
38,8.725,8.725,8.725,-0.895,0.2659,0.8676,-0.005,move
39,9.443,0.718,0.718,-0.806,0.0002,0.9167,-0.005,move
40,0.0,-11.124,-11.124,0.654,-0.0522,0.913,-0.055,lick
41,1.773,1.773,1.773,-0.592,0.034,0.8444,-0.005,move
42,8.744,6.971,6.971,0.269,0.1843,0.8634,-0.015,nose_poke
43,26.027,17.283,17.283,0.104,0.4631,0.85,-0.015,nose_poke
44,45.064,19.037,19.037,-0.523,0.558,0.8494,-0.005,move
45,58.18,13.116,13.116,0.278,0.363,0.8491,-0.015,nose_poke
46,67.766,9.586,9.586,-0.519,0.2849,0.8515,-0.005,move
47,70.558,2.792,2.792,-0.295,0.0942,0.889,-0.005,move
48,85.079,14.521,14.521,-0.293,0.4043,0.8924,-0.005,move
49,81.33,-3.75,-3.75,-0.564,-0.0627,0.8845,-0.005,move
50,75.067,-6.262,-6.262,-0.473,-0.0529,0.8906,-0.005,move
51,60.944,-14.123,-14.123,-0.614,-0.0585,0.8897,-0.005,move
52,43.692,-17.252,-17.252,-0.268,-0.0689,0.8823,-0.005,move
53,35.864,-7.828,-7.828,0.275,-0.0276,0.8488,-0.015,nose_poke
54,19.033,-16.831,-16.831,0.402,-0.0679,0.8574,-0.015,nose_poke
55,6.441,-12.592,-12.592,0.945,-0.0414,0.8465,-0.055,lick
56,9.332,2.891,2.891,-0.278,0.0524,0.851,-0.005,move
57,0.0,-13.199,-13.199,-0.942,-0.0587,0.8497,-0.005,move
58,7.955,7.955,7.955,-0.119,0.1949,0.8392,-0.005,move
59,19.744,11.789,11.789,0.972,0.2842,0.8501,-0.055,lick
60,14.426,-5.319,-5.319,0.352,-0.0636,0.851,-0.015,nose_poke
61,21.163,6.738,6.738,0.947,0.1194,0.8577,-0.055,lick
62,12.176,-8.987,-8.987,0.281,-0.0618,0.8494,-0.015,nose_poke
63,17.007,4.83,4.83,-0.202,0.1,0.8554,-0.005,move
64,5.415,-11.592,-11.592,-0.567,-0.0591,0.8492,-0.005,move
65,0.0,-6.795,-6.795,0.754,-0.0309,0.8524,-0.055,lick
66,0.0,-5.616,-5.616,0.266,-0.0447,0.8539,-0.015,nose_poke
67,15.526,15.526,15.526,0.696,0.3902,0.8559,-0.055,lick
