Step,Position,Velocity,Action_Vel_Cmd,Action_Lick_Cmd,Critic_Value,Policy_StdDev,Reward,Behaviour
1,49.773,1.242,1.242,-0.326,0.02,0.9076,-0.005,move
2,62.404,12.63,12.63,-0.931,0.3743,0.9097,-0.005,move
3,66.908,4.504,4.504,-0.789,0.1677,0.9108,-0.005,move
4,47.754,-19.154,-19.154,-0.235,-0.1148,0.9121,-0.005,move
5,59.874,12.12,12.12,-0.202,0.2877,0.8751,-0.005,move
6,40.29,-19.584,-19.584,-0.289,-0.1018,0.907,-0.005,move
7,44.582,4.292,4.292,0.143,0.0584,0.8743,-0.015,nose_poke
8,63.709,19.127,19.127,-0.958,0.5628,0.9144,-0.005,move
9,51.035,-12.674,-12.674,-0.556,-0.126,0.9034,-0.005,move
10,61.407,10.372,10.372,-0.914,0.2811,0.888,-0.005,move
11,47.443,-13.964,-13.964,0.54,-0.1104,0.9139,-0.055,lick
12,54.562,7.119,7.119,-0.074,0.1565,0.8863,-0.005,move
13,42.475,-12.088,-12.088,0.475,-0.07,0.9139,-0.015,nose_poke
14,56.903,14.429,14.429,0.945,0.3267,0.8897,-0.055,lick
15,37.513,-19.39,-19.39,0.363,-0.104,0.9051,-0.015,nose_poke
16,53.246,15.733,15.733,0.596,0.3588,0.8748,-0.055,lick
17,55.26,2.013,2.013,0.525,0.0545,0.9043,-0.055,lick
18,70.644,15.384,15.384,-0.509,0.4369,0.9102,-0.005,move
19,52.882,-17.762,-17.762,0.856,-0.1352,0.9054,-0.055,lick
20,41.403,-11.479,-11.479,0.254,-0.0322,0.8781,-0.015,nose_poke
21,24.03,-17.373,-17.373,0.792,-0.0621,0.891,-0.055,lick
22,7.412,-16.618,-16.618,-0.92,-0.0348,0.8807,-0.005,move
23,0.0,-15.843,-15.843,-0.656,-0.0343,0.8843,-0.005,move
24,17.305,17.305,17.305,0.067,0.4551,0.8542,-0.015,nose_poke
25,3.868,-13.437,-13.437,0.908,-0.0818,0.9128,-0.055,lick
26,14.349,10.48,10.48,0.531,0.2218,0.8921,-0.055,lick
27,0.0,-17.362,-17.362,0.227,-0.0906,0.9166,-0.015,nose_poke
28,0.0,-9.849,-9.849,-0.732,-0.01,0.851,-0.005,move
29,19.187,19.187,19.187,0.625,0.5001,0.8666,-0.055,lick
30,25.174,5.987,5.987,-0.136,0.186,0.9106,-0.005,move
31,5.59,-19.584,-19.584,-0.476,-0.0936,0.9152,-0.005,move
32,0.0,-11.468,-11.468,-0.119,-0.0171,0.8772,-0.005,move
33,0.0,-15.499,-15.499,-0.618,-0.0412,0.8637,-0.005,move
34,0.0,-6.358,-6.358,0.386,-0.0207,0.855,-0.015,nose_poke
35,6.479,6.479,6.479,-0.067,0.178,0.8702,-0.005,move
36,0.2,-6.279,-6.279,-0.906,-0.0614,0.9166,-0.005,move
37,5.401,5.201,5.201,0.979,0.1003,0.8703,-0.055,lick
38,0.0,-14.233,-14.233,-0.413,-0.0721,0.916,-0.005,move
39,2.307,2.307,2.307,0.921,0.0095,0.8579,-0.055,lick
40,0.0,-17.577,-17.577,0.925,-0.085,0.8748,-0.055,lick
41,15.425,15.425,15.425,-0.497,0.4232,0.8506,-0.005,move
42,0.0,-16.378,-16.378,-0.191,-0.0963,0.9143,-0.005,move
43,0.0,-14.783,-14.783,-0.685,-0.0276,0.8531,-0.005,move
44,11.532,11.532,11.532,-0.207,0.3096,0.8566,-0.005,move
45,0.0,-13.309,-13.309,0.292,-0.0771,0.9165,-0.015,nose_poke
