Step,Position,Velocity,Action_Vel_Cmd,Action_Lick_Cmd,Critic_Value,Policy_StdDev,Reward,Behaviour
157,108.902,-8.942,-8.942,0.095,-0.0335,0.8638,-0.015,nose_poke
158,116.498,7.596,7.596,-0.807,0.2167,0.8927,-0.005,move
159,116.484,-0.014,-0.014,0.777,0.0171,0.8986,-0.055,lick
160,113.674,-2.81,-2.81,0.175,-0.0339,0.897,-0.015,nose_poke
161,111.003,-2.671,-2.671,0.16,-0.0345,0.8967,-0.015,nose_poke
162,120.0,18.619,18.619,0.403,0.4819,0.8974,-0.015,nose_poke
163,120.0,0.317,0.317,0.405,0.0091,0.8842,-0.015,nose_poke
164,101.393,-18.607,-18.607,-0.859,-0.087,0.8651,-0.005,move
165,118.377,16.984,16.984,-0.969,0.4569,0.8839,-0.005,move
166,100.328,-18.049,-18.049,-0.39,-0.12,0.8833,-0.005,move
167,110.416,10.088,10.088,0.703,0.2052,0.8845,-0.055,lick
168,120.0,13.48,13.48,0.869,0.3551,0.9012,-0.055,lick
169,103.524,-16.476,-16.476,-0.781,-0.1031,0.8776,-0.005,move
170,120.0,18.354,18.354,-0.769,0.4898,0.8848,-0.005,move
171,120.0,9.579,9.579,0.279,0.311,0.8839,-0.015,nose_poke
172,120.0,6.53,6.53,-0.046,0.2194,0.8711,-0.005,move
173,120.0,15.304,15.304,-0.441,0.4711,0.8685,-0.005,move
174,110.127,-9.873,-9.873,-0.985,-0.0747,0.8803,-0.005,move
175,94.836,-15.291,-15.291,-0.341,-0.0457,0.8912,-0.005,move
176,95.83,0.995,0.995,0.824,0.0269,0.8866,-0.055,lick
177,102.486,6.656,6.656,-0.432,0.1925,0.903,-0.005,move
178,106.685,4.199,4.199,0.526,0.104,0.9025,-0.055,lick
179,120.0,19.666,19.666,-0.598,0.5659,0.9005,-0.005,move
180,120.0,18.633,18.633,0.365,0.5646,0.885,-0.015,nose_poke
181,118.175,-1.825,-1.825,-0.535,-0.06,0.8842,-0.005,move
182,120.0,6.941,6.941,0.748,0.1917,0.8641,-0.055,lick
183,120.0,4.68,4.68,0.6,0.1489,0.8689,-0.055,lick
184,120.0,15.81,15.81,0.5,0.45,0.8671,-0.055,lick
185,101.652,-18.348,-18.348,-0.618,-0.1181,0.8811,-0.005,move
186,114.637,12.985,12.985,-0.709,0.3389,0.8841,-0.005,move
187,95.522,-19.115,-19.115,-0.979,-0.1136,0.9004,-0.005,move
188,105.857,10.335,10.335,-0.222,0.2481,0.8837,-0.005,move
189,111.499,5.642,5.642,0.112,0.164,0.9026,-0.015,nose_poke
190,101.104,-10.394,-10.394,-0.947,-0.0579,0.8993,-0.005,move
191,97.853,-3.252,-3.252,-0.759,-0.0414,0.8915,-0.005,move
192,109.605,11.752,11.752,-0.929,0.3442,0.8997,-0.005,move
193,99.568,-10.037,-10.037,0.735,-0.0601,0.9021,-0.055,lick
194,98.254,-1.315,-1.315,0.338,-0.0172,0.8923,-0.015,nose_poke
195,93.353,-4.9,-4.9,0.377,-0.0213,0.901,-0.015,nose_poke
196,96.275,2.921,2.921,-0.303,0.0642,0.8996,-0.005,move
197,97.978,1.704,1.704,0.75,0.0356,0.9037,-0.055,lick
198,98.179,0.2,0.2,0.776,0.0127,0.9028,-0.055,lick
