Step,Position,Velocity,Action_Vel_Cmd,Action_Lick_Cmd,Critic_Value,Policy_StdDev,Reward,Behaviour
1,30.103,-10.339,-10.339,-0.498,0.0,0.0,-0.005,move
2,10.103,-20.0,-28.247,-1.348,0.0,0.0,-0.005,move
3,1.693,-8.41,-8.41,-0.358,0.0,0.0,-0.005,move
4,0.0,-20.0,-25.937,-1.304,0.0,0.0,-0.005,move
5,0.0,-20.0,-29.04,-0.314,0.0,0.0,-0.005,move
6,0.0,-16.489,-16.489,-0.118,0.0,0.0,-0.005,move
7,20.0,20.0,22.712,-0.179,0.0,0.0,-0.005,move
8,8.959,-11.041,-11.041,-1.672,0.0,0.0,-0.005,move
9,6.896,-2.063,-2.063,-1.134,0.0,0.0,-0.005,move
10,0.114,-6.782,-6.782,-1.334,0.0,0.0,-0.005,move
11,0.0,-16.331,-16.331,-0.899,0.0,0.0,-0.005,move
12,0.0,-15.113,-15.113,-0.717,0.0,0.0,-0.005,move
13,0.0,-8.703,-8.703,-0.735,0.0,0.0,-0.005,move
14,0.0,-4.451,-4.451,-1.315,0.0,0.0,-0.005,move
15,0.0,-20.0,-45.595,-0.215,0.0,0.0,-0.005,move
16,0.0,-20.0,-29.263,-2.17,0.0,0.0,-0.005,move
17,0.981,0.981,0.981,-1.531,0.0,0.0,-0.005,move
18,20.981,20.0,22.104,0.29,0.0,0.0,-0.015,nose_poke
19,0.981,-20.0,-33.459,-0.736,0.0,0.0,-0.005,move
20,0.0,-20.0,-43.867,-0.689,0.0,0.0,-0.005,move
21,1.343,1.343,1.343,-0.697,0.0,0.0,-0.005,move
22,0.0,-20.0,-60.894,-0.822,0.0,0.0,-0.005,move
23,0.0,-4.858,-4.858,-1.667,0.0,0.0,-0.005,move
24,10.524,10.524,10.524,-1.144,0.0,0.0,-0.005,move
25,0.0,-20.0,-36.367,-1.359,0.0,0.0,-0.005,move
26,0.0,-17.03,-17.03,-1.652,0.0,0.0,-0.005,move
27,0.0,-9.695,-9.695,-0.72,0.0,0.0,-0.005,move
28,0.0,-20.0,-26.293,-0.863,0.0,0.0,-0.005,move
29,0.0,-4.731,-4.731,-0.571,0.0,0.0,-0.005,move
30,0.0,-2.203,-2.203,-0.227,0.0,0.0,-0.005,move
31,0.0,-20.0,-56.727,-0.747,0.0,0.0,-0.005,move
32,0.0,-20.0,-23.235,-0.928,0.0,0.0,-0.005,move
33,0.0,-20.0,-53.365,-0.8,0.0,0.0,-0.005,move
34,0.0,-5.394,-5.394,-0.713,0.0,0.0,-0.005,move
35,0.0,-16.887,-16.887,-0.828,0.0,0.0,-0.005,move
36,0.0,-20.0,-37.617,-1.164,0.0,0.0,-0.005,move
37,0.0,-20.0,-62.015,-0.779,0.0,0.0,-0.005,move
38,0.0,-9.34,-9.34,-0.97,0.0,0.0,-0.005,move
39,0.0,-18.678,-18.678,-0.886,0.0,0.0,-0.005,move
40,16.047,16.047,16.047,-1.168,0.0,0.0,-0.005,move
41,15.628,-0.419,-0.419,-1.749,0.0,0.0,-0.005,move
42,0.0,-20.0,-38.09,-1.001,0.0,0.0,-0.005,move
43,0.0,-6.001,-6.001,-1.445,0.0,0.0,-0.005,move
44,20.0,20.0,25.18,-0.216,0.0,0.0,-0.005,move
45,0.0,-20.0,-26.357,-1.327,0.0,0.0,-0.005,move
46,0.0,-20.0,-25.286,-1.014,0.0,0.0,-0.005,move
47,0.0,-20.0,-40.079,-1.197,0.0,0.0,-0.005,move
48,0.0,-20.0,-25.545,-0.253,0.0,0.0,-0.005,move
49,0.0,-20.0,-21.56,-1.492,0.0,0.0,-0.005,move
50,0.0,-20.0,-45.978,-1.779,0.0,0.0,-0.005,move
51,0.0,-20.0,-39.877,-0.649,0.0,0.0,-0.005,move
52,0.0,-20.0,-25.083,-1.218,0.0,0.0,-0.005,move
53,0.0,-20.0,-25.086,0.402,0.0,0.0,-0.015,nose_poke
54,20.0,20.0,21.265,-1.707,0.0,0.0,-0.005,move
55,0.0,-20.0,-26.788,-0.869,0.0,0.0,-0.005,move
56,0.0,-4.317,-4.317,-1.445,0.0,0.0,-0.005,move
57,3.311,3.311,3.311,-0.834,0.0,0.0,-0.005,move
58,9.332,6.02,6.02,-1.328,0.0,0.0,-0.005,move
59,0.0,-20.0,-34.408,-1.527,0.0,0.0,-0.005,move
60,4.637,4.637,4.637,-1.017,0.0,0.0,-0.005,move
61,0.0,-20.0,-63.064,-0.437,0.0,0.0,-0.005,move
