Step,Position,Velocity,Action_Vel_Cmd,Action_Lick_Cmd,Critic_Value,Policy_StdDev,Reward,Behaviour
1,34.296,-20.0,-25.623,0.474,0.0,0.0,-0.015,nose_poke
2,14.296,-20.0,-21.164,-0.946,0.0,0.0,-0.005,move
3,0.0,-20.0,-36.231,-0.924,0.0,0.0,-0.005,move
4,0.784,0.784,0.784,-0.826,0.0,0.0,-0.005,move
5,0.019,-0.765,-0.765,-0.171,0.0,0.0,-0.005,move
6,0.0,-20.0,-31.653,-0.699,0.0,0.0,-0.005,move
7,0.0,-20.0,-46.128,-2.428,0.0,0.0,-0.005,move
8,6.981,6.981,6.981,-0.475,0.0,0.0,-0.005,move
9,8.437,1.456,1.456,-1.217,0.0,0.0,-0.005,move
10,0.0,-20.0,-47.702,-2.58,0.0,0.0,-0.005,move
11,0.0,-20.0,-21.983,-1.877,0.0,0.0,-0.005,move
12,0.0,-8.712,-8.712,-0.753,0.0,0.0,-0.005,move
13,0.0,-20.0,-28.0,-1.172,0.0,0.0,-0.005,move
14,0.0,-4.871,-4.871,0.083,0.0,0.0,-0.015,nose_poke
15,0.0,-20.0,-27.335,0.049,0.0,0.0,-0.015,nose_poke
16,0.0,-20.0,-36.03,-0.601,0.0,0.0,-0.005,move
17,0.0,-16.163,-16.163,0.497,0.0,0.0,-0.015,nose_poke
18,0.0,-16.953,-16.953,-0.371,0.0,0.0,-0.005,move
19,3.489,3.489,3.489,-1.707,0.0,0.0,-0.005,move
20,0.0,-20.0,-24.165,-2.192,0.0,0.0,-0.005,move
21,0.0,-2.438,-2.438,0.295,0.0,0.0,-0.015,nose_poke
22,16.733,16.733,16.733,-2.662,0.0,0.0,-0.005,move
23,0.0,-20.0,-31.481,-0.95,0.0,0.0,-0.005,move
24,20.0,20.0,28.24,-0.907,0.0,0.0,-0.005,move
25,1.062,-18.938,-18.938,-2.392,0.0,0.0,-0.005,move
26,0.0,-15.159,-15.159,-0.46,0.0,0.0,-0.005,move
27,9.592,9.592,9.592,-2.134,0.0,0.0,-0.005,move
28,29.592,20.0,31.072,-1.371,0.0,0.0,-0.005,move
