Step,Position,Velocity,Action_Vel_Cmd,Action_Lick_Cmd,Critic_Value,Policy_StdDev,Reward,Behaviour
1,71.486,-7.704,-7.704,-0.215,0.0,0.0,-0.005,move
2,51.486,-20.0,-34.962,-1.675,0.0,0.0,-0.005,move
3,31.486,-20.0,-40.821,0.033,0.0,0.0,-0.015,nose_poke
4,17.077,-14.409,-14.409,-3.415,0.0,0.0,-0.005,move
5,0.0,-20.0,-35.037,0.113,0.0,0.0,-0.015,nose_poke
6,0.0,-20.0,-51.076,0.24,0.0,0.0,-0.015,nose_poke
7,0.0,-7.379,-7.379,-0.917,0.0,0.0,-0.005,move
8,20.0,20.0,28.894,-1.44,0.0,0.0,-0.005,move
9,28.405,8.405,8.405,-1.072,0.0,0.0,-0.005,move
10,12.711,-15.694,-15.694,-1.296,0.0,0.0,-0.005,move
11,0.0,-18.736,-18.736,-1.137,0.0,0.0,-0.005,move
12,0.0,-3.927,-3.927,0.913,0.0,0.0,-0.055,lick
13,19.006,19.006,19.006,-0.97,0.0,0.0,-0.005,move
14,0.0,-20.0,-56.02,0.103,0.0,0.0,-0.015,nose_poke
15,0.0,-20.0,-36.964,0.37,0.0,0.0,-0.015,nose_poke
16,20.0,20.0,20.117,0.274,0.0,0.0,-0.015,nose_poke
17,40.0,20.0,20.463,-0.317,0.0,0.0,-0.005,move
18,20.0,-20.0,-38.905,-0.556,0.0,0.0,-0.005,move
19,40.0,20.0,32.571,0.659,0.0,0.0,-0.055,lick
20,60.0,20.0,25.716,-0.956,0.0,0.0,-0.005,move
21,45.149,-14.851,-14.851,-0.828,0.0,0.0,-0.005,move
22,59.072,13.923,13.923,-0.517,0.0,0.0,-0.005,move
23,39.072,-20.0,-20.394,-0.963,0.0,0.0,-0.005,move
24,19.072,-20.0,-34.095,-0.559,0.0,0.0,-0.005,move
25,0.0,-19.23,-19.23,-0.699,0.0,0.0,-0.005,move
26,0.0,-20.0,-36.808,-0.982,0.0,0.0,-0.005,move
27,0.0,-20.0,-20.543,-1.627,0.0,0.0,-0.005,move
28,0.0,-20.0,-26.834,-2.226,0.0,0.0,-0.005,move
29,0.0,-3.201,-3.201,0.817,0.0,0.0,-0.055,lick
30,5.557,5.557,5.557,-1.539,0.0,0.0,-0.005,move
31,1.842,-3.715,-3.715,-1.871,0.0,0.0,-0.005,move
32,21.842,20.0,24.388,-2.049,0.0,0.0,-0.005,move
33,14.149,-7.693,-7.693,0.307,0.0,0.0,-0.015,nose_poke
34,0.0,-20.0,-30.388,-0.235,0.0,0.0,-0.005,move
35,0.0,-20.0,-30.404,-1.44,0.0,0.0,-0.005,move
36,10.354,10.354,10.354,-1.308,0.0,0.0,-0.005,move
37,0.0,-20.0,-23.276,-1.409,0.0,0.0,-0.005,move
38,0.0,-11.369,-11.369,-2.851,0.0,0.0,-0.005,move
39,0.0,-20.0,-44.428,0.712,0.0,0.0,-0.055,lick
40,0.0,-20.0,-23.396,0.552,0.0,0.0,-0.055,lick
