Step,Position,Velocity,Action_Vel_Cmd,Action_Lick_Cmd,Critic_Value,Policy_StdDev,Reward,Behaviour
1,73.296,11.958,11.958,0.812,0.1607,0.0219,-0.055,lick
2,89.804,16.508,16.508,-0.344,0.2622,0.028,-0.005,move
3,73.523,-16.282,-16.282,0.062,0.6457,0.0293,-0.034999999999999996,nose_poke
4,91.485,17.962,17.962,0.526,0.274,0.0098,-0.055,lick
5,110.613,19.128,19.128,0.669,0.2854,0.0293,-0.055,lick
6,112.895,2.282,2.282,-0.237,0.0059,0.0317,-0.005,move
7,112.524,-0.372,-0.372,0.656,0.0746,0.0213,-0.055,lick
8,95.229,-17.295,-17.295,0.582,0.7004,0.0195,-0.055,lick
9,76.328,-18.901,-18.901,0.642,0.7659,0.0157,-0.055,lick
10,76.583,0.255,0.255,0.986,0.0376,0.0094,-0.055,lick
11,82.455,5.872,5.872,-0.819,0.083,0.0223,-0.005,move
12,67.177,-15.277,-15.277,-0.869,0.622,0.0255,-0.005,move
13,86.48,19.303,19.303,-0.183,0.3146,0.0086,-0.005,move
14,88.667,2.187,2.187,0.512,-0.0251,0.0293,-0.055,lick
15,106.032,17.365,17.365,-0.777,0.286,0.0227,-0.005,move
16,94.154,-11.878,-11.878,0.646,0.4889,0.0305,-0.055,lick
17,90.653,-3.501,-3.501,0.84,0.2275,0.0163,-0.055,lick
18,106.644,15.991,15.991,-0.541,0.2623,0.0194,-0.005,move
19,88.863,-17.781,-17.781,-0.705,0.6989,0.0301,-0.005,move
20,106.107,17.244,17.244,0.434,0.2632,0.0134,-0.034999999999999996,nose_poke
21,104.888,-1.219,-1.219,-0.498,0.1293,0.0305,-0.005,move
22,108.159,3.271,3.271,-0.05,0.0206,0.0196,-0.005,move
23,120.0,16.426,16.426,-0.452,0.2669,0.0226,-0.005,move
24,119.692,-0.308,-0.308,-0.278,0.091,0.0371,-0.005,move
25,116.119,-3.573,-3.573,-0.821,0.2575,0.0038,-0.005,move
26,104.194,-11.925,-11.925,-0.612,0.5184,0.0194,-0.005,move
27,90.46,-13.734,-13.734,-0.552,0.5874,0.0191,-0.005,move
28,72.79,-17.67,-17.67,0.901,0.7167,0.0145,-0.055,lick
29,59.744,-13.046,-13.046,0.364,0.5677,0.0093,-0.034999999999999996,nose_poke
30,70.371,10.627,10.627,0.696,0.2164,0.0065,-0.055,lick
31,73.495,3.125,3.125,0.962,-0.0109,0.028,-0.055,lick
32,89.637,16.142,16.142,-0.398,0.2599,0.0238,-0.005,move
