Step,Position,Velocity,Action_Vel_Cmd,Action_Lick_Cmd,Critic_Value,Policy_StdDev,Reward,Behaviour
1,96.196,17.006,17.006,0.467,0.2603,0.0221,-0.034999999999999996,nose_poke
2,114.344,18.148,18.148,0.025,0.2812,0.0296,-0.034999999999999996,nose_poke
3,120.0,16.179,16.179,-0.424,0.2574,0.0321,-0.005,move
4,120.0,3.514,3.514,-0.988,0.0696,0.0367,-0.005,move
5,120.0,18.296,18.296,0.003,0.2807,0.0099,-0.034999999999999996,nose_poke
6,101.981,-18.019,-18.019,-0.781,0.7379,0.0398,-0.005,move
7,114.171,12.19,12.19,0.164,0.1809,0.0177,-0.034999999999999996,nose_poke
8,112.652,-1.519,-1.519,0.986,0.1744,0.0292,-0.055,lick
9,104.323,-8.329,-8.329,0.93,0.3754,0.0192,-0.055,lick
10,87.127,-17.196,-17.196,-0.94,0.6985,0.0199,-0.005,move
11,100.839,13.713,13.713,-0.911,0.228,0.013,-0.005,move
12,95.846,-4.994,-4.994,0.689,0.2708,0.0292,-0.055,lick
13,115.009,19.163,19.163,0.216,0.3023,0.0199,-0.034999999999999996,nose_poke
14,120.0,10.297,10.297,-0.354,0.1494,0.0325,-0.005,move
15,101.527,-18.473,-18.473,0.752,0.74,0.0255,-0.055,lick
16,116.067,14.54,14.54,0.066,0.2249,0.0173,-0.034999999999999996,nose_poke
17,105.134,-10.933,-10.933,-0.856,0.4691,0.0299,-0.005,move
18,88.705,-16.429,-16.429,-0.964,0.6761,0.0193,-0.005,move
19,106.209,17.503,17.503,0.355,0.2695,0.0137,-0.034999999999999996,nose_poke
20,120.0,15.299,15.299,0.801,0.2123,0.0306,-0.055,lick
21,120.0,3.92,3.92,0.828,0.0156,0.0292,-0.055,lick
22,120.0,6.857,6.857,0.341,0.0732,0.0055,-0.034999999999999996,nose_poke
23,119.979,-0.021,-0.021,0.28,0.0276,0.0132,-0.034999999999999996,nose_poke
24,120.0,0.196,0.196,-0.139,0.033,0.9986,-0.005,move
25,114.554,-5.446,-5.446,0.847,0.2601,0.999,-0.055,lick
26,114.769,0.215,0.215,-0.731,0.0286,0.0332,-0.005,move
27,120.0,9.207,9.207,-0.172,0.1438,0.0307,-0.005,move
28,113.824,-6.176,-6.176,-0.191,0.2848,0.0184,-0.005,move
29,120.0,8.607,8.607,-0.241,0.1307,0.0335,-0.005,move
30,120.0,12.628,12.628,0.879,0.1564,0.0172,-0.055,lick
31,103.988,-16.012,-16.012,0.863,0.6084,0.025,-0.055,lick
32,93.783,-10.206,-10.206,0.748,0.4165,0.0361,-0.055,lick
33,93.137,-0.646,-0.646,0.869,0.0324,0.0354,-0.055,lick
34,88.97,-4.167,-4.167,0.434,0.2036,0.0307,-0.034999999999999996,nose_poke
35,75.973,-12.998,-12.998,0.882,0.5051,0.0337,-0.055,lick
36,60.817,-15.155,-15.155,0.293,0.5927,0.0351,-0.034999999999999996,nose_poke
37,50.553,-10.264,-10.264,0.576,0.425,0.0301,-0.055,lick
38,45.343,-5.21,-5.21,-0.882,0.2256,0.0272,-0.005,move
39,33.909,-11.434,-11.434,-0.921,0.4426,0.022,-0.005,move
40,35.845,1.936,1.936,0.427,0.061,0.0308,-0.034999999999999996,nose_poke
41,49.88,14.035,14.035,-0.84,0.3128,0.0149,-0.005,move
42,68.832,18.952,18.952,-0.447,0.3929,0.0104,-0.005,move
43,61.091,-7.741,-7.741,0.241,0.3177,0.0266,-0.034999999999999996,nose_poke
44,75.837,14.746,14.746,-0.122,0.2366,0.0334,-0.005,move
45,70.993,-4.844,-4.844,-0.632,0.2325,0.024,-0.005,move
46,66.967,-4.026,-4.026,0.428,0.2029,0.0328,-0.034999999999999996,nose_poke
47,60.561,-6.405,-6.405,-0.319,0.2951,0.0316,-0.005,move
48,43.309,-17.252,-17.252,-0.23,0.6667,0.0325,-0.005,move
49,41.559,-1.75,-1.75,0.832,0.1046,0.0332,-0.055,lick
50,36.959,-4.6,-4.6,0.184,0.2035,0.0182,-0.034999999999999996,nose_poke
51,21.105,-15.855,-15.855,0.457,0.5864,0.0213,-0.034999999999999996,nose_poke
52,8.214,-12.891,-12.891,-0.859,0.4944,0.0355,-0.005,move
53,0.0,-16.494,-16.494,0.562,0.6136,0.0362,9.945,lick
54,0.0,-17.524,-17.524,0.273,0.7127,0.9769,-0.034999999999999996,nose_poke
55,10.402,10.402,10.402,-0.81,0.2274,0.9775,-0.005,move
56,1.979,-8.423,-8.423,0.574,0.3654,0.9889,-0.055,lick
57,18.74,16.761,16.761,0.515,0.3257,0.9741,-0.055,lick
58,6.407,-12.333,-12.333,-0.944,0.5073,0.9903,-0.005,move
59,0.0,-9.908,-9.908,0.88,0.4254,0.9988,-0.055,lick
60,0.0,-0.3,-0.3,0.374,0.0828,0.9738,-0.034999999999999996,nose_poke
61,0.0,-8.437,-8.437,-0.056,0.3956,0.9694,-0.005,move
62,15.7,15.7,15.7,0.1,0.3123,0.974,-0.034999999999999996,nose_poke
63,29.407,13.707,13.707,0.712,0.2839,0.9901,-0.055,lick
64,25.34,-4.067,-4.067,-0.585,0.23,0.9917,-0.005,move
