Step,Position,Velocity,Action_Vel_Cmd,Action_Lick_Cmd,Critic_Value,Policy_StdDev,Reward
1,41.339,-20.0,-2159.976,1896.22,0.0,0.0,-0.055
2,21.339,-20.0,-3620.379,6310.203,0.0,0.0,-0.055
3,41.339,20.0,1354.123,-7794.364,0.0,0.0,-0.005
4,21.339,-20.0,-3103.786,-237.105,0.0,0.0,-0.005
5,41.339,20.0,742.607,-1122.235,0.0,0.0,-0.005
6,21.339,-20.0,-1426.226,724.456,0.0,0.0,-0.055
7,1.339,-20.0,-5354.986,1320.101,0.0,0.0,-0.055
8,21.339,20.0,3883.128,-3734.864,0.0,0.0,-0.005
9,41.339,20.0,3650.106,-10784.443,0.0,0.0,-0.005
10,21.339,-20.0,-1789.439,213.706,0.0,0.0,-0.055
11,1.339,-20.0,-131.79,9572.009,0.0,0.0,-0.055
12,0.0,-20.0,-4218.532,10756.892,0.0,0.0,-0.055
13,0.0,-20.0,-3192.742,-5460.12,0.0,0.0,-0.005
14,0.0,-20.0,-1453.503,8015.433,0.0,0.0,-0.055
15,0.0,-20.0,-1947.186,-3641.026,0.0,0.0,-0.005
16,0.0,-20.0,-54.016,1606.335,0.0,0.0,-0.055
17,0.0,-20.0,-6512.074,-9009.742,0.0,0.0,-0.005
18,20.0,20.0,851.14,-5205.441,0.0,0.0,-0.005
19,0.0,-20.0,-1015.531,-10321.43,0.0,0.0,-0.005
20,0.0,-20.0,-1707.765,-2781.402,0.0,0.0,-0.005
21,20.0,20.0,1417.381,8402.893,0.0,0.0,-0.055
22,0.0,-20.0,-1261.058,-9232.929,0.0,0.0,-0.005
23,0.0,-20.0,-5562.238,1885.351,0.0,0.0,-0.055
24,0.0,-20.0,-2592.342,9311.298,0.0,0.0,-0.055
25,20.0,20.0,3678.032,5626.481,0.0,0.0,-0.055
26,0.0,-20.0,-1040.467,-3215.145,0.0,0.0,-0.005
27,20.0,20.0,2195.698,-6763.026,0.0,0.0,-0.005
28,0.0,-20.0,-3386.961,-7733.972,0.0,0.0,-0.005
29,20.0,20.0,6533.645,-10049.041,0.0,0.0,-0.005
30,0.0,-20.0,-1789.094,-5290.007,0.0,0.0,-0.005
31,0.0,-20.0,-7242.048,8689.772,0.0,0.0,-0.055
32,20.0,20.0,1015.15,-7183.44,0.0,0.0,-0.005
33,0.0,-20.0,-1608.555,-3412.308,0.0,0.0,-0.005
34,0.0,-20.0,-1068.343,1504.634,0.0,0.0,-0.055
35,0.0,-20.0,-2403.865,-20168.426,0.0,0.0,-0.005
36,0.0,-20.0,-1600.106,-5531.872,0.0,0.0,-0.005
37,20.0,20.0,2429.356,11501.013,0.0,0.0,-0.055
38,26.582,6.582,6.582,-12582.617,0.0,0.0,-0.005
39,6.582,-20.0,-978.581,-4507.594,0.0,0.0,-0.005
40,0.0,-20.0,-1979.99,12199.56,0.0,0.0,-0.055
41,0.0,-20.0,-2516.962,4553.281,0.0,0.0,-0.055
42,20.0,20.0,2088.275,-4367.251,0.0,0.0,-0.005
43,0.0,-20.0,-6315.548,8668.181,0.0,0.0,-0.055
44,20.0,20.0,1522.128,-13001.97,0.0,0.0,-0.005
45,40.0,20.0,1256.946,6946.183,0.0,0.0,-0.055
46,60.0,20.0,3281.604,-20098.723,0.0,0.0,-0.005
47,40.0,-20.0,-702.807,2690.348,0.0,0.0,-0.055
48,60.0,20.0,2715.324,7818.776,0.0,0.0,-0.055
49,40.0,-20.0,-1771.129,-4743.673,0.0,0.0,-0.005
50,60.0,20.0,4713.9,-11277.886,0.0,0.0,-0.005
51,40.0,-20.0,-2800.206,18777.258,0.0,0.0,-0.055
52,60.0,20.0,1269.096,-7765.018,0.0,0.0,-0.005
53,40.0,-20.0,-2194.84,5680.876,0.0,0.0,-0.055
54,60.0,20.0,2651.619,-1077.244,0.0,0.0,-0.005
55,40.0,-20.0,-2865.884,-14542.924,0.0,0.0,-0.005
56,20.0,-20.0,-3123.158,-4839.072,0.0,0.0,-0.005
57,40.0,20.0,1517.889,7246.454,0.0,0.0,-0.055
58,20.0,-20.0,-2163.963,12797.557,0.0,0.0,-0.055
59,0.0,-20.0,-260.309,-5779.83,0.0,0.0,-0.005
60,20.0,20.0,2177.217,4979.994,0.0,0.0,-0.055
61,0.0,-20.0,-91.76,-11661.531,0.0,0.0,-0.005
62,0.0,-20.0,-1218.005,-6130.708,0.0,0.0,-0.005
63,0.0,-20.0,-3480.37,-9633.235,0.0,0.0,-0.005
64,20.0,20.0,1403.532,-9562.012,0.0,0.0,-0.005
65,40.0,20.0,1283.094,-1232.911,0.0,0.0,-0.005
66,20.0,-20.0,-8459.124,7059.255,0.0,0.0,-0.055
67,0.0,-20.0,-5535.904,-13598.933,0.0,0.0,-0.005
68,0.0,-20.0,-2357.356,-2093.35,0.0,0.0,-0.005
69,0.0,-20.0,-662.074,-4296.156,0.0,0.0,-0.005
70,20.0,20.0,2894.334,-8968.862,0.0,0.0,-0.005
71,40.0,20.0,1037.971,-15079.987,0.0,0.0,-0.005
72,20.0,-20.0,-2857.444,-1770.312,0.0,0.0,-0.005
73,0.0,-20.0,-4226.636,16483.963,0.0,0.0,-0.055
74,0.0,-20.0,-5444.554,-9897.685,0.0,0.0,-0.005
75,20.0,20.0,1191.384,-2869.199,0.0,0.0,-0.005
76,0.0,-20.0,-182.705,7100.642,0.0,0.0,-0.055
77,20.0,20.0,878.492,-1382.937,0.0,0.0,-0.005
