Step,Position,Velocity,Action_Vel_Cmd,Action_Lick_Cmd,Critic_Value,Policy_StdDev,Reward
66,70.418,-2.95,-2.95,-0.542,-0.1413,0.0,-0.005
67,61.881,-8.537,-8.537,-0.245,-0.3389,0.0,-0.005
68,66.623,4.742,4.742,-0.002,-0.2701,0.0,-0.005
69,70.5,3.877,3.877,0.4,-0.223,0.0,-0.055
70,73.912,3.412,3.412,0.173,-0.1984,0.0,-0.055
71,75.257,1.345,1.345,-0.237,-0.0981,0.0,-0.005
72,79.82,4.563,4.563,0.13,-0.2553,0.0,-0.055
73,73.193,-6.627,-6.627,-0.003,-0.2575,0.0,-0.005
74,77.485,4.293,4.293,0.015,-0.2482,0.0,-0.055
75,75.057,-2.428,-2.428,-0.029,-0.138,0.0,-0.005
76,68.312,-6.745,-6.745,0.087,-0.2749,0.0,-0.055
77,68.214,-0.098,-0.098,0.459,-0.0823,0.0,-0.055
78,77.032,8.818,8.818,0.192,-0.4755,0.0,-0.055
79,85.582,8.55,8.55,-0.076,-0.4567,0.0,-0.005
80,90.401,4.819,4.819,0.064,-0.2649,0.0,-0.055
81,84.617,-5.784,-5.784,-0.208,-0.2206,0.0,-0.005
82,92.698,8.081,8.081,0.253,-0.4461,0.0,-0.055
83,92.248,-0.45,-0.45,0.025,-0.0768,0.0,-0.055
84,89.168,-3.081,-3.081,-0.373,-0.1445,0.0,-0.005
85,96.584,7.416,7.416,0.017,-0.4101,0.0,-0.055
86,110.514,13.93,13.93,-0.258,-0.753,0.0,-0.005
87,105.55,-4.964,-4.964,-0.426,-0.1805,0.0,-0.005
88,108.902,3.353,3.353,0.258,-0.2083,0.0,-0.055
89,110.895,1.993,1.993,0.483,-0.1314,0.0,-0.055
90,111.468,0.572,0.572,0.098,-0.0843,0.0,-0.055
91,120.0,13.984,13.984,0.235,-0.7649,0.0,-0.055
92,115.138,-4.862,-4.862,0.074,-0.1692,0.0,-0.055
93,114.193,-0.945,-0.945,0.191,-0.0781,0.0,-0.055
94,120.0,13.438,13.438,0.088,-0.7403,0.0,-0.055
95,116.551,-3.449,-3.449,0.329,-0.1367,0.0,-0.055
96,119.249,2.699,2.699,-0.175,-0.1778,0.0,-0.005
97,120.0,9.398,9.398,0.518,-0.5174,0.0,-0.055
98,120.0,1.251,1.251,0.457,-0.103,0.0,-0.055
99,120.0,4.469,4.469,-0.008,-0.2658,0.0,-0.005
100,120.0,7.896,7.896,-0.337,-0.4487,0.0,-0.005
101,120.0,2.048,2.048,-0.035,-0.136,0.0,-0.005
102,120.0,5.231,5.231,0.124,-0.3029,0.0,-0.055
103,116.943,-3.057,-3.057,-0.591,-0.1086,0.0,-0.005
104,118.797,1.854,1.854,-0.233,-0.1402,0.0,-0.005
105,118.798,0.001,0.001,0.451,-0.068,0.0,-0.055
106,120.0,3.386,3.386,-0.277,-0.2183,0.0,-0.005
107,119.275,-0.725,-0.725,-0.539,-0.0847,0.0,-0.005
108,120.0,2.332,2.332,-0.005,-0.168,0.0,-0.005
109,120.0,6.294,6.294,0.099,-0.3592,0.0,-0.055
110,120.0,9.256,9.256,-0.001,-0.5189,0.0,-0.005
111,120.0,5.445,5.445,0.033,-0.3149,0.0,-0.055
112,116.443,-3.557,-3.557,-0.185,-0.1307,0.0,-0.005
113,117.177,0.734,0.734,0.007,-0.0963,0.0,-0.055
114,114.515,-2.662,-2.662,0.11,-0.1062,0.0,-0.055
115,106.822,-7.693,-7.693,0.085,-0.2889,0.0,-0.055
116,109.527,2.704,2.704,0.806,-0.188,0.0,-0.055
117,111.468,1.942,1.942,0.134,-0.1303,0.0,-0.055
118,111.77,0.302,0.302,0.18,-0.0736,0.0,-0.055
119,103.554,-8.216,-8.216,0.075,-0.305,0.0,-0.055
120,103.304,-0.25,-0.25,0.024,-0.0847,0.0,-0.055
121,101.478,-1.826,-1.826,0.082,-0.1151,0.0,-0.055
122,96.686,-4.792,-4.792,0.369,-0.2006,0.0,-0.055
123,104.031,7.345,7.345,0.511,-0.4109,0.0,-0.055
124,100.9,-3.131,-3.131,-0.534,-0.136,0.0,-0.005
125,104.711,3.811,3.811,0.051,-0.2264,0.0,-0.055
126,114.938,10.227,10.227,0.137,-0.5607,0.0,-0.055
127,120.0,11.813,11.813,0.131,-0.6438,0.0,-0.055
128,117.135,-2.865,-2.865,0.029,-0.1144,0.0,-0.055
129,120.0,6.739,6.739,0.687,-0.3741,0.0,-0.055
130,116.754,-3.246,-3.246,0.321,-0.1302,0.0,-0.055
131,120.0,12.324,12.324,-0.09,-0.6847,0.0,-0.005
132,120.0,3.951,3.951,-0.051,-0.2299,0.0,-0.005
133,116.991,-3.009,-3.009,0.423,-0.1208,0.0,-0.055
134,108.828,-8.163,-8.163,0.374,-0.3037,0.0,-0.055
135,106.975,-1.853,-1.853,0.443,-0.1148,0.0,-0.055
136,107.706,0.731,0.731,0.056,-0.0946,0.0,-0.055
137,113.577,5.871,5.871,-0.119,-0.329,0.0,-0.005
138,114.945,1.368,1.368,0.014,-0.0972,0.0,-0.055
139,104.935,-10.009,-10.009,-0.15,-0.3654,0.0,-0.005
140,112.99,8.054,8.054,0.635,-0.4542,0.0,-0.055
141,114.894,1.904,1.904,-0.083,-0.1201,0.0,-0.005
142,106.265,-8.629,-8.629,0.111,-0.3156,0.0,-0.055
143,115.468,9.204,9.204,0.054,-0.5167,0.0,-0.055
144,103.026,-12.442,-12.442,-0.131,-0.4366,0.0,-0.005
145,101.09,-1.936,-1.936,-0.2,-0.1231,0.0,-0.005
146,102.588,1.498,1.498,0.001,-0.1209,0.0,-0.055
147,107.579,4.991,4.991,0.404,-0.2825,0.0,-0.055
148,107.072,-0.507,-0.507,0.154,-0.0745,0.0,-0.055
149,105.483,-1.589,-1.589,-0.453,-0.1067,0.0,-0.005
150,102.756,-2.727,-2.727,0.251,-0.1472,0.0,-0.055
151,105.496,2.74,2.74,0.292,-0.175,0.0,-0.055
152,107.21,1.714,1.714,0.247,-0.1192,0.0,-0.055
153,104.392,-2.818,-2.818,-0.028,-0.1404,0.0,-0.005
154,112.061,7.669,7.669,-0.38,-0.4296,0.0,-0.005
155,109.997,-2.064,-2.064,0.203,-0.1208,0.0,-0.055
156,108.761,-1.236,-1.236,0.021,-0.0937,0.0,-0.055
157,113.867,5.106,5.106,-0.173,-0.291,0.0,-0.005
158,119.323,5.456,5.456,0.597,-0.3058,0.0,-0.055
159,118.771,-0.552,-0.552,0.519,-0.0543,0.0,-0.055
160,109.543,-9.228,-9.228,0.314,-0.2995,0.0,-0.055
161,120.0,12.224,12.224,0.445,-0.6753,0.0,-0.055
162,113.315,-6.685,-6.685,-0.208,-0.2007,0.0,-0.005
163,117.141,3.826,3.826,0.058,-0.2326,0.0,-0.055
164,116.306,-0.835,-0.835,0.289,-0.0519,0.0,-0.055
165,106.174,-10.132,-10.132,0.116,-0.3725,0.0,-0.055
166,97.631,-8.542,-8.542,0.226,-0.3323,0.0,-0.055
167,97.731,0.1,0.1,0.177,-0.0856,0.0,-0.055
168,113.176,15.445,15.445,-0.613,-0.8446,0.0,-0.005
169,114.59,1.414,1.414,0.19,-0.0872,0.0,-0.055
170,112.491,-2.1,-2.1,-0.281,-0.1177,0.0,-0.005
171,118.157,5.666,5.666,0.117,-0.3212,0.0,-0.055
172,112.412,-5.745,-5.745,0.541,-0.2075,0.0,-0.055
173,120.0,7.851,7.851,-0.544,-0.4451,0.0,-0.005
174,117.815,-2.185,-2.185,-0.442,-0.0845,0.0,-0.005
175,120.0,6.835,6.835,0.003,-0.3905,0.0,-0.055
176,118.067,-1.933,-1.933,0.07,-0.0828,0.0,-0.055
177,109.775,-8.291,-8.291,0.102,-0.2682,0.0,-0.055
178,106.773,-3.002,-3.002,0.608,-0.1602,0.0,-0.055
179,108.853,2.08,2.08,-0.514,-0.1514,0.0,-0.005
180,111.984,3.131,3.131,-0.388,-0.1884,0.0,-0.005
181,110.323,-1.661,-1.661,-0.078,-0.1065,0.0,-0.005
182,106.989,-3.334,-3.334,-0.257,-0.1517,0.0,-0.005
183,115.078,8.089,8.089,0.176,-0.451,0.0,-0.055
184,107.121,-7.956,-7.956,-0.067,-0.2816,0.0,-0.005
185,107.305,0.183,0.183,0.857,-0.0838,0.0,-0.055
186,118.063,10.758,10.758,0.05,-0.5943,0.0,-0.055
187,115.255,-2.808,-2.808,-0.307,-0.1083,0.0,-0.005
188,119.608,4.353,4.353,-0.183,-0.2538,0.0,-0.005
189,116.765,-2.843,-2.843,-0.152,-0.1082,0.0,-0.005
190,119.508,2.743,2.743,0.185,-0.1764,0.0,-0.055
191,118.211,-1.297,-1.297,0.824,-0.0514,0.0,-0.055
192,108.924,-9.287,-9.287,-0.49,-0.2939,0.0,-0.005
193,110.145,1.221,1.221,-0.44,-0.1327,0.0,-0.005
194,103.463,-6.682,-6.682,0.048,-0.2491,0.0,-0.055
195,96.224,-7.239,-7.239,0.394,-0.2838,0.0,-0.055
196,95.912,-0.311,-0.311,0.143,-0.0798,0.0,-0.055
197,95.067,-0.845,-0.845,0.278,-0.0808,0.0,-0.055
198,106.91,11.843,11.843,0.137,-0.6482,0.0,-0.055
199,100.38,-6.53,-6.53,0.24,-0.2367,0.0,-0.055
200,98.995,-1.385,-1.385,-0.275,-0.1046,0.0,-0.005
201,94.136,-4.859,-4.859,-0.004,-0.1977,0.0,-0.005
202,102.118,7.982,7.982,0.224,-0.4429,0.0,-0.055
203,95.742,-6.376,-6.376,0.326,-0.2361,0.0,-0.055
204,90.8,-4.942,-4.942,-0.098,-0.21,0.0,-0.005
205,87.79,-3.01,-3.01,-0.167,-0.1541,0.0,-0.005
206,86.985,-0.805,-0.805,-0.174,-0.0875,0.0,-0.005
207,81.206,-5.778,-5.778,-0.025,-0.2317,0.0,-0.005
208,76.838,-4.368,-4.368,0.469,-0.2052,0.0,-0.055
209,79.205,2.367,2.367,-0.284,-0.1573,0.0,-0.005
210,73.552,-5.654,-5.654,0.302,-0.2298,0.0,-0.055
211,70.311,-3.241,-3.241,0.124,-0.1743,0.0,-0.055
212,71.331,1.02,1.02,0.347,-0.1125,0.0,-0.055
213,73.867,2.536,2.536,0.267,-0.1578,0.0,-0.055
214,72.597,-1.27,-1.27,0.436,-0.1109,0.0,-0.055
215,79.564,6.967,6.967,0.371,-0.3811,0.0,-0.055
216,81.671,2.107,2.107,0.088,-0.129,0.0,-0.055
217,76.973,-4.697,-4.697,-0.233,-0.1917,0.0,-0.005
218,81.238,4.265,4.265,0.445,-0.2487,0.0,-0.055
219,91.393,10.155,10.155,-0.129,-0.5481,0.0,-0.005
220,99.486,8.093,8.093,0.129,-0.4378,0.0,-0.055
221,102.326,2.84,2.84,-0.083,-0.1681,0.0,-0.005
222,96.464,-5.862,-5.862,0.625,-0.2296,0.0,-0.055
223,106.708,10.244,10.244,0.095,-0.5674,0.0,-0.055
224,114.519,7.811,7.811,-0.06,-0.4261,0.0,-0.005
225,120.0,7.177,7.177,0.361,-0.3964,0.0,-0.055
226,120.0,0.495,0.495,0.892,-0.0783,0.0,-0.055
227,120.0,5.933,5.933,-0.034,-0.3431,0.0,-0.005
228,118.627,-1.373,-1.373,0.563,-0.0596,0.0,-0.055
229,115.497,-3.13,-3.13,0.441,-0.1274,0.0,-0.055
230,120.0,5.938,5.938,-0.231,-0.3387,0.0,-0.005
231,119.534,-0.466,-0.466,0.019,-0.0708,0.0,-0.055
232,118.413,-1.121,-1.121,0.377,-0.0483,0.0,-0.055
233,120.0,5.364,5.364,-0.044,-0.3137,0.0,-0.005
234,116.311,-3.689,-3.689,-0.092,-0.1376,0.0,-0.005
235,116.937,0.626,0.626,0.831,-0.1041,0.0,-0.055
236,120.0,7.247,7.247,0.156,-0.404,0.0,-0.055
237,120.0,1.726,1.726,0.238,-0.122,0.0,-0.055
238,120.0,1.994,1.994,0.452,-0.1408,0.0,-0.055
239,120.0,6.383,6.383,-0.118,-0.3677,0.0,-0.005
240,114.952,-5.048,-5.048,-0.323,-0.1632,0.0,-0.005
241,112.534,-2.418,-2.418,-0.107,-0.1289,0.0,-0.005
242,119.527,6.993,6.993,0.187,-0.3916,0.0,-0.055
243,120.0,8.659,8.659,0.289,-0.482,0.0,-0.055
244,120.0,1.226,1.226,-0.563,-0.1144,0.0,-0.005
245,114.224,-5.776,-5.776,0.316,-0.2047,0.0,-0.055
246,119.866,5.643,5.643,-0.107,-0.3245,0.0,-0.005
247,106.949,-12.918,-12.918,0.241,-0.4209,0.0,-0.055
248,110.675,3.727,3.727,0.091,-0.2353,0.0,-0.055
249,114.396,3.72,3.72,-0.136,-0.2163,0.0,-0.005
250,112.384,-2.011,-2.011,-0.144,-0.1155,0.0,-0.005
251,110.49,-1.895,-1.895,0.263,-0.1168,0.0,-0.055
252,115.401,4.912,4.912,0.104,-0.2809,0.0,-0.055
253,114.878,-0.524,-0.524,-0.108,-0.0774,0.0,-0.005
254,120.0,6.805,6.805,-0.057,-0.3812,0.0,-0.005
255,120.0,4.645,4.645,-0.256,-0.2781,0.0,-0.005
256,120.0,9.994,9.994,0.402,-0.5528,0.0,-0.055
257,117.592,-2.408,-2.408,-0.323,-0.095,0.0,-0.005
258,118.55,0.958,0.958,-0.168,-0.1244,0.0,-0.005
259,120.0,4.349,4.349,-0.07,-0.2606,0.0,-0.005
260,118.862,-1.138,-1.138,0.386,-0.0527,0.0,-0.055
261,120.0,6.141,6.141,0.584,-0.3448,0.0,-0.055
262,117.981,-2.019,-2.019,-0.045,-0.085,0.0,-0.005
263,120.0,6.788,6.788,0.477,-0.3787,0.0,-0.055
264,104.606,-15.394,-15.394,0.586,-0.5126,0.0,-0.055
265,110.879,6.272,6.272,0.403,-0.3657,0.0,-0.055
266,108.593,-2.286,-2.286,-0.236,-0.1226,0.0,-0.005
267,101.684,-6.908,-6.908,0.257,-0.263,0.0,-0.055
268,93.121,-8.563,-8.563,-0.059,-0.3326,0.0,-0.005
269,96.322,3.201,3.201,0.077,-0.2026,0.0,-0.055
270,102.757,6.436,6.436,0.281,-0.3544,0.0,-0.055
271,109.861,7.104,7.104,0.128,-0.3894,0.0,-0.055
272,115.183,5.322,5.322,-0.129,-0.2969,0.0,-0.005
273,111.144,-4.039,-4.039,0.44,-0.1735,0.0,-0.055
274,113.124,1.98,1.98,-0.06,-0.1455,0.0,-0.005
275,114.551,1.428,1.428,-0.136,-0.1083,0.0,-0.005
276,119.993,5.441,5.441,-0.121,-0.3079,0.0,-0.005
277,120.0,1.326,1.326,0.271,-0.112,0.0,-0.055
278,120.0,1.784,1.784,-0.45,-0.1489,0.0,-0.005
279,120.0,0.821,0.821,-0.147,-0.1108,0.0,-0.005
280,117.35,-2.65,-2.65,-0.123,-0.1014,0.0,-0.005
281,114.54,-2.81,-2.81,0.453,-0.1129,0.0,-0.055
282,114.711,0.171,0.171,0.32,-0.0783,0.0,-0.055
283,107.645,-7.066,-7.066,0.42,-0.2623,0.0,-0.055
284,103.596,-4.049,-4.049,-0.231,-0.1811,0.0,-0.005
285,104.384,0.787,0.787,-0.095,-0.0968,0.0,-0.005
286,113.523,9.139,9.139,0.189,-0.5029,0.0,-0.055
287,113.631,0.109,0.109,-0.272,-0.0677,0.0,-0.005
288,113.012,-0.619,-0.619,-0.631,-0.0904,0.0,-0.005
289,111.801,-1.212,-1.212,-0.065,-0.0931,0.0,-0.005
290,118.151,6.35,6.35,0.066,-0.3563,0.0,-0.055
291,117.875,-0.275,-0.275,0.195,-0.0667,0.0,-0.055
292,115.455,-2.42,-2.42,0.438,-0.0944,0.0,-0.055
293,115.091,-0.365,-0.365,0.069,-0.0753,0.0,-0.055
294,117.028,1.937,1.937,-0.386,-0.1413,0.0,-0.005
295,113.715,-3.313,-3.313,0.453,-0.1365,0.0,-0.055
296,116.248,2.533,2.533,-0.673,-0.1756,0.0,-0.005
297,115.542,-0.706,-0.706,0.466,-0.0765,0.0,-0.055
298,107.212,-8.33,-8.33,-0.439,-0.305,0.0,-0.005
299,102.384,-4.828,-4.828,-0.114,-0.2056,0.0,-0.005
300,107.505,5.121,5.121,-0.39,-0.2948,0.0,-0.005
301,105.729,-1.776,-1.776,0.221,-0.1133,0.0,-0.055
302,103.953,-1.776,-1.776,-0.258,-0.1126,0.0,-0.005
303,106.756,2.803,2.803,-0.14,-0.1774,0.0,-0.005
304,111.949,5.194,5.194,-0.133,-0.2916,0.0,-0.005
305,104.284,-7.665,-7.665,0.082,-0.2771,0.0,-0.055
306,101.585,-2.699,-2.699,0.203,-0.1499,0.0,-0.055
307,94.383,-7.202,-7.202,-0.135,-0.2775,0.0,-0.005
308,87.283,-7.101,-7.101,-0.022,-0.2841,0.0,-0.005
309,87.789,0.506,0.506,0.101,-0.0956,0.0,-0.055
310,99.302,11.513,11.513,-0.016,-0.6272,0.0,-0.005
311,94.437,-4.865,-4.865,-0.152,-0.1846,0.0,-0.005
312,102.341,7.904,7.904,-0.119,-0.4408,0.0,-0.005
313,97.493,-4.849,-4.849,0.265,-0.191,0.0,-0.055
314,95.758,-1.735,-1.735,0.434,-0.1164,0.0,-0.055
315,100.477,4.72,4.72,0.077,-0.2688,0.0,-0.055
316,103.595,3.118,3.118,0.019,-0.185,0.0,-0.055
317,108.257,4.662,4.662,0.094,-0.2623,0.0,-0.055
318,105.111,-3.146,-3.146,-0.553,-0.1358,0.0,-0.005
319,104.379,-0.733,-0.733,-0.106,-0.0792,0.0,-0.005
320,98.838,-5.541,-5.541,-0.002,-0.2151,0.0,-0.005
321,108.882,10.045,10.045,0.002,-0.5581,0.0,-0.055
322,106.791,-2.091,-2.091,0.24,-0.1229,0.0,-0.055
323,104.705,-2.087,-2.087,-0.003,-0.1212,0.0,-0.005
324,97.958,-6.746,-6.746,-0.19,-0.258,0.0,-0.005
325,108.114,10.155,10.155,0.015,-0.5646,0.0,-0.055
326,105.231,-2.882,-2.882,-0.158,-0.1367,0.0,-0.005
327,114.026,8.795,8.795,0.358,-0.4868,0.0,-0.055
328,113.019,-1.007,-1.007,0.31,-0.0854,0.0,-0.055
329,117.906,4.887,4.887,0.634,-0.2807,0.0,-0.055
330,115.259,-2.647,-2.647,0.061,-0.107,0.0,-0.055
331,110.122,-5.136,-5.136,-0.543,-0.1964,0.0,-0.005
332,110.915,0.793,0.793,-0.123,-0.0988,0.0,-0.005
333,115.558,4.642,4.642,-0.031,-0.265,0.0,-0.005
334,117.282,1.725,1.725,0.406,-0.1165,0.0,-0.055
335,119.083,1.801,1.801,-0.051,-0.1404,0.0,-0.005
336,120.0,4.652,4.652,-0.029,-0.2754,0.0,-0.005
337,120.0,6.223,6.223,-0.107,-0.3586,0.0,-0.005
338,111.758,-8.242,-8.242,0.133,-0.2618,0.0,-0.055
339,116.479,4.721,4.721,0.018,-0.2776,0.0,-0.055
340,112.988,-3.492,-3.492,0.199,-0.1545,0.0,-0.055
341,119.995,7.007,7.007,-0.753,-0.3964,0.0,-0.005
342,118.354,-1.641,-1.641,0.373,-0.0722,0.0,-0.055
343,118.95,0.595,0.595,-0.071,-0.1058,0.0,-0.005
344,120.0,4.461,4.461,0.347,-0.2604,0.0,-0.055
345,108.029,-11.971,-11.971,0.181,-0.3876,0.0,-0.055
346,111.213,3.184,3.184,-0.517,-0.2061,0.0,-0.005
347,110.517,-0.695,-0.695,0.529,-0.078,0.0,-0.055
348,109.025,-1.492,-1.492,-0.219,-0.1037,0.0,-0.005
349,111.133,2.108,2.108,-0.312,-0.1489,0.0,-0.005
350,115.425,4.292,4.292,0.405,-0.2474,0.0,-0.055
351,120.0,12.034,12.034,0.446,-0.6566,0.0,-0.055
352,113.782,-6.218,-6.218,-0.166,-0.1911,0.0,-0.005
353,111.142,-2.64,-2.64,-0.218,-0.1347,0.0,-0.005
354,114.426,3.284,3.284,0.221,-0.2036,0.0,-0.055
355,120.0,6.846,6.846,-0.289,-0.3817,0.0,-0.005
356,120.0,4.243,4.243,0.137,-0.2487,0.0,-0.055
357,116.019,-3.981,-3.981,0.12,-0.1535,0.0,-0.055
358,106.063,-9.956,-9.956,-0.028,-0.3712,0.0,-0.005
359,102.726,-3.337,-3.337,-0.486,-0.1632,0.0,-0.005
360,94.062,-8.664,-8.664,0.407,-0.3286,0.0,-0.055
361,91.926,-2.136,-2.136,0.255,-0.1339,0.0,-0.055
362,92.117,0.191,0.191,0.645,-0.079,0.0,-0.055
363,103.978,11.861,11.861,-0.278,-0.6495,0.0,-0.005
364,107.635,3.657,3.657,0.582,-0.2142,0.0,-0.055
365,102.627,-5.008,-5.008,0.754,-0.208,0.0,-0.055
366,96.446,-6.181,-6.181,0.409,-0.2473,0.0,-0.055
367,109.733,13.287,13.287,0.176,-0.7306,0.0,-0.055
368,114.579,4.846,4.846,0.312,-0.274,0.0,-0.055
369,120.0,11.004,11.004,0.211,-0.6048,0.0,-0.055
370,110.79,-9.21,-9.21,0.171,-0.2884,0.0,-0.055
371,109.427,-1.363,-1.363,-0.093,-0.1012,0.0,-0.005
372,111.903,2.476,2.476,0.094,-0.1609,0.0,-0.055
373,103.362,-8.54,-8.54,0.256,-0.313,0.0,-0.055
374,109.805,6.442,6.442,0.148,-0.3682,0.0,-0.055
375,115.45,5.645,5.645,0.499,-0.3144,0.0,-0.055
376,118.699,3.249,3.249,0.083,-0.1937,0.0,-0.055
377,111.241,-7.458,-7.458,-0.041,-0.238,0.0,-0.005
378,102.185,-9.056,-9.056,0.02,-0.3458,0.0,-0.055
379,102.851,0.666,0.666,0.034,-0.1027,0.0,-0.055
380,116.601,13.75,13.75,0.28,-0.7486,0.0,-0.055
381,115.41,-1.191,-1.191,-0.359,-0.0956,0.0,-0.005
382,120.0,7.616,7.616,0.506,-0.4251,0.0,-0.055
383,120.0,6.421,6.421,-0.152,-0.3691,0.0,-0.005
384,118.246,-1.754,-1.754,0.609,-0.0737,0.0,-0.055
385,116.195,-2.051,-2.051,0.126,-0.0808,0.0,-0.055
386,113.649,-2.546,-2.546,0.195,-0.1365,0.0,-0.055
387,113.109,-0.54,-0.54,-0.085,-0.0779,0.0,-0.005
388,120.0,13.892,13.892,0.704,-0.7527,0.0,-0.055
389,118.899,-1.101,-1.101,0.239,-0.0663,0.0,-0.055
390,114.384,-4.516,-4.516,0.489,-0.1823,0.0,-0.055
391,120.0,6.77,6.77,-0.145,-0.3832,0.0,-0.005
392,119.13,-0.87,-0.87,0.56,-0.0528,0.0,-0.055
393,115.793,-3.337,-3.337,0.167,-0.1319,0.0,-0.055
394,120.0,10.688,10.688,-0.173,-0.597,0.0,-0.005
395,120.0,5.97,5.97,-0.034,-0.3429,0.0,-0.005
396,113.424,-6.576,-6.576,-0.179,-0.2063,0.0,-0.005
397,112.983,-0.441,-0.441,0.099,-0.0774,0.0,-0.055
398,113.268,0.285,0.285,-0.035,-0.0773,0.0,-0.005
399,108.495,-4.773,-4.773,-0.148,-0.1866,0.0,-0.005
400,119.845,11.35,11.35,0.393,-0.6257,0.0,-0.055
401,115.266,-4.579,-4.579,-0.421,-0.1464,0.0,-0.005
402,112.591,-2.675,-2.675,0.022,-0.138,0.0,-0.055
403,111.144,-1.446,-1.446,-0.198,-0.1017,0.0,-0.005
404,120.0,14.844,14.844,-0.296,-0.8173,0.0,-0.005
405,120.0,7.058,7.058,0.319,-0.3928,0.0,-0.055
