Step,Position,Velocity,Action_Vel_Cmd,Action_Lick_Cmd,Critic_Value,Policy_StdDev,Reward,Behaviour
59,33.493,1.955,1.955,0.356,-0.0416,0.9749,-0.015,nose_poke
60,25.233,-8.26,-8.26,-0.678,0.2238,0.959,-0.005,move
61,12.811,-12.422,-12.422,-0.971,0.3637,0.9657,-0.005,move
62,2.375,-10.437,-10.437,-0.372,0.3346,0.9713,-0.005,move
63,0.0,-9.525,-9.525,-0.804,0.2638,0.9605,-0.005,move
64,15.103,15.103,15.103,-0.529,-0.135,0.9612,-0.005,move
65,27.542,12.439,12.439,-0.93,-0.1495,0.9714,-0.005,move
66,16.885,-10.657,-10.657,0.966,0.3343,0.9716,-0.055,lick
67,24.64,7.755,7.755,0.082,-0.0984,0.9689,-0.015,nose_poke
68,31.186,6.546,6.546,-0.892,-0.0865,0.9684,-0.005,move
69,16.299,-14.887,-14.887,-0.858,0.4126,0.9664,-0.005,move
70,0.442,-15.857,-15.857,0.584,0.5443,0.9756,-0.055,lick
71,0.0,-5.098,-5.098,0.771,0.2007,0.9602,-0.055,lick
72,1.078,1.078,1.078,-0.035,-0.0375,0.9642,-0.005,move
73,16.836,15.758,15.758,0.055,-0.1437,0.9738,-0.015,nose_poke
74,8.188,-8.648,-8.648,0.947,0.265,0.9728,-0.055,lick
75,0.0,-18.017,-18.017,-0.823,0.5474,0.967,-0.005,move
76,15.443,15.443,15.443,0.266,-0.1446,0.9583,-0.015,nose_poke
77,7.899,-7.544,-7.544,0.348,0.2108,0.9721,-0.015,nose_poke
78,8.128,0.229,0.229,-0.044,-0.0125,0.9655,-0.005,move
79,21.091,12.963,12.963,-0.018,-0.145,0.9611,-0.005,move
80,12.81,-8.281,-8.281,-0.413,0.2129,0.9713,-0.005,move
81,8.278,-4.532,-4.532,0.308,0.1577,0.9664,-0.015,nose_poke
82,0.0,-9.252,-9.252,-0.844,0.2583,0.9613,-0.005,move
83,0.0,-9.292,-9.292,-0.153,0.2898,0.9612,-0.005,move
84,10.605,10.605,10.605,0.872,-0.1245,0.9612,-0.055,lick
85,28.258,17.653,17.653,0.4,-0.1842,0.9711,-0.015,nose_poke
86,24.162,-4.095,-4.095,-0.248,0.0828,0.9751,-0.005,move
87,22.856,-1.307,-1.307,-0.256,0.0323,0.961,-0.005,move
88,33.524,10.668,10.668,0.267,-0.1267,0.9592,-0.015,nose_poke
89,17.052,-16.472,-16.472,0.986,0.5198,0.9708,-0.055,lick
90,17.335,0.283,0.283,0.426,-0.0126,0.9789,-0.015,nose_poke
91,17.013,-0.322,-0.322,0.569,-0.0042,0.9604,-0.055,lick
92,11.486,-5.527,-5.527,-0.528,0.145,0.9601,-0.005,move
93,6.491,-4.995,-4.995,-0.514,0.135,0.9626,-0.005,move
94,0.0,-17.372,-17.372,-0.948,0.5144,0.9619,-0.005,move
95,0.0,-7.533,-7.533,-0.369,0.2404,0.9588,-0.005,move
96,0.0,-16.025,-16.025,0.302,0.5119,0.9619,-0.015,nose_poke
97,9.035,9.035,9.035,0.986,-0.1172,0.9601,-0.055,lick
98,13.42,4.385,4.385,0.588,-0.0996,0.9717,-0.055,lick
99,19.889,6.469,6.469,-0.676,-0.0838,0.9664,-0.005,move
100,0.537,-19.351,-19.351,0.718,0.6098,0.9675,-0.055,lick
101,0.0,-11.261,-11.261,0.588,0.4098,0.9573,-0.055,lick
102,0.0,-14.799,-14.799,-0.282,0.4571,0.9612,-0.005,move
103,13.678,13.678,13.678,-0.499,-0.1216,0.9613,-0.005,move
104,28.414,14.736,14.736,-0.283,-0.1651,0.9706,-0.005,move
105,19.87,-8.544,-8.544,0.342,0.2421,0.9729,-0.015,nose_poke
106,2.668,-17.202,-17.202,-0.765,0.5224,0.9663,-0.005,move
107,0.0,-3.269,-3.269,-0.638,0.0806,0.9585,-0.005,move
108,18.831,18.831,18.831,-0.138,-0.1697,0.9659,-0.005,move
109,32.122,13.291,13.291,0.74,-0.1551,0.975,-0.055,lick
110,16.679,-15.443,-15.443,0.795,0.4746,0.9723,-0.055,lick
111,27.937,11.259,11.259,-0.376,-0.1181,0.9767,-0.005,move
112,29.757,1.819,1.819,-0.075,-0.037,0.9715,-0.005,move
113,28.773,-0.984,-0.984,0.268,0.0214,0.9594,-0.015,nose_poke
114,34.007,5.234,5.234,0.414,-0.0967,0.9588,-0.015,nose_poke
115,39.627,5.62,5.62,-0.581,-0.0778,0.9642,-0.005,move
116,48.888,9.261,9.261,0.488,-0.1182,0.9638,-0.015,nose_poke
117,68.277,19.389,19.389,0.033,-0.1974,0.9677,-0.015,nose_poke
118,66.739,-1.537,-1.537,-0.556,0.0062,0.0049,-0.005,move
119,74.428,7.689,7.689,-0.878,-0.0633,0.0082,-0.005,move
120,56.083,-18.345,-18.345,-0.062,0.5214,0.0097,-0.005,move
121,38.608,-17.476,-17.476,-0.224,0.5724,0.979,-0.005,move
122,24.039,-14.569,-14.569,0.288,0.5013,0.9791,-0.015,nose_poke
123,40.587,16.548,16.548,0.454,-0.1756,0.9747,-0.015,nose_poke
124,48.729,8.142,8.142,-0.783,-0.1091,0.9757,-0.005,move
125,41.817,-6.912,-6.912,-0.666,0.1712,0.9663,-0.005,move
126,53.753,11.936,11.936,0.266,-0.1323,0.9628,-0.015,nose_poke
127,72.49,18.737,18.737,-0.5,-0.1989,0.9717,-0.005,move
128,90.455,17.965,17.965,-0.199,-0.1542,0.0052,-0.005,move
129,93.479,3.024,3.024,0.53,-0.034,0.006,-0.055,lick
130,88.259,-5.22,-5.22,0.347,0.1352,0.0092,-0.015,nose_poke
131,106.919,18.659,18.659,0.78,-0.1582,0.0077,-0.055,lick
132,93.697,-13.221,-13.221,-0.855,0.3015,0.0068,-0.005,move
133,105.144,11.446,11.446,-0.093,-0.0956,0.0084,-0.005,move
134,112.404,7.26,7.26,0.583,-0.0833,0.0074,-0.055,lick
135,95.479,-16.925,-16.925,0.707,0.5031,0.0095,-0.055,lick
136,81.159,-14.32,-14.32,-0.719,0.4315,0.0101,-0.005,move
137,76.445,-4.715,-4.715,-0.961,0.0981,0.0086,-0.005,move
138,70.42,-6.025,-6.025,-0.567,0.1367,0.0076,-0.005,move
139,62.383,-8.037,-8.037,0.424,0.2518,0.0068,-0.015,nose_poke
140,81.959,19.576,19.576,-0.794,-0.1566,0.0075,-0.005,move
141,62.152,-19.807,-19.807,-0.756,0.5128,0.0057,-0.005,move
142,54.637,-7.515,-7.515,-0.487,0.2159,0.0075,-0.005,move
143,55.173,0.535,0.535,-0.1,0.0042,0.9633,-0.005,move
144,68.612,13.44,13.44,-0.851,-0.1446,0.9592,-0.005,move
145,66.177,-2.435,-2.435,-0.749,0.0208,0.008,-0.005,move
146,51.882,-14.295,-14.295,-0.887,0.3885,0.0076,-0.005,move
147,57.644,5.762,5.762,-0.582,-0.0754,0.9732,-0.005,move
148,42.223,-15.421,-15.421,-0.504,0.4396,0.9632,-0.005,move
149,36.874,-5.349,-5.349,0.018,0.19,0.9752,-0.015,nose_poke
150,51.115,14.241,14.241,-0.386,-0.1504,0.9615,-0.005,move
151,68.405,17.29,17.29,-0.216,-0.1834,0.9747,-0.005,move
152,72.929,4.524,4.524,0.625,-0.0662,0.0056,-0.055,lick
153,85.862,12.933,12.933,0.975,-0.1269,0.0104,-0.055,lick
154,98.523,12.661,12.661,0.904,-0.1221,0.0065,-0.055,lick
155,112.236,13.713,13.713,-0.383,-0.115,0.0064,-0.005,move
156,112.262,0.026,0.026,-0.852,0.0157,0.0065,-0.005,move
157,100.17,-12.091,-12.091,-0.362,0.3314,0.0084,-0.005,move
158,119.982,19.811,19.811,-0.555,-0.1537,0.0087,-0.005,move
159,120.0,14.707,14.707,0.618,-0.0982,0.0157,9.945,lick
160,120.0,12.48,12.48,0.528,-0.0831,0.0047,-0.055,lick
161,103.205,-16.795,-16.795,0.614,0.4782,0.0013,-0.055,lick
162,118.129,14.924,14.924,-0.903,-0.1155,0.0104,-0.005,move
163,114.618,-3.511,-3.511,-0.749,0.05,0.005,-0.005,move
164,96.633,-17.985,-17.985,-0.557,0.5178,0.0079,-0.005,move
165,115.914,19.281,19.281,-0.477,-0.1471,0.0104,-0.005,move
166,99.53,-16.384,-16.384,0.444,0.4438,0.007,-0.015,nose_poke
167,110.848,11.317,11.317,-0.492,-0.091,0.0101,-0.005,move
168,120.0,15.043,15.043,-0.743,-0.1289,0.0074,-0.005,move
169,120.0,15.308,15.308,-0.81,-0.1002,0.0053,-0.005,move
170,120.0,17.022,17.022,0.728,-0.1164,0.0058,-0.055,lick
171,120.0,6.756,6.756,0.446,-0.0456,0.0088,-0.015,nose_poke
172,103.532,-16.468,-16.468,-0.567,0.428,0.996,-0.005,move
173,117.009,13.477,13.477,-0.251,-0.1079,0.0103,-0.005,move
174,120.0,15.682,15.682,-0.092,-0.0975,0.0024,-0.005,move
175,103.889,-16.111,-16.111,0.299,0.4359,0.0064,-0.015,nose_poke
176,104.482,0.593,0.593,0.502,0.0013,0.0102,-0.055,lick
177,98.74,-5.742,-5.742,-0.606,0.127,0.0084,-0.005,move
178,83.564,-15.177,-15.177,0.91,0.4928,0.0072,-0.055,lick
179,81.849,-1.715,-1.715,-0.988,0.0663,0.0089,-0.005,move
180,73.215,-8.634,-8.634,-0.359,0.2236,0.0082,-0.005,move
181,58.273,-14.942,-14.942,-0.397,0.4416,0.0083,-0.005,move
182,45.788,-12.485,-12.485,0.871,0.4459,0.9738,-0.055,lick
183,27.39,-18.398,-18.398,0.303,0.6061,0.971,-0.015,nose_poke
184,19.45,-7.94,-7.94,0.225,0.2943,0.9814,-0.015,nose_poke
185,27.616,8.167,8.167,-0.429,-0.0941,0.9655,-0.005,move
186,8.748,-18.868,-18.868,0.571,0.5848,0.9685,-0.055,lick
187,16.293,7.545,7.545,-0.494,-0.0889,0.9812,-0.005,move
188,31.661,15.368,15.368,-0.399,-0.1677,0.9692,-0.005,move
189,33.081,1.419,1.419,0.26,-0.0195,0.9734,-0.015,nose_poke
190,37.283,4.202,4.202,-0.81,-0.0604,0.9589,-0.005,move
191,47.238,9.955,9.955,-0.165,-0.1161,0.9623,-0.005,move
192,66.417,19.179,19.179,-0.99,-0.2093,0.9686,-0.005,move
193,84.634,18.217,18.217,-0.794,-0.166,0.0048,-0.005,move
194,95.094,10.461,10.461,0.742,-0.1047,0.0056,-0.055,lick
195,103.111,8.016,8.016,-0.558,-0.0746,0.008,-0.005,move
196,116.557,13.447,13.447,0.941,-0.1256,0.0091,-0.055,lick
197,117.225,0.668,0.668,0.65,0.0374,0.0068,-0.055,lick
198,115.481,-1.744,-1.744,-0.065,0.0424,0.9914,-0.005,move
199,106.96,-8.521,-8.521,0.826,0.2795,0.0079,-0.055,lick
200,88.101,-18.859,-18.859,0.673,0.6043,0.0082,-0.055,lick
201,107.728,19.627,19.627,-0.509,-0.1501,0.0104,-0.005,move
202,120.0,13.668,13.668,-0.909,-0.1285,0.007,-0.005,move
203,116.482,-3.518,-3.518,0.669,0.0729,0.0031,-0.055,lick
204,120.0,8.317,8.317,0.936,-0.1013,0.008,-0.055,lick
205,120.0,2.794,2.794,0.449,-0.0056,0.9978,-0.015,nose_poke
206,109.801,-10.199,-10.199,0.572,0.3033,0.9924,-0.055,lick
207,120.0,12.813,12.813,0.683,-0.1149,0.0093,-0.055,lick
208,118.914,-1.086,-1.086,0.66,0.0194,0.0017,-0.055,lick
209,120.0,9.235,9.235,0.394,-0.0689,0.9897,-0.015,nose_poke
210,120.0,6.444,6.444,0.815,-0.0584,0.9987,-0.055,lick
211,100.701,-19.299,-19.299,-0.091,0.5356,0.9956,-0.005,move
212,92.656,-8.044,-8.044,-0.194,0.2579,0.0115,-0.005,move
213,80.544,-12.112,-12.112,-0.524,0.3474,0.0077,-0.005,move
214,63.818,-16.726,-16.726,-0.727,0.496,0.0089,-0.005,move
215,44.078,-19.739,-19.739,-0.979,0.5936,0.0064,-0.005,move
216,60.938,16.86,16.86,-0.68,-0.1639,0.9813,-0.005,move
217,64.923,3.985,3.985,-0.977,-0.0251,0.0056,-0.005,move
218,54.339,-10.585,-10.585,0.006,0.2881,0.0101,-0.015,nose_poke
219,65.69,11.351,11.351,-0.468,-0.1199,0.9681,-0.005,move
220,73.474,7.785,7.785,0.645,-0.0907,0.009,-0.055,lick
221,56.085,-17.389,-17.389,0.438,0.5108,0.0097,-0.015,nose_poke
222,53.723,-2.362,-2.362,0.911,0.0885,0.9776,-0.055,lick
223,61.44,7.717,7.717,0.823,-0.1164,0.9607,-0.055,lick
224,72.305,10.865,10.865,-0.358,-0.0939,0.0105,-0.005,move
225,83.611,11.307,11.307,0.8,-0.1127,0.0086,-0.055,lick
226,98.474,14.863,14.863,-0.82,-0.1302,0.0077,-0.005,move
227,114.896,16.421,16.421,-0.676,-0.1426,0.0055,-0.005,move
228,106.502,-8.394,-8.394,-0.449,0.1762,0.0067,-0.005,move
229,88.234,-18.268,-18.268,0.589,0.5822,0.0082,-0.055,lick
230,105.942,17.708,17.708,-0.409,-0.1356,0.0102,-0.005,move
231,118.893,12.951,12.951,-0.093,-0.1085,0.0066,-0.005,move
232,120.0,6.045,6.045,0.156,-0.0356,0.0017,-0.015,nose_poke
233,105.887,-14.113,-14.113,0.1,0.389,0.9953,-0.015,nose_poke
234,89.75,-16.137,-16.137,0.522,0.5312,0.0094,-0.055,lick
235,90.311,0.562,0.562,-0.621,0.0017,0.0096,-0.005,move
236,74.536,-15.776,-15.776,-0.712,0.4361,0.0088,-0.005,move
237,70.756,-3.779,-3.779,-0.678,0.093,0.008,-0.005,move
238,90.126,19.369,19.369,-0.334,-0.1562,0.0076,-0.005,move
239,89.07,-1.056,-1.056,-0.923,0.0151,0.0063,-0.005,move
240,72.262,-16.808,-16.808,-0.656,0.4756,0.0083,-0.005,move
241,89.123,16.861,16.861,0.009,-0.135,0.0077,-0.015,nose_poke
242,97.724,8.601,8.601,0.347,-0.0804,0.0058,-0.015,nose_poke
243,78.849,-18.875,-18.875,-0.135,0.5291,0.0086,-0.005,move
244,63.865,-14.984,-14.984,0.758,0.5209,0.0093,-0.055,lick
245,80.716,16.851,16.851,0.603,-0.1448,0.0067,-0.055,lick
246,80.743,0.027,0.027,0.174,0.023,0.0055,-0.015,nose_poke
247,79.203,-1.539,-1.539,0.203,0.001,0.0091,-0.015,nose_poke
248,92.227,13.023,13.023,-0.154,-0.1068,0.0082,-0.005,move
249,106.374,14.148,14.148,0.943,-0.1302,0.0062,-0.055,lick
250,88.338,-18.037,-18.037,0.028,0.4927,0.0061,-0.015,nose_poke
251,94.514,6.176,6.176,0.968,-0.1005,0.0101,-0.055,lick
252,108.745,14.231,14.231,-0.168,-0.1146,0.0101,-0.005,move
253,120.0,15.298,15.298,-0.144,-0.126,0.0062,-0.005,move
254,120.0,19.502,19.502,0.397,-0.1307,0.0058,-0.015,nose_poke
255,102.753,-17.247,-17.247,-0.098,0.4415,0.0148,-0.005,move
256,86.969,-15.784,-15.784,0.449,0.5283,0.0105,-0.015,nose_poke
257,105.584,18.615,18.615,-0.714,-0.1428,0.0093,-0.005,move
258,107.591,2.007,2.007,0.03,-0.0098,0.0068,-0.015,nose_poke
259,92.577,-15.015,-15.015,0.238,0.4365,0.0081,-0.015,nose_poke
260,94.536,1.959,1.959,-0.786,-0.0018,0.0093,-0.005,move
261,112.94,18.404,18.404,-0.244,-0.1467,0.009,-0.005,move
262,112.753,-0.187,-0.187,0.444,0.0394,0.0068,-0.015,nose_poke
263,107.626,-5.128,-5.128,0.713,0.1416,0.0083,-0.055,lick
264,96.79,-10.836,-10.836,-0.144,0.3147,0.0067,-0.005,move
265,112.285,15.495,15.495,-0.928,-0.1237,0.0084,-0.005,move
266,98.146,-14.138,-14.138,0.51,0.3867,0.0064,-0.055,lick
267,113.378,15.232,15.232,-0.957,-0.1201,0.009,-0.005,move
268,102.77,-10.608,-10.608,0.483,0.28,0.0063,-0.015,nose_poke
269,118.537,15.767,15.767,-0.688,-0.1233,0.0088,-0.005,move
270,104.731,-13.806,-13.806,0.525,0.3764,0.0064,-0.055,lick
271,120.0,19.883,19.883,-0.84,-0.1545,0.0093,-0.005,move
272,120.0,18.16,18.16,0.979,-0.1279,0.0159,-0.055,lick
273,120.0,6.973,6.973,0.605,-0.0507,0.0112,-0.055,lick
274,120.0,12.313,12.313,-0.699,-0.0798,0.9962,-0.005,move
275,115.108,-4.892,-4.892,-0.792,0.0754,0.0011,-0.005,move
276,108.699,-6.41,-6.41,-0.927,0.1433,0.0073,-0.005,move
277,98.207,-10.491,-10.491,0.387,0.332,0.0072,-0.015,nose_poke
278,104.774,6.566,6.566,0.536,-0.0808,0.0082,-0.055,lick
279,116.371,11.597,11.597,0.614,-0.1065,0.0098,-0.055,lick
280,118.27,1.899,1.899,-0.992,-0.0023,0.0075,-0.005,move
281,120.0,13.135,13.135,-0.177,-0.0832,0.992,-0.005,move
282,110.058,-9.942,-9.942,0.723,0.2756,0.0022,-0.055,lick
283,120.0,19.898,19.898,-0.121,-0.1559,0.0091,-0.005,move
284,120.0,10.064,10.064,-0.582,-0.0644,0.0159,-0.005,move
285,103.278,-16.722,-16.722,0.582,0.4796,0.9994,-0.055,lick
286,113.026,9.748,9.748,-0.577,-0.0802,0.0103,-0.005,move
287,120.0,19.71,19.71,-0.153,-0.1591,0.0081,-0.005,move
288,120.0,3.133,3.133,-0.254,0.0118,0.0154,-0.005,move
289,120.0,17.837,17.837,0.9,-0.1283,0.9926,-0.055,lick
290,120.0,13.879,13.879,-0.054,-0.085,0.0105,-0.005,move
291,114.211,-5.789,-5.789,0.477,0.1334,0.0034,-0.015,nose_poke
292,113.734,-0.476,-0.476,0.405,0.0035,0.0073,-0.015,nose_poke
293,120.0,7.327,7.327,0.33,-0.0761,0.0081,-0.015,nose_poke
294,120.0,4.698,4.698,-0.545,-0.0084,0.9967,-0.005,move
295,120.0,1.933,1.933,0.785,0.0016,0.994,-0.055,lick
296,120.0,4.552,4.552,-0.285,-0.0157,0.9918,-0.005,move
297,104.763,-15.237,-15.237,-0.985,0.3799,0.9938,-0.005,move
298,116.582,11.819,11.819,-0.018,-0.0987,0.0098,-0.005,move
299,120.0,19.646,19.646,-0.339,-0.1604,0.0074,-0.005,move
300,114.745,-5.255,-5.255,0.968,0.1212,0.0152,-0.055,lick
301,120.0,14.632,14.632,-0.343,-0.1159,0.0072,-0.005,move
302,120.0,16.584,16.584,-0.912,-0.1098,0.0046,-0.005,move
303,105.346,-14.654,-14.654,0.145,0.3821,0.008,-0.015,nose_poke
304,97.994,-7.352,-7.352,0.218,0.2411,0.0096,-0.015,nose_poke
305,105.898,7.903,7.903,0.196,-0.0749,0.0078,-0.015,nose_poke
306,101.785,-4.112,-4.112,0.111,0.0831,0.0092,-0.015,nose_poke
307,110.074,8.288,8.288,-0.556,-0.0731,0.007,-0.005,move
308,105.516,-4.557,-4.557,0.461,0.1057,0.0091,-0.015,nose_poke
309,102.735,-2.782,-2.782,-0.735,0.0597,0.0067,-0.005,move
310,111.952,9.217,9.217,-0.372,-0.0801,0.0074,-0.005,move
311,120.0,17.544,17.544,0.961,-0.1516,0.0086,-0.055,lick
312,113.464,-6.536,-6.536,-0.514,0.1141,0.0099,-0.005,move
313,101.008,-12.456,-12.456,0.831,0.4113,0.0075,-0.055,lick
314,104.661,3.654,3.654,0.667,-0.0574,0.0088,-0.055,lick
315,120.0,19.447,19.447,0.173,-0.156,0.0089,-0.015,nose_poke
316,109.288,-10.712,-10.712,-0.172,0.2425,0.0146,-0.005,move
317,120.0,14.743,14.743,0.724,-0.1282,0.0097,-0.055,lick
318,120.0,14.893,14.893,0.475,-0.0984,0.0048,-0.015,nose_poke
319,105.865,-14.135,-14.135,0.879,0.4025,0.0051,-0.055,lick
320,116.496,10.631,10.631,0.292,-0.0924,0.0095,-0.015,nose_poke
321,107.524,-8.972,-8.972,-0.483,0.2021,0.0077,-0.005,move
322,120.0,18.797,18.797,0.879,-0.1591,0.0083,-0.055,lick
323,120.0,12.077,12.077,-0.929,-0.0826,0.0128,-0.005,move
324,120.0,19.701,19.701,-0.659,-0.1309,0.0008,-0.005,move
325,104.718,-15.282,-15.282,-0.175,0.3777,0.0153,-0.005,move
326,91.663,-13.055,-13.055,-0.73,0.3877,0.0098,-0.005,move
327,76.118,-15.545,-15.545,-0.93,0.4523,0.0084,-0.005,move
328,85.751,9.632,9.632,0.184,-0.0841,0.0083,-0.015,nose_poke
329,104.829,19.079,19.079,0.839,-0.1633,0.0084,-0.055,lick
330,96.485,-8.345,-8.345,0.806,0.2219,0.007,-0.055,lick
331,111.293,14.808,14.808,0.593,-0.1274,0.0078,-0.055,lick
332,103.309,-7.985,-7.985,0.247,0.1955,0.0062,-0.015,nose_poke
333,111.497,8.188,8.188,-0.651,-0.0703,0.008,-0.005,move
334,120.0,10.545,10.545,-0.355,-0.0912,0.0092,-0.005,move
335,120.0,15.956,15.956,0.084,-0.1015,0.9999,-0.015,nose_poke
336,116.791,-3.209,-3.209,-0.6,0.049,0.0068,-0.005,move
337,97.707,-19.084,-19.084,-0.256,0.5589,0.0081,-0.005,move
338,89.246,-8.461,-8.461,0.263,0.2893,0.0113,-0.015,nose_poke
339,84.927,-4.318,-4.318,-0.114,0.1027,0.0078,-0.005,move
340,99.422,14.495,14.495,-0.767,-0.1173,0.0079,-0.005,move
341,118.89,19.467,19.467,-0.712,-0.1683,0.0057,-0.005,move
342,104.944,-13.946,-13.946,0.457,0.3683,0.0147,-0.015,nose_poke
343,111.558,6.614,6.614,-0.23,-0.0601,0.0093,-0.005,move
344,120.0,19.825,19.825,0.468,-0.1608,0.0096,-0.015,nose_poke
345,120.0,6.349,6.349,0.489,-0.0426,0.0157,-0.015,nose_poke
346,108.421,-11.579,-11.579,-0.714,0.2708,0.9956,-0.005,move
347,97.762,-10.659,-10.659,0.26,0.3452,0.0096,-0.015,nose_poke
348,80.122,-17.64,-17.64,-0.423,0.5313,0.0083,-0.005,move
349,97.984,17.861,17.861,0.106,-0.1435,0.009,-0.015,nose_poke
350,89.161,-8.823,-8.823,0.128,0.2109,0.0064,-0.015,nose_poke
351,103.069,13.908,13.908,0.714,-0.1237,0.0079,-0.055,lick
352,118.825,15.756,15.756,-0.896,-0.1399,0.0061,-0.005,move
353,120.0,14.309,14.309,0.379,-0.0926,0.0064,-0.015,nose_poke
354,120.0,7.235,7.235,-0.047,-0.0402,0.0041,-0.005,move
355,120.0,5.349,5.349,0.034,-0.0275,0.9966,-0.015,nose_poke
356,120.0,5.336,5.336,-0.388,-0.0187,0.9946,-0.005,move
357,118.851,-1.149,-1.149,0.577,0.0275,0.9946,-0.055,lick
358,120.0,7.48,7.48,-0.068,-0.0497,0.9897,-0.005,move
359,107.351,-12.649,-12.649,0.951,0.3794,0.9969,-0.055,lick
360,120.0,18.944,18.944,-0.608,-0.1463,0.0092,-0.005,move
361,115.753,-4.247,-4.247,-0.427,0.0715,0.0132,-0.005,move
362,120.0,16.423,16.423,0.927,-0.1438,0.0079,-0.055,lick
363,120.0,14.188,14.188,-0.26,-0.0883,0.0076,-0.005,move
364,103.875,-16.125,-16.125,0.918,0.4659,0.0039,-0.055,lick
365,118.52,14.645,14.645,-0.984,-0.1146,0.0102,-0.005,move
366,102.734,-15.786,-15.786,-0.035,0.4118,0.0045,-0.005,move
