Step,Position,Velocity,Action_Vel_Cmd,Action_Lick_Cmd,Critic_Value,Policy_StdDev,Reward,Behaviour
1,41.446,-19.893,-19.893,-0.798,0.5672,0.0089,-0.005,move
2,59.239,17.792,17.792,0.17,-0.1801,0.9817,-0.015,nose_poke
3,39.965,-19.274,-19.274,-0.454,0.5318,0.9795,-0.005,move
4,48.486,8.521,8.521,0.648,-0.1156,0.9813,-0.055,lick
5,54.731,6.245,6.245,0.097,-0.0924,0.9667,-0.015,nose_poke
6,53.387,-1.344,-1.344,0.61,0.0339,0.9638,-0.055,lick
7,41.914,-11.472,-11.472,-0.442,0.3377,0.9606,-0.005,move
8,30.941,-10.974,-10.974,-0.458,0.3479,0.9694,-0.005,move
9,50.431,19.49,19.49,-0.367,-0.1969,0.9684,-0.005,move
10,35.024,-15.407,-15.407,-0.425,0.4096,0.9808,-0.005,move
11,32.079,-2.945,-2.945,-0.552,0.0813,0.9757,-0.005,move
12,25.985,-6.094,-6.094,0.53,0.2119,0.96,-0.055,lick
13,42.827,16.842,16.842,0.932,-0.1842,0.963,-0.055,lick
14,29.675,-13.153,-13.153,0.416,0.3784,0.9763,-0.015,nose_poke
15,47.769,18.094,18.094,0.541,-0.1896,0.972,-0.055,lick
16,28.519,-19.25,-19.25,0.591,0.5717,0.9787,-0.055,lick
17,28.809,0.29,0.29,0.834,-0.0185,0.9822,-0.055,lick
18,47.013,18.204,18.204,0.721,-0.1901,0.959,-0.055,lick
19,36.952,-10.061,-10.061,0.865,0.2978,0.9787,-0.055,lick
20,19.6,-17.352,-17.352,0.453,0.5722,0.967,-0.015,nose_poke
21,35.056,15.456,15.456,-0.993,-0.1521,0.9804,-0.005,move
22,26.895,-8.162,-8.162,-0.96,0.1801,0.9738,-0.005,move
23,46.013,19.119,19.119,0.816,-0.1996,0.9655,-0.055,lick
24,64.785,18.772,18.772,0.26,-0.1944,0.9798,-0.015,nose_poke
25,51.178,-13.607,-13.607,-0.702,0.3292,0.0048,-0.005,move
26,36.239,-14.939,-14.939,0.493,0.5075,0.9725,-0.015,nose_poke
27,55.467,19.228,19.228,-0.974,-0.188,0.9748,-0.005,move
28,65.616,10.149,10.149,0.675,-0.1269,0.9808,-0.055,lick
29,84.888,19.272,19.272,0.673,-0.1653,0.0092,-0.055,lick
30,88.921,4.033,4.033,0.064,-0.0327,0.0059,-0.015,nose_poke
31,99.309,10.388,10.388,-0.928,-0.0934,0.0101,-0.005,move
32,103.938,4.629,4.629,0.534,-0.0594,0.0079,-0.055,lick
33,110.14,6.202,6.202,0.283,-0.0674,0.0098,-0.015,nose_poke
34,120.0,18.751,18.751,-0.882,-0.1571,0.0097,-0.005,move
35,116.467,-3.533,-3.533,0.637,0.0677,0.0127,-0.055,lick
36,120.0,11.339,11.339,-0.386,-0.0954,0.008,-0.005,move
37,120.0,9.122,9.122,-0.489,-0.0568,1.0008,-0.005,move
38,116.441,-3.559,-3.559,-0.94,0.0459,0.9986,-0.005,move
39,120.0,10.346,10.346,-0.328,-0.0887,0.008,-0.005,move
40,118.609,-1.391,-1.391,-0.692,0.0296,0.9997,-0.005,move
41,102.58,-16.029,-16.029,0.283,0.4706,0.9895,-0.015,nose_poke
42,105.788,3.208,3.208,-0.219,-0.0221,0.0101,-0.005,move
43,95.708,-10.08,-10.08,0.381,0.2901,0.0085,-0.015,nose_poke
44,83.956,-11.752,-11.752,-0.186,0.3534,0.0081,-0.005,move
45,102.239,18.283,18.283,-0.635,-0.141,0.0086,-0.005,move
46,96.961,-5.279,-5.279,-0.395,0.096,0.0067,-0.005,move
47,89.417,-7.544,-7.544,0.954,0.2557,0.0072,-0.055,lick
48,91.032,1.615,1.615,0.021,-0.0223,0.0076,-0.015,nose_poke
49,86.55,-4.482,-4.482,0.595,0.1111,0.009,-0.055,lick
50,98.04,11.491,11.491,-0.479,-0.095,0.0079,-0.005,move
51,84.238,-13.802,-13.802,-0.849,0.3384,0.0074,-0.005,move
52,93.015,8.777,8.777,-0.598,-0.0726,0.0084,-0.005,move
53,107.796,14.781,14.781,0.57,-0.1276,0.0086,-0.055,lick
54,101.705,-6.09,-6.09,0.648,0.1517,0.006,-0.055,lick
55,82.454,-19.251,-19.251,0.688,0.6119,0.0073,-0.055,lick
56,80.931,-1.523,-1.523,0.89,0.0182,0.0099,-0.055,lick
57,72.918,-8.013,-8.013,-0.769,0.1888,0.0083,-0.005,move
58,59.736,-13.182,-13.182,-0.836,0.3684,0.008,-0.005,move
59,48.383,-11.353,-11.353,0.878,0.4055,0.9718,-0.055,lick
60,29.652,-18.731,-18.731,0.075,0.6057,0.9696,-0.015,nose_poke
61,27.502,-2.15,-2.15,0.655,0.0794,0.9817,-0.055,lick
62,30.471,2.969,2.969,0.812,-0.0845,0.9594,-0.055,lick
63,48.961,18.49,18.49,0.319,-0.19,0.9608,-0.015,nose_poke
64,36.826,-12.135,-12.135,0.897,0.3611,0.9795,-0.055,lick
65,38.184,1.358,1.358,-0.306,-0.0278,0.9703,-0.005,move
66,47.046,8.862,8.862,-0.269,-0.1051,0.9582,-0.005,move
67,42.489,-4.556,-4.556,0.093,0.1266,0.9673,-0.015,nose_poke
68,24.463,-18.026,-18.026,0.908,0.594,0.961,-0.055,lick
69,39.548,15.085,15.085,0.334,-0.1607,0.9811,-0.015,nose_poke
70,31.813,-7.736,-7.736,0.23,0.2116,0.9741,-0.015,nose_poke
71,40.486,8.673,8.673,0.483,-0.1154,0.9647,-0.015,nose_poke
72,23.422,-17.064,-17.064,-0.794,0.4755,0.9675,-0.005,move
73,8.375,-15.047,-15.047,0.943,0.5399,0.9796,-0.055,lick
74,0.0,-9.969,-9.969,-0.117,0.3372,0.976,-0.005,move
75,0.0,-14.45,-14.45,-0.74,0.4251,0.961,-0.005,move
76,0.0,-11.137,-11.137,-0.494,0.3409,0.9614,-0.005,move
77,0.0,-6.536,-6.536,0.661,0.2383,0.9612,-0.055,lick
78,0.0,-12.745,-12.745,-0.492,0.3741,0.9626,-0.005,move
79,0.0,-16.413,-16.413,0.203,0.5312,0.9618,-0.015,nose_poke
80,5.438,5.438,5.438,-0.046,-0.0753,0.9596,-0.005,move
81,24.276,18.838,18.838,0.801,-0.1982,0.9688,-0.055,lick
82,9.154,-15.122,-15.122,0.149,0.4279,0.9761,-0.015,nose_poke
83,0.0,-9.669,-9.669,-0.634,0.302,0.9762,-0.005,move
84,16.924,16.924,16.924,-0.941,-0.1477,0.9611,-0.005,move
85,30.029,13.105,13.105,-0.056,-0.1488,0.9737,-0.005,move
86,32.095,2.067,2.067,-0.969,-0.0315,0.9719,-0.005,move
87,26.799,-5.296,-5.296,-0.365,0.1447,0.9592,-0.005,move
88,25.066,-1.733,-1.733,0.608,0.044,0.9622,-0.055,lick
89,20.671,-4.395,-4.395,-0.876,0.0945,0.9592,-0.005,move
90,28.418,7.746,7.746,0.843,-0.1228,0.9611,-0.055,lick
91,25.464,-2.954,-2.954,0.698,0.0843,0.9679,-0.055,lick
92,41.006,15.542,15.542,0.166,-0.1654,0.9602,-0.015,nose_poke
93,47.835,6.829,6.829,0.459,-0.1022,0.9747,-0.015,nose_poke
94,42.94,-4.895,-4.895,0.972,0.1653,0.9647,-0.055,lick
95,35.113,-7.828,-7.828,-0.878,0.2123,0.9611,-0.005,move
96,54.289,19.176,19.176,0.975,-0.2001,0.9644,-0.055,lick
97,39.246,-15.043,-15.043,0.616,0.4381,0.9807,-0.055,lick
98,55.031,15.785,15.785,-0.431,-0.1594,0.9748,-0.005,move
99,67.442,12.41,12.41,0.776,-0.1434,0.9771,-0.055,lick
100,67.537,0.095,0.095,-0.96,-0.0067,0.0085,-0.005,move
101,79.886,12.349,12.349,0.962,-0.124,0.009,-0.055,lick
102,93.455,13.57,13.57,-0.74,-0.1195,0.0073,-0.005,move
103,112.237,18.781,18.781,0.869,-0.161,0.0059,-0.055,lick
