Step,Position,Velocity,Action_Vel_Cmd,Action_Lick_Cmd,Critic_Value,Policy_StdDev,Reward,Behaviour
1,84.035,14.363,14.363,0.679,-0.1282,0.0089,-0.055,lick
2,103.419,19.384,19.384,0.161,-0.1594,0.0058,-0.015,nose_poke
3,111.709,8.29,8.29,-0.93,-0.0826,0.0071,-0.005,move
4,100.414,-11.295,-11.295,0.211,0.3041,0.0091,-0.015,nose_poke
5,95.869,-4.544,-4.544,-0.457,0.1088,0.0087,-0.005,move
6,88.292,-7.578,-7.578,-0.57,0.1901,0.0071,-0.005,move
7,102.97,14.679,14.679,0.041,-0.1201,0.0076,-0.015,nose_poke
8,85.398,-17.573,-17.573,0.049,0.4781,0.0058,-0.015,nose_poke
9,103.529,18.132,18.132,0.052,-0.1445,0.0096,-0.015,nose_poke
10,85.446,-18.084,-18.084,-0.292,0.4752,0.0068,-0.005,move
11,85.939,0.493,0.493,0.284,-0.0053,0.0098,-0.015,nose_poke
12,81.984,-3.955,-3.955,-0.664,0.068,0.009,-0.005,move
13,81.741,-0.243,-0.243,-0.563,0.0055,0.0079,-0.005,move
14,88.318,6.578,6.578,0.826,-0.0944,0.009,-0.055,lick
15,99.041,10.722,10.722,-0.83,-0.096,0.0098,-0.005,move
16,104.049,5.009,5.009,0.802,-0.0752,0.0078,-0.055,lick
17,107.133,3.083,3.083,-0.092,-0.0264,0.0099,-0.005,move
18,96.954,-10.179,-10.179,0.921,0.3192,0.0084,-0.055,lick
19,110.05,13.096,13.096,-0.904,-0.1059,0.0081,-0.005,move
20,120.0,11.002,11.002,-0.175,-0.0934,0.0066,-0.005,move
21,103.434,-16.566,-16.566,0.975,0.4899,1.0004,-0.055,lick
22,95.299,-8.135,-8.135,0.91,0.2943,0.0103,-0.055,lick
23,84.876,-10.422,-10.422,-0.351,0.2992,0.0077,-0.005,move
24,103.175,18.298,18.298,-0.924,-0.1448,0.0086,-0.005,move
25,115.066,11.891,11.891,-0.051,-0.1005,0.0068,-0.005,move
26,101.542,-13.524,-13.524,0.726,0.3865,0.0074,-0.055,lick
27,95.528,-6.015,-6.015,-0.497,0.1607,0.0089,-0.005,move
28,110.981,15.453,15.453,-0.757,-0.1235,0.0075,-0.005,move
29,110.361,-0.62,-0.62,-0.881,0.0185,0.0063,-0.005,move
30,109.851,-0.51,-0.51,-0.09,0.0091,0.008,-0.005,move
31,120.0,17.298,17.298,0.793,-0.1472,0.0081,-0.055,lick
32,120.0,17.727,17.727,0.989,-0.1259,0.0094,-0.055,lick
