Step,Position,Velocity,Action_Vel_Cmd,Action_Lick_Cmd,Critic_Value,Policy_StdDev,Reward,Behaviour
1,52.2,-10.332,-10.332,-1.782,0.0,0.0,-0.005,move
2,32.2,-20.0,-28.999,0.326,0.0,0.0,-0.015,nose_poke
3,24.377,-7.822,-7.822,-1.626,0.0,0.0,-0.005,move
4,4.377,-20.0,-25.797,-2.406,0.0,0.0,-0.005,move
5,0.152,-4.225,-4.225,-1.909,0.0,0.0,-0.005,move
6,11.216,11.064,11.064,0.307,0.0,0.0,-0.015,nose_poke
7,0.0,-14.077,-14.077,-0.601,0.0,0.0,-0.005,move
8,0.0,-11.83,-11.83,-1.415,0.0,0.0,-0.005,move
9,20.0,20.0,29.94,-2.059,0.0,0.0,-0.005,move
10,40.0,20.0,28.583,-1.916,0.0,0.0,-0.005,move
11,60.0,20.0,52.324,-1.562,0.0,0.0,-0.005,move
12,55.544,-4.456,-4.456,-1.083,0.0,0.0,-0.005,move
13,50.869,-4.674,-4.674,-0.733,0.0,0.0,-0.005,move
14,70.869,20.0,39.879,-0.674,0.0,0.0,-0.005,move
15,90.869,20.0,29.577,-2.235,0.0,0.0,-0.005,move
16,110.869,20.0,34.346,0.92,0.0,0.0,-0.055,lick
17,120.0,20.0,30.187,0.728,0.0,0.0,-0.055,lick
18,120.0,20.0,57.857,-0.865,0.0,0.0,-0.005,move
19,120.0,20.0,39.696,-1.791,0.0,0.0,-0.005,move
20,120.0,20.0,41.788,-1.158,0.0,0.0,-0.005,move
21,120.0,20.0,27.774,-1.364,0.0,0.0,-0.005,move
22,120.0,20.0,33.238,-1.507,0.0,0.0,-0.005,move
23,100.0,-20.0,-23.016,-0.193,0.0,0.0,-0.005,move
24,120.0,20.0,33.849,-1.457,0.0,0.0,-0.005,move
25,120.0,20.0,20.066,-1.077,0.0,0.0,-0.005,move
26,120.0,4.128,4.128,0.283,0.0,0.0,-0.015,nose_poke
27,120.0,20.0,23.943,-2.225,0.0,0.0,-0.005,move
28,116.275,-3.725,-3.725,-1.639,0.0,0.0,-0.005,move
29,120.0,15.663,15.663,0.412,0.0,0.0,-0.015,nose_poke
30,120.0,20.0,30.95,-1.506,0.0,0.0,-0.005,move
31,120.0,20.0,39.684,-1.223,0.0,0.0,-0.005,move
32,120.0,20.0,26.72,-1.568,0.0,0.0,-0.005,move
33,120.0,17.527,17.527,-0.824,0.0,0.0,-0.005,move
34,120.0,20.0,35.18,-1.876,0.0,0.0,-0.005,move
35,120.0,20.0,24.181,-1.111,0.0,0.0,-0.005,move
36,120.0,20.0,22.579,-0.564,0.0,0.0,-0.005,move
37,120.0,16.759,16.759,-2.632,0.0,0.0,-0.005,move
38,117.285,-2.715,-2.715,-1.311,0.0,0.0,-0.005,move
39,120.0,12.972,12.972,-1.697,0.0,0.0,-0.005,move
40,103.539,-16.461,-16.461,-1.916,0.0,0.0,-0.005,move
41,120.0,20.0,20.553,-0.948,0.0,0.0,-0.005,move
42,120.0,1.163,1.163,-1.124,0.0,0.0,-0.005,move
43,120.0,20.0,31.337,0.224,0.0,0.0,-0.015,nose_poke
44,120.0,20.0,44.993,-0.393,0.0,0.0,-0.005,move
45,120.0,20.0,48.001,1.021,0.0,0.0,-0.055,lick
46,120.0,6.453,6.453,0.56,0.0,0.0,-0.055,lick
47,120.0,1.313,1.313,-1.987,0.0,0.0,-0.005,move
48,120.0,20.0,39.773,-2.105,0.0,0.0,-0.005,move
49,120.0,20.0,66.588,-1.086,0.0,0.0,-0.005,move
50,120.0,20.0,45.211,-0.477,0.0,0.0,-0.005,move
51,120.0,20.0,51.787,0.16,0.0,0.0,-0.015,nose_poke
52,119.356,-0.644,-0.644,-0.269,0.0,0.0,-0.005,move
53,120.0,20.0,20.798,-0.712,0.0,0.0,-0.005,move
54,120.0,20.0,25.346,-0.48,0.0,0.0,-0.005,move
55,100.0,-20.0,-21.99,0.191,0.0,0.0,-0.015,nose_poke
56,97.337,-2.663,-2.663,-0.96,0.0,0.0,-0.005,move
57,117.337,20.0,29.491,0.686,0.0,0.0,-0.055,lick
58,120.0,20.0,26.258,-2.659,0.0,0.0,-0.005,move
59,120.0,20.0,51.688,-2.824,0.0,0.0,-0.005,move
60,120.0,1.825,1.825,-1.709,0.0,0.0,-0.005,move
61,119.153,-0.847,-0.847,-1.258,0.0,0.0,-0.005,move
62,120.0,20.0,38.941,-0.967,0.0,0.0,-0.005,move
63,118.659,-1.341,-1.341,-1.772,0.0,0.0,-0.005,move
64,120.0,20.0,43.645,-1.325,0.0,0.0,-0.005,move
65,120.0,20.0,32.325,-0.036,0.0,0.0,-0.005,move
66,120.0,20.0,29.86,0.368,0.0,0.0,-0.015,nose_poke
67,120.0,15.495,15.495,-0.312,0.0,0.0,-0.005,move
68,120.0,20.0,21.176,-0.182,0.0,0.0,-0.005,move
69,120.0,13.154,13.154,1.158,0.0,0.0,-0.055,lick
70,120.0,20.0,21.741,-0.23,0.0,0.0,-0.005,move
71,111.107,-8.893,-8.893,-0.54,0.0,0.0,-0.005,move
72,120.0,20.0,24.18,-2.748,0.0,0.0,-0.005,move
73,120.0,20.0,21.365,-1.73,0.0,0.0,-0.005,move
74,120.0,8.699,8.699,-1.011,0.0,0.0,-0.005,move
75,120.0,17.092,17.092,-1.071,0.0,0.0,-0.005,move
76,113.174,-6.826,-6.826,0.137,0.0,0.0,-0.015,nose_poke
77,120.0,11.037,11.037,-0.991,0.0,0.0,-0.005,move
78,120.0,9.834,9.834,-2.072,0.0,0.0,-0.005,move
79,120.0,20.0,37.43,-0.67,0.0,0.0,-0.005,move
80,120.0,17.679,17.679,-1.462,0.0,0.0,-0.005,move
81,120.0,20.0,24.202,0.696,0.0,0.0,-0.055,lick
82,120.0,20.0,45.326,-0.991,0.0,0.0,-0.005,move
83,120.0,20.0,34.183,-2.167,0.0,0.0,-0.005,move
84,120.0,3.805,3.805,-0.82,0.0,0.0,-0.005,move
85,120.0,20.0,68.619,-0.034,0.0,0.0,-0.005,move
86,120.0,20.0,29.163,1.019,0.0,0.0,-0.055,lick
87,120.0,18.502,18.502,-1.557,0.0,0.0,-0.005,move
88,120.0,20.0,36.315,-1.437,0.0,0.0,-0.005,move
89,120.0,20.0,40.804,-0.571,0.0,0.0,-0.005,move
90,120.0,20.0,34.449,-0.585,0.0,0.0,-0.005,move
91,120.0,1.28,1.28,0.531,0.0,0.0,-0.055,lick
92,100.0,-20.0,-25.067,-1.647,0.0,0.0,-0.005,move
93,112.58,12.58,12.58,-2.304,0.0,0.0,-0.005,move
94,120.0,20.0,44.833,1.14,0.0,0.0,-0.055,lick
95,120.0,20.0,35.055,0.016,0.0,0.0,-0.015,nose_poke
96,120.0,20.0,20.565,-0.714,0.0,0.0,-0.005,move
97,120.0,20.0,28.535,-0.833,0.0,0.0,-0.005,move
98,120.0,19.927,19.927,-0.036,0.0,0.0,-0.005,move
99,120.0,20.0,32.259,0.73,0.0,0.0,-0.055,lick
100,105.536,-14.464,-14.464,-2.323,0.0,0.0,-0.005,move
101,120.0,20.0,37.281,-0.608,0.0,0.0,-0.005,move
102,100.0,-20.0,-23.848,-1.212,0.0,0.0,-0.005,move
103,120.0,20.0,33.942,1.197,0.0,0.0,-0.055,lick
104,120.0,20.0,30.979,-2.001,0.0,0.0,-0.005,move
105,120.0,20.0,41.008,2.31,0.0,0.0,-0.055,lick
