Step,Position,Velocity,Action_Vel_Cmd,Action_Lick_Cmd,Critic_Value,Policy_StdDev,Reward,Behaviour
1,28.532,-20.0,-28.918,-0.025,0.0,0.0,-0.005,move
2,14.537,-13.994,-13.994,2.465,0.0,0.0,-0.055,lick
3,0.0,-20.0,-40.477,0.976,0.0,0.0,-0.055,lick
4,20.0,20.0,31.377,-1.086,0.0,0.0,-0.005,move
5,24.293,4.293,4.293,1.003,0.0,0.0,-0.055,lick
6,4.293,-20.0,-77.305,-0.947,0.0,0.0,-0.005,move
7,21.564,17.27,17.27,-0.372,0.0,0.0,-0.005,move
8,16.05,-5.514,-5.514,1.477,0.0,0.0,-0.055,lick
9,17.674,1.624,1.624,-0.015,0.0,0.0,-0.005,move
10,0.0,-20.0,-54.817,0.327,0.0,0.0,-0.015,nose_poke
11,0.0,-9.052,-9.052,-0.238,0.0,0.0,-0.005,move
12,0.0,-19.415,-19.415,0.485,0.0,0.0,-0.015,nose_poke
13,15.506,15.506,15.506,-1.851,0.0,0.0,-0.005,move
14,32.085,16.579,16.579,1.458,0.0,0.0,-0.055,lick
15,39.741,7.656,7.656,1.126,0.0,0.0,-0.055,lick
16,43.092,3.352,3.352,0.199,0.0,0.0,-0.015,nose_poke
17,23.092,-20.0,-25.412,0.518,0.0,0.0,-0.055,lick
18,3.092,-20.0,-26.477,1.371,0.0,0.0,-0.055,lick
19,7.034,3.941,3.941,0.036,0.0,0.0,-0.015,nose_poke
20,0.0,-20.0,-33.743,-0.64,0.0,0.0,-0.005,move
21,0.0,-20.0,-36.529,0.729,0.0,0.0,-0.055,lick
22,0.0,-20.0,-37.705,0.05,0.0,0.0,-0.015,nose_poke
23,0.0,-1.189,-1.189,-1.381,0.0,0.0,-0.005,move
24,0.0,-20.0,-49.398,-1.14,0.0,0.0,-0.005,move
25,0.0,-20.0,-26.689,0.153,0.0,0.0,-0.015,nose_poke
26,0.0,-20.0,-31.019,0.94,0.0,0.0,-0.055,lick
27,0.0,-19.883,-19.883,-0.232,0.0,0.0,-0.005,move
28,12.603,12.603,12.603,-1.838,0.0,0.0,-0.005,move
29,5.33,-7.273,-7.273,1.318,0.0,0.0,-0.055,lick
30,24.418,19.088,19.088,-1.251,0.0,0.0,-0.005,move
31,4.418,-20.0,-24.352,-0.082,0.0,0.0,-0.005,move
32,13.45,9.032,9.032,0.872,0.0,0.0,-0.055,lick
33,0.0,-20.0,-35.955,0.657,0.0,0.0,-0.055,lick
34,0.0,-11.503,-11.503,0.115,0.0,0.0,-0.015,nose_poke
35,4.848,4.848,4.848,-1.308,0.0,0.0,-0.005,move
36,9.31,4.462,4.462,0.119,0.0,0.0,-0.015,nose_poke
37,0.0,-11.654,-11.654,-2.457,0.0,0.0,-0.005,move
38,0.0,-12.313,-12.313,-2.464,0.0,0.0,-0.005,move
39,0.0,-20.0,-35.065,-1.671,0.0,0.0,-0.005,move
40,0.0,-20.0,-28.421,-1.588,0.0,0.0,-0.005,move
41,0.0,-16.099,-16.099,0.272,0.0,0.0,-0.015,nose_poke
42,0.0,-14.588,-14.588,0.877,0.0,0.0,-0.055,lick
43,16.18,16.18,16.18,-1.259,0.0,0.0,-0.005,move
44,0.0,-20.0,-37.278,0.277,0.0,0.0,-0.015,nose_poke
45,9.227,9.227,9.227,-1.113,0.0,0.0,-0.005,move
46,0.0,-20.0,-29.879,1.857,0.0,0.0,-0.055,lick
47,0.0,-0.843,-0.843,0.799,0.0,0.0,-0.055,lick
48,0.0,-20.0,-28.431,-0.903,0.0,0.0,-0.005,move
49,0.0,-2.18,-2.18,-0.227,0.0,0.0,-0.005,move
50,0.0,-1.678,-1.678,0.165,0.0,0.0,-0.015,nose_poke
51,0.0,-14.166,-14.166,1.133,0.0,0.0,-0.055,lick
52,0.0,-20.0,-20.007,-0.349,0.0,0.0,-0.005,move
53,0.0,-11.597,-11.597,0.151,0.0,0.0,-0.015,nose_poke
54,0.0,-20.0,-37.377,0.284,0.0,0.0,-0.015,nose_poke
55,0.0,-2.724,-2.724,-0.365,0.0,0.0,-0.005,move
56,0.0,-18.877,-18.877,0.439,0.0,0.0,-0.015,nose_poke
57,0.138,0.138,0.138,0.685,0.0,0.0,-0.055,lick
58,0.0,-3.098,-3.098,-1.73,0.0,0.0,-0.005,move
59,0.0,-2.021,-2.021,-0.661,0.0,0.0,-0.005,move
60,0.0,-13.517,-13.517,0.242,0.0,0.0,-0.015,nose_poke
61,20.0,20.0,22.466,-0.003,0.0,0.0,-0.005,move
62,14.161,-5.839,-5.839,-0.878,0.0,0.0,-0.005,move
63,16.977,2.815,2.815,0.554,0.0,0.0,-0.055,lick
64,3.574,-13.403,-13.403,-0.551,0.0,0.0,-0.005,move
65,0.0,-9.555,-9.555,0.254,0.0,0.0,-0.015,nose_poke
66,15.79,15.79,15.79,-0.697,0.0,0.0,-0.005,move
67,35.79,20.0,36.414,-0.826,0.0,0.0,-0.005,move
68,45.096,9.306,9.306,1.336,0.0,0.0,-0.055,lick
69,57.139,12.044,12.044,-0.721,0.0,0.0,-0.005,move
70,37.139,-20.0,-50.013,0.54,0.0,0.0,-0.055,lick
71,17.139,-20.0,-37.351,-0.385,0.0,0.0,-0.005,move
72,0.0,-20.0,-34.3,-0.658,0.0,0.0,-0.005,move
73,0.0,-5.302,-5.302,0.226,0.0,0.0,-0.015,nose_poke
74,5.149,5.149,5.149,-0.063,0.0,0.0,-0.005,move
75,0.242,-4.907,-4.907,-0.129,0.0,0.0,-0.005,move
76,0.0,-20.0,-49.888,-0.455,0.0,0.0,-0.005,move
77,17.93,17.93,17.93,0.847,0.0,0.0,-0.055,lick
78,0.0,-20.0,-28.23,0.279,0.0,0.0,-0.015,nose_poke
79,0.0,-1.403,-1.403,-0.217,0.0,0.0,-0.005,move
80,20.0,20.0,20.39,-1.663,0.0,0.0,-0.005,move
