Step,Position,Velocity,Action_Vel_Cmd,Action_Lick_Cmd,Critic_Value,Policy_StdDev,Reward,Behaviour
1,59.48,16.024,16.024,-1.824,0.0,0.0,-0.005,move
2,52.833,-6.647,-6.647,-3.067,0.0,0.0,-0.005,move
3,40.106,-12.727,-12.727,-0.623,0.0,0.0,-0.005,move
4,20.106,-20.0,-27.137,-0.836,0.0,0.0,-0.005,move
5,11.612,-8.494,-8.494,1.163,0.0,0.0,-0.055,lick
6,0.0,-14.102,-14.102,-0.148,0.0,0.0,-0.005,move
7,20.0,20.0,32.783,-1.444,0.0,0.0,-0.005,move
8,6.235,-13.765,-13.765,-0.912,0.0,0.0,-0.005,move
9,4.533,-1.702,-1.702,-0.184,0.0,0.0,-0.005,move
10,5.685,1.152,1.152,-4.768,0.0,0.0,-0.005,move
11,0.0,-20.0,-33.824,-0.239,0.0,0.0,-0.005,move
12,1.712,1.712,1.712,-1.569,0.0,0.0,-0.005,move
13,21.712,20.0,46.034,-0.86,0.0,0.0,-0.005,move
14,31.899,10.187,10.187,-1.666,0.0,0.0,-0.005,move
15,26.917,-4.982,-4.982,-2.486,0.0,0.0,-0.005,move
16,30.358,3.441,3.441,-2.606,0.0,0.0,-0.005,move
17,35.111,4.754,4.754,-0.289,0.0,0.0,-0.005,move
18,45.592,10.481,10.481,-2.785,0.0,0.0,-0.005,move
19,37.497,-8.095,-8.095,0.919,0.0,0.0,-0.055,lick
20,49.193,11.696,11.696,-0.885,0.0,0.0,-0.005,move
21,47.743,-1.451,-1.451,-1.11,0.0,0.0,-0.005,move
22,60.123,12.38,12.38,-0.142,0.0,0.0,-0.005,move
23,63.72,3.597,3.597,-2.177,0.0,0.0,-0.005,move
24,83.72,20.0,40.291,-0.351,0.0,0.0,-0.005,move
25,103.72,20.0,28.61,-3.295,0.0,0.0,-0.005,move
26,104.714,0.994,0.994,-0.169,0.0,0.0,-0.005,move
27,120.0,20.0,32.742,0.165,0.0,0.0,-0.015,nose_poke
28,120.0,5.837,5.837,-0.819,0.0,0.0,-0.005,move
29,120.0,20.0,24.8,-0.583,0.0,0.0,-0.005,move
30,111.974,-8.026,-8.026,-0.507,0.0,0.0,-0.005,move
31,100.163,-11.812,-11.812,-0.944,0.0,0.0,-0.005,move
32,102.97,2.807,2.807,-0.764,0.0,0.0,-0.005,move
33,116.456,13.486,13.486,-0.305,0.0,0.0,-0.005,move
34,120.0,19.944,19.944,1.142,0.0,0.0,-0.055,lick
35,120.0,20.0,44.454,0.905,0.0,0.0,-0.055,lick
36,120.0,20.0,38.228,-1.292,0.0,0.0,-0.005,move
37,120.0,2.937,2.937,-3.102,0.0,0.0,-0.005,move
38,104.509,-15.491,-15.491,-1.472,0.0,0.0,-0.005,move
