Step,Position,Velocity,Action_Vel_Cmd,Action_Lick_Cmd,Critic_Value,Policy_StdDev,Reward,Behaviour
1,94.07,20.0,20.0,1.0,70.0103,2.0,-0.055,lick
2,114.07,20.0,20.0,1.0,76.4335,2.0,-0.055,lick
3,120.0,20.0,20.0,1.0,77.6888,2.0,-0.055,lick
4,100.0,-20.0,-20.0,1.0,77.4144,2.0,-0.055,lick
5,80.0,-20.0,-20.0,1.0,77.9609,2.0,-0.055,lick
6,60.0,-20.0,-20.0,1.0,78.7356,2.0,-0.055,lick
7,40.0,-20.0,-20.0,1.0,79.676,2.0,-0.055,lick
8,20.0,-20.0,-20.0,1.0,80.5382,2.0,-0.055,lick
9,0.0,-20.0,-20.0,1.0,81.451,2.0,9.945,lick
10,20.0,20.0,20.0,0.404,72.3415,2.0,-0.015,nose_poke
11,40.0,20.0,20.0,1.0,73.4281,2.0,-0.055,lick
12,60.0,20.0,20.0,1.0,74.1978,2.0,-0.055,lick
13,80.0,20.0,20.0,1.0,75.0032,2.0,-0.055,lick
14,100.0,20.0,20.0,1.0,75.7456,2.0,-0.055,lick
15,120.0,20.0,20.0,1.0,76.579,2.0,-0.055,lick
16,100.0,-20.0,-20.0,1.0,77.1018,2.0,-0.055,lick
17,80.0,-20.0,-20.0,1.0,77.9416,2.0,-0.055,lick
18,60.0,-20.0,-20.0,1.0,78.7663,2.0,-0.055,lick
19,40.0,-20.0,-20.0,1.0,79.7312,2.0,-0.055,lick
20,20.0,-20.0,-20.0,1.0,80.5983,2.0,-0.055,lick
21,0.0,-20.0,-20.0,1.0,81.5872,2.0,9.945,lick
22,20.0,20.0,20.0,1.0,72.4948,2.0,-0.055,lick
23,40.0,20.0,20.0,1.0,73.2963,2.0,-0.055,lick
24,60.0,20.0,20.0,1.0,74.061,2.0,-0.055,lick
25,80.0,20.0,20.0,0.858,74.8605,2.0,-0.055,lick
26,100.0,20.0,20.0,1.0,75.4915,2.0,-0.055,lick
27,120.0,20.0,20.0,1.0,76.3182,2.0,-0.055,lick
28,100.0,-20.0,-20.0,1.0,76.9806,2.0,-0.055,lick
29,80.0,-20.0,-20.0,1.0,78.037,2.0,-0.055,lick
30,60.0,-20.0,-20.0,1.0,78.872,2.0,-0.055,lick
31,40.0,-20.0,-20.0,1.0,79.9098,2.0,-0.055,lick
32,20.0,-20.0,-20.0,1.0,80.7778,2.0,-0.055,lick
