episode,total_reward,steps,n_licks,n_successes,intra_trial_duration,critic_loss,actor_loss,alpha
73,-3.055,500,111,0,nan,nan,nan,nan
74,-3.04,500,108,0,nan,0.022518,-0.005754,nan
75,-2.895,500,79,0,nan,nan,nan,nan
76,-2.975,500,95,0,nan,nan,nan,nan
77,-2.895,500,79,0,nan,nan,nan,nan
78,-2.94,500,88,0,nan,0.020793,0.000341,nan
79,-2.885,500,77,0,nan,nan,nan,nan
80,-2.9,500,80,0,nan,nan,nan,nan
81,-2.87,500,74,0,nan,nan,nan,nan
82,-2.9,500,80,0,nan,0.01986,0.000986,nan
83,-2.785,500,57,0,nan,nan,nan,nan
84,-2.81,500,62,0,nan,nan,nan,nan
85,-2.785,500,57,0,nan,nan,nan,nan
86,-2.775,500,55,0,nan,nan,nan,nan
87,-2.73,500,46,0,nan,0.020672,-0.000592,nan
88,-2.82,500,64,0,nan,nan,nan,nan
89,-2.83,500,66,0,nan,nan,nan,nan
90,-2.81,500,62,0,nan,nan,nan,nan
91,-2.785,500,57,0,nan,0.018781,-0.001003,nan
92,-2.82,500,64,0,nan,nan,nan,nan
93,-2.895,500,79,0,nan,nan,nan,nan
94,-2.765,500,53,0,nan,nan,nan,nan
95,-2.755,500,51,0,nan,0.018091,-0.001155,nan
96,-2.76,500,52,0,nan,nan,nan,nan
97,-2.765,500,53,0,nan,nan,nan,nan
98,-2.79,500,58,0,nan,nan,nan,nan
99,-2.76,500,52,0,nan,0.017942,-0.001417,nan
100,-2.7,500,40,0,nan,nan,nan,nan
101,-2.71,500,42,0,nan,nan,nan,nan
102,-2.74,500,48,0,nan,nan,nan,nan
103,-2.705,500,41,0,nan,0.017437,-6.7e-05,nan
104,-2.73,500,46,0,nan,nan,nan,nan
105,-2.77,500,54,0,nan,nan,nan,nan
106,-2.65,500,30,0,nan,nan,nan,nan
107,-2.745,500,49,0,nan,0.017383,-0.00123,nan
108,-2.76,500,52,0,nan,nan,nan,nan
109,-2.695,500,39,0,nan,nan,nan,nan
110,-2.685,500,37,0,nan,nan,nan,nan
111,-2.695,500,39,0,nan,0.016952,-0.001037,nan
112,-2.73,500,46,0,nan,nan,nan,nan
113,-2.79,500,58,0,nan,nan,nan,nan
114,-2.755,500,51,0,nan,nan,nan,nan
115,-2.745,500,49,0,nan,0.017786,-0.000155,nan
116,-2.665,500,33,0,nan,nan,nan,nan
117,-2.66,500,32,0,nan,nan,nan,nan
118,-2.685,500,37,0,nan,nan,nan,nan
119,-2.64,500,28,0,nan,0.016783,0.000991,nan
120,-2.68,500,36,0,nan,nan,nan,nan
121,-2.61,500,22,0,nan,nan,nan,nan
122,-2.75,500,50,0,nan,nan,nan,nan
123,-2.725,500,45,0,nan,0.017479,-0.000353,nan
124,-2.64,500,28,0,nan,nan,nan,nan
125,-2.625,500,25,0,nan,nan,nan,nan
126,-2.58,500,16,0,nan,nan,nan,nan
127,-2.68,500,36,0,nan,0.016209,-0.001456,nan
128,-2.65,500,30,0,nan,nan,nan,nan
129,-2.635,500,27,0,nan,nan,nan,nan
130,-2.67,500,34,0,nan,nan,nan,nan
131,-2.62,500,24,0,nan,nan,nan,nan
132,-2.645,500,29,0,nan,0.016899,0.002276,nan
133,-2.6,500,20,0,nan,nan,nan,nan
134,-2.64,500,28,0,nan,nan,nan,nan
135,-2.595,500,19,0,nan,nan,nan,nan
136,-2.61,500,22,0,nan,0.015971,0.000458,nan
137,-2.61,500,22,0,nan,nan,nan,nan
138,-2.61,500,22,0,nan,nan,nan,nan
139,-2.605,500,21,0,nan,nan,nan,nan
140,-2.615,500,23,0,nan,0.015415,0.001011,nan
141,-2.615,500,23,0,nan,nan,nan,nan
142,-2.65,500,30,0,nan,nan,nan,nan
143,-2.675,500,35,0,nan,nan,nan,nan
144,-2.625,500,25,0,nan,0.016015,-0.000237,nan
145,-2.645,500,29,0,nan,nan,nan,nan
146,-2.66,500,32,0,nan,nan,nan,nan
147,-2.635,500,27,0,nan,nan,nan,nan
148,-2.6,500,20,0,nan,0.015512,-0.000911,nan
149,-2.58,500,16,0,nan,nan,nan,nan
150,-2.625,500,25,0,nan,nan,nan,nan
151,-2.59,500,18,0,nan,nan,nan,nan
152,-2.59,500,18,0,nan,0.015485,0.000228,nan
153,-2.59,500,18,0,nan,nan,nan,nan
154,-2.575,500,15,0,nan,nan,nan,nan
155,-2.59,500,18,0,nan,nan,nan,nan
156,-2.58,500,16,0,nan,0.015234,-0.00147,nan
157,-2.6,500,20,0,nan,nan,nan,nan
158,-2.615,500,23,0,nan,nan,nan,nan
159,-2.61,500,22,0,nan,nan,nan,nan
160,-2.56,500,12,0,nan,0.015858,-0.001068,nan
161,-2.585,500,17,0,nan,nan,nan,nan
162,-2.615,500,23,0,nan,nan,nan,nan
163,-2.605,500,21,0,nan,nan,nan,nan
164,-2.605,500,21,0,nan,0.016492,-0.000515,nan
165,-2.57,500,14,0,nan,nan,nan,nan
166,-2.605,500,21,0,nan,nan,nan,nan
167,-2.575,500,15,0,nan,nan,nan,nan
168,-2.565,500,13,0,nan,0.015829,-0.000627,nan
169,-2.52,500,4,0,nan,nan,nan,nan
170,-2.565,500,13,0,nan,nan,nan,nan
171,-2.53,500,6,0,nan,nan,nan,nan
172,-2.53,500,6,0,nan,nan,nan,nan
173,-2.555,500,11,0,nan,0.016422,0.000617,nan
174,-2.55,500,10,0,nan,nan,nan,nan
175,-2.545,500,9,0,nan,nan,nan,nan
176,-2.54,500,8,0,nan,nan,nan,nan
177,-2.575,500,15,0,nan,0.014755,0.000445,nan
178,-2.575,500,15,0,nan,nan,nan,nan
179,-2.57,500,14,0,nan,nan,nan,nan
180,-2.61,500,22,0,nan,nan,nan,nan
181,-2.555,500,11,0,nan,0.015212,-0.001953,nan
182,-2.545,500,9,0,nan,nan,nan,nan
183,-2.59,500,18,0,nan,nan,nan,nan
184,-2.585,500,17,0,nan,nan,nan,nan
185,-2.58,500,16,0,nan,0.015401,0.001383,nan
186,-2.54,500,8,0,nan,nan,nan,nan
187,-2.55,500,10,0,nan,nan,nan,nan
188,-2.56,500,12,0,nan,nan,nan,nan
189,-2.605,500,21,0,nan,0.015073,0.000604,nan
190,-2.535,500,7,0,nan,nan,nan,nan
191,-2.575,500,15,0,nan,nan,nan,nan
192,-2.55,500,10,0,nan,nan,nan,nan
193,-2.58,500,16,0,nan,0.014861,-0.003109,nan
194,-2.53,500,6,0,nan,nan,nan,nan
195,-2.56,500,12,0,nan,nan,nan,nan
196,-2.575,500,15,0,nan,nan,nan,nan
197,-2.53,500,6,0,nan,0.014917,-3.1e-05,nan
198,-2.555,500,11,0,nan,nan,nan,nan
199,-2.525,500,5,0,nan,nan,nan,nan
200,-2.53,500,6,0,nan,nan,nan,nan
201,-2.535,500,7,0,nan,0.014764,-0.000519,nan
202,-2.545,500,9,0,nan,nan,nan,nan
203,-2.555,500,11,0,nan,nan,nan,nan
204,-2.54,500,8,0,nan,nan,nan,nan
205,-2.55,500,10,0,nan,0.015335,0.000783,nan
206,-2.54,500,8,0,nan,nan,nan,nan
207,-2.54,500,8,0,nan,nan,nan,nan
208,-2.52,500,4,0,nan,nan,nan,nan
209,-2.525,500,5,0,nan,0.015154,0.001036,nan
210,-2.55,500,10,0,nan,nan,nan,nan
211,-2.535,500,7,0,nan,nan,nan,nan
212,-2.535,500,7,0,nan,nan,nan,nan
213,-2.56,500,12,0,nan,0.015286,-0.00141,nan
214,-2.51,500,2,0,nan,nan,nan,nan
215,-2.55,500,10,0,nan,nan,nan,nan
216,-2.53,500,6,0,nan,nan,nan,nan
217,-2.53,500,6,0,nan,nan,nan,nan
218,-2.525,500,5,0,nan,0.015109,-0.000392,nan
219,-2.53,500,6,0,nan,nan,nan,nan
220,-2.51,500,2,0,nan,nan,nan,nan
221,-2.53,500,6,0,nan,nan,nan,nan
222,-2.505,500,1,0,nan,0.014717,-0.000646,nan
223,-2.52,500,4,0,nan,nan,nan,nan
224,-2.52,500,4,0,nan,nan,nan,nan
225,-2.52,500,4,0,nan,nan,nan,nan
226,-2.515,500,3,0,nan,0.014445,0.000705,nan
227,-2.515,500,3,0,nan,nan,nan,nan
228,-2.525,500,5,0,nan,nan,nan,nan
229,-2.505,500,1,0,nan,nan,nan,nan
230,-2.515,500,3,0,nan,0.01446,0.001607,nan
231,-2.52,500,4,0,nan,nan,nan,nan
232,-2.525,500,5,0,nan,nan,nan,nan
233,-2.515,500,3,0,nan,nan,nan,nan
234,-2.525,500,5,0,nan,0.014493,-0.00082,nan
235,-2.51,500,2,0,nan,nan,nan,nan
236,-2.5,500,0,0,nan,nan,nan,nan
237,-2.52,500,4,0,nan,nan,nan,nan
238,-2.505,500,1,0,nan,0.014446,0.00116,nan
239,-2.53,500,6,0,nan,nan,nan,nan
240,-2.515,500,3,0,nan,nan,nan,nan
241,-2.52,500,4,0,nan,nan,nan,nan
242,-2.515,500,3,0,nan,0.014642,0.001269,nan
243,-2.505,500,1,0,nan,nan,nan,nan
244,-2.51,500,2,0,nan,nan,nan,nan
245,-2.515,500,3,0,nan,nan,nan,nan
246,-2.535,500,7,0,nan,0.014654,-0.000956,nan
247,-2.505,500,1,0,nan,nan,nan,nan
248,-2.515,500,3,0,nan,nan,nan,nan
249,-2.505,500,1,0,nan,nan,nan,nan
250,-2.525,500,5,0,nan,0.014882,0.001237,nan
251,-2.525,500,5,0,nan,nan,nan,nan
252,-2.53,500,6,0,nan,nan,nan,nan
253,-2.515,500,3,0,nan,nan,nan,nan
254,-2.51,500,2,0,nan,0.015146,-0.001468,nan
255,-2.505,500,1,0,nan,nan,nan,nan
256,-2.51,500,2,0,nan,nan,nan,nan
257,-2.515,500,3,0,nan,nan,nan,nan
258,-2.505,500,1,0,nan,nan,nan,nan
259,-2.505,500,1,0,nan,0.015956,0.000909,nan
260,-2.52,500,4,0,nan,nan,nan,nan
261,-2.505,500,1,0,nan,nan,nan,nan
262,-2.525,500,5,0,nan,nan,nan,nan
263,-2.51,500,2,0,nan,0.014486,-0.001303,nan
264,-2.53,500,6,0,nan,nan,nan,nan
265,-2.515,500,3,0,nan,nan,nan,nan
266,-2.51,500,2,0,nan,nan,nan,nan
267,-2.52,500,4,0,nan,0.014622,0.000308,nan
268,-2.505,500,1,0,nan,nan,nan,nan
269,-2.515,500,3,0,nan,nan,nan,nan
270,-2.515,500,3,0,nan,nan,nan,nan
271,-2.51,500,2,0,nan,0.014376,-1.9e-05,nan
272,-2.51,500,2,0,nan,nan,nan,nan
273,-2.515,500,3,0,nan,nan,nan,nan
274,-2.5,500,0,0,nan,nan,nan,nan
275,-2.51,500,2,0,nan,0.014394,0.000497,nan
276,-2.505,500,1,0,nan,nan,nan,nan
277,-2.51,500,2,0,nan,nan,nan,nan
278,-2.51,500,2,0,nan,nan,nan,nan
279,-2.5,500,0,0,nan,0.014357,0.0006,nan
280,-2.5,500,0,0,nan,nan,nan,nan
281,-2.505,500,1,0,nan,nan,nan,nan
282,-2.505,500,1,0,nan,nan,nan,nan
283,-2.5,500,0,0,nan,0.014241,0.000253,nan
284,-2.51,500,2,0,nan,nan,nan,nan
285,-2.505,500,1,0,nan,nan,nan,nan
286,-2.505,500,1,0,nan,nan,nan,nan
287,-2.505,500,1,0,nan,0.014363,-0.000711,nan
288,-2.515,500,3,0,nan,nan,nan,nan
289,-2.505,500,1,0,nan,nan,nan,nan
290,-2.5,500,0,0,nan,nan,nan,nan
291,-2.505,500,1,0,nan,0.014607,-0.005158,nan
292,-2.505,500,1,0,nan,nan,nan,nan
293,-2.51,500,2,0,nan,nan,nan,nan
294,-2.5,500,0,0,nan,nan,nan,nan
295,-2.505,500,1,0,nan,0.014929,-0.000946,nan
296,-2.505,500,1,0,nan,nan,nan,nan
297,-2.51,500,2,0,nan,nan,nan,nan
298,-2.5,500,0,0,nan,nan,nan,nan
299,-2.505,500,1,0,nan,nan,nan,nan
300,-2.505,500,1,0,nan,0.016494,-0.002598,nan
301,-2.51,500,2,0,nan,nan,nan,nan
302,-2.5,500,0,0,nan,nan,nan,nan
303,-2.5,500,0,0,nan,nan,nan,nan
304,-2.5,500,0,0,nan,0.014519,-0.000965,nan
305,-2.505,500,1,0,nan,nan,nan,nan
306,-2.51,500,2,0,nan,nan,nan,nan
307,-2.5,500,0,0,nan,nan,nan,nan
308,-2.5,500,0,0,nan,0.014322,-1e-05,nan
309,-2.5,500,0,0,nan,nan,nan,nan
310,-2.5,500,0,0,nan,nan,nan,nan
311,-2.5,500,0,0,nan,nan,nan,nan
312,-2.505,500,1,0,nan,0.014096,-0.001813,nan
313,-2.505,500,1,0,nan,nan,nan,nan
314,-2.5,500,0,0,nan,nan,nan,nan
315,-2.505,500,1,0,nan,nan,nan,nan
316,-2.505,500,1,0,nan,0.014204,0.000874,nan
317,-2.51,500,2,0,nan,nan,nan,nan
318,-2.505,500,1,0,nan,nan,nan,nan
319,-2.505,500,1,0,nan,nan,nan,nan
320,-2.505,500,1,0,nan,0.014267,0.000422,nan
321,-2.505,500,1,0,nan,nan,nan,nan
322,-2.51,500,2,0,nan,nan,nan,nan
323,-2.51,500,2,0,nan,nan,nan,nan
324,-2.5,500,0,0,nan,0.014357,0.00087,nan
325,-2.5,500,0,0,nan,nan,nan,nan
326,-2.51,500,2,0,nan,nan,nan,nan
327,-2.505,500,1,0,nan,nan,nan,nan
328,-2.51,500,2,0,nan,0.014528,0.001224,nan
329,-2.5,500,0,0,nan,nan,nan,nan
330,-2.505,500,1,0,nan,nan,nan,nan
331,-2.51,500,2,0,nan,nan,nan,nan
332,-2.505,500,1,0,nan,0.014808,0.001221,nan
333,-2.505,500,1,0,nan,nan,nan,nan
334,-2.505,500,1,0,nan,nan,nan,nan
335,-2.5,500,0,0,nan,nan,nan,nan
336,-2.5,500,0,0,nan,0.014976,0.000115,nan
337,-2.505,500,1,0,nan,nan,nan,nan
338,-2.51,500,2,0,nan,nan,nan,nan
339,-2.505,500,1,0,nan,nan,nan,nan
340,-2.5,500,0,0,nan,0.01474,0.001418,nan
341,-2.5,500,0,0,nan,nan,nan,nan
342,-2.505,500,1,0,nan,nan,nan,nan
343,-2.5,500,0,0,nan,nan,nan,nan
344,-2.5,500,0,0,nan,nan,nan,nan
345,-2.5,500,0,0,nan,0.015514,0.001092,nan
346,-2.505,500,1,0,nan,nan,nan,nan
347,-2.5,500,0,0,nan,nan,nan,nan
348,-2.5,500,0,0,nan,nan,nan,nan
349,-2.5,500,0,0,nan,0.0143,-0.000252,nan
350,-2.505,500,1,0,nan,nan,nan,nan
351,-2.51,500,2,0,nan,nan,nan,nan
352,-2.5,500,0,0,nan,nan,nan,nan
353,-2.51,500,2,0,nan,0.014318,0.001325,nan
354,-2.5,500,0,0,nan,nan,nan,nan
355,-2.5,500,0,0,nan,nan,nan,nan
356,-2.5,500,0,0,nan,nan,nan,nan
357,-2.5,500,0,0,nan,0.014188,0.000302,nan
358,-2.5,500,0,0,nan,nan,nan,nan
359,-2.51,500,2,0,nan,nan,nan,nan
360,-2.5,500,0,0,nan,nan,nan,nan
361,-2.505,500,1,0,nan,0.014255,-0.002453,nan
362,-2.5,500,0,0,nan,nan,nan,nan
363,-2.505,500,1,0,nan,nan,nan,nan
364,-2.505,500,1,0,nan,nan,nan,nan
365,-2.505,500,1,0,nan,0.014201,0.000797,nan
366,-2.5,500,0,0,nan,nan,nan,nan
367,-2.505,500,1,0,nan,nan,nan,nan
368,-2.5,500,0,0,nan,nan,nan,nan
369,-2.5,500,0,0,nan,0.014328,0.000267,nan
370,-2.505,500,1,0,nan,nan,nan,nan
371,-2.5,500,0,0,nan,nan,nan,nan
372,-2.5,500,0,0,nan,nan,nan,nan
373,-2.505,500,1,0,nan,0.014527,0.000693,nan
374,-2.505,500,1,0,nan,nan,nan,nan
375,-2.5,500,0,0,nan,nan,nan,nan
376,-2.5,500,0,0,nan,nan,nan,nan
377,-2.505,500,1,0,nan,0.014841,0.000783,nan
378,-2.5,500,0,0,nan,nan,nan,nan
379,-2.5,500,0,0,nan,nan,nan,nan
380,-2.5,500,0,0,nan,nan,nan,nan
381,-2.5,500,0,0,nan,0.014784,-0.001749,nan
382,-2.5,500,0,0,nan,nan,nan,nan
383,-2.5,500,0,0,nan,nan,nan,nan
384,-2.5,500,0,0,nan,nan,nan,nan
385,-2.5,500,0,0,nan,nan,nan,nan
386,-2.505,500,1,0,nan,0.01618,-0.00038,nan
387,-2.5,500,0,0,nan,nan,nan,nan
388,-2.5,500,0,0,nan,nan,nan,nan
389,-2.5,500,0,0,nan,nan,nan,nan
390,-2.5,500,0,0,nan,0.014496,0.000536,nan
391,-2.5,500,0,0,nan,nan,nan,nan
392,-2.5,500,0,0,nan,nan,nan,nan
393,-2.5,500,0,0,nan,nan,nan,nan
394,-2.5,500,0,0,nan,0.014231,-0.001102,nan
395,-2.5,500,0,0,nan,nan,nan,nan
396,-2.5,500,0,0,nan,nan,nan,nan
397,-2.5,500,0,0,nan,nan,nan,nan
398,-2.5,500,0,0,nan,0.014216,-0.000938,nan
399,-2.5,500,0,0,nan,nan,nan,nan
400,-2.5,500,0,0,nan,nan,nan,nan
401,-2.5,500,0,0,nan,nan,nan,nan
402,-2.5,500,0,0,nan,0.014023,0.001016,nan
403,-2.505,500,1,0,nan,nan,nan,nan
404,-2.5,500,0,0,nan,nan,nan,nan
405,-2.5,500,0,0,nan,nan,nan,nan
406,-2.5,500,0,0,nan,0.014235,-0.001123,nan
407,-2.5,500,0,0,nan,nan,nan,nan
408,-2.5,500,0,0,nan,nan,nan,nan
409,-2.5,500,0,0,nan,nan,nan,nan
410,-2.5,500,0,0,nan,0.014295,0.000422,nan
411,-2.5,500,0,0,nan,nan,nan,nan
412,-2.5,500,0,0,nan,nan,nan,nan
413,-2.5,500,0,0,nan,nan,nan,nan
414,-2.5,500,0,0,nan,0.014441,-0.001655,nan
415,-2.5,500,0,0,nan,nan,nan,nan
416,-2.5,500,0,0,nan,nan,nan,nan
417,-2.5,500,0,0,nan,nan,nan,nan
418,-2.5,500,0,0,nan,0.014655,-0.001198,nan
419,-2.5,500,0,0,nan,nan,nan,nan
420,-2.5,500,0,0,nan,nan,nan,nan
421,-2.5,500,0,0,nan,nan,nan,nan
422,-2.5,500,0,0,nan,0.014851,-0.00074,nan
423,-2.5,500,0,0,nan,nan,nan,nan
424,-2.5,500,0,0,nan,nan,nan,nan
425,-2.5,500,0,0,nan,nan,nan,nan
426,-2.5,500,0,0,nan,0.014562,-5e-05,nan
427,-2.5,500,0,0,nan,nan,nan,nan
428,-2.5,500,0,0,nan,nan,nan,nan
429,-2.5,500,0,0,nan,nan,nan,nan
430,-2.5,500,0,0,nan,nan,nan,nan
431,-2.5,500,0,0,nan,0.014923,-0.001684,nan
432,-2.5,500,0,0,nan,nan,nan,nan
433,-2.5,500,0,0,nan,nan,nan,nan
434,-2.5,500,0,0,nan,nan,nan,nan
435,-2.5,500,0,0,nan,0.014145,-0.002392,nan
436,-2.5,500,0,0,nan,nan,nan,nan
437,-2.5,500,0,0,nan,nan,nan,nan
438,-2.5,500,0,0,nan,nan,nan,nan
439,-2.5,500,0,0,nan,0.014113,0.000473,nan
440,-2.5,500,0,0,nan,nan,nan,nan
441,-2.5,500,0,0,nan,nan,nan,nan
442,-2.5,500,0,0,nan,nan,nan,nan
443,-2.5,500,0,0,nan,0.014051,-0.001401,nan
444,-2.5,500,0,0,nan,nan,nan,nan
445,-2.5,500,0,0,nan,nan,nan,nan
446,-2.5,500,0,0,nan,nan,nan,nan
447,-2.5,500,0,0,nan,0.014012,0.001342,nan
448,-2.5,500,0,0,nan,nan,nan,nan
449,-2.5,500,0,0,nan,nan,nan,nan
450,-2.5,500,0,0,nan,nan,nan,nan
451,-2.5,500,0,0,nan,0.014109,0.000849,nan
452,-2.5,500,0,0,nan,nan,nan,nan
453,-2.5,500,0,0,nan,nan,nan,nan
454,-2.5,500,0,0,nan,nan,nan,nan
455,-2.5,500,0,0,nan,0.014337,-0.001347,nan
456,-2.5,500,0,0,nan,nan,nan,nan
457,-2.5,500,0,0,nan,nan,nan,nan
458,-2.5,500,0,0,nan,nan,nan,nan
459,-2.5,500,0,0,nan,0.014611,0.000339,nan
460,-2.5,500,0,0,nan,nan,nan,nan
461,-2.5,500,0,0,nan,nan,nan,nan
462,-2.5,500,0,0,nan,nan,nan,nan
463,-2.5,500,0,0,nan,0.01471,0.001039,nan
464,-2.5,500,0,0,nan,nan,nan,nan
465,-2.5,500,0,0,nan,nan,nan,nan
466,-2.5,500,0,0,nan,nan,nan,nan
467,-2.5,500,0,0,nan,0.01465,0.001404,nan
468,-2.5,500,0,0,nan,nan,nan,nan
469,-2.5,500,0,0,nan,nan,nan,nan
470,-2.5,500,0,0,nan,nan,nan,nan
471,-2.5,500,0,0,nan,nan,nan,nan
472,-2.5,500,0,0,nan,0.015791,-0.001849,nan
473,-2.5,500,0,0,nan,nan,nan,nan
474,-2.5,500,0,0,nan,nan,nan,nan
475,-2.5,500,0,0,nan,nan,nan,nan
476,-2.5,500,0,0,nan,0.01432,0.000363,nan
477,-2.5,500,0,0,nan,nan,nan,nan
478,-2.5,500,0,0,nan,nan,nan,nan
479,-2.5,500,0,0,nan,nan,nan,nan
480,-2.5,500,0,0,nan,0.014162,0.001955,nan
481,-2.5,500,0,0,nan,nan,nan,nan
482,-2.5,500,0,0,nan,nan,nan,nan
483,-2.5,500,0,0,nan,nan,nan,nan
484,-2.5,500,0,0,nan,0.014116,0.000122,nan
485,-2.5,500,0,0,nan,nan,nan,nan
486,-2.5,500,0,0,nan,nan,nan,nan
487,-2.5,500,0,0,nan,nan,nan,nan
488,-2.5,500,0,0,nan,0.01413,-0.000799,nan
489,-2.5,500,0,0,nan,nan,nan,nan
490,-2.5,500,0,0,nan,nan,nan,nan
491,-2.5,500,0,0,nan,nan,nan,nan
492,-2.5,500,0,0,nan,0.01413,0.001919,nan
493,-2.5,500,0,0,nan,nan,nan,nan
494,-2.5,500,0,0,nan,nan,nan,nan
495,-2.5,500,0,0,nan,nan,nan,nan
496,-2.5,500,0,0,nan,0.014192,0.001267,nan
497,-2.5,500,0,0,nan,nan,nan,nan
498,-2.5,500,0,0,nan,nan,nan,nan
499,-2.5,500,0,0,nan,nan,nan,nan
500,-2.5,500,0,0,nan,0.014384,-0.00094,nan
