episode,total_reward,steps,n_licks,n_successes,intra_trial_duration,critic_loss,actor_loss,alpha
218,-2.5,500,0,0,nan,8e-06,0.456789,nan
219,-2.5,500,0,0,nan,4e-06,0.463296,nan
220,-2.5,500,0,0,nan,2.2e-05,0.455229,nan
221,-2.5,500,0,0,nan,1.1e-05,0.452836,nan
222,-2.5,500,0,0,nan,1e-06,0.4514,nan
223,-2.5,500,0,0,nan,3e-06,0.463908,nan
224,-2.5,500,0,0,nan,0.000826,0.459154,nan
225,-2.5,500,0,0,nan,1.7e-05,0.460754,nan
226,-2.5,500,0,0,nan,3e-06,0.46036,nan
227,-2.5,500,0,0,nan,1e-06,0.463237,nan
228,-2.5,500,0,0,nan,1.7e-05,0.467243,nan
229,-2.5,500,0,0,nan,0.000816,0.45382,nan
230,-2.5,500,0,0,nan,0.001729,0.460096,nan
231,-2.5,500,0,0,nan,0.001607,0.452783,nan
232,-2.5,500,0,0,nan,9e-06,0.45546,nan
233,-2.5,500,0,0,nan,1e-06,0.456387,nan
234,-2.5,500,0,0,nan,1e-05,0.458344,nan
235,-2.5,500,0,0,nan,4e-06,0.455907,nan
236,-2.5,500,0,0,nan,0.000802,0.460386,nan
237,-2.5,500,0,0,nan,0.000813,0.460138,nan
238,-2.5,500,0,0,nan,5.8e-05,0.457775,nan
239,-2.5,500,0,0,nan,1.3e-05,0.462121,nan
240,-2.5,500,0,0,nan,2e-05,0.461024,nan
241,-2.5,500,0,0,nan,1e-06,0.461464,nan
242,-2.5,500,0,0,nan,0.000802,0.454176,nan
243,-2.5,500,0,0,nan,0.001598,0.454709,nan
244,-2.5,500,0,0,nan,0.0016,0.454483,nan
245,-2.5,500,0,0,nan,2.4e-05,0.458957,nan
246,-2.5,500,0,0,nan,0.001574,0.453651,nan
247,-2.5,500,0,0,nan,0.000792,0.456201,nan
248,-2.5,500,0,0,nan,0.000787,0.459105,nan
249,-2.5,500,0,0,nan,0.000836,0.46034,nan
250,-2.5,500,0,0,nan,0.000818,0.460077,nan
251,-2.5,500,0,0,nan,0.000812,0.45681,nan
252,-2.5,500,0,0,nan,9e-06,0.46015,nan
253,-2.5,500,0,0,nan,0.000809,0.458736,nan
254,-2.5,500,0,0,nan,9.4e-05,0.455392,nan
255,-2.5,500,0,0,nan,4e-06,0.460559,nan
256,-2.5,500,0,0,nan,0.00081,0.456674,nan
257,-2.5,500,0,0,nan,0.000826,0.451523,nan
258,-2.5,500,0,0,nan,9e-06,0.454417,nan
259,-2.5,500,0,0,nan,1e-06,0.456063,nan
260,-2.5,500,0,0,nan,2.7e-05,0.450807,nan
261,-2.5,500,0,0,nan,4e-06,0.453616,nan
262,-2.5,500,0,0,nan,3e-06,0.452726,nan
263,-2.5,500,0,0,nan,0.000793,0.446307,nan
264,-2.5,500,0,0,nan,0.000779,0.448058,nan
265,-2.5,500,0,0,nan,0.000791,0.446606,nan
266,-2.5,500,0,0,nan,0.000783,0.452811,nan
267,-2.5,500,0,0,nan,3.1e-05,0.4497,nan
268,-2.5,500,0,0,nan,0.000783,0.443144,nan
269,-2.5,500,0,0,nan,0.0,0.452104,nan
270,-2.5,500,0,0,nan,0.000785,0.443341,nan
271,-2.5,500,0,0,nan,0.000771,0.441088,nan
272,-2.5,500,0,0,nan,9e-06,0.448674,nan
273,-2.5,500,0,0,nan,1.1e-05,0.44629,nan
274,-2.5,500,0,0,nan,0.000779,0.450429,nan
275,-2.5,500,0,0,nan,0.00154,0.45071,nan
276,-2.5,500,0,0,nan,1e-06,0.450093,nan
277,-2.5,500,0,0,nan,9e-06,0.453913,nan
278,-2.5,500,0,0,nan,5e-06,0.45033,nan
279,-2.5,500,0,0,nan,0.000776,0.448643,nan
280,-2.5,500,0,0,nan,0.000773,0.446939,nan
281,-2.5,500,0,0,nan,9e-06,0.449718,nan
282,-2.5,500,0,0,nan,0.000759,0.442183,nan
283,-2.5,500,0,0,nan,0.001519,0.440296,nan
284,-2.5,500,0,0,nan,7e-06,0.445648,nan
285,-2.5,500,0,0,nan,2.9e-05,0.447087,nan
286,-2.5,500,0,0,nan,0.000756,0.440901,nan
287,-2.5,500,0,0,nan,2.8e-05,0.453559,nan
288,-2.5,500,0,0,nan,1.3e-05,0.443236,nan
289,-2.5,500,0,0,nan,0.000768,0.43814,nan
290,-2.5,500,0,0,nan,0.0,0.444797,nan
291,-2.5,500,0,0,nan,0.00077,0.442351,nan
292,-2.5,500,0,0,nan,0.00075,0.438593,nan
293,-2.5,500,0,0,nan,2.8e-05,0.441307,nan
294,-2.5,500,0,0,nan,8e-06,0.443931,nan
295,-2.5,500,0,0,nan,1.9e-05,0.44177,nan
296,-2.5,500,0,0,nan,0.000744,0.443489,nan
297,-2.5,500,0,0,nan,1.7e-05,0.444837,nan
298,-2.5,500,0,0,nan,3.2e-05,0.445928,nan
299,-2.5,500,0,0,nan,0.000775,0.435765,nan
300,-2.5,500,0,0,nan,0.000746,0.438883,nan
301,-2.5,500,0,0,nan,0.000747,0.441256,nan
302,-2.5,500,0,0,nan,4e-06,0.442412,nan
303,-2.5,500,0,0,nan,1e-06,0.442262,nan
304,-2.5,500,0,0,nan,2e-06,0.443656,nan
305,-2.5,500,0,0,nan,1e-06,0.441384,nan
306,-2.5,500,0,0,nan,2e-06,0.438838,nan
307,-2.5,500,0,0,nan,2e-06,0.442588,nan
308,-2.5,500,0,0,nan,0.000763,0.438826,nan
309,-2.5,500,0,0,nan,0.000735,0.437764,nan
310,-2.5,500,0,0,nan,0.000741,0.432383,nan
311,-2.5,500,0,0,nan,1.1e-05,0.438584,nan
312,-2.5,500,0,0,nan,1e-06,0.440805,nan
313,-2.5,500,0,0,nan,0.001486,0.439219,nan
314,-2.5,500,0,0,nan,3e-06,0.442146,nan
315,-2.5,500,0,0,nan,0.000733,0.445596,nan
316,-2.5,500,0,0,nan,2e-06,0.43783,nan
317,-2.5,500,0,0,nan,7e-06,0.440517,nan
318,-2.5,500,0,0,nan,5e-06,0.437225,nan
319,-2.5,500,0,0,nan,4e-06,0.437197,nan
320,-2.5,500,0,0,nan,4e-06,0.439607,nan
321,-2.5,500,0,0,nan,8e-06,0.439393,nan
322,-2.5,500,0,0,nan,5.9e-05,0.434653,nan
323,-2.5,500,0,0,nan,1e-06,0.437766,nan
324,-2.5,500,0,0,nan,0.000742,0.433175,nan
325,-2.5,500,0,0,nan,3e-06,0.437046,nan
326,-2.5,500,0,0,nan,0.000734,0.434736,nan
327,-2.5,500,0,0,nan,0.0,0.438411,nan
328,-2.5,500,0,0,nan,5e-06,0.439336,nan
329,-2.5,500,0,0,nan,1e-06,0.441163,nan
330,-2.5,500,0,0,nan,0.0,0.441497,nan
331,-2.5,500,0,0,nan,0.001472,0.435904,nan
332,-2.5,500,0,0,nan,0.0,0.439623,nan
333,-2.5,500,0,0,nan,6e-06,0.438541,nan
334,-2.5,500,0,0,nan,0.0,0.437674,nan
335,-2.5,500,0,0,nan,1e-06,0.437257,nan
336,-2.5,500,0,0,nan,1e-06,0.439314,nan
337,-2.5,500,0,0,nan,0.0,0.439141,nan
338,-2.5,500,0,0,nan,1e-06,0.434089,nan
339,-2.5,500,0,0,nan,0.000746,0.437294,nan
340,-2.5,500,0,0,nan,9e-06,0.433661,nan
341,-2.5,500,0,0,nan,1e-06,0.436435,nan
342,-2.5,500,0,0,nan,0.000723,0.433292,nan
343,-2.5,500,0,0,nan,0.001477,0.43418,nan
344,-2.5,500,0,0,nan,0.000729,0.429781,nan
345,-2.5,500,0,0,nan,7e-06,0.436939,nan
346,-2.5,500,0,0,nan,7e-06,0.432061,nan
347,-2.5,500,0,0,nan,3e-06,0.434765,nan
348,-2.5,500,0,0,nan,0.00072,0.430828,nan
349,-2.5,500,0,0,nan,1.1e-05,0.435716,nan
350,-2.5,500,0,0,nan,1e-06,0.432494,nan
351,-2.5,500,0,0,nan,0.000716,0.435201,nan
352,-2.5,500,0,0,nan,0.000753,0.436246,nan
353,-2.5,500,0,0,nan,4e-06,0.436685,nan
354,-2.5,500,0,0,nan,3e-06,0.432441,nan
355,-2.5,500,0,0,nan,3.3e-05,0.428518,nan
356,-2.5,500,0,0,nan,0.00142,0.433112,nan
357,-2.5,500,0,0,nan,0.0,0.431735,nan
358,-2.5,500,0,0,nan,5.7e-05,0.433673,nan
359,-2.5,500,0,0,nan,0.000704,0.429862,nan
360,-2.5,500,0,0,nan,0.0,0.430023,nan
361,-2.5,500,0,0,nan,1e-06,0.430201,nan
362,-2.5,500,0,0,nan,2e-06,0.428767,nan
363,-2.5,500,0,0,nan,1.1e-05,0.428499,nan
364,-2.5,500,0,0,nan,0.000695,0.423396,nan
365,-2.5,500,0,0,nan,0.0,0.430102,nan
366,-2.5,500,0,0,nan,1.8e-05,0.425704,nan
367,-2.5,500,0,0,nan,0.000698,0.425847,nan
368,-2.5,500,0,0,nan,1e-06,0.424316,nan
369,-2.5,500,0,0,nan,2e-06,0.422008,nan
370,-2.5,500,0,0,nan,1.1e-05,0.423946,nan
371,-2.5,500,0,0,nan,0.000689,0.424476,nan
372,-2.5,500,0,0,nan,8e-06,0.421528,nan
373,-2.5,500,0,0,nan,0.000684,0.424551,nan
374,-2.5,500,0,0,nan,0.000682,0.421992,nan
375,-2.5,500,0,0,nan,0.002046,0.41875,nan
376,-2.5,500,0,0,nan,0.0,0.420898,nan
377,-2.5,500,0,0,nan,0.001356,0.424167,nan
378,-2.5,500,0,0,nan,6e-06,0.426192,nan
379,-2.5,500,0,0,nan,4e-06,0.419861,nan
380,-2.5,500,0,0,nan,9e-06,0.422828,nan
381,-2.5,500,0,0,nan,0.000673,0.422732,nan
382,-2.5,500,0,0,nan,0.0,0.424538,nan
383,-2.5,500,0,0,nan,0.000675,0.417513,nan
384,-2.5,500,0,0,nan,3e-06,0.422416,nan
385,-2.5,500,0,0,nan,0.001343,0.417255,nan
386,-2.5,500,0,0,nan,0.0,0.422153,nan
387,-2.5,500,0,0,nan,0.000671,0.42013,nan
388,-2.5,500,0,0,nan,3e-06,0.41826,nan
389,-2.5,500,0,0,nan,1e-06,0.418377,nan
390,-2.5,500,0,0,nan,0.001349,0.417151,nan
391,-2.5,500,0,0,nan,0.000704,0.424679,nan
392,-2.5,500,0,0,nan,4.3e-05,0.415583,nan
393,-2.5,500,0,0,nan,0.000674,0.418799,nan
394,-2.5,500,0,0,nan,1.7e-05,0.418096,nan
395,-2.5,500,0,0,nan,9e-06,0.414407,nan
396,-2.5,500,0,0,nan,1.4e-05,0.418493,nan
397,-2.5,500,0,0,nan,0.000672,0.420188,nan
398,-2.5,500,0,0,nan,2.2e-05,0.421072,nan
399,-2.5,500,0,0,nan,2e-06,0.419877,nan
400,-2.5,500,0,0,nan,0.000691,0.422321,nan
401,-2.5,500,0,0,nan,9e-06,0.419426,nan
402,-2.5,500,0,0,nan,2e-06,0.421558,nan
403,-2.5,500,0,0,nan,0.0,0.419492,nan
404,-2.5,500,0,0,nan,0.0,0.420828,nan
405,-2.5,500,0,0,nan,0.000669,0.419356,nan
406,-2.5,500,0,0,nan,0.00068,0.422635,nan
407,-2.5,500,0,0,nan,0.000668,0.41732,nan
408,-2.5,500,0,0,nan,0.0,0.421048,nan
409,-2.5,500,0,0,nan,0.001986,0.41532,nan
410,-2.5,500,0,0,nan,0.000669,0.414487,nan
411,-2.5,500,0,0,nan,3e-06,0.41957,nan
412,-2.5,500,0,0,nan,0.001361,0.417876,nan
413,-2.5,500,0,0,nan,4e-06,0.423543,nan
414,-2.5,500,0,0,nan,0.000669,0.415964,nan
415,-2.5,500,0,0,nan,0.000668,0.419626,nan
416,-2.5,500,0,0,nan,0.000668,0.417035,nan
417,-2.5,500,0,0,nan,0.00067,0.417768,nan
418,-2.5,500,0,0,nan,1.2e-05,0.415527,nan
419,-2.5,500,0,0,nan,5e-06,0.42027,nan
420,-2.5,500,0,0,nan,0.000669,0.413457,nan
421,-2.5,500,0,0,nan,6e-06,0.417164,nan
422,-2.5,500,0,0,nan,0.000669,0.415607,nan
423,-2.5,500,0,0,nan,0.000666,0.416029,nan
424,-2.5,500,0,0,nan,0.000666,0.415608,nan
425,-2.5,500,0,0,nan,4e-06,0.417231,nan
426,-2.5,500,0,0,nan,0.000665,0.416177,nan
427,-2.5,500,0,0,nan,1e-06,0.418755,nan
428,-2.5,500,0,0,nan,0.0,0.417353,nan
429,-2.5,500,0,0,nan,0.0,0.422099,nan
430,-2.5,500,0,0,nan,3e-06,0.419189,nan
431,-2.5,500,0,0,nan,1.3e-05,0.417027,nan
432,-2.5,500,0,0,nan,2.3e-05,0.417347,nan
433,-2.5,500,0,0,nan,0.000672,0.422985,nan
434,-2.5,500,0,0,nan,6e-06,0.421316,nan
435,-2.5,500,0,0,nan,0.00068,0.421702,nan
436,-2.5,500,0,0,nan,0.00068,0.415175,nan
437,-2.5,500,0,0,nan,6e-06,0.425529,nan
438,-2.5,500,0,0,nan,3e-06,0.423223,nan
439,-2.5,500,0,0,nan,2e-06,0.422593,nan
440,-2.5,500,0,0,nan,1e-06,0.419409,nan
441,-2.5,500,0,0,nan,0.000674,0.419384,nan
442,-2.5,500,0,0,nan,0.000674,0.421882,nan
443,-2.5,500,0,0,nan,0.0,0.422461,nan
444,-2.5,500,0,0,nan,0.0,0.423677,nan
445,-2.5,500,0,0,nan,0.000685,0.422063,nan
446,-2.5,500,0,0,nan,7e-06,0.420413,nan
447,-2.5,500,0,0,nan,0.0,0.421608,nan
448,-2.5,500,0,0,nan,0.000684,0.419223,nan
449,-2.5,500,0,0,nan,0.000678,0.419229,nan
450,-2.5,500,0,0,nan,1.3e-05,0.420446,nan
451,-2.5,500,0,0,nan,0.000715,0.42685,nan
452,-2.5,500,0,0,nan,2e-06,0.420174,nan
453,-2.5,500,0,0,nan,3e-06,0.420128,nan
454,-2.5,500,0,0,nan,0.000679,0.419439,nan
455,-2.5,500,0,0,nan,0.000679,0.420602,nan
456,-2.5,500,0,0,nan,0.002065,0.419255,nan
457,-2.5,500,0,0,nan,0.001363,0.421973,nan
458,-2.5,500,0,0,nan,3e-06,0.422283,nan
459,-2.5,500,0,0,nan,0.001358,0.421004,nan
460,-2.5,500,0,0,nan,1e-06,0.423936,nan
461,-2.5,500,0,0,nan,2e-06,0.425087,nan
462,-2.5,500,0,0,nan,1e-06,0.424711,nan
463,-2.5,500,0,0,nan,0.0,0.425624,nan
464,-2.5,500,0,0,nan,1e-06,0.421197,nan
465,-2.5,500,0,0,nan,0.0,0.424573,nan
466,-2.5,500,0,0,nan,1e-06,0.421046,nan
467,-2.5,500,0,0,nan,0.0,0.424222,nan
468,-2.5,500,0,0,nan,1e-06,0.423223,nan
469,-2.5,500,0,0,nan,0.000684,0.418556,nan
470,-2.5,500,0,0,nan,1e-06,0.424635,nan
471,-2.5,500,0,0,nan,1e-06,0.424103,nan
