episode,total_reward,steps,n_licks,n_successes,intra_trial_duration,critic_loss,actor_loss,alpha
325,1195.63,500,374,12,20.75,nan,556.699036,nan
326,1195.66,500,368,12,20.416666666666668,nan,537.36969,nan
327,1095.67,500,366,11,23.0,nan,509.872162,nan
328,1095.725,500,355,11,22.545454545454547,nan,516.966736,nan
329,1195.67,500,366,12,19.75,nan,537.251709,nan
330,1195.66,500,368,12,20.416666666666668,nan,531.743835,nan
331,1195.595,500,381,12,20.666666666666668,nan,557.088623,nan
332,1195.675,500,365,12,19.5,nan,564.634033,nan
333,1095.735,500,353,11,21.454545454545453,nan,531.169617,nan
334,1195.585,500,383,12,20.833333333333332,nan,541.42511,nan
335,1095.69,500,362,11,22.181818181818183,nan,506.853302,nan
336,1195.71,500,358,12,20.0,nan,570.954651,nan
337,1095.625,500,375,11,22.0,nan,514.619446,nan
338,1095.69,500,362,11,21.181818181818183,nan,513.62854,nan
339,1095.76,500,348,11,19.90909090909091,nan,528.752747,nan
340,1195.64,500,372,12,20.0,nan,533.008362,nan
341,1095.65,500,370,11,21.818181818181817,nan,508.253967,nan
342,1195.615,500,377,12,21.0,nan,563.527771,nan
343,1195.665,500,367,12,20.25,nan,566.349426,nan
344,1195.655,500,369,12,19.583333333333332,nan,543.381958,nan
345,1195.65,500,370,12,21.083333333333332,nan,535.18988,nan
346,1195.685,500,363,12,20.833333333333332,nan,530.285522,nan
347,1195.615,500,377,12,20.25,nan,558.902527,nan
348,1195.63,500,374,12,20.083333333333332,nan,557.829529,nan
349,1195.705,500,359,12,22.166666666666668,nan,567.392334,nan
350,1195.615,500,377,12,21.75,nan,540.370117,nan
351,1195.675,500,365,12,20.75,nan,561.39209,nan
352,1195.67,500,366,12,20.75,nan,566.110046,nan
353,1095.69,500,362,11,20.90909090909091,nan,500.600464,nan
354,1195.71,500,358,12,21.666666666666668,nan,564.285767,nan
355,1095.53,500,394,11,21.727272727272727,nan,499.090759,nan
356,1095.59,500,382,11,22.272727272727273,nan,509.196777,nan
357,1095.59,500,382,11,20.09090909090909,nan,505.014343,nan
358,1095.685,500,363,11,22.09090909090909,nan,512.064575,nan
359,1195.745,500,351,12,20.5,nan,564.592896,nan
360,1095.6,500,380,11,21.181818181818183,nan,500.411255,nan
361,1095.62,500,376,11,23.0,nan,499.247925,nan
362,1095.595,500,381,11,22.727272727272727,nan,516.63324,nan
363,1095.62,500,376,11,22.818181818181817,nan,513.577454,nan
364,1095.665,500,367,11,20.454545454545453,nan,510.044678,nan
365,1195.66,500,368,12,19.25,nan,558.738342,nan
366,1195.68,500,364,12,21.25,nan,579.382935,nan
367,1195.565,500,387,12,21.416666666666668,nan,555.715515,nan
368,1095.615,500,377,11,20.181818181818183,nan,501.529816,nan
369,1195.515,500,397,12,21.833333333333332,nan,554.542603,nan
370,1195.565,500,387,12,20.25,nan,554.84198,nan
371,1195.57,500,386,12,20.416666666666668,nan,539.119202,nan
372,1195.645,500,371,12,19.833333333333332,nan,579.24408,nan
373,1095.54,500,392,11,20.818181818181817,nan,520.1026,nan
374,1195.61,500,378,12,22.0,nan,583.856262,nan
375,1195.545,500,391,12,21.166666666666668,nan,561.108887,nan
376,1195.635,500,373,12,20.75,nan,575.250183,nan
377,1095.595,500,381,11,21.454545454545453,nan,508.628326,nan
378,1195.565,500,387,12,21.75,nan,547.336792,nan
379,1095.54,500,392,11,21.454545454545453,nan,516.347473,nan
380,1095.555,500,389,11,22.818181818181817,nan,502.934296,nan
381,995.585,500,383,10,25.6,nan,464.808136,nan
382,1095.565,500,387,11,21.727272727272727,nan,496.410156,nan
383,1195.53,500,394,12,19.166666666666668,nan,563.537476,nan
384,1195.635,500,373,12,20.833333333333332,nan,564.484497,nan
385,1095.51,500,398,11,23.0,nan,513.919617,nan
386,1195.57,500,386,12,21.083333333333332,nan,557.459717,nan
387,1195.58,500,384,12,19.75,nan,551.402893,nan
388,1095.58,500,384,11,24.636363636363637,nan,525.559998,nan
389,1195.6,500,380,12,20.333333333333332,nan,540.445312,nan
390,1195.595,500,381,12,20.666666666666668,nan,557.208313,nan
391,1195.575,500,385,12,21.75,nan,561.518738,nan
392,1195.53,500,394,12,18.583333333333332,nan,554.614624,nan
393,1195.53,500,394,12,22.0,nan,549.884644,nan
394,1195.52,500,396,12,21.083333333333332,nan,564.805603,nan
395,1095.59,500,382,11,21.727272727272727,nan,511.333435,nan
396,1195.615,500,377,12,19.75,nan,574.957947,nan
397,1195.455,500,409,12,20.333333333333332,nan,565.381165,nan
398,1295.545,500,391,13,18.76923076923077,nan,596.612671,nan
399,1095.575,500,385,11,19.727272727272727,nan,499.084229,nan
400,1295.7,500,360,13,19.153846153846153,nan,588.759155,nan
401,1195.535,500,393,12,21.25,nan,549.550171,nan
402,1095.575,500,385,11,21.363636363636363,nan,520.779175,nan
403,1195.565,500,387,12,21.25,nan,539.515442,nan
404,1195.54,500,392,12,20.0,nan,574.349731,nan
405,1095.53,500,394,11,23.545454545454547,nan,544.263733,nan
406,1095.625,500,375,11,20.0,nan,486.82309,nan
407,1195.695,500,361,12,20.5,nan,575.066345,nan
408,1195.605,500,379,12,19.833333333333332,nan,538.434143,nan
409,1095.665,500,367,11,22.363636363636363,nan,513.796692,nan
410,1195.615,500,377,12,19.666666666666668,nan,561.581238,nan
411,1295.52,500,396,13,18.46153846153846,nan,596.405518,nan
412,1095.59,500,382,11,18.90909090909091,nan,483.08255,nan
413,1095.595,500,381,11,21.272727272727273,nan,512.31665,nan
414,1095.525,500,395,11,22.272727272727273,nan,504.523346,nan
415,1195.57,500,386,12,19.583333333333332,nan,553.708923,nan
416,1095.635,500,373,11,21.0,nan,493.423035,nan
417,1195.595,500,381,12,20.666666666666668,nan,574.300354,nan
418,1295.555,500,389,13,17.76923076923077,nan,578.83197,nan
419,1095.61,500,378,11,21.09090909090909,nan,521.85144,nan
420,1195.53,500,394,12,19.666666666666668,nan,560.15863,nan
421,1095.635,500,373,11,19.545454545454547,nan,513.365723,nan
422,1195.53,500,394,12,19.166666666666668,nan,553.924683,nan
423,1195.545,500,391,12,19.333333333333332,nan,563.327393,nan
424,1195.585,500,383,12,19.583333333333332,nan,548.237793,nan
425,1195.585,500,383,12,20.083333333333332,nan,546.878357,nan
426,1195.535,500,393,12,19.833333333333332,nan,556.279846,nan
427,1195.585,500,383,12,20.666666666666668,nan,548.443359,nan
428,1195.525,500,395,12,19.916666666666668,nan,551.230103,nan
429,1295.545,500,391,13,18.076923076923077,nan,588.545227,nan
430,1195.57,500,386,12,20.083333333333332,nan,560.108337,nan
431,1295.605,500,379,13,19.23076923076923,nan,609.20166,nan
432,1195.54,500,392,12,20.0,nan,548.974792,nan
433,1195.6,500,380,12,17.25,nan,526.171936,nan
434,1295.59,500,382,13,19.153846153846153,nan,585.27771,nan
435,1195.535,500,393,12,19.583333333333332,nan,568.468628,nan
436,1195.505,500,399,12,19.666666666666668,nan,563.222046,nan
437,1095.535,500,393,11,18.545454545454547,nan,493.100403,nan
438,1195.51,500,398,12,20.333333333333332,nan,543.920837,nan
439,1095.505,500,399,11,20.181818181818183,nan,495.984894,nan
440,1195.495,500,401,12,19.5,nan,583.40033,nan
441,1095.45,500,410,11,21.181818181818183,nan,519.918762,nan
442,1195.58,500,384,12,19.166666666666668,nan,558.739075,nan
443,1295.635,500,373,13,19.0,nan,604.023804,nan
444,1095.515,500,397,11,21.636363636363637,nan,511.058594,nan
445,1195.44,500,412,12,20.833333333333332,nan,557.916077,nan
446,1195.595,500,381,12,19.583333333333332,nan,561.554138,nan
447,1095.44,500,412,11,21.0,nan,506.548431,nan
448,1095.535,500,393,11,21.727272727272727,nan,511.273743,nan
449,1195.525,500,395,12,19.416666666666668,nan,544.057312,nan
450,1195.485,500,403,12,21.416666666666668,nan,566.152527,nan
451,1195.485,500,403,12,21.25,nan,562.190979,nan
452,1095.6,500,380,11,21.09090909090909,nan,514.210754,nan
453,1095.6,500,380,11,23.0,nan,508.143005,nan
454,1095.44,500,412,11,21.545454545454547,nan,527.93988,nan
455,1195.52,500,396,12,19.75,nan,548.611023,nan
456,1195.535,500,393,12,19.916666666666668,nan,545.761353,nan
457,1195.52,500,396,12,19.166666666666668,nan,548.213989,nan
458,1095.565,500,387,11,22.09090909090909,nan,522.626953,nan
459,1095.465,500,407,11,20.454545454545453,nan,513.857971,nan
460,1195.525,500,395,12,18.5,nan,528.166321,nan
461,1195.545,500,391,12,21.083333333333332,nan,580.078491,nan
462,1195.56,500,388,12,19.916666666666668,nan,532.206177,nan
463,1195.465,500,407,12,20.75,nan,549.440674,nan
464,1195.535,500,393,12,20.25,nan,551.841125,nan
465,1195.49,500,402,12,19.0,nan,541.097778,nan
466,1195.485,500,403,12,19.166666666666668,nan,540.215942,nan
