episode,total_reward,steps,n_licks,n_successes,intra_trial_duration,critic_loss,actor_loss,alpha
52,-2.57,500,14,0,nan,0.000515,0.26032,nan
53,-2.55,500,10,0,nan,0.000525,0.262833,nan
54,-2.54,500,8,0,nan,0.000528,0.263901,nan
55,-2.54,500,8,0,nan,9e-06,0.265636,nan
56,-2.51,500,2,0,nan,0.000553,0.266041,nan
57,-2.565,500,13,0,nan,4e-06,0.27306,nan
58,-2.565,500,13,0,nan,5e-06,0.275906,nan
59,-2.585,500,17,0,nan,5e-06,0.276504,nan
60,-2.595,500,19,0,nan,0.000579,0.276068,nan
61,-2.545,500,9,0,nan,0.000602,0.279845,nan
62,-2.565,500,13,0,nan,4e-06,0.280785,nan
63,-2.575,500,15,0,nan,5e-06,0.284434,nan
64,-2.555,500,11,0,nan,0.00063,0.284477,nan
65,-2.56,500,12,0,nan,5e-06,0.288543,nan
66,-2.555,500,11,0,nan,1.4e-05,0.288068,nan
67,-2.545,500,9,0,nan,3.3e-05,0.294934,nan
68,-2.525,500,5,0,nan,1.5e-05,0.292798,nan
69,-2.565,500,13,0,nan,0.000666,0.294686,nan
70,-2.565,500,13,0,nan,1.4e-05,0.296437,nan
71,-2.555,500,11,0,nan,0.000682,0.297976,nan
72,-2.54,500,8,0,nan,3e-06,0.301127,nan
73,-2.575,500,15,0,nan,9e-06,0.303206,nan
74,-2.54,500,8,0,nan,6e-06,0.304568,nan
75,-2.54,500,8,0,nan,1.1e-05,0.305382,nan
76,-2.53,500,6,0,nan,1.4e-05,0.310468,nan
77,-2.58,500,16,0,nan,2.6e-05,0.311471,nan
78,-2.515,500,3,0,nan,4e-06,0.313708,nan
79,-2.515,500,3,0,nan,1.2e-05,0.31431,nan
80,-2.53,500,6,0,nan,4e-06,0.31721,nan
81,-2.53,500,6,0,nan,0.000786,0.319175,nan
82,-2.52,500,4,0,nan,0.000786,0.317194,nan
83,-2.525,500,5,0,nan,0.000785,0.319776,nan
84,-2.505,500,1,0,nan,0.000795,0.322352,nan
85,-2.51,500,2,0,nan,1.3e-05,0.322888,nan
86,-2.505,500,1,0,nan,0.000814,0.324527,nan
87,-2.505,500,1,0,nan,0.001596,0.324375,nan
88,-2.505,500,1,0,nan,9e-06,0.329194,nan
89,-2.505,500,1,0,nan,6e-06,0.329619,nan
90,-2.51,500,2,0,nan,8e-06,0.333136,nan
91,-2.5,500,0,0,nan,0.000852,0.331851,nan
92,-2.505,500,1,0,nan,0.000856,0.334156,nan
93,-2.51,500,2,0,nan,0.000873,0.336271,nan
94,-2.5,500,0,0,nan,0.000874,0.335038,nan
95,-2.505,500,1,0,nan,1.8e-05,0.336144,nan
96,-2.515,500,3,0,nan,0.000897,0.340716,nan
97,-2.505,500,1,0,nan,8e-06,0.34106,nan
98,-2.505,500,1,0,nan,0.000887,0.3394,nan
99,-2.5,500,0,0,nan,0.000889,0.343354,nan
100,-2.51,500,2,0,nan,1.3e-05,0.345309,nan
101,-2.51,500,2,0,nan,1e-05,0.347512,nan
102,-2.5,500,0,0,nan,8e-06,0.344693,nan
103,-2.5,500,0,0,nan,1e-05,0.34651,nan
104,-2.505,500,1,0,nan,0.000935,0.346761,nan
105,-2.5,500,0,0,nan,0.00097,0.353016,nan
106,-2.5,500,0,0,nan,4e-06,0.35218,nan
107,-2.5,500,0,0,nan,0.001904,0.351433,nan
108,-2.5,500,0,0,nan,0.000948,0.351321,nan
109,-2.5,500,0,0,nan,6e-06,0.354942,nan
110,-2.5,500,0,0,nan,7e-06,0.356285,nan
111,-2.5,500,0,0,nan,8e-06,0.356713,nan
112,-2.5,500,0,0,nan,0.000972,0.356985,nan
113,-2.5,500,0,0,nan,3e-06,0.358018,nan
114,-2.5,500,0,0,nan,5e-06,0.35987,nan
115,-2.505,500,1,0,nan,2.9e-05,0.35705,nan
116,-2.505,500,1,0,nan,3e-06,0.359505,nan
117,-2.5,500,0,0,nan,5e-06,0.362734,nan
118,-2.505,500,1,0,nan,5e-06,0.362629,nan
119,-2.5,500,0,0,nan,1.2e-05,0.36408,nan
120,-2.5,500,0,0,nan,0.001062,0.366103,nan
121,-2.5,500,0,0,nan,2e-06,0.365898,nan
122,-2.5,500,0,0,nan,4e-06,0.366627,nan
123,-2.5,500,0,0,nan,6e-06,0.365726,nan
124,-2.5,500,0,0,nan,8e-06,0.368974,nan
125,-2.5,500,0,0,nan,6e-06,0.3692,nan
126,-2.5,500,0,0,nan,0.00103,0.367259,nan
127,-2.5,500,0,0,nan,4e-06,0.368715,nan
128,-2.5,500,0,0,nan,7e-06,0.370486,nan
129,-2.5,500,0,0,nan,9e-06,0.37002,nan
130,-2.5,500,0,0,nan,3e-06,0.371672,nan
131,-2.5,500,0,0,nan,6e-06,0.372625,nan
132,-2.5,500,0,0,nan,4e-06,0.373628,nan
133,-2.5,500,0,0,nan,6e-06,0.372987,nan
134,-2.5,500,0,0,nan,1.1e-05,0.372238,nan
135,-2.505,500,1,0,nan,0.001076,0.373753,nan
136,-2.5,500,0,0,nan,4e-06,0.375337,nan
137,-2.5,500,0,0,nan,0.001069,0.374391,nan
138,-2.5,500,0,0,nan,0.002158,0.374817,nan
139,-2.5,500,0,0,nan,1.9e-05,0.37475,nan
140,-2.5,500,0,0,nan,3e-06,0.37834,nan
141,-2.5,500,0,0,nan,2.9e-05,0.377424,nan
142,-2.505,500,1,0,nan,0.001097,0.377354,nan
143,-2.5,500,0,0,nan,0.002197,0.37844,nan
144,-2.5,500,0,0,nan,8e-06,0.380989,nan
145,-2.5,500,0,0,nan,9e-06,0.384331,nan
146,-2.5,500,0,0,nan,0.001128,0.384639,nan
147,-2.505,500,1,0,nan,6e-06,0.38399,nan
148,-2.5,500,0,0,nan,1e-05,0.383824,nan
149,-2.5,500,0,0,nan,0.002233,0.382333,nan
150,-2.5,500,0,0,nan,5.2e-05,0.38229,nan
151,-2.5,500,0,0,nan,0.001117,0.38339,nan
152,-2.505,500,1,0,nan,0.001134,0.384969,nan
153,-2.5,500,0,0,nan,0.001134,0.384655,nan
154,-2.5,500,0,0,nan,0.001138,0.385922,nan
155,-2.5,500,0,0,nan,4e-06,0.386749,nan
156,-2.5,500,0,0,nan,4.1e-05,0.385492,nan
157,-2.51,500,2,0,nan,0.001153,0.387413,nan
158,-2.5,500,0,0,nan,0.001163,0.386822,nan
159,-2.5,500,0,0,nan,0.002297,0.386968,nan
160,-2.5,500,0,0,nan,4e-06,0.389132,nan
161,-2.5,500,0,0,nan,7e-06,0.388321,nan
162,-2.5,500,0,0,nan,2.7e-05,0.387765,nan
163,-2.5,500,0,0,nan,6e-06,0.39071,nan
164,-2.5,500,0,0,nan,8e-06,0.390174,nan
165,-2.5,500,0,0,nan,3e-06,0.39175,nan
166,-2.5,500,0,0,nan,0.002349,0.392114,nan
167,-2.5,500,0,0,nan,3e-06,0.393673,nan
168,-2.5,500,0,0,nan,0.003516,0.390768,nan
169,-2.505,500,1,0,nan,3e-06,0.392791,nan
170,-2.5,500,0,0,nan,1e-06,0.394533,nan
171,-2.505,500,1,0,nan,8e-06,0.392874,nan
172,-2.5,500,0,0,nan,4e-06,0.394504,nan
173,-2.5,500,0,0,nan,0.002407,0.393371,nan
174,-2.5,500,0,0,nan,0.001191,0.393652,nan
175,-2.5,500,0,0,nan,0.001206,0.396657,nan
176,-2.5,500,0,0,nan,0.001213,0.397049,nan
177,-2.5,500,0,0,nan,2e-06,0.396334,nan
178,-2.5,500,0,0,nan,0.001198,0.393913,nan
179,-2.5,500,0,0,nan,0.001201,0.395118,nan
180,-2.5,500,0,0,nan,0.002391,0.396486,nan
181,-2.5,500,0,0,nan,5e-06,0.398969,nan
182,-2.5,500,0,0,nan,6e-06,0.398006,nan
183,-2.5,500,0,0,nan,5e-06,0.398025,nan
184,-2.5,500,0,0,nan,1.7e-05,0.395655,nan
185,-2.5,500,0,0,nan,1.4e-05,0.397339,nan
186,-2.5,500,0,0,nan,0.00242,0.398059,nan
187,-2.5,500,0,0,nan,0.001233,0.400095,nan
188,-2.5,500,0,0,nan,6e-06,0.398936,nan
189,-2.5,500,0,0,nan,1.1e-05,0.399658,nan
190,-2.5,500,0,0,nan,1e-06,0.399041,nan
191,-2.5,500,0,0,nan,1e-06,0.401078,nan
192,-2.5,500,0,0,nan,0.001262,0.395893,nan
193,-2.5,500,0,0,nan,3.1e-05,0.402964,nan
194,-2.5,500,0,0,nan,1.3e-05,0.39992,nan
195,-2.5,500,0,0,nan,1.7e-05,0.399766,nan
196,-2.505,500,1,0,nan,4e-06,0.400789,nan
197,-2.5,500,0,0,nan,0.002468,0.400604,nan
198,-2.5,500,0,0,nan,0.001235,0.40237,nan
199,-2.5,500,0,0,nan,9e-06,0.400686,nan
200,-2.5,500,0,0,nan,0.001235,0.400767,nan
201,-2.505,500,1,0,nan,0.002476,0.401734,nan
202,-2.5,500,0,0,nan,4e-06,0.40314,nan
203,-2.51,500,2,0,nan,0.00125,0.399294,nan
204,-2.5,500,0,0,nan,4e-06,0.405051,nan
205,-2.5,500,0,0,nan,0.00124,0.40426,nan
206,-2.5,500,0,0,nan,0.001249,0.405002,nan
207,-2.505,500,1,0,nan,0.001245,0.403275,nan
208,-2.505,500,1,0,nan,0.001258,0.399656,nan
209,-2.5,500,0,0,nan,5e-06,0.403425,nan
210,-2.5,500,0,0,nan,2e-06,0.404384,nan
211,-2.505,500,1,0,nan,0.00124,0.403922,nan
212,-2.5,500,0,0,nan,2e-06,0.405494,nan
213,-2.5,500,0,0,nan,0.002492,0.403024,nan
214,-2.5,500,0,0,nan,0.001251,0.404949,nan
215,-2.5,500,0,0,nan,1e-06,0.404428,nan
216,-2.5,500,0,0,nan,4e-06,0.406365,nan
217,-2.5,500,0,0,nan,2e-06,0.406024,nan
218,-2.5,500,0,0,nan,0.001272,0.405564,nan
219,-2.5,500,0,0,nan,6e-06,0.406684,nan
220,-2.51,500,2,0,nan,0.001263,0.405403,nan
221,-2.5,500,0,0,nan,6e-06,0.405794,nan
222,-2.5,500,0,0,nan,0.001267,0.407058,nan
223,-2.5,500,0,0,nan,6e-06,0.406759,nan
224,-2.5,500,0,0,nan,0.002568,0.408608,nan
225,-2.5,500,0,0,nan,6e-06,0.408602,nan
226,-2.5,500,0,0,nan,8e-06,0.407009,nan
227,-2.5,500,0,0,nan,0.001277,0.408876,nan
228,-2.505,500,1,0,nan,8e-06,0.409508,nan
229,-2.5,500,0,0,nan,1e-06,0.407641,nan
230,-2.5,500,0,0,nan,1e-06,0.408488,nan
231,-2.505,500,1,0,nan,2e-06,0.408628,nan
232,-2.5,500,0,0,nan,0.001273,0.408203,nan
233,-2.505,500,1,0,nan,0.001275,0.408294,nan
234,-2.5,500,0,0,nan,4e-06,0.409881,nan
235,-2.5,500,0,0,nan,0.00128,0.407807,nan
236,-2.5,500,0,0,nan,0.002543,0.407019,nan
237,-2.5,500,0,0,nan,0.001281,0.408481,nan
238,-2.5,500,0,0,nan,3e-06,0.409732,nan
239,-2.505,500,1,0,nan,0.002539,0.405931,nan
240,-2.505,500,1,0,nan,0.00255,0.408781,nan
241,-2.5,500,0,0,nan,0.00128,0.410189,nan
242,-2.5,500,0,0,nan,2e-06,0.410433,nan
243,-2.5,500,0,0,nan,1e-06,0.41029,nan
244,-2.5,500,0,0,nan,0.002588,0.410619,nan
245,-2.5,500,0,0,nan,2e-06,0.411037,nan
246,-2.5,500,0,0,nan,2e-06,0.411917,nan
247,-2.5,500,0,0,nan,1.1e-05,0.41387,nan
248,-2.5,500,0,0,nan,0.003848,0.406674,nan
249,-2.5,500,0,0,nan,8e-06,0.410425,nan
250,-2.5,500,0,0,nan,0.001291,0.410733,nan
251,-2.5,500,0,0,nan,3e-06,0.411626,nan
252,-2.5,500,0,0,nan,1e-05,0.409662,nan
253,-2.5,500,0,0,nan,0.001313,0.412024,nan
254,-2.51,500,2,0,nan,0.001296,0.411405,nan
255,-2.5,500,0,0,nan,2e-06,0.411697,nan
256,-2.505,500,1,0,nan,1e-06,0.4118,nan
257,-2.5,500,0,0,nan,0.001297,0.412181,nan
258,-2.5,500,0,0,nan,4e-06,0.411843,nan
259,-2.5,500,0,0,nan,0.001301,0.411262,nan
260,-2.505,500,1,0,nan,0.001269,0.411411,nan
261,-2.5,500,0,0,nan,0.002586,0.410757,nan
262,-2.5,500,0,0,nan,4e-06,0.412367,nan
263,-2.505,500,1,0,nan,0.001283,0.411549,nan
264,-2.505,500,1,0,nan,5e-06,0.414967,nan
265,-2.505,500,1,0,nan,7e-06,0.411757,nan
266,-2.5,500,0,0,nan,0.002592,0.412037,nan
267,-2.5,500,0,0,nan,2e-06,0.413252,nan
268,-2.5,500,0,0,nan,1e-06,0.412821,nan
269,-2.505,500,1,0,nan,0.00389,0.40808,nan
270,-2.5,500,0,0,nan,2.4e-05,0.411474,nan
271,-2.505,500,1,0,nan,1e-05,0.410936,nan
272,-2.5,500,0,0,nan,7e-06,0.414347,nan
273,-2.5,500,0,0,nan,1.3e-05,0.411179,nan
274,-2.5,500,0,0,nan,0.001303,0.41193,nan
275,-2.5,500,0,0,nan,5e-06,0.412172,nan
276,-2.5,500,0,0,nan,0.001295,0.411326,nan
277,-2.5,500,0,0,nan,2e-06,0.413302,nan
278,-2.505,500,1,0,nan,1e-06,0.413215,nan
279,-2.505,500,1,0,nan,0.002627,0.414039,nan
280,-2.5,500,0,0,nan,3e-06,0.413666,nan
281,-2.5,500,0,0,nan,0.001303,0.410526,nan
282,-2.5,500,0,0,nan,0.002609,0.412962,nan
283,-2.5,500,0,0,nan,2e-06,0.413807,nan
284,-2.5,500,0,0,nan,4e-06,0.413499,nan
285,-2.5,500,0,0,nan,1e-06,0.413414,nan
286,-2.5,500,0,0,nan,2e-06,0.413762,nan
287,-2.5,500,0,0,nan,2e-06,0.41266,nan
288,-2.5,500,0,0,nan,7e-06,0.412887,nan
289,-2.5,500,0,0,nan,0.001307,0.412094,nan
290,-2.5,500,0,0,nan,3e-06,0.413402,nan
291,-2.5,500,0,0,nan,4e-06,0.413526,nan
292,-2.505,500,1,0,nan,5e-06,0.412566,nan
293,-2.5,500,0,0,nan,6e-06,0.412904,nan
294,-2.5,500,0,0,nan,0.001309,0.414258,nan
295,-2.5,500,0,0,nan,2e-06,0.41365,nan
296,-2.5,500,0,0,nan,2e-06,0.413488,nan
297,-2.5,500,0,0,nan,0.001302,0.414885,nan
298,-2.5,500,0,0,nan,0.00132,0.414806,nan
299,-2.5,500,0,0,nan,1e-06,0.414615,nan
300,-2.5,500,0,0,nan,0.001306,0.412957,nan
301,-2.5,500,0,0,nan,0.001311,0.412504,nan
302,-2.5,500,0,0,nan,0.001297,0.412594,nan
303,-2.5,500,0,0,nan,6e-06,0.412075,nan
304,-2.505,500,1,0,nan,0.001311,0.413466,nan
305,-2.5,500,0,0,nan,2e-06,0.413725,nan
306,-2.5,500,0,0,nan,4e-06,0.413204,nan
307,-2.5,500,0,0,nan,1.4e-05,0.411304,nan
308,-2.5,500,0,0,nan,2e-06,0.415254,nan
309,-2.5,500,0,0,nan,0.001306,0.413274,nan
310,-2.5,500,0,0,nan,1e-05,0.412271,nan
311,-2.505,500,1,0,nan,4e-06,0.413155,nan
312,-2.5,500,0,0,nan,3e-06,0.413817,nan
313,-2.505,500,1,0,nan,0.001314,0.411137,nan
314,-2.5,500,0,0,nan,0.001297,0.413129,nan
315,-2.5,500,0,0,nan,1.8e-05,0.411917,nan
316,-2.5,500,0,0,nan,7e-06,0.41291,nan
317,-2.505,500,1,0,nan,9e-06,0.412164,nan
318,-2.5,500,0,0,nan,0.0013,0.411653,nan
319,-2.5,500,0,0,nan,1.4e-05,0.415463,nan
320,-2.5,500,0,0,nan,4e-06,0.414697,nan
321,-2.5,500,0,0,nan,1e-06,0.414747,nan
322,-2.5,500,0,0,nan,5e-06,0.412405,nan
323,-2.5,500,0,0,nan,2e-06,0.415011,nan
324,-2.505,500,1,0,nan,0.001308,0.413856,nan
325,-2.5,500,0,0,nan,0.002614,0.411383,nan
326,-2.5,500,0,0,nan,3e-06,0.41595,nan
327,-2.505,500,1,0,nan,0.002604,0.413967,nan
328,-2.5,500,0,0,nan,3e-06,0.415404,nan
329,-2.5,500,0,0,nan,0.001295,0.414391,nan
330,-2.5,500,0,0,nan,7e-06,0.416127,nan
331,-2.505,500,1,0,nan,0.001317,0.414078,nan
332,-2.505,500,1,0,nan,5e-06,0.413546,nan
333,-2.5,500,0,0,nan,0.001314,0.414163,nan
334,-2.5,500,0,0,nan,0.001309,0.413345,nan
335,-2.505,500,1,0,nan,1.4e-05,0.413291,nan
336,-2.505,500,1,0,nan,1.6e-05,0.412663,nan
337,-2.5,500,0,0,nan,9e-06,0.414372,nan
338,-2.5,500,0,0,nan,7e-06,0.414132,nan
339,-2.5,500,0,0,nan,1e-06,0.41505,nan
340,-2.5,500,0,0,nan,3e-06,0.414781,nan
341,-2.5,500,0,0,nan,2e-06,0.415187,nan
342,-2.5,500,0,0,nan,3e-06,0.416196,nan
343,-2.5,500,0,0,nan,2e-06,0.414528,nan
344,-2.5,500,0,0,nan,0.001314,0.414234,nan
345,-2.5,500,0,0,nan,0.001328,0.415702,nan
346,-2.5,500,0,0,nan,2e-06,0.415327,nan
347,-2.5,500,0,0,nan,0.001317,0.415788,nan
348,-2.5,500,0,0,nan,3.5e-05,0.411959,nan
349,-2.5,500,0,0,nan,4e-06,0.4171,nan
350,-2.5,500,0,0,nan,0.002622,0.415013,nan
351,-2.5,500,0,0,nan,3e-06,0.415376,nan
352,-2.505,500,1,0,nan,3e-06,0.416686,nan
353,-2.5,500,0,0,nan,0.001317,0.415861,nan
354,-2.5,500,0,0,nan,1e-05,0.416117,nan
355,-2.505,500,1,0,nan,8e-06,0.413649,nan
356,-2.505,500,1,0,nan,1.5e-05,0.413986,nan
357,-2.5,500,0,0,nan,4e-06,0.415346,nan
358,-2.5,500,0,0,nan,1e-06,0.416566,nan
359,-2.5,500,0,0,nan,0.002636,0.413497,nan
360,-2.5,500,0,0,nan,1e-05,0.41451,nan
361,-2.5,500,0,0,nan,4e-06,0.416228,nan
362,-2.5,500,0,0,nan,0.00133,0.416738,nan
363,-2.5,500,0,0,nan,2e-06,0.416695,nan
364,-2.5,500,0,0,nan,0.002645,0.415336,nan
365,-2.5,500,0,0,nan,0.00266,0.417389,nan
366,-2.51,500,2,0,nan,2e-06,0.417564,nan
367,-2.5,500,0,0,nan,6e-06,0.415569,nan
368,-2.5,500,0,0,nan,0.001327,0.415851,nan
369,-2.505,500,1,0,nan,2e-06,0.41739,nan
370,-2.5,500,0,0,nan,2e-06,0.417191,nan
371,-2.505,500,1,0,nan,0.002631,0.414733,nan
372,-2.5,500,0,0,nan,0.001326,0.416265,nan
373,-2.5,500,0,0,nan,4e-06,0.416094,nan
374,-2.505,500,1,0,nan,1e-06,0.417815,nan
375,-2.5,500,0,0,nan,5e-06,0.41919,nan
376,-2.505,500,1,0,nan,2e-06,0.417091,nan
377,-2.505,500,1,0,nan,1e-06,0.417417,nan
378,-2.5,500,0,0,nan,2e-06,0.41735,nan
379,-2.505,500,1,0,nan,0.001335,0.416899,nan
380,-2.5,500,0,0,nan,0.001328,0.416422,nan
381,-2.5,500,0,0,nan,3e-06,0.418371,nan
382,-2.5,500,0,0,nan,7e-06,0.417592,nan
383,-2.5,500,0,0,nan,9e-06,0.415945,nan
384,-2.505,500,1,0,nan,7e-06,0.416497,nan
385,-2.5,500,0,0,nan,8e-06,0.415841,nan
386,-2.5,500,0,0,nan,0.00133,0.41561,nan
387,-2.5,500,0,0,nan,3e-06,0.416866,nan
388,-2.5,500,0,0,nan,0.00263,0.41543,nan
389,-2.5,500,0,0,nan,0.001333,0.416782,nan
390,-2.5,500,0,0,nan,2e-06,0.418101,nan
391,-2.5,500,0,0,nan,1.2e-05,0.415602,nan
392,-2.505,500,1,0,nan,5e-06,0.416922,nan
393,-2.5,500,0,0,nan,0.00265,0.415406,nan
394,-2.5,500,0,0,nan,2e-06,0.41836,nan
395,-2.5,500,0,0,nan,8e-06,0.415813,nan
396,-2.5,500,0,0,nan,5e-06,0.416656,nan
397,-2.5,500,0,0,nan,3e-06,0.416742,nan
398,-2.505,500,1,0,nan,2e-06,0.417901,nan
399,-2.505,500,1,0,nan,2e-05,0.414095,nan
400,-2.5,500,0,0,nan,0.00133,0.417357,nan
401,-2.505,500,1,0,nan,0.00131,0.416299,nan
402,-2.5,500,0,0,nan,7e-06,0.4158,nan
403,-2.5,500,0,0,nan,2e-06,0.416498,nan
404,-2.5,500,0,0,nan,0.001326,0.415712,nan
405,-2.5,500,0,0,nan,4e-06,0.416503,nan
406,-2.505,500,1,0,nan,5e-06,0.415776,nan
407,-2.5,500,0,0,nan,2e-06,0.417545,nan
408,-2.5,500,0,0,nan,4e-06,0.417916,nan
409,-2.5,500,0,0,nan,7e-06,0.415799,nan
410,-2.5,500,0,0,nan,0.001246,0.416187,nan
411,-2.5,500,0,0,nan,6e-06,0.416207,nan
412,-2.5,500,0,0,nan,0.001329,0.416879,nan
413,-2.505,500,1,0,nan,2e-06,0.417512,nan
414,-2.5,500,0,0,nan,0.001339,0.417517,nan
415,-2.5,500,0,0,nan,0.002648,0.415278,nan
416,-2.5,500,0,0,nan,0.001332,0.418097,nan
417,-2.505,500,1,0,nan,0.001335,0.417533,nan
418,-2.5,500,0,0,nan,1e-06,0.418009,nan
419,-2.505,500,1,0,nan,5e-06,0.418083,nan
420,-2.5,500,0,0,nan,6e-06,0.416884,nan
421,-2.505,500,1,0,nan,9e-06,0.416461,nan
422,-2.505,500,1,0,nan,2e-06,0.417862,nan
423,-2.5,500,0,0,nan,0.001332,0.417768,nan
424,-2.5,500,0,0,nan,1e-06,0.418225,nan
425,-2.505,500,1,0,nan,1e-06,0.418349,nan
426,-2.51,500,2,0,nan,0.001334,0.41854,nan
427,-2.5,500,0,0,nan,0.001356,0.419401,nan
428,-2.5,500,0,0,nan,4e-06,0.419274,nan
429,-2.5,500,0,0,nan,9e-06,0.41717,nan
430,-2.505,500,1,0,nan,1.4e-05,0.41653,nan
431,-2.5,500,0,0,nan,0.002672,0.416541,nan
432,-2.5,500,0,0,nan,0.001339,0.417994,nan
433,-2.5,500,0,0,nan,2e-06,0.419432,nan
434,-2.5,500,0,0,nan,1e-06,0.419376,nan
435,-2.5,500,0,0,nan,3e-06,0.417393,nan
436,-2.5,500,0,0,nan,3e-06,0.419543,nan
437,-2.5,500,0,0,nan,1.4e-05,0.416295,nan
438,-2.505,500,1,0,nan,4e-06,0.417688,nan
439,-2.5,500,0,0,nan,2e-06,0.418696,nan
440,-2.5,500,0,0,nan,2e-06,0.418198,nan
441,-2.5,500,0,0,nan,1.4e-05,0.41629,nan
442,-2.5,500,0,0,nan,0.002666,0.417344,nan
443,-2.5,500,0,0,nan,0.001316,0.417687,nan
444,-2.5,500,0,0,nan,0.001353,0.420149,nan
445,-2.51,500,2,0,nan,4e-06,0.417691,nan
446,-2.505,500,1,0,nan,2e-06,0.41886,nan
447,-2.5,500,0,0,nan,1e-06,0.418398,nan
448,-2.505,500,1,0,nan,9e-06,0.417261,nan
449,-2.5,500,0,0,nan,2e-06,0.419341,nan
450,-2.515,500,3,0,nan,0.001341,0.417538,nan
451,-2.505,500,1,0,nan,4e-06,0.41775,nan
452,-2.505,500,1,0,nan,0.001335,0.417993,nan
453,-2.505,500,1,0,nan,2e-06,0.418283,nan
454,-2.505,500,1,0,nan,1e-06,0.419173,nan
455,-2.51,500,2,0,nan,1.3e-05,0.416628,nan
456,-2.5,500,0,0,nan,2e-06,0.419018,nan
457,-2.5,500,0,0,nan,1e-06,0.418637,nan
458,-2.5,500,0,0,nan,0.001345,0.418186,nan
459,-2.505,500,1,0,nan,0.001343,0.41869,nan
460,-2.505,500,1,0,nan,2e-06,0.418745,nan
461,-2.51,500,2,0,nan,1e-06,0.41892,nan
462,-2.51,500,2,0,nan,1.2e-05,0.416186,nan
463,-2.505,500,1,0,nan,0.001341,0.419313,nan
464,-2.51,500,2,0,nan,1.1e-05,0.416857,nan
465,-2.52,500,4,0,nan,0.002664,0.417406,nan
466,-2.5,500,0,0,nan,6e-06,0.41755,nan
467,-2.51,500,2,0,nan,6e-06,0.417216,nan
468,-2.5,500,0,0,nan,5e-06,0.417688,nan
469,-2.5,500,0,0,nan,0.001333,0.417115,nan
470,-2.505,500,1,0,nan,0.001335,0.418975,nan
471,-2.52,500,4,0,nan,1e-06,0.418867,nan
472,-2.51,500,2,0,nan,0.001338,0.418252,nan
473,-2.505,500,1,0,nan,0.004011,0.417729,nan
474,-2.51,500,2,0,nan,0.001336,0.417412,nan
475,-2.5,500,0,0,nan,0.001335,0.416792,nan
