Step,Position,Velocity,Action_Vel_Cmd,Action_Lick_Cmd,Critic_Value,Policy_StdDev,Reward,Behaviour
1,56.635,-13.037,-13.037,-0.516,0.0,0.0,-0.005,move
2,76.635,20.0,39.091,-0.715,0.0,0.0,-0.005,move
3,56.816,-19.819,-19.819,-0.528,0.0,0.0,-0.005,move
4,40.227,-16.589,-16.589,1.431,0.0,0.0,-0.055,lick
5,20.227,-20.0,-22.391,0.492,0.0,0.0,-0.015,nose_poke
6,8.014,-12.213,-12.213,-0.353,0.0,0.0,-0.005,move
7,0.0,-20.0,-46.275,0.949,0.0,0.0,-0.055,lick
8,2.853,2.853,2.853,0.132,0.0,0.0,-0.015,nose_poke
9,1.395,-1.458,-1.458,-0.633,0.0,0.0,-0.005,move
10,0.0,-3.391,-3.391,0.965,0.0,0.0,-0.055,lick
11,0.0,-4.612,-4.612,-1.311,0.0,0.0,-0.005,move
12,4.092,4.092,4.092,0.523,0.0,0.0,-0.055,lick
13,4.985,0.893,0.893,-1.332,0.0,0.0,-0.005,move
14,24.874,19.889,19.889,0.751,0.0,0.0,-0.055,lick
15,35.501,10.627,10.627,-0.026,0.0,0.0,-0.005,move
16,55.501,20.0,33.623,-0.338,0.0,0.0,-0.005,move
17,75.501,20.0,24.343,0.261,0.0,0.0,-0.015,nose_poke
18,65.276,-10.225,-10.225,-0.397,0.0,0.0,-0.005,move
19,66.849,1.573,1.573,-0.992,0.0,0.0,-0.005,move
20,46.849,-20.0,-39.299,-0.74,0.0,0.0,-0.005,move
21,57.63,10.781,10.781,-0.798,0.0,0.0,-0.005,move
22,37.63,-20.0,-26.902,1.984,0.0,0.0,-0.055,lick
23,18.661,-18.969,-18.969,-0.186,0.0,0.0,-0.005,move
24,28.89,10.229,10.229,-0.053,0.0,0.0,-0.005,move
25,26.292,-2.599,-2.599,0.229,0.0,0.0,-0.015,nose_poke
26,6.292,-20.0,-26.146,-0.895,0.0,0.0,-0.005,move
