Step,Position,Velocity,Action_Vel_Cmd,Action_Lick_Cmd,Critic_Value,Policy_StdDev,Reward,Behaviour
1,99.189,20.0,31.987,0.646,0.0,0.0,-0.055,lick
2,119.189,20.0,22.487,1.61,0.0,0.0,-0.055,lick
3,113.933,-5.256,-5.256,-0.203,0.0,0.0,-0.005,move
4,93.933,-20.0,-34.623,1.717,0.0,0.0,-0.055,lick
5,85.166,-8.766,-8.766,0.907,0.0,0.0,-0.055,lick
6,65.166,-20.0,-36.292,1.017,0.0,0.0,-0.055,lick
7,63.789,-1.378,-1.378,-0.315,0.0,0.0,-0.005,move
8,50.015,-13.774,-13.774,0.323,0.0,0.0,-0.015,nose_poke
9,30.015,-20.0,-49.219,0.691,0.0,0.0,-0.055,lick
10,41.552,11.538,11.538,-0.467,0.0,0.0,-0.005,move
11,42.215,0.662,0.662,-0.102,0.0,0.0,-0.005,move
12,22.215,-20.0,-24.396,2.308,0.0,0.0,-0.055,lick
13,2.215,-20.0,-44.838,0.995,0.0,0.0,9.945,lick
14,22.215,20.0,28.902,-1.084,0.0,0.0,-0.005,move
15,36.585,14.371,14.371,-0.627,0.0,0.0,-0.005,move
16,56.585,20.0,24.441,-1.544,0.0,0.0,-0.005,move
17,76.585,20.0,43.272,-0.751,0.0,0.0,-0.005,move
18,96.585,20.0,38.797,1.303,0.0,0.0,-0.055,lick
19,114.402,17.817,17.817,-0.826,0.0,0.0,-0.005,move
20,120.0,6.691,6.691,1.597,0.0,0.0,-0.055,lick
21,100.0,-20.0,-23.049,0.324,0.0,0.0,-0.015,nose_poke
22,80.0,-20.0,-29.541,-0.463,0.0,0.0,-0.005,move
23,60.0,-20.0,-22.362,1.323,0.0,0.0,-0.055,lick
24,40.0,-20.0,-44.029,1.104,0.0,0.0,-0.055,lick
25,20.0,-20.0,-28.891,1.306,0.0,0.0,-0.055,lick
26,1.011,-18.989,-18.989,2.909,0.0,0.0,9.945,lick
27,0.0,-4.324,-4.324,1.21,0.0,0.0,-0.055,lick
28,14.044,14.044,14.044,-1.231,0.0,0.0,-0.005,move
29,34.044,20.0,23.992,-1.092,0.0,0.0,-0.005,move
30,42.423,8.378,8.378,0.287,0.0,0.0,-0.015,nose_poke
31,62.423,20.0,52.956,-0.251,0.0,0.0,-0.005,move
32,82.423,20.0,22.558,1.574,0.0,0.0,-0.055,lick
33,102.423,20.0,22.281,0.647,0.0,0.0,-0.055,lick
34,120.0,20.0,25.551,1.661,0.0,0.0,-0.055,lick
35,100.0,-20.0,-26.34,0.736,0.0,0.0,-0.055,lick
36,80.0,-20.0,-35.895,1.526,0.0,0.0,-0.055,lick
37,82.412,2.412,2.412,1.408,0.0,0.0,-0.055,lick
38,62.412,-20.0,-45.688,1.588,0.0,0.0,-0.055,lick
39,51.104,-11.308,-11.308,1.821,0.0,0.0,-0.055,lick
40,31.104,-20.0,-32.189,1.895,0.0,0.0,-0.055,lick
41,23.034,-8.07,-8.07,2.055,0.0,0.0,-0.055,lick
42,15.011,-8.023,-8.023,0.457,0.0,0.0,-0.015,nose_poke
43,14.839,-0.172,-0.172,0.956,0.0,0.0,-0.055,lick
44,0.0,-14.9,-14.9,-0.373,0.0,0.0,-0.005,move
45,0.0,-20.0,-28.265,1.651,0.0,0.0,9.945,lick
46,8.402,8.402,8.402,-0.293,0.0,0.0,-0.005,move
47,28.083,19.681,19.681,0.554,0.0,0.0,-0.055,lick
48,32.611,4.528,4.528,-0.641,0.0,0.0,-0.005,move
49,52.611,20.0,28.238,-1.412,0.0,0.0,-0.005,move
50,72.611,20.0,25.972,1.818,0.0,0.0,-0.055,lick
51,92.611,20.0,45.16,0.854,0.0,0.0,-0.055,lick
52,112.611,20.0,39.754,0.992,0.0,0.0,-0.055,lick
53,120.0,8.31,8.31,-0.804,0.0,0.0,-0.005,move
54,120.0,19.133,19.133,-1.261,0.0,0.0,-0.005,move
55,120.0,20.0,21.891,-0.179,0.0,0.0,-0.005,move
56,120.0,20.0,42.857,1.525,0.0,0.0,-0.055,lick
57,100.0,-20.0,-23.711,3.201,0.0,0.0,-0.055,lick
58,80.0,-20.0,-22.665,0.968,0.0,0.0,-0.055,lick
59,69.132,-10.868,-10.868,2.228,0.0,0.0,-0.055,lick
60,49.132,-20.0,-34.218,-0.43,0.0,0.0,-0.005,move
