Step,Position,Velocity,Action_Vel_Cmd,Action_Lick_Cmd,Critic_Value,Policy_StdDev,Reward,Behaviour
1,41.27,0.828,0.828,-1.017,0.0,0.0,-0.005,move
2,61.27,20.0,22.711,-0.192,0.0,0.0,-0.005,move
3,81.27,20.0,35.68,-1.705,0.0,0.0,-0.005,move
4,101.27,20.0,51.764,-0.826,0.0,0.0,-0.005,move
5,107.811,6.541,6.541,-1.51,0.0,0.0,-0.005,move
6,120.0,20.0,20.936,-1.005,0.0,0.0,-0.005,move
7,120.0,3.032,3.032,-2.148,0.0,0.0,-0.005,move
8,120.0,6.256,6.256,0.878,0.0,0.0,-0.055,lick
9,120.0,20.0,23.038,-0.564,0.0,0.0,-0.005,move
10,120.0,8.4,8.4,-1.425,0.0,0.0,-0.005,move
11,120.0,20.0,27.787,0.375,0.0,0.0,-0.015,nose_poke
12,120.0,20.0,34.631,-0.819,0.0,0.0,-0.005,move
13,120.0,5.598,5.598,-1.337,0.0,0.0,-0.005,move
14,120.0,20.0,38.536,-2.001,0.0,0.0,-0.005,move
15,120.0,3.508,3.508,-1.435,0.0,0.0,-0.005,move
16,120.0,14.277,14.277,0.273,0.0,0.0,-0.015,nose_poke
17,120.0,20.0,21.06,-2.204,0.0,0.0,-0.005,move
18,120.0,19.095,19.095,-1.577,0.0,0.0,-0.005,move
19,120.0,20.0,31.019,-0.648,0.0,0.0,-0.005,move
20,120.0,20.0,39.038,-0.674,0.0,0.0,-0.005,move
21,120.0,20.0,24.802,-2.208,0.0,0.0,-0.005,move
22,120.0,20.0,44.196,-0.469,0.0,0.0,-0.005,move
23,120.0,8.364,8.364,-1.456,0.0,0.0,-0.005,move
24,117.742,-2.258,-2.258,-2.553,0.0,0.0,-0.005,move
25,120.0,20.0,41.851,-1.342,0.0,0.0,-0.005,move
26,101.485,-18.515,-18.515,-0.66,0.0,0.0,-0.005,move
27,120.0,20.0,30.531,-0.705,0.0,0.0,-0.005,move
28,114.34,-5.66,-5.66,-0.209,0.0,0.0,-0.005,move
29,120.0,20.0,25.41,1.024,0.0,0.0,-0.055,lick
30,120.0,4.668,4.668,-0.921,0.0,0.0,-0.005,move
31,116.957,-3.043,-3.043,-0.813,0.0,0.0,-0.005,move
32,120.0,8.444,8.444,-0.381,0.0,0.0,-0.005,move
33,120.0,14.825,14.825,0.538,0.0,0.0,-0.055,lick
34,120.0,17.902,17.902,-0.348,0.0,0.0,-0.005,move
35,120.0,19.297,19.297,-0.836,0.0,0.0,-0.005,move
36,120.0,20.0,20.451,-1.661,0.0,0.0,-0.005,move
37,120.0,18.14,18.14,-1.106,0.0,0.0,-0.005,move
38,114.434,-5.566,-5.566,-1.052,0.0,0.0,-0.005,move
39,120.0,14.127,14.127,-0.605,0.0,0.0,-0.005,move
40,120.0,20.0,24.756,-1.157,0.0,0.0,-0.005,move
41,120.0,20.0,21.433,-1.148,0.0,0.0,-0.005,move
42,120.0,20.0,27.345,-1.586,0.0,0.0,-0.005,move
43,120.0,7.268,7.268,-0.439,0.0,0.0,-0.005,move
44,117.293,-2.707,-2.707,-0.04,0.0,0.0,-0.005,move
