Step,Position,Velocity,Action_Vel_Cmd,Action_Lick_Cmd,Critic_Value,Policy_StdDev,Reward,Behaviour
1,81.339,20.0,41.135,-0.174,0.0,0.0,-0.005,move
2,75.212,-6.127,-6.127,-0.864,0.0,0.0,-0.005,move
3,95.212,20.0,23.348,-0.919,0.0,0.0,-0.005,move
4,115.212,20.0,28.371,-0.814,0.0,0.0,-0.005,move
5,120.0,20.0,48.933,-0.842,0.0,0.0,-0.005,move
6,120.0,20.0,29.205,-0.538,0.0,0.0,-0.005,move
7,120.0,20.0,33.928,-2.573,0.0,0.0,-0.005,move
8,120.0,0.34,0.34,-1.931,0.0,0.0,-0.005,move
9,117.857,-2.143,-2.143,-1.119,0.0,0.0,-0.005,move
10,109.955,-7.902,-7.902,-1.402,0.0,0.0,-0.005,move
11,120.0,20.0,20.49,-1.95,0.0,0.0,-0.005,move
12,120.0,20.0,26.4,-2.005,0.0,0.0,-0.005,move
13,120.0,20.0,37.407,-1.937,0.0,0.0,-0.005,move
14,120.0,20.0,21.112,-1.974,0.0,0.0,-0.005,move
15,120.0,20.0,21.952,-0.689,0.0,0.0,-0.005,move
16,120.0,10.374,10.374,0.641,0.0,0.0,-0.055,lick
17,120.0,20.0,27.231,-0.739,0.0,0.0,-0.005,move
18,119.263,-0.737,-0.737,-2.386,0.0,0.0,-0.005,move
19,120.0,20.0,30.844,-2.316,0.0,0.0,-0.005,move
20,120.0,20.0,54.27,-0.864,0.0,0.0,-0.005,move
21,120.0,20.0,30.113,-1.408,0.0,0.0,-0.005,move
22,104.613,-15.387,-15.387,-1.005,0.0,0.0,-0.005,move
23,106.205,1.593,1.593,-1.675,0.0,0.0,-0.005,move
24,120.0,20.0,24.733,-1.809,0.0,0.0,-0.005,move
25,120.0,20.0,28.78,-1.238,0.0,0.0,-0.005,move
26,120.0,14.683,14.683,-1.085,0.0,0.0,-0.005,move
27,120.0,20.0,28.347,0.303,0.0,0.0,-0.015,nose_poke
28,120.0,20.0,21.975,-1.57,0.0,0.0,-0.005,move
29,120.0,20.0,24.593,-1.658,0.0,0.0,-0.005,move
30,120.0,20.0,25.17,-1.004,0.0,0.0,-0.005,move
31,120.0,20.0,25.763,-0.702,0.0,0.0,-0.005,move
32,120.0,4.171,4.171,-0.072,0.0,0.0,-0.005,move
33,116.145,-3.855,-3.855,0.051,0.0,0.0,-0.015,nose_poke
34,120.0,20.0,38.169,-0.996,0.0,0.0,-0.005,move
35,120.0,20.0,38.878,-0.638,0.0,0.0,-0.005,move
36,119.976,-0.024,-0.024,-1.237,0.0,0.0,-0.005,move
37,120.0,19.923,19.923,-0.464,0.0,0.0,-0.005,move
38,120.0,1.927,1.927,0.158,0.0,0.0,-0.015,nose_poke
39,120.0,16.836,16.836,-0.685,0.0,0.0,-0.005,move
40,120.0,13.943,13.943,-0.671,0.0,0.0,-0.005,move
41,120.0,20.0,25.462,-1.18,0.0,0.0,-0.005,move
42,120.0,20.0,20.703,-2.79,0.0,0.0,-0.005,move
43,120.0,20.0,33.701,-2.226,0.0,0.0,-0.005,move
44,120.0,13.196,13.196,-0.326,0.0,0.0,-0.005,move
45,120.0,11.865,11.865,-2.755,0.0,0.0,-0.005,move
46,119.109,-0.891,-0.891,-1.914,0.0,0.0,-0.005,move
47,120.0,20.0,21.013,0.797,0.0,0.0,-0.055,lick
48,120.0,15.409,15.409,0.658,0.0,0.0,-0.055,lick
49,120.0,18.07,18.07,-0.396,0.0,0.0,-0.005,move
50,120.0,18.966,18.966,-0.845,0.0,0.0,-0.005,move
51,120.0,9.729,9.729,-1.701,0.0,0.0,-0.005,move
52,120.0,20.0,47.003,-2.07,0.0,0.0,-0.005,move
53,120.0,20.0,54.399,-1.937,0.0,0.0,-0.005,move
