Step,Position,Velocity,Action_Vel_Cmd,Action_Lick_Cmd,Critic_Value,Policy_StdDev,Reward
1,49.672,-20.0,-51.978,-1.651,0.0,0.0,-0.005
2,52.75,3.078,3.078,-1.605,0.0,0.0,-0.005
3,57.1,4.35,4.35,-1.244,0.0,0.0,-0.005
4,64.349,7.249,7.249,-3.704,0.0,0.0,-0.005
5,56.427,-7.922,-7.922,-3.13,0.0,0.0,-0.005
6,36.427,-20.0,-42.708,-1.545,0.0,0.0,-0.005
7,22.549,-13.878,-13.878,-1.217,0.0,0.0,-0.005
8,14.659,-7.89,-7.89,-0.636,0.0,0.0,-0.005
9,0.089,-14.569,-14.569,-1.476,0.0,0.0,-0.005
10,0.0,-20.0,-31.595,-1.833,0.0,0.0,-0.005
11,20.0,20.0,30.091,-1.136,0.0,0.0,-0.005
12,0.0,-20.0,-56.075,0.411,0.0,0.0,-0.055
13,0.0,-20.0,-34.251,-0.992,0.0,0.0,-0.005
14,0.0,-20.0,-44.341,-1.757,0.0,0.0,-0.005
15,0.0,-4.872,-4.872,0.236,0.0,0.0,-0.055
16,0.0,-20.0,-31.951,-2.695,0.0,0.0,-0.005
17,0.0,-6.741,-6.741,-1.908,0.0,0.0,-0.005
18,0.0,-11.463,-11.463,-3.082,0.0,0.0,-0.005
19,15.426,15.426,15.426,-1.392,0.0,0.0,-0.005
20,25.158,9.732,9.732,-2.113,0.0,0.0,-0.005
21,5.158,-20.0,-36.061,-1.48,0.0,0.0,-0.005
22,16.898,11.739,11.739,-0.372,0.0,0.0,-0.005
23,25.897,9.0,9.0,-0.741,0.0,0.0,-0.005
24,15.391,-10.507,-10.507,-2.119,0.0,0.0,-0.005
25,0.0,-20.0,-43.998,0.433,0.0,0.0,-0.055
26,0.0,-20.0,-20.299,0.875,0.0,0.0,-0.055
27,2.105,2.105,2.105,-1.842,0.0,0.0,-0.005
28,0.0,-20.0,-21.521,0.042,0.0,0.0,-0.055
29,0.883,0.883,0.883,-1.998,0.0,0.0,-0.005
30,0.0,-20.0,-47.861,-1.833,0.0,0.0,-0.005
31,1.446,1.446,1.446,-1.269,0.0,0.0,-0.005
32,0.0,-20.0,-44.451,-1.894,0.0,0.0,-0.005
33,0.0,-19.849,-19.849,-2.049,0.0,0.0,-0.005
34,0.0,-20.0,-44.076,-1.602,0.0,0.0,-0.005
35,0.0,-20.0,-37.389,-0.892,0.0,0.0,-0.005
36,0.0,-20.0,-49.436,-0.214,0.0,0.0,-0.005
37,0.0,-20.0,-38.175,-0.586,0.0,0.0,-0.005
38,0.0,-16.064,-16.064,-0.255,0.0,0.0,-0.005
39,0.229,0.229,0.229,-2.418,0.0,0.0,-0.005
40,0.0,-14.868,-14.868,-1.337,0.0,0.0,-0.005
41,4.595,4.595,4.595,-2.241,0.0,0.0,-0.005
42,6.428,1.833,1.833,1.256,0.0,0.0,-0.055
43,0.0,-14.195,-14.195,-0.177,0.0,0.0,-0.005
44,0.0,-10.14,-10.14,-1.407,0.0,0.0,-0.005
45,0.0,-6.287,-6.287,-1.422,0.0,0.0,-0.005
46,0.0,-20.0,-29.925,-0.153,0.0,0.0,-0.005
47,9.616,9.616,9.616,-1.799,0.0,0.0,-0.005
48,0.0,-20.0,-20.203,-1.192,0.0,0.0,-0.005
49,0.0,-8.023,-8.023,-2.039,0.0,0.0,-0.005
50,0.0,-4.579,-4.579,-0.584,0.0,0.0,-0.005
51,8.685,8.685,8.685,-1.177,0.0,0.0,-0.005
52,4.856,-3.829,-3.829,-2.235,0.0,0.0,-0.005
53,0.0,-12.821,-12.821,-1.139,0.0,0.0,-0.005
54,0.0,-20.0,-33.031,-2.133,0.0,0.0,-0.005
55,2.916,2.916,2.916,-2.172,0.0,0.0,-0.005
56,0.0,-20.0,-20.19,-1.067,0.0,0.0,-0.005
57,0.0,-20.0,-26.841,-2.478,0.0,0.0,-0.005
58,0.0,-15.372,-15.372,-0.346,0.0,0.0,-0.005
59,0.0,-3.269,-3.269,-1.225,0.0,0.0,-0.005
60,0.0,-20.0,-24.634,0.211,0.0,0.0,-0.055
61,0.0,-20.0,-31.018,-0.585,0.0,0.0,-0.005
62,0.0,-13.462,-13.462,1.253,0.0,0.0,-0.055
63,0.0,-5.435,-5.435,-0.277,0.0,0.0,-0.005
64,0.0,-20.0,-23.597,-0.433,0.0,0.0,-0.005
