Step,Position,Velocity,Action_Vel_Cmd,Action_Lick_Cmd,Critic_Value,Policy_StdDev,Reward
1,59.189,-20.0,-30.034,-3.414,0.0,0.0,-0.005
2,39.189,-20.0,-21.06,-4.755,0.0,0.0,-0.005
3,19.189,-20.0,-37.99,0.551,0.0,0.0,-0.055
4,5.983,-13.207,-13.207,-4.689,0.0,0.0,-0.005
5,0.0,-20.0,-35.061,1.403,0.0,0.0,-0.055
6,0.0,-20.0,-26.29,-3.935,0.0,0.0,-0.005
7,0.0,-20.0,-37.205,2.482,0.0,0.0,-0.055
8,0.0,-19.855,-19.855,-2.209,0.0,0.0,-0.005
9,0.0,-11.866,-11.866,-2.087,0.0,0.0,-0.005
10,0.0,-20.0,-23.528,-2.853,0.0,0.0,-0.005
11,0.0,-6.466,-6.466,-0.545,0.0,0.0,-0.005
12,0.0,-20.0,-26.404,0.939,0.0,0.0,-0.055
13,0.0,-20.0,-20.714,-2.574,0.0,0.0,-0.005
14,0.0,-20.0,-23.039,0.052,0.0,0.0,-0.055
15,0.0,-20.0,-23.408,-1.023,0.0,0.0,-0.005
16,0.0,-19.848,-19.848,-0.387,0.0,0.0,-0.005
17,0.0,-14.44,-14.44,-0.032,0.0,0.0,-0.005
18,0.0,-13.393,-13.393,-2.363,0.0,0.0,-0.005
19,0.0,-20.0,-38.789,-1.154,0.0,0.0,-0.005
20,0.0,-18.575,-18.575,-4.874,0.0,0.0,-0.005
21,0.0,-20.0,-28.001,-0.246,0.0,0.0,-0.005
22,0.0,-20.0,-25.905,-0.718,0.0,0.0,-0.005
23,0.0,-20.0,-32.495,1.99,0.0,0.0,-0.055
24,0.0,-14.792,-14.792,-2.112,0.0,0.0,-0.005
25,0.0,-20.0,-31.471,-2.496,0.0,0.0,-0.005
26,0.0,-15.055,-15.055,2.733,0.0,0.0,-0.055
27,0.0,-4.339,-4.339,1.722,0.0,0.0,-0.055
28,0.0,-20.0,-21.487,-1.663,0.0,0.0,-0.005
29,0.0,-20.0,-37.234,0.747,0.0,0.0,-0.055
30,0.0,-20.0,-23.121,-2.004,0.0,0.0,-0.005
31,0.0,-20.0,-24.532,-2.402,0.0,0.0,-0.005
32,0.0,-15.918,-15.918,-1.592,0.0,0.0,-0.005
33,0.0,-14.902,-14.902,1.205,0.0,0.0,-0.055
34,0.0,-20.0,-22.412,1.707,0.0,0.0,-0.055
35,0.0,-8.893,-8.893,-2.675,0.0,0.0,-0.005
36,0.0,-20.0,-20.178,1.593,0.0,0.0,-0.055
37,0.0,-20.0,-21.845,-2.819,0.0,0.0,-0.005
38,0.0,-18.879,-18.879,-3.648,0.0,0.0,-0.005
39,0.0,-14.741,-14.741,-6.768,0.0,0.0,-0.005
40,0.0,-16.662,-16.662,6.254,0.0,0.0,-0.055
41,0.0,-11.59,-11.59,-3.073,0.0,0.0,-0.005
42,0.0,-14.182,-14.182,-0.649,0.0,0.0,-0.005
43,0.0,-14.162,-14.162,-0.886,0.0,0.0,-0.005
44,0.0,-20.0,-20.782,-0.555,0.0,0.0,-0.005
45,0.0,-15.744,-15.744,-4.175,0.0,0.0,-0.005
46,0.0,-3.332,-3.332,-0.871,0.0,0.0,-0.005
47,0.0,-20.0,-33.782,-4.348,0.0,0.0,-0.005
48,0.0,-20.0,-30.306,0.012,0.0,0.0,-0.055
49,0.0,-16.768,-16.768,-3.298,0.0,0.0,-0.005
50,0.0,-15.518,-15.518,-2.918,0.0,0.0,-0.005
51,0.0,-20.0,-23.892,-3.044,0.0,0.0,-0.005
52,0.0,-19.418,-19.418,0.304,0.0,0.0,-0.055
53,0.0,-20.0,-26.979,-2.992,0.0,0.0,-0.005
54,0.0,-19.972,-19.972,-1.754,0.0,0.0,-0.005
55,0.0,-20.0,-34.754,1.342,0.0,0.0,-0.055
56,0.0,-18.273,-18.273,2.636,0.0,0.0,-0.055
57,0.0,-12.309,-12.309,3.814,0.0,0.0,-0.055
58,0.0,-10.66,-10.66,0.323,0.0,0.0,-0.055
59,0.0,-19.825,-19.825,2.789,0.0,0.0,-0.055
60,0.0,-18.416,-18.416,-0.192,0.0,0.0,-0.005
61,0.0,-20.0,-22.131,-0.777,0.0,0.0,-0.005
62,0.0,-12.325,-12.325,4.363,0.0,0.0,-0.055
63,0.0,-20.0,-29.7,2.794,0.0,0.0,-0.055
64,0.0,-20.0,-22.887,-3.928,0.0,0.0,-0.005
65,0.0,-16.726,-16.726,3.512,0.0,0.0,-0.055
66,0.0,-0.407,-0.407,-8.213,0.0,0.0,-0.005
67,0.0,-14.672,-14.672,0.912,0.0,0.0,-0.055
68,0.0,-20.0,-28.785,0.38,0.0,0.0,-0.055
69,0.0,-1.108,-1.108,-3.206,0.0,0.0,-0.005
70,0.0,-20.0,-24.114,-2.655,0.0,0.0,-0.005
71,0.0,-20.0,-29.705,-5.378,0.0,0.0,-0.005
72,0.0,-9.523,-9.523,-2.249,0.0,0.0,-0.005
73,0.0,-18.118,-18.118,0.85,0.0,0.0,-0.055
74,0.0,-20.0,-29.566,4.874,0.0,0.0,-0.055
75,0.0,-20.0,-26.596,-4.434,0.0,0.0,-0.005
76,0.0,-14.01,-14.01,-0.236,0.0,0.0,-0.005
77,0.0,-20.0,-31.097,-3.535,0.0,0.0,-0.005
78,0.0,-11.816,-11.816,1.459,0.0,0.0,-0.055
79,0.0,-20.0,-26.409,-0.3,0.0,0.0,-0.005
80,0.0,-16.128,-16.128,-2.719,0.0,0.0,-0.005
81,0.0,-4.467,-4.467,1.553,0.0,0.0,-0.055
82,0.0,-20.0,-22.346,-4.792,0.0,0.0,-0.005
83,0.0,-15.108,-15.108,0.2,0.0,0.0,-0.055
84,0.0,-20.0,-22.011,-2.993,0.0,0.0,-0.005
85,0.0,-20.0,-25.733,-2.444,0.0,0.0,-0.005
86,0.0,-20.0,-26.376,-3.057,0.0,0.0,-0.005
87,0.0,-20.0,-24.251,-3.005,0.0,0.0,-0.005
88,0.0,-20.0,-33.235,1.666,0.0,0.0,-0.055
