Step,Position,Velocity,Action_Vel_Cmd,Action_Lick_Cmd,Critic_Value,Policy_StdDev,Reward
1,60.442,20.0,443946.28,4.208403e+06,0.0,0.0,-0.055
2,40.442,-20.0,-3.267672e+06,3.7635525e+06,0.0,0.0,-0.055
3,60.442,20.0,449817.94,2.8919642e+06,0.0,0.0,-0.055
4,40.442,-20.0,-7.615583e+06,-679915.56,0.0,0.0,-0.005
5,20.442,-20.0,-495772.44,-2.4856555e+06,0.0,0.0,-0.005
6,40.442,20.0,3.365121e+06,1.7664485e+06,0.0,0.0,-0.055
7,60.442,20.0,4.849959e+06,-6.188132e+06,0.0,0.0,-0.005
8,80.442,20.0,1.6832176e+06,-6.7017275e+06,0.0,0.0,-0.005
9,100.442,20.0,2.0937251e+06,831887.2,0.0,0.0,-0.055
10,80.442,-20.0,-2.697781e+06,-1.142326e+06,0.0,0.0,-0.005
11,60.442,-20.0,-1.7034192e+06,-5.3197345e+06,0.0,0.0,-0.005
12,40.442,-20.0,-3.8360725e+06,5.859807e+06,0.0,0.0,-0.055
13,20.442,-20.0,-9614.854,-1.7152018e+06,0.0,0.0,-0.005
14,40.442,20.0,760313.5,2.2005712e+06,0.0,0.0,-0.055
15,60.442,20.0,915072.6,-1.9584834e+06,0.0,0.0,-0.005
16,40.442,-20.0,-3.274082e+06,4.576829e+06,0.0,0.0,-0.055
17,60.442,20.0,734491.6,-252145.22,0.0,0.0,-0.005
18,80.442,20.0,1.8656161e+06,-1.0378802e+07,0.0,0.0,-0.005
19,60.442,-20.0,-2.5379128e+06,5.348048e+06,0.0,0.0,-0.055
20,40.442,-20.0,-1.3137899e+06,-172722.75,0.0,0.0,-0.005
21,60.442,20.0,228118.5,-1.1720276e+07,0.0,0.0,-0.005
22,80.442,20.0,960115.25,347151.6,0.0,0.0,-0.055
23,60.442,-20.0,-1.756182e+06,2.106047e+06,0.0,0.0,-0.055
24,80.442,20.0,2.2136802e+06,-1.0324516e+07,0.0,0.0,-0.005
25,60.442,-20.0,-2.4190865e+06,-171922.6,0.0,0.0,-0.005
26,80.442,20.0,1.8642419e+06,-8.661962e+06,0.0,0.0,-0.005
27,100.442,20.0,3.8753262e+06,-1.1152808e+06,0.0,0.0,-0.005
28,80.442,-20.0,-432801.97,-890538.2,0.0,0.0,-0.005
29,60.442,-20.0,-1.4125265e+06,-8.228835e+06,0.0,0.0,-0.005
30,40.442,-20.0,-3.1023815e+06,7.385215e+06,0.0,0.0,-0.055
31,20.442,-20.0,-257111.53,2.0468468e+06,0.0,0.0,-0.055
32,0.442,-20.0,-1.1743515e+06,1.2064008e+06,0.0,0.0,-0.055
33,0.0,-20.0,-5.548372e+06,5.463127e+06,0.0,0.0,-0.055
34,20.0,20.0,7.30008e+06,-6.4447085e+06,0.0,0.0,-0.005
35,40.0,20.0,2.375074e+06,1.0845502e+07,0.0,0.0,-0.055
36,20.0,-20.0,-2.4604718e+06,-4.5424835e+06,0.0,0.0,-0.005
37,40.0,20.0,971814.5,-2.8341192e+06,0.0,0.0,-0.005
38,20.0,-20.0,-3.232588e+06,2.1283148e+06,0.0,0.0,-0.055
39,0.0,-20.0,-107247.64,1.0568618e+07,0.0,0.0,-0.055
40,0.0,-20.0,-6.1175205e+06,-5.5693355e+06,0.0,0.0,-0.005
41,0.0,-20.0,-1.3713731e+06,4.910898e+06,0.0,0.0,-0.055
42,20.0,20.0,1.6772915e+06,-9.553954e+06,0.0,0.0,-0.005
43,0.0,-20.0,-737400.94,-3.5934975e+06,0.0,0.0,-0.005
44,20.0,20.0,3.9865315e+06,928453.44,0.0,0.0,-0.055
45,0.0,-20.0,-457407.62,1.1334385e+07,0.0,0.0,-0.055
46,20.0,20.0,2.8100605e+06,-6.7298145e+06,0.0,0.0,-0.005
47,0.0,-20.0,-5.281115e+06,1.2636659e+06,0.0,0.0,-0.055
48,20.0,20.0,2.373387e+06,-1.5355245e+06,0.0,0.0,-0.005
49,40.0,20.0,1.4651049e+06,-2.160126e+06,0.0,0.0,-0.005
50,60.0,20.0,4.0075315e+06,-3.311848e+06,0.0,0.0,-0.005
51,40.0,-20.0,-1.4316348e+06,4.468596e+06,0.0,0.0,-0.055
52,20.0,-20.0,-3.189222e+06,7.112063e+06,0.0,0.0,-0.055
53,40.0,20.0,219250.0,3.7521988e+06,0.0,0.0,-0.055
54,60.0,20.0,4.9374205e+06,-439406.06,0.0,0.0,-0.005
55,40.0,-20.0,-1.8501899e+06,-2.7672572e+06,0.0,0.0,-0.005
56,20.0,-20.0,-4.5676655e+06,-4.366062e+06,0.0,0.0,-0.005
57,40.0,20.0,591052.4,-5.484005e+06,0.0,0.0,-0.005
58,60.0,20.0,681988.4,2.7770642e+06,0.0,0.0,-0.055
59,80.0,20.0,1.7089628e+06,-1.1243372e+06,0.0,0.0,-0.005
60,60.0,-20.0,-3.4066878e+06,-2.1302298e+06,0.0,0.0,-0.005
61,80.0,20.0,2.6223402e+06,6.7073585e+06,0.0,0.0,-0.055
62,100.0,20.0,1.8450152e+06,4.8516155e+06,0.0,0.0,-0.055
63,80.0,-20.0,-2.1019305e+06,-31576.184,0.0,0.0,-0.005
64,100.0,20.0,3.310421e+06,5.146124e+06,0.0,0.0,-0.055
65,80.0,-20.0,-2.1171935e+06,-2.5590282e+06,0.0,0.0,-0.005
66,100.0,20.0,892691.9,-250682.73,0.0,0.0,-0.005
67,120.0,20.0,2.4419365e+06,-231976.8,0.0,0.0,-0.005
68,120.0,20.0,3.1684745e+06,7.646583e+06,0.0,0.0,9.945
69,100.0,-20.0,-4.648661e+06,118111.28,0.0,0.0,-0.055
70,80.0,-20.0,-1.8398238e+06,-7.1195775e+06,0.0,0.0,-0.005
71,60.0,-20.0,-1.2634489e+06,4.243261e+06,0.0,0.0,-0.055
72,80.0,20.0,7.6150145e+06,1.2386567e+07,0.0,0.0,-0.055
73,60.0,-20.0,-1.7340781e+06,-3.6595452e+06,0.0,0.0,-0.005
74,80.0,20.0,981539.5,1.1766346e+07,0.0,0.0,-0.055
75,100.0,20.0,3.132839e+06,-6.6456415e+06,0.0,0.0,-0.005
76,80.0,-20.0,-1.6298094e+06,-3.5827068e+06,0.0,0.0,-0.005
77,60.0,-20.0,-1.6794215e+06,1.209039e+06,0.0,0.0,-0.055
78,40.0,-20.0,-534315.7,920749.94,0.0,0.0,-0.055
79,20.0,-20.0,-1.082875e+06,-2086.378,0.0,0.0,-0.005
80,40.0,20.0,4.077292e+06,-1.2893216e+07,0.0,0.0,-0.005
81,60.0,20.0,3.076134e+06,8.953138e+06,0.0,0.0,-0.055
82,40.0,-20.0,-2.4389635e+06,4.904292e+06,0.0,0.0,-0.055
83,60.0,20.0,677895.4,-6.408836e+06,0.0,0.0,-0.005
84,40.0,-20.0,-2.3302368e+06,-4.974622e+06,0.0,0.0,-0.005
85,20.0,-20.0,-2.918478e+06,-1.1353899e+07,0.0,0.0,-0.005
86,40.0,20.0,884763.44,-95801.016,0.0,0.0,-0.005
87,60.0,20.0,1.3775105e+06,3.1769928e+06,0.0,0.0,-0.055
88,40.0,-20.0,-421819.88,3.1706732e+06,0.0,0.0,-0.055
89,20.0,-20.0,-9.599874e+06,404386.12,0.0,0.0,-0.055
90,40.0,20.0,2.402437e+06,475549.1,0.0,0.0,-0.055
91,60.0,20.0,7.845653e+06,4.7066755e+06,0.0,0.0,-0.055
92,40.0,-20.0,-7.779274e+06,5.8729335e+06,0.0,0.0,-0.055
93,20.0,-20.0,-3.8852188e+06,1.0427886e+06,0.0,0.0,-0.055
94,0.0,-20.0,-6.395123e+06,-8.294014e+06,0.0,0.0,-0.005
95,0.0,-20.0,-4.1071645e+06,4.26034e+06,0.0,0.0,-0.055
96,20.0,20.0,3.9781472e+06,7.9410215e+06,0.0,0.0,-0.055
97,40.0,20.0,2.7877772e+06,4.8697915e+06,0.0,0.0,-0.055
98,60.0,20.0,1.0319905e+06,-530581.3,0.0,0.0,-0.005
99,80.0,20.0,2.225829e+06,-3.2707318e+06,0.0,0.0,-0.005
100,60.0,-20.0,-7.936548e+06,-3.9045145e+06,0.0,0.0,-0.005
101,40.0,-20.0,-1.6253842e+06,846949.2,0.0,0.0,-0.055
102,20.0,-20.0,-950999.7,-934832.5,0.0,0.0,-0.005
103,0.0,-20.0,-3.2394762e+06,1.2290854e+07,0.0,0.0,-0.055
104,0.0,-20.0,-6.449345e+06,4.0524568e+06,0.0,0.0,-0.055
105,0.0,-20.0,-541328.2,-2.1339532e+06,0.0,0.0,-0.005
106,0.0,-20.0,-490037.25,-9.306663e+06,0.0,0.0,-0.005
107,20.0,20.0,2.2019822e+06,-4.60915e+06,0.0,0.0,-0.005
108,0.0,-20.0,-656335.0,6.355469e+06,0.0,0.0,-0.055
109,20.0,20.0,4.064771e+06,5.410937e+06,0.0,0.0,-0.055
110,0.0,-20.0,-253357.34,1.1801114e+07,0.0,0.0,-0.055
111,20.0,20.0,1.8201685e+06,-4.2077365e+06,0.0,0.0,-0.005
112,40.0,20.0,2.410964e+06,1.5216728e+06,0.0,0.0,-0.055
113,60.0,20.0,6.964964e+06,-1.760806e+07,0.0,0.0,-0.005
114,80.0,20.0,603552.25,108404.93,0.0,0.0,-0.055
115,60.0,-20.0,-1.3490905e+06,-2.8306565e+06,0.0,0.0,-0.005
116,40.0,-20.0,-2.520188e+06,-51647.445,0.0,0.0,-0.005
117,20.0,-20.0,-1.5445614e+06,-2.187863e+06,0.0,0.0,-0.005
118,0.0,-20.0,-3.147198e+06,7.658088e+06,0.0,0.0,-0.055
119,0.0,-20.0,-1.4040669e+06,-1.4180406e+06,0.0,0.0,-0.005
120,20.0,20.0,1.6647748e+06,2.6691655e+06,0.0,0.0,-0.055
121,40.0,20.0,2.055993e+06,-2.5242678e+06,0.0,0.0,-0.005
122,20.0,-20.0,-816199.3,1.2049869e+06,0.0,0.0,-0.055
123,40.0,20.0,1.7754758e+06,-6.705355e+06,0.0,0.0,-0.005
124,20.0,-20.0,-5.33235e+06,2.700277e+06,0.0,0.0,-0.055
125,0.0,-20.0,-1.9736211e+06,2.9071692e+06,0.0,0.0,-0.055
126,0.0,-20.0,-1.4738945e+06,-3.6727318e+06,0.0,0.0,-0.005
127,0.0,-20.0,-15624.64,3.8379145e+06,0.0,0.0,-0.055
128,20.0,20.0,2.9289578e+06,-4.8026405e+06,0.0,0.0,-0.005
129,0.0,-20.0,-5.176663e+06,-5.1488345e+06,0.0,0.0,-0.005
130,20.0,20.0,8.2736725e+06,430033.47,0.0,0.0,-0.055
131,0.0,-20.0,-767792.44,-9.02611e+06,0.0,0.0,-0.005
132,0.0,-20.0,-104275.64,-5.831726e+06,0.0,0.0,-0.005
133,20.0,20.0,611564.5,1.5132571e+06,0.0,0.0,-0.055
134,40.0,20.0,1.8190261e+06,-2.8645495e+06,0.0,0.0,-0.005
135,20.0,-20.0,-138950.81,-3.868919e+06,0.0,0.0,-0.005
136,40.0,20.0,987675.9,5.3133e+06,0.0,0.0,-0.055
137,20.0,-20.0,-3.1564388e+06,5.013835e+06,0.0,0.0,-0.055
138,0.0,-20.0,-4.549784e+06,8.015907e+06,0.0,0.0,-0.055
139,0.0,-20.0,-429876.3,-6.4331155e+06,0.0,0.0,-0.005
140,20.0,20.0,401187.0,6.4398625e+06,0.0,0.0,-0.055
141,0.0,-20.0,-3.4315815e+06,-1.0760304e+06,0.0,0.0,-0.005
142,0.0,-20.0,-1.4538945e+06,1.832783e+06,0.0,0.0,-0.055
143,20.0,20.0,1.1794522e+06,-6.1072335e+06,0.0,0.0,-0.005
144,0.0,-20.0,-601962.44,-9.022988e+06,0.0,0.0,-0.005
145,0.0,-20.0,-318026.8,7.523363e+06,0.0,0.0,-0.055
146,20.0,20.0,961718.06,15416.499,0.0,0.0,-0.055
147,0.0,-20.0,-1.4856632e+06,-2.6465035e+06,0.0,0.0,-0.005
148,0.0,-20.0,-5.2534975e+06,6.792911e+06,0.0,0.0,-0.055
149,0.0,-20.0,-4.902032e+06,433998.6,0.0,0.0,-0.055
150,20.0,20.0,739567.4,-4.0508105e+06,0.0,0.0,-0.005
151,40.0,20.0,4.817929e+06,3.4605665e+06,0.0,0.0,-0.055
152,20.0,-20.0,-2.783831e+06,4.2898935e+06,0.0,0.0,-0.055
153,40.0,20.0,3.5245728e+06,5.727613e+06,0.0,0.0,-0.055
154,60.0,20.0,2.1103748e+06,-1.9221668e+06,0.0,0.0,-0.005
155,80.0,20.0,6.584503e+06,-4.2559135e+06,0.0,0.0,-0.005
156,60.0,-20.0,-4.218985e+06,-653261.9,0.0,0.0,-0.005
157,40.0,-20.0,-5.537362e+06,-5.573527e+06,0.0,0.0,-0.005
158,60.0,20.0,3.6503022e+06,4.969419e+06,0.0,0.0,-0.055
159,80.0,20.0,3.5876935e+06,2.8723612e+06,0.0,0.0,-0.055
160,100.0,20.0,1.6151198e+06,4.1380762e+06,0.0,0.0,-0.055
161,80.0,-20.0,-1.0649579e+06,1.4124118e+06,0.0,0.0,-0.055
162,100.0,20.0,218251.19,9.284752e+06,0.0,0.0,-0.055
163,120.0,20.0,5.1803055e+06,-5.9038535e+06,0.0,0.0,-0.005
164,120.0,20.0,4.331657e+06,-2.3773602e+06,0.0,0.0,-0.005
165,120.0,20.0,4.214506e+06,-4.66279e+06,0.0,0.0,-0.005
166,100.0,-20.0,-2.689394e+06,6.0955455e+06,0.0,0.0,-0.055
167,120.0,20.0,254913.9,8.706194e+06,0.0,0.0,9.945
168,100.0,-20.0,-2.1506925e+06,6.810878e+06,0.0,0.0,-0.055
169,120.0,20.0,198005.9,3.925959e+06,0.0,0.0,-0.055
170,100.0,-20.0,-4.570711e+06,1.7835208e+06,0.0,0.0,-0.055
171,120.0,20.0,2.3762585e+06,2.7959838e+06,0.0,0.0,-0.055
172,100.0,-20.0,-1.519037e+06,6.4907385e+06,0.0,0.0,-0.055
173,80.0,-20.0,-6.508388e+06,-9.585872e+06,0.0,0.0,-0.005
174,60.0,-20.0,-4.781663e+06,1.0861701e+06,0.0,0.0,-0.055
175,80.0,20.0,2.408018e+06,3.5140978e+06,0.0,0.0,-0.055
176,100.0,20.0,2.8709665e+06,52993.883,0.0,0.0,-0.055
177,80.0,-20.0,-282294.44,-1.0816831e+07,0.0,0.0,-0.005
178,100.0,20.0,2.2515e+06,3.332348e+06,0.0,0.0,-0.055
179,80.0,-20.0,-950770.3,5.3911925e+06,0.0,0.0,-0.055
180,100.0,20.0,6.036847e+06,-5.277252e+06,0.0,0.0,-0.005
181,80.0,-20.0,-3.753828e+06,4.3068735e+06,0.0,0.0,-0.055
182,60.0,-20.0,-1.5996332e+06,-9.628832e+06,0.0,0.0,-0.005
183,40.0,-20.0,-3.1165775e+06,-5.890548e+06,0.0,0.0,-0.005
184,20.0,-20.0,-803749.9,3.1311575e+06,0.0,0.0,-0.055
185,0.0,-20.0,-1.7896112e+06,7.600931e+06,0.0,0.0,-0.055
186,20.0,20.0,835528.7,-770424.9,0.0,0.0,-0.005
187,0.0,-20.0,-4.0435398e+06,-964144.44,0.0,0.0,-0.005
188,20.0,20.0,1.174995e+06,6.7767935e+06,0.0,0.0,-0.055
189,40.0,20.0,292805.7,-1.6547678e+06,0.0,0.0,-0.005
190,60.0,20.0,394555.88,-6.7431775e+06,0.0,0.0,-0.005
191,80.0,20.0,3.4078198e+06,-6.4042785e+06,0.0,0.0,-0.005
192,100.0,20.0,336665.47,-4.2342615e+06,0.0,0.0,-0.005
193,80.0,-20.0,-594255.7,2.669385e+06,0.0,0.0,-0.055
194,100.0,20.0,4.772881e+06,1.3878169e+07,0.0,0.0,-0.055
195,120.0,20.0,2.0262626e+06,-9.033923e+06,0.0,0.0,-0.005
196,120.0,20.0,400694.4,8.637322e+06,0.0,0.0,9.945
197,100.0,-20.0,-2.061954e+06,-7.6521625e+06,0.0,0.0,-0.005
198,120.0,20.0,2.5409398e+06,3.1915025e+06,0.0,0.0,-0.055
199,120.0,20.0,3.3809985e+06,-5.4371955e+06,0.0,0.0,-0.005
200,120.0,20.0,91079.34,-1.0773734e+07,0.0,0.0,-0.005
201,120.0,20.0,2.549362e+06,79607.086,0.0,0.0,-0.055
202,100.0,-20.0,-1.3603068e+06,-1.386379e+06,0.0,0.0,-0.005
203,120.0,20.0,6.745744e+06,5.6760945e+06,0.0,0.0,-0.055
204,100.0,-20.0,-16704.244,-2.4132665e+06,0.0,0.0,-0.005
205,80.0,-20.0,-6.3680295e+06,-8.0128715e+06,0.0,0.0,-0.005
206,100.0,20.0,3.3174675e+06,-4.2582595e+06,0.0,0.0,-0.005
207,80.0,-20.0,-614785.2,1.2069756e+06,0.0,0.0,-0.055
208,60.0,-20.0,-3.8786948e+06,7.3248725e+06,0.0,0.0,-0.055
209,80.0,20.0,2.6885998e+06,2.4969542e+06,0.0,0.0,-0.055
210,60.0,-20.0,-206574.06,491630.38,0.0,0.0,-0.055
211,80.0,20.0,5.220508e+06,-628504.3,0.0,0.0,-0.005
212,60.0,-20.0,-2.7934628e+06,2.2031868e+06,0.0,0.0,-0.055
213,40.0,-20.0,-3.1087145e+06,-6.1889195e+06,0.0,0.0,-0.005
214,60.0,20.0,364182.3,7.7667875e+06,0.0,0.0,-0.055
215,40.0,-20.0,-2.2564625e+06,6.601841e+06,0.0,0.0,-0.055
216,60.0,20.0,6.6954455e+06,3.192677e+06,0.0,0.0,-0.055
217,40.0,-20.0,-2.3261402e+06,-7.2677905e+06,0.0,0.0,-0.005
218,60.0,20.0,4.6714115e+06,-4.499586e+06,0.0,0.0,-0.005
219,40.0,-20.0,-62144.8,2.2918125e+06,0.0,0.0,-0.055
220,20.0,-20.0,-5.5666005e+06,-3.1040038e+06,0.0,0.0,-0.005
221,40.0,20.0,500808.28,5.8454045e+06,0.0,0.0,-0.055
222,20.0,-20.0,-4.644211e+06,-1.9831235e+06,0.0,0.0,-0.005
223,0.0,-20.0,-2.0523895e+06,-1.4287829e+06,0.0,0.0,-0.005
224,20.0,20.0,2.5364475e+06,-4.545659e+06,0.0,0.0,-0.005
225,40.0,20.0,343586.44,-2.4615595e+06,0.0,0.0,-0.005
226,60.0,20.0,4.4095675e+06,-6.4368775e+06,0.0,0.0,-0.005
