Step,Position,Velocity,Action_Vel_Cmd,Action_Lick_Cmd,Critic_Value,Policy_StdDev,Reward
1,81.339,20.0,1104.977,12681.07,0.0,0.0,-0.055
2,61.339,-20.0,-2106.642,11617.822,0.0,0.0,-0.055
3,81.339,20.0,1334.011,14286.126,0.0,0.0,-0.055
4,61.339,-20.0,-11804.425,-3487.607,0.0,0.0,-0.005
5,41.339,-20.0,-702.396,12060.257,0.0,0.0,-0.055
6,21.339,-20.0,-1831.089,-21512.37,0.0,0.0,-0.005
7,41.339,20.0,20833.076,-11112.124,0.0,0.0,-0.005
8,21.339,-20.0,-1999.54,-4154.867,0.0,0.0,-0.005
9,41.339,20.0,6179.966,114.027,0.0,0.0,-0.055
10,61.339,20.0,9401.379,-22026.309,0.0,0.0,-0.005
11,81.339,20.0,5898.073,10507.048,0.0,0.0,-0.055
12,101.339,20.0,1744.716,2067.424,0.0,0.0,-0.055
13,120.0,20.0,8532.922,-16920.303,0.0,0.0,-0.005
14,100.0,-20.0,-13519.903,7978.342,0.0,0.0,-0.055
15,80.0,-20.0,-10399.879,-14195.459,0.0,0.0,-0.005
16,60.0,-20.0,-12839.342,-8824.741,0.0,0.0,-0.005
17,40.0,-20.0,-340.659,-20194.426,0.0,0.0,-0.005
18,60.0,20.0,17794.201,-3317.413,0.0,0.0,-0.005
19,80.0,20.0,16491.13,15861.898,0.0,0.0,-0.055
20,60.0,-20.0,-22332.293,7456.163,0.0,0.0,-0.055
21,80.0,20.0,10413.467,-11639.311,0.0,0.0,-0.005
22,60.0,-20.0,-9584.334,-8186.608,0.0,0.0,-0.005
23,40.0,-20.0,-17239.436,1134.876,0.0,0.0,-0.055
24,20.0,-20.0,-11159.657,-10624.712,0.0,0.0,-0.005
25,40.0,20.0,8339.228,21877.742,0.0,0.0,-0.055
26,20.0,-20.0,-9462.03,7329.676,0.0,0.0,-0.055
27,40.0,20.0,13366.344,13655.91,0.0,0.0,-0.055
28,60.0,20.0,4490.9,16146.835,0.0,0.0,-0.055
29,80.0,20.0,771.223,14258.254,0.0,0.0,-0.055
30,100.0,20.0,14730.322,16559.812,0.0,0.0,-0.055
31,120.0,20.0,16277.344,-12402.099,0.0,0.0,-0.005
32,120.0,20.0,2966.761,7379.876,0.0,0.0,-0.055
33,120.0,20.0,6058.368,-5139.062,0.0,0.0,-0.005
34,100.0,-20.0,-1099.604,-8727.622,0.0,0.0,-0.005
35,120.0,20.0,7794.262,-5284.566,0.0,0.0,-0.005
36,120.0,20.0,21187.074,-104.523,0.0,0.0,-0.005
37,100.0,-20.0,-13180.828,-10230.145,0.0,0.0,-0.005
38,120.0,20.0,108.178,6919.116,0.0,0.0,-0.055
39,100.0,-20.0,-19334.309,4950.968,0.0,0.0,-0.055
40,120.0,20.0,2170.024,18049.076,0.0,0.0,-0.055
41,100.0,-20.0,-19603.75,-1898.384,0.0,0.0,-0.005
42,80.0,-20.0,-5661.862,-9231.879,0.0,0.0,-0.005
43,100.0,20.0,1665.914,577.928,0.0,0.0,-0.055
44,80.0,-20.0,-8733.19,5723.432,0.0,0.0,-0.055
45,60.0,-20.0,-1434.938,-10168.402,0.0,0.0,-0.005
46,40.0,-20.0,-1282.676,9624.141,0.0,0.0,-0.055
47,20.0,-20.0,-13731.578,-3876.176,0.0,0.0,-0.005
48,0.0,-20.0,-1565.72,1803.208,0.0,0.0,-0.055
49,0.0,-20.0,-4027.295,-200.162,0.0,0.0,-0.005
50,0.0,-20.0,-9669.618,-23005.748,0.0,0.0,-0.005
51,20.0,20.0,13514.911,-43007.977,0.0,0.0,-0.005
52,40.0,20.0,10068.935,5901.064,0.0,0.0,-0.055
53,60.0,20.0,7813.262,9044.928,0.0,0.0,-0.055
54,80.0,20.0,8170.882,-2425.536,0.0,0.0,-0.005
55,100.0,20.0,2377.846,4232.9,0.0,0.0,-0.055
56,80.0,-20.0,-6097.524,-494.037,0.0,0.0,-0.005
57,60.0,-20.0,-191.559,-7684.481,0.0,0.0,-0.005
58,80.0,20.0,18433.352,9873.741,0.0,0.0,-0.055
59,60.0,-20.0,-414.42,1595.998,0.0,0.0,-0.055
60,40.0,-20.0,-5626.207,11513.334,0.0,0.0,-0.055
61,60.0,20.0,15951.412,10179.3,0.0,0.0,-0.055
62,80.0,20.0,16604.49,14314.758,0.0,0.0,-0.055
63,100.0,20.0,18875.03,-2026.527,0.0,0.0,-0.005
64,120.0,20.0,5956.94,1357.927,0.0,0.0,9.945
65,100.0,-20.0,-8248.114,19656.404,0.0,0.0,-0.055
66,120.0,20.0,14621.172,-5645.522,0.0,0.0,-0.005
67,120.0,20.0,14082.127,-596.93,0.0,0.0,-0.005
68,100.0,-20.0,-11652.036,13902.689,0.0,0.0,-0.055
69,80.0,-20.0,-6122.794,9523.767,0.0,0.0,-0.055
70,60.0,-20.0,-1628.075,11240.07,0.0,0.0,-0.055
71,40.0,-20.0,-5782.882,17251.162,0.0,0.0,-0.055
72,60.0,20.0,3992.931,9078.522,0.0,0.0,-0.055
73,80.0,20.0,1929.571,-6207.13,0.0,0.0,-0.005
74,100.0,20.0,22563.863,1571.118,0.0,0.0,-0.055
75,120.0,20.0,2702.138,-13239.084,0.0,0.0,-0.005
76,100.0,-20.0,-20592.068,20643.572,0.0,0.0,-0.055
77,80.0,-20.0,-578.42,-14663.3,0.0,0.0,-0.005
78,60.0,-20.0,-8175.366,-10149.576,0.0,0.0,-0.005
79,80.0,20.0,18064.57,-34393.5,0.0,0.0,-0.005
80,60.0,-20.0,-5339.259,5406.088,0.0,0.0,-0.055
81,40.0,-20.0,-10381.401,14642.553,0.0,0.0,-0.055
82,20.0,-20.0,-908.4,8002.944,0.0,0.0,-0.055
83,0.0,-20.0,-10773.335,20153.924,0.0,0.0,-0.055
84,0.0,-20.0,-2805.862,3266.165,0.0,0.0,-0.055
85,0.0,-20.0,-114.185,-12134.103,0.0,0.0,-0.005
86,20.0,20.0,2040.281,-9475.246,0.0,0.0,-0.005
87,40.0,20.0,2209.424,15077.75,0.0,0.0,-0.055
88,60.0,20.0,10260.838,-16079.864,0.0,0.0,-0.005
89,40.0,-20.0,-11827.948,-3497.74,0.0,0.0,-0.005
90,60.0,20.0,1097.569,-4145.714,0.0,0.0,-0.005
91,80.0,20.0,7210.908,4664.602,0.0,0.0,-0.055
92,100.0,20.0,6145.918,6160.654,0.0,0.0,-0.055
93,120.0,20.0,7769.325,-4982.706,0.0,0.0,-0.005
94,100.0,-20.0,-5982.891,15078.526,0.0,0.0,-0.055
95,120.0,20.0,6557.116,15175.988,0.0,0.0,9.945
96,100.0,-20.0,-15929.706,-10271.522,0.0,0.0,-0.005
97,80.0,-20.0,-9421.621,2875.402,0.0,0.0,-0.055
98,60.0,-20.0,-2584.441,-15792.512,0.0,0.0,-0.005
99,80.0,20.0,9667.892,-10842.039,0.0,0.0,-0.005
100,60.0,-20.0,-4170.877,-9631.498,0.0,0.0,-0.005
101,80.0,20.0,9708.199,-2933.915,0.0,0.0,-0.005
102,100.0,20.0,6557.427,-5365.011,0.0,0.0,-0.005
103,120.0,20.0,9979.781,-3318.42,0.0,0.0,-0.005
104,100.0,-20.0,-889.09,-7043.269,0.0,0.0,-0.005
105,80.0,-20.0,-1778.182,15635.401,0.0,0.0,-0.055
106,100.0,20.0,4441.121,12824.581,0.0,0.0,-0.055
