Step,Position,Velocity,Action_Vel_Cmd,Action_Lick_Cmd,Critic_Value,Policy_StdDev,Reward
1,97.484,18.295,18.295,4.382,0.0,0.0,-0.055
2,117.484,20.0,25.827,1.801,0.0,0.0,-0.055
3,97.484,-20.0,-22.443,0.111,0.0,0.0,-0.055
4,81.592,-15.893,-15.893,2.531,0.0,0.0,-0.055
5,61.592,-20.0,-27.479,-0.921,0.0,0.0,-0.005
6,41.592,-20.0,-21.644,1.885,0.0,0.0,-0.055
7,21.592,-20.0,-21.856,0.656,0.0,0.0,-0.055
8,7.343,-14.249,-14.249,2.917,0.0,0.0,-0.055
9,0.0,-16.77,-16.77,2.443,0.0,0.0,9.945
10,11.261,11.261,11.261,-0.378,0.0,0.0,-0.005
11,30.552,19.291,19.291,-1.087,0.0,0.0,-0.005
12,50.552,20.0,24.998,-1.162,0.0,0.0,-0.005
13,70.552,20.0,26.601,-3.732,0.0,0.0,-0.005
14,90.552,20.0,24.688,0.239,0.0,0.0,-0.055
15,110.552,20.0,25.997,-1.295,0.0,0.0,-0.005
16,120.0,20.0,31.889,0.47,0.0,0.0,-0.055
17,103.875,-16.125,-16.125,3.119,0.0,0.0,-0.055
18,85.39,-18.485,-18.485,0.625,0.0,0.0,-0.055
19,65.39,-20.0,-25.89,-0.878,0.0,0.0,-0.005
20,49.98,-15.41,-15.41,0.833,0.0,0.0,-0.055
21,29.98,-20.0,-20.74,3.497,0.0,0.0,-0.055
22,12.809,-17.171,-17.171,1.559,0.0,0.0,-0.055
23,0.0,-20.0,-20.45,1.964,0.0,0.0,9.945
24,20.0,20.0,22.053,-2.198,0.0,0.0,-0.005
25,40.0,20.0,22.381,-0.648,0.0,0.0,-0.005
26,60.0,20.0,22.472,-1.392,0.0,0.0,-0.005
27,70.597,10.597,10.597,-3.67,0.0,0.0,-0.005
28,90.597,20.0,20.194,0.059,0.0,0.0,-0.055
29,110.597,20.0,28.121,1.667,0.0,0.0,-0.055
30,120.0,20.0,23.929,2.12,0.0,0.0,-0.055
31,101.324,-18.676,-18.676,2.949,0.0,0.0,-0.055
32,81.324,-20.0,-20.296,1.068,0.0,0.0,-0.055
33,61.324,-20.0,-26.85,3.24,0.0,0.0,-0.055
34,43.997,-17.327,-17.327,2.589,0.0,0.0,-0.055
35,26.116,-17.881,-17.881,0.015,0.0,0.0,-0.055
36,6.574,-19.542,-19.542,2.091,0.0,0.0,-0.055
37,0.0,-16.555,-16.555,3.257,0.0,0.0,9.945
38,20.0,20.0,20.935,0.186,0.0,0.0,-0.055
39,36.597,16.597,16.597,-2.497,0.0,0.0,-0.005
40,55.746,19.149,19.149,-1.534,0.0,0.0,-0.005
41,75.746,20.0,21.743,-2.701,0.0,0.0,-0.005
42,95.746,20.0,24.937,3.207,0.0,0.0,-0.055
43,113.491,17.745,17.745,0.223,0.0,0.0,-0.055
44,120.0,15.746,15.746,-0.825,0.0,0.0,-0.005
45,120.0,14.016,14.016,-1.45,0.0,0.0,-0.005
46,120.0,18.964,18.964,2.133,0.0,0.0,-0.055
47,100.0,-20.0,-20.554,5.783,0.0,0.0,-0.055
48,80.0,-20.0,-21.812,-0.101,0.0,0.0,-0.005
49,60.0,-20.0,-24.81,0.742,0.0,0.0,-0.055
50,40.636,-19.364,-19.364,0.687,0.0,0.0,-0.055
51,20.636,-20.0,-22.906,3.472,0.0,0.0,-0.055
52,3.561,-17.075,-17.075,1.463,0.0,0.0,-0.055
53,0.0,-15.701,-15.701,4.87,0.0,0.0,9.945
54,19.947,19.947,19.947,2.545,0.0,0.0,-0.055
55,37.772,17.825,17.825,-1.823,0.0,0.0,-0.005
56,49.87,12.098,12.098,-1.14,0.0,0.0,-0.005
57,69.87,20.0,21.769,0.758,0.0,0.0,-0.055
58,89.87,20.0,28.609,1.761,0.0,0.0,-0.055
59,109.87,20.0,28.206,0.993,0.0,0.0,-0.055
60,120.0,20.0,23.809,-0.018,0.0,0.0,-0.005
61,120.0,20.0,21.519,0.685,0.0,0.0,-0.055
62,100.0,-20.0,-28.487,0.728,0.0,0.0,-0.055
63,80.0,-20.0,-22.457,4.935,0.0,0.0,-0.055
64,60.0,-20.0,-29.954,2.137,0.0,0.0,-0.055
65,42.785,-17.215,-17.215,1.038,0.0,0.0,-0.055
66,22.785,-20.0,-26.022,-0.999,0.0,0.0,-0.005
67,2.785,-20.0,-20.409,0.609,0.0,0.0,9.945
68,22.785,20.0,20.407,-1.875,0.0,0.0,-0.005
69,42.785,20.0,25.327,-0.721,0.0,0.0,-0.005
70,62.785,20.0,22.049,-1.367,0.0,0.0,-0.005
71,73.064,10.278,10.278,1.335,0.0,0.0,-0.055
72,93.064,20.0,27.13,-1.636,0.0,0.0,-0.005
73,113.064,20.0,20.868,0.305,0.0,0.0,-0.055
74,120.0,20.0,27.359,2.834,0.0,0.0,-0.055
75,100.0,-20.0,-21.223,0.542,0.0,0.0,-0.055
76,82.025,-17.975,-17.975,-2.92,0.0,0.0,-0.005
77,62.025,-20.0,-21.773,-1.129,0.0,0.0,-0.005
78,52.95,-9.075,-9.075,-3.186,0.0,0.0,-0.005
79,36.457,-16.492,-16.492,2.765,0.0,0.0,-0.055
80,16.457,-20.0,-29.351,-2.082,0.0,0.0,-0.005
81,0.0,-18.922,-18.922,1.158,0.0,0.0,9.945
