Step,Position,Velocity,Action_Vel_Cmd,Action_Lick_Cmd,Critic_Value,Policy_StdDev,Reward
1,41.339,-20.0,-1627.409,321.068,0.0,0.0,-0.055
2,21.339,-20.0,-427.547,-1010.399,0.0,0.0,-0.005
3,1.339,-20.0,-3813.714,-44.527,0.0,0.0,-0.005
4,0.0,-20.0,-660.96,358.082,0.0,0.0,-0.055
5,20.0,20.0,3535.858,-739.521,0.0,0.0,-0.005
6,0.0,-20.0,-4038.603,-631.591,0.0,0.0,-0.005
7,0.0,-20.0,-5174.991,-1294.204,0.0,0.0,-0.005
8,20.0,20.0,6632.837,-1372.974,0.0,0.0,-0.005
9,0.0,-20.0,-2744.902,251.684,0.0,0.0,-0.055
10,20.0,20.0,3260.432,-764.327,0.0,0.0,-0.005
11,40.0,20.0,2092.631,1035.502,0.0,0.0,-0.055
12,20.0,-20.0,-831.332,1576.103,0.0,0.0,-0.055
13,40.0,20.0,2026.468,-463.312,0.0,0.0,-0.005
14,20.0,-20.0,-6479.991,1244.551,0.0,0.0,-0.055
15,40.0,20.0,2324.355,1192.166,0.0,0.0,-0.055
16,60.0,20.0,1266.706,-1074.516,0.0,0.0,-0.005
17,40.0,-20.0,-3168.461,382.88,0.0,0.0,-0.055
18,60.0,20.0,1190.315,57.206,0.0,0.0,-0.055
19,40.0,-20.0,-1500.955,1329.904,0.0,0.0,-0.055
20,60.0,20.0,1010.989,-479.819,0.0,0.0,-0.005
21,80.0,20.0,706.544,1155.517,0.0,0.0,-0.055
22,100.0,20.0,6278.364,590.464,0.0,0.0,-0.055
23,120.0,20.0,2359.928,-505.512,0.0,0.0,-0.005
24,100.0,-20.0,-5014.361,595.526,0.0,0.0,-0.055
25,120.0,20.0,8056.394,191.935,0.0,0.0,9.945
26,100.0,-20.0,-4950.043,-42.368,0.0,0.0,-0.005
27,80.0,-20.0,-4938.716,-629.05,0.0,0.0,-0.005
28,60.0,-20.0,-454.85,1739.35,0.0,0.0,-0.055
29,40.0,-20.0,-2775.153,-1122.075,0.0,0.0,-0.005
30,20.0,-20.0,-529.816,1902.472,0.0,0.0,-0.055
31,40.0,20.0,6118.873,-7.144,0.0,0.0,-0.005
32,20.0,-20.0,-1637.418,-196.557,0.0,0.0,-0.005
33,0.0,-20.0,-38.68,638.339,0.0,0.0,-0.055
34,0.0,-20.0,-1746.67,-1561.868,0.0,0.0,-0.005
35,0.0,-20.0,-1881.691,31.395,0.0,0.0,-0.055
36,0.0,-20.0,-5268.944,72.395,0.0,0.0,-0.055
37,20.0,20.0,2140.312,-255.23,0.0,0.0,-0.005
38,40.0,20.0,10632.598,115.028,0.0,0.0,-0.055
39,20.0,-20.0,-513.976,-105.506,0.0,0.0,-0.005
40,0.0,-20.0,-5008.69,-978.545,0.0,0.0,-0.005
41,20.0,20.0,3567.029,1010.121,0.0,0.0,-0.055
