Step,Position,Velocity,Action_Vel_Cmd,Action_Lick_Cmd,Critic_Value,Policy_StdDev,Reward
1,74.296,20.0,20.837,-1.02,0.0,0.0,-0.005
2,93.376,19.079,19.079,1.656,0.0,0.0,-0.055
3,110.488,17.112,17.112,-0.164,0.0,0.0,-0.005
4,120.0,17.534,17.534,-0.186,0.0,0.0,-0.005
5,120.0,18.464,18.464,-2.685,0.0,0.0,-0.005
6,120.0,18.45,18.45,-1.071,0.0,0.0,-0.005
7,120.0,19.286,19.286,0.122,0.0,0.0,-0.055
8,100.0,-20.0,-21.003,5.512,0.0,0.0,-0.055
9,82.125,-17.875,-17.875,1.911,0.0,0.0,-0.055
10,62.125,-20.0,-21.343,-0.599,0.0,0.0,-0.005
11,42.588,-19.536,-19.536,2.949,0.0,0.0,-0.055
12,22.816,-19.772,-19.772,1.501,0.0,0.0,-0.055
13,2.929,-19.887,-19.887,1.736,0.0,0.0,9.945
14,20.89,17.96,17.96,-4.162,0.0,0.0,-0.005
15,39.527,18.638,18.638,-2.594,0.0,0.0,-0.005
16,58.231,18.704,18.704,0.869,0.0,0.0,-0.055
17,77.2,18.968,18.968,-2.43,0.0,0.0,-0.005
18,95.089,17.89,17.89,0.345,0.0,0.0,-0.055
19,112.483,17.394,17.394,-0.534,0.0,0.0,-0.005
20,120.0,20.0,21.204,-3.533,0.0,0.0,-0.005
21,120.0,20.0,20.061,-0.354,0.0,0.0,-0.005
22,120.0,19.765,19.765,4.871,0.0,0.0,-0.055
23,100.0,-20.0,-22.108,-0.563,0.0,0.0,-0.005
24,80.0,-20.0,-20.43,3.939,0.0,0.0,-0.055
25,60.742,-19.258,-19.258,-1.242,0.0,0.0,-0.005
26,40.742,-20.0,-20.443,1.062,0.0,0.0,-0.055
27,20.943,-19.799,-19.799,1.042,0.0,0.0,-0.055
28,0.943,-20.0,-20.755,-0.736,0.0,0.0,-0.005
29,0.0,-20.0,-24.157,1.189,0.0,0.0,9.945
30,20.0,20.0,20.524,-2.249,0.0,0.0,-0.005
31,39.92,19.92,19.92,-1.102,0.0,0.0,-0.005
32,57.92,18.001,18.001,1.075,0.0,0.0,-0.055
33,77.608,19.688,19.688,-2.174,0.0,0.0,-0.005
34,96.836,19.227,19.227,3.286,0.0,0.0,-0.055
35,115.049,18.213,18.213,0.537,0.0,0.0,-0.055
36,120.0,18.7,18.7,1.703,0.0,0.0,-0.055
37,101.802,-18.198,-18.198,-1.828,0.0,0.0,-0.005
38,84.192,-17.61,-17.61,5.259,0.0,0.0,-0.055
39,64.864,-19.328,-19.328,2.235,0.0,0.0,-0.055
40,45.393,-19.47,-19.47,-1.491,0.0,0.0,-0.005
41,25.734,-19.659,-19.659,-1.515,0.0,0.0,-0.005
42,5.734,-20.0,-20.973,-1.755,0.0,0.0,-0.005
43,0.0,-20.0,-22.068,1.761,0.0,0.0,9.945
44,20.0,20.0,20.797,-3.911,0.0,0.0,-0.005
45,40.0,20.0,21.075,-3.949,0.0,0.0,-0.005
46,58.051,18.051,18.051,-0.68,0.0,0.0,-0.005
47,77.98,19.929,19.929,0.233,0.0,0.0,-0.055
48,97.579,19.6,19.6,-1.351,0.0,0.0,-0.005
49,116.047,18.468,18.468,1.039,0.0,0.0,-0.055
50,120.0,20.0,20.696,-0.417,0.0,0.0,-0.005
51,120.0,20.0,20.0,-0.978,0.0,0.0,-0.005
52,120.0,17.11,17.11,-1.754,0.0,0.0,-0.005
53,120.0,20.0,21.543,2.555,0.0,0.0,-0.055
54,100.0,-20.0,-20.546,0.241,0.0,0.0,-0.055
55,80.0,-20.0,-20.53,3.355,0.0,0.0,-0.055
56,60.0,-20.0,-21.443,1.721,0.0,0.0,-0.055
57,40.0,-20.0,-20.435,2.295,0.0,0.0,-0.055
58,21.843,-18.157,-18.157,-0.321,0.0,0.0,-0.005
59,1.843,-20.0,-20.849,6.813,0.0,0.0,9.945
60,21.843,20.0,20.345,-3.453,0.0,0.0,-0.005
61,41.843,20.0,21.493,-2.587,0.0,0.0,-0.005
62,60.168,18.325,18.325,0.097,0.0,0.0,-0.055
63,79.428,19.26,19.26,-0.241,0.0,0.0,-0.005
64,99.428,20.0,20.238,-0.006,0.0,0.0,-0.005
65,119.428,20.0,22.074,1.086,0.0,0.0,-0.055
66,99.428,-20.0,-20.12,-2.55,0.0,0.0,-0.005
67,79.428,-20.0,-20.195,3.963,0.0,0.0,-0.055
68,59.428,-20.0,-24.145,1.884,0.0,0.0,-0.055
69,39.908,-19.52,-19.52,2.664,0.0,0.0,-0.055
70,19.96,-19.948,-19.948,3.761,0.0,0.0,-0.055
71,0.0,-20.0,-24.155,3.035,0.0,0.0,9.945
72,19.623,19.623,19.623,-1.575,0.0,0.0,-0.005
73,39.623,20.0,20.515,-3.252,0.0,0.0,-0.005
74,58.767,19.144,19.144,-5.949,0.0,0.0,-0.005
75,78.475,19.708,19.708,-3.503,0.0,0.0,-0.005
76,98.475,20.0,22.485,4.021,0.0,0.0,-0.055
77,116.416,17.941,17.941,-0.549,0.0,0.0,-0.005
78,120.0,19.181,19.181,0.756,0.0,0.0,-0.055
79,101.782,-18.218,-18.218,-1.255,0.0,0.0,-0.005
80,85.678,-16.105,-16.105,-0.392,0.0,0.0,-0.005
81,65.678,-20.0,-20.215,3.276,0.0,0.0,-0.055
82,45.678,-20.0,-20.266,2.489,0.0,0.0,-0.055
83,26.072,-19.606,-19.606,2.402,0.0,0.0,-0.055
84,6.072,-20.0,-20.473,-0.094,0.0,0.0,-0.005
85,0.0,-20.0,-20.339,-1.846,0.0,0.0,-0.005
86,0.0,-20.0,-21.112,-0.318,0.0,0.0,-0.005
87,0.0,-19.775,-19.775,2.859,0.0,0.0,9.945
88,18.705,18.705,18.705,2.395,0.0,0.0,-0.055
89,38.705,20.0,20.816,2.62,0.0,0.0,-0.055
90,58.705,20.0,20.648,-1.407,0.0,0.0,-0.005
91,76.796,18.091,18.091,0.033,0.0,0.0,-0.055
92,94.88,18.085,18.085,2.53,0.0,0.0,-0.055
93,114.88,20.0,22.325,1.377,0.0,0.0,-0.055
94,120.0,19.209,19.209,0.684,0.0,0.0,-0.055
