Step,Position,Velocity,Action_Vel_Cmd,Action_Lick_Cmd,Critic_Value,Policy_StdDev,Reward,Behaviour
1,53.216,9.76,9.76,0.335,-0.0505,0.0269,-0.015,nose_poke
2,52.978,-0.238,-0.238,-0.785,-0.0287,0.0276,-0.005,move
3,40.592,-12.386,-12.386,-0.052,-0.1186,0.0301,-0.005,move
4,58.213,17.62,17.62,-0.707,-0.0926,0.0138,-0.005,move
5,71.739,13.526,13.526,0.605,-0.0259,0.0125,-0.055,lick
6,63.035,-8.704,-8.704,0.957,-0.0991,0.0373,-0.055,lick
7,61.518,-1.518,-1.518,-0.392,-0.0715,0.0361,-0.005,move
8,65.356,3.838,3.838,-0.232,0.0541,0.0427,-0.005,move
9,48.232,-17.123,-17.123,-0.928,-0.162,0.0448,-0.005,move
10,47.071,-1.161,-1.161,-0.711,-0.0724,0.0152,-0.005,move
11,31.216,-15.856,-15.856,-0.1,-0.148,0.0276,-0.005,move
12,19.617,-11.598,-11.598,-0.406,-0.1285,0.011,-0.005,move
13,37.713,18.096,18.096,0.289,-0.0907,0.0078,-0.015,nose_poke
14,36.088,-1.626,-1.626,-0.457,0.0149,0.0043,-0.005,move
15,37.583,1.495,1.495,-0.75,-0.0277,0.0228,-0.005,move
16,57.079,19.495,19.495,-0.953,-0.0691,0.0265,-0.005,move
17,42.035,-15.043,-15.043,-0.302,-0.0928,0.0081,-0.005,move
18,47.393,5.358,5.358,-0.926,-0.051,0.0136,-0.005,move
19,37.814,-9.579,-9.579,0.426,-0.0913,0.0313,-0.015,nose_poke
20,31.735,-6.08,-6.08,0.432,-0.1013,0.0139,-0.015,nose_poke
21,26.801,-4.933,-4.933,0.616,-0.0913,0.0143,-0.055,lick
22,40.817,14.016,14.016,0.956,-0.0609,0.0141,-0.055,lick
23,34.646,-6.172,-6.172,0.836,-0.045,0.0134,-0.055,lick
24,43.429,8.783,8.783,-0.544,-0.0544,0.0155,-0.005,move
25,52.825,9.397,9.397,0.694,-0.0293,0.0244,-0.055,lick
26,48.868,-3.957,-3.957,0.383,-0.0384,0.0281,-0.015,nose_poke
27,64.133,15.265,15.265,-0.945,-0.0696,0.0258,-0.005,move
28,83.247,19.114,19.114,-0.335,0.0049,0.0298,-0.005,move
29,73.555,-9.692,-9.692,0.978,-0.0978,0.0361,-0.055,lick
30,60.396,-13.159,-13.159,0.521,-0.175,0.0401,-0.055,lick
31,50.595,-9.801,-9.801,-0.659,-0.1481,0.0278,-0.005,move
32,38.468,-12.127,-12.127,-0.103,-0.1313,0.0188,-0.005,move
33,50.065,11.597,11.597,0.954,-0.0622,0.0133,-0.055,lick
34,35.82,-14.245,-14.245,-0.773,-0.0965,0.0223,-0.005,move
35,50.1,14.28,14.28,0.801,-0.0734,0.0123,-0.055,lick
36,35.726,-14.374,-14.374,-0.723,-0.0912,0.0165,-0.005,move
37,42.338,6.612,6.612,-0.85,-0.0552,0.0122,-0.005,move
38,45.872,3.534,3.534,0.932,-0.0196,0.0278,-0.055,lick
39,49.1,3.228,3.228,0.626,-0.0273,0.0305,-0.055,lick
40,38.274,-10.826,-10.826,-0.854,-0.0842,0.0314,-0.005,move
41,51.183,12.91,12.91,-0.931,-0.0723,0.0136,-0.005,move
42,70.058,18.875,18.875,-0.992,-0.0494,0.02,-0.005,move
43,70.989,0.93,0.93,0.172,0.0226,0.029,-0.015,nose_poke
44,87.685,16.697,16.697,0.688,-0.0044,0.0509,-0.055,lick
45,74.426,-13.26,-13.26,0.893,-0.1335,0.0425,-0.055,lick
46,70.146,-4.28,-4.28,-0.749,-0.1225,0.0322,-0.005,move
47,71.534,1.388,1.388,0.866,0.043,0.0467,-0.055,lick
48,69.915,-1.619,-1.619,-0.747,-0.0507,0.051,-0.005,move
49,59.456,-10.459,-10.459,-0.502,-0.1212,0.0492,-0.005,move
50,76.373,16.917,16.917,-0.656,-0.0924,0.0215,-0.005,move
51,84.356,7.983,7.983,0.034,0.0471,0.0351,-0.015,nose_poke
52,100.488,16.133,16.133,0.593,0.003,0.0531,-0.055,lick
53,83.906,-16.582,-16.582,0.682,-0.1631,0.0498,-0.055,lick
54,89.961,6.055,6.055,0.988,0.0454,0.0275,-0.055,lick
55,79.207,-10.754,-10.754,0.909,-0.1404,0.057,-0.055,lick
56,95.384,16.177,16.177,-0.384,-0.0196,0.0402,-0.005,move
