Step,Position,Velocity,Action_Vel_Cmd,Action_Lick_Cmd,Critic_Value,Policy_StdDev,Reward,Behaviour
1,40.489,-8.043,-8.043,-0.777,-0.0707,0.0286,-0.005,move
2,28.477,-12.012,-12.012,0.556,-0.1393,0.0162,-0.055,lick
3,46.118,17.641,17.641,-0.885,-0.0864,0.0107,-0.005,move
4,36.909,-9.209,-9.209,-0.402,-0.039,0.0079,-0.005,move
5,20.662,-16.247,-16.247,-0.899,-0.153,0.0138,-0.005,move
6,6.879,-13.783,-13.783,-0.386,-0.1449,0.0079,-0.005,move
7,4.344,-2.535,-2.535,-0.174,-0.0548,0.0045,-0.005,move
8,0.0,-10.112,-10.112,-0.065,-0.085,0.0097,-0.005,move
9,0.0,-18.022,-18.022,0.589,-0.1174,0.0234,-0.055,lick
10,8.293,8.293,8.293,-0.984,-0.0467,0.0176,-0.005,move
11,0.0,-19.012,-19.012,0.987,-0.1679,0.0109,-0.055,lick
12,0.0,-10.966,-10.966,-0.562,-0.0448,0.0165,-0.005,move
13,19.358,19.358,19.358,-0.939,-0.0682,0.0225,-0.005,move
14,22.312,2.954,2.954,-0.743,-0.0064,1.0017,-0.005,move
15,33.841,11.529,11.529,0.506,-0.0405,0.0215,-0.055,lick
16,26.893,-6.948,-6.948,0.254,-0.0427,0.0154,-0.015,nose_poke
17,24.21,-2.683,-2.683,0.763,-0.0748,0.0112,-0.055,lick
18,18.867,-5.343,-5.343,-0.691,-0.0499,0.0167,-0.005,move
19,0.0,-19.612,-19.612,0.469,-0.1925,0.0106,-0.015,nose_poke
20,0.0,-16.798,-16.798,0.547,-0.1223,0.016,-0.055,lick
21,0.0,-18.416,-18.416,0.693,-0.137,0.0188,-0.055,lick
22,0.0,-12.621,-12.621,-0.708,-0.0568,0.0172,-0.005,move
23,0.0,-18.747,-18.747,0.453,-0.1257,0.0212,-0.015,nose_poke
24,3.096,3.096,3.096,-0.312,-0.0234,0.0168,-0.005,move
25,14.888,11.791,11.791,0.516,-0.0369,0.0127,-0.055,lick
26,8.422,-6.466,-6.466,-0.675,-0.016,0.0086,-0.005,move
27,4.339,-4.082,-4.082,-0.099,-0.0516,0.0058,-0.005,move
28,0.0,-7.447,-7.447,-0.847,-0.0547,0.007,-0.005,move
