Step,Position,Velocity,Action_Vel_Cmd,Action_Lick_Cmd,Critic_Value,Policy_StdDev,Reward,Behaviour
1,63.343,-6.329,-6.329,0.268,-0.1028,0.0497,-0.015,nose_poke
2,62.283,-1.061,-1.061,0.507,-0.0437,0.0397,-0.055,lick
3,82.189,19.906,19.906,0.523,-0.0172,0.0437,-0.055,lick
4,67.355,-14.834,-14.834,-0.612,-0.1094,0.0345,-0.005,move
5,49.419,-17.936,-17.936,0.942,-0.2351,0.0259,-0.055,lick
6,30.675,-18.744,-18.744,0.95,-0.226,0.0151,-0.055,lick
7,24.773,-5.902,-5.902,0.694,-0.1316,0.0082,-0.055,lick
8,43.299,18.526,18.526,-0.479,-0.0804,0.0117,-0.005,move
9,31.864,-11.435,-11.435,-0.787,-0.0506,0.0052,-0.005,move
10,47.991,16.127,16.127,-0.814,-0.0825,0.0118,-0.005,move
11,58.262,10.271,10.271,0.594,-0.019,0.0118,-0.055,lick
12,39.117,-19.146,-19.146,-0.95,-0.1433,0.029,-0.005,move
13,52.086,12.969,12.969,0.739,-0.0723,0.0104,-0.055,lick
14,54.511,2.425,2.425,0.659,-0.0062,0.0203,-0.055,lick
15,48.16,-6.351,-6.351,-0.949,-0.0582,0.0325,-0.005,move
16,41.148,-7.012,-7.012,0.429,-0.0999,0.0223,-0.015,nose_poke
17,52.858,11.71,11.71,0.121,-0.0699,0.0178,-0.015,nose_poke
18,61.749,8.891,8.891,0.475,-0.0238,0.0233,-0.015,nose_poke
19,73.73,11.982,11.982,-0.285,0.0123,0.0383,-0.005,move
20,69.585,-4.146,-4.146,-0.755,-0.0451,0.0416,-0.005,move
21,82.363,12.779,12.779,0.346,0.0059,0.0465,-0.015,nose_poke
22,74.613,-7.75,-7.75,0.348,-0.0845,0.0457,-0.015,nose_poke
23,80.541,5.928,5.928,-0.408,0.0296,0.0445,-0.005,move
24,80.456,-0.085,-0.085,0.667,0.0179,0.0529,-0.055,lick
25,77.523,-2.933,-2.933,-0.053,-0.0879,0.0567,-0.005,move
26,78.689,1.166,1.166,-0.075,0.0313,0.0532,-0.005,move
27,62.644,-16.045,-16.045,-0.885,-0.1641,0.0555,-0.005,move
28,57.137,-5.507,-5.507,-0.852,-0.1343,0.0213,-0.005,move
29,58.344,1.207,1.207,0.507,-0.0218,0.0281,-0.055,lick
30,73.582,15.238,15.238,-0.174,-0.0657,0.0331,-0.005,move
31,59.093,-14.489,-14.489,-0.962,-0.1122,0.036,-0.005,move
32,62.214,3.121,3.121,0.775,-0.0148,0.0183,-0.055,lick
33,75.046,12.832,12.832,-0.041,0.0061,0.0434,-0.005,move
34,70.441,-4.606,-4.606,0.172,-0.0634,0.0407,-0.015,nose_poke
35,73.149,2.709,2.709,-0.996,0.0303,0.0467,-0.005,move
36,92.199,19.05,19.05,-0.775,-0.0181,0.0509,-0.005,move
37,108.52,16.321,16.321,-0.952,0.0148,0.0414,-0.005,move
38,103.811,-4.709,-4.709,0.848,-0.0761,0.0537,-0.055,lick
39,111.502,7.691,7.691,-0.992,0.0125,0.0657,-0.005,move
40,120.0,14.203,14.203,0.101,0.0072,0.0664,-0.015,nose_poke
41,120.0,16.148,16.148,-0.352,0.0056,0.0711,-0.005,move
42,107.5,-12.5,-12.5,-0.736,-0.0425,0.0661,-0.005,move
43,120.0,15.351,15.351,-0.834,-0.0256,0.0462,-0.005,move
44,120.0,3.38,3.38,0.063,0.0625,0.0681,-0.015,nose_poke
45,120.0,12.899,12.899,-0.631,0.0083,0.0777,-0.005,move
46,117.622,-2.378,-2.378,0.468,-0.0065,0.074,-0.015,nose_poke
47,120.0,8.011,8.011,-0.762,0.0258,0.0745,-0.005,move
48,120.0,1.993,1.993,-0.926,0.0239,0.079,-0.005,move
49,120.0,19.624,19.624,-0.43,-0.0239,0.0768,-0.005,move
50,104.002,-15.998,-15.998,0.497,-0.0915,0.0569,-0.015,nose_poke
51,119.157,15.156,15.156,0.839,0.0017,0.0366,-0.055,lick
52,120.0,17.187,17.187,0.701,-0.0082,0.0522,-0.055,lick
53,106.218,-13.782,-13.782,-0.041,-0.0375,0.052,-0.005,move
54,116.87,10.652,10.652,-0.992,-0.0382,0.0159,-0.005,move
55,117.849,0.979,0.979,-0.984,0.0005,0.0547,-0.005,move
56,105.494,-12.356,-12.356,-0.072,-0.0698,0.0473,-0.005,move
57,97.119,-8.374,-8.374,-0.688,-0.1349,0.0192,-0.005,move
58,114.168,17.048,17.048,0.897,-0.0362,0.0245,-0.055,lick
59,101.176,-12.991,-12.991,-0.651,-0.0941,0.0478,-0.005,move
60,102.564,1.387,1.387,0.822,0.0288,0.0152,-0.055,lick
61,112.578,10.014,10.014,-0.888,-0.0225,0.0421,-0.005,move
62,96.844,-15.733,-15.733,0.22,-0.1365,0.0531,-0.015,nose_poke
63,80.605,-16.239,-16.239,-0.974,-0.1982,0.0049,-0.005,move
64,82.052,1.447,1.447,0.315,0.0119,1.0026,-0.015,nose_poke
65,89.309,7.257,7.257,0.891,0.0177,0.0337,-0.055,lick
66,93.961,4.652,4.652,-0.866,0.0157,0.042,-0.005,move
67,112.272,18.31,18.31,0.281,-0.042,0.0441,-0.015,nose_poke
68,105.032,-7.239,-7.239,-0.955,-0.0497,0.0457,-0.005,move
69,115.382,10.349,10.349,-0.989,-0.0349,0.0307,-0.005,move
70,117.607,2.226,2.226,-0.187,0.0512,0.0541,-0.005,move
71,101.096,-16.511,-16.511,-0.99,-0.0958,0.0479,-0.005,move
72,85.777,-15.319,-15.319,-0.916,-0.1929,0.0053,-0.005,move
73,96.942,11.164,11.164,0.791,-0.0172,0.0008,-0.055,lick
74,89.677,-7.265,-7.265,0.775,-0.0709,0.0454,-0.055,lick
75,98.232,8.556,8.556,0.094,-0.0057,0.0229,-0.015,nose_poke
76,98.264,0.032,0.032,-0.655,0.0174,0.0466,-0.005,move
77,110.681,12.417,12.417,0.235,-0.0191,0.0383,-0.015,nose_poke
78,120.0,12.297,12.297,0.745,0.0048,0.0505,-0.055,lick
79,120.0,12.283,12.283,-0.814,-0.0004,0.0522,-0.005,move
80,104.892,-15.108,-15.108,-0.207,-0.0616,0.0522,-0.005,move
81,110.968,6.076,6.076,0.817,0.0317,0.0113,-0.055,lick
82,113.789,2.821,2.821,0.927,0.0559,0.0511,-0.055,lick
83,120.0,9.658,9.658,-0.131,-0.0032,0.0483,-0.005,move
84,120.0,4.72,4.72,-0.094,0.0498,0.0519,-0.005,move
85,120.0,13.98,13.98,-0.627,-0.0192,0.0501,-0.005,move
86,102.235,-17.765,-17.765,0.886,-0.098,0.0525,-0.055,lick
87,100.429,-1.806,-1.806,0.394,-0.0323,0.0031,-0.015,nose_poke
88,90.442,-9.987,-9.987,0.775,-0.1244,0.0371,-0.055,lick
89,76.05,-14.391,-14.391,0.626,-0.1657,0.0173,-0.055,lick
90,66.829,-9.221,-9.221,0.807,-0.1434,1.0053,-0.055,lick
91,73.754,6.925,6.925,-0.783,-0.0112,0.0069,-0.005,move
92,88.378,14.624,14.624,-0.764,-0.0293,0.0328,-0.005,move
93,103.934,15.555,15.555,0.588,-0.0105,0.0401,-0.055,lick
94,118.053,14.12,14.12,-0.905,-0.018,0.0452,-0.005,move
95,111.651,-6.402,-6.402,-0.178,-0.0067,0.0516,-0.005,move
96,108.922,-2.729,-2.729,0.813,-0.0391,0.0353,-0.055,lick
97,117.123,8.201,8.201,-0.749,-0.01,0.0393,-0.005,move
98,120.0,15.633,15.633,0.458,-0.0157,0.0496,-0.015,nose_poke
99,120.0,9.825,9.825,-0.559,0.0192,0.0526,-0.005,move
100,111.416,-8.584,-8.584,-0.245,-0.0203,0.0519,-0.005,move
101,95.473,-15.943,-15.943,0.289,-0.1766,0.0309,-0.015,nose_poke
102,82.493,-12.979,-12.979,0.249,-0.1623,0.0036,-0.015,nose_poke
103,78.832,-3.661,-3.661,-0.028,-0.0789,0.0055,-0.005,move
104,72.901,-5.932,-5.932,-0.179,-0.0842,0.0242,-0.005,move
105,75.928,3.027,3.027,0.093,0.0237,0.0167,-0.015,nose_poke
106,70.667,-5.261,-5.261,-0.745,-0.0596,0.0326,-0.005,move
107,89.757,19.09,19.09,0.71,-0.0455,0.0169,-0.055,lick
108,70.453,-19.304,-19.304,0.902,-0.153,0.0351,-0.055,lick
109,62.405,-8.049,-8.049,-0.077,-0.1299,0.9914,-0.005,move
110,67.304,4.9,4.9,-0.834,0.002,0.0071,-0.005,move
111,57.609,-9.696,-9.696,-0.056,-0.0801,0.0277,-0.005,move
112,45.608,-12.0,-12.0,0.836,-0.122,0.9781,-0.055,lick
113,29.969,-15.639,-15.639,-0.85,-0.1373,0.9745,-0.005,move
114,11.204,-18.765,-18.765,0.269,-0.1748,0.9683,-0.015,nose_poke
115,0.0,-11.314,-11.314,0.043,-0.1046,0.9596,-0.015,nose_poke
